Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Jun 03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
MT, 	50 , 	136 , 	90 , 	134 , 	208 , 	92 , 	138 , 	108 , 	250 , 	156 , 	135 , 	211 , 	97 , 	83 , 	44 , 	37 , 	75 , 	131 , 	77 , 	97 , 	119 , 	62 , 	69 , 	187 , 	157 , 	18 , 	29 , 	59 , 	92 , 	326 , 	382 , 	354 , 	874 , 	182 , 	165 , 	61 , 	168 , 	29 , 	75 , 	13 , 	10 , 	66 , 	54 ," 	5,901 ",,,,,,,,,,,
PL, 	119 , 	307 , 	175 , 	224 , 	548 , 	195 , 	298 , 	202 , 	413 , 	292 , 	365 , 	452 , 	219 , 	176 , 	131 , 	96 , 	158 , 	341 , 	156 , 	201 , 	243 , 	134 , 	115 , 	343 , 	390 , 	114 , 	50 , 	116 , 	174 , 	847 ," 	1,265 ", 	651 ," 	1,046 ", 	586 , 	446 , 	118 , 	476 , 	73 , 	177 , 	50 , 	59 , 	237 , 	194 ," 	12,973 ",,,,,,,,,,,
CC, 	72 , 	199 , 	122 , 	193 , 	381 , 	188 , 	204 , 	166 , 	214 , 	186 , 	227 , 	294 , 	149 , 	123 , 	83 , 	47 , 	74 , 	204 , 	100 , 	129 , 	140 , 	90 , 	90 , 	287 , 	273 , 	114 , 	84 , 	188 , 	101 , 	677 , 	891 , 	417 , 	631 , 	453 , 	356 , 	78 , 	223 , 	40 , 	93 , 	52 , 	52 , 	155 , 	191 ," 	9,034 ",,,,,,,,,,,
16, 	47 , 	37 , 	15 , 	40 , 	104 , 	48 , 	66 , 	47 , 	60 , 	50 , 	68 , 	99 , 	24 , 	15 , 	22 , 	15 , 	7 , 	21 , 	24 , 	11 , 	14 , 	11 , 	10 , 	51 , 	45 , 	171 , 	224 , 	888 , 	694 , 	38 , 	158 , 	102 , 	221 , 	113 , 	100 , 	6 , 	27 , 	6 , 	28 , 	10 , 	13 , 	43 , 	17 ," 	3,810 ",,,,,,,,,,,
24, 	74 , 	52 , 	17 , 	33 , 	89 , 	51 , 	56 , 	42 , 	59 , 	50 , 	101 , 	139 , 	32 , 	26 , 	18 , 	17 , 	11 , 	23 , 	41 , 	18 , 	21 , 	15 , 	10 , 	49 , 	48 , 	260 , 	281 ," 	1,297 ", 	928 , 	170 , 	51 , 	112 , 	259 , 	152 , 	151 , 	8 , 	36 , 	9 , 	51 , 	8 , 	24 , 	64 , 	17 ," 	4,971 ",,,,,,,,,,,
GP, 	11 , 	16 , 	8 , 	13 , 	36 , 	8 , 	14 , 	11 , 	22 , 	11 , 	17 , 	68 , 	12 , 	11 , 	6 , 	3 , 	5 , 	12 , 	13 , 	9 , 	14 , 	5 , 	6 , 	19 , 	15 , 	141 , 	161 , 	822 , 	400 , 	119 , 	125 , 	33 , 	44 , 	33 , 	48 , 	4 , 	18 , 	2 , 	18 , 	3 , 	6 , 	48 , 	8 ," 	2,398 ",,,,,,,,,,,
BP, 	26 , 	34 , 	4 , 	9 , 	18 , 	10 , 	16 , 	11 , 	38 , 	19 , 	36 , 	47 , 	12 , 	14 , 	15 , 	9 , 	10 , 	16 , 	12 , 	8 , 	8 , 	4 , 	3 , 	8 , 	17 , 	194 , 	278 ," 	1,886 ", 	548 , 	224 , 	268 , 	44 , 	52 , 	41 , 	80 , 	6 , 	16 , 	3 , 	31 , 	5 , 	9 , 	34 , 	9 ," 	4,133 ",,,,,,,,,,,
DC, 	12 , 	27 , 	12 , 	10 , 	35 , 	9 , 	15 , 	10 , 	37 , 	16 , 	24 , 	84 , 	15 , 	17 , 	12 , 	8 , 	11 , 	22 , 	23 , 	15 , 	17 , 	5 , 	6 , 	11 , 	11 , 	145 , 	143 , 	612 , 	455 , 	121 , 	172 , 	37 , 	51 , 	22 , 	47 , 	7 , 	23 , 	8 , 	30 , 	5 , 	10 , 	51 , 	14 ," 	2,416 ",,,,,,,,,,,
CM, 	14 , 	21 , 	7 , 	7 , 	23 , 	7 , 	13 , 	9 , 	28 , 	14 , 	16 , 	55 , 	8 , 	8 , 	6 , 	6 , 	8 , 	10 , 	26 , 	17 , 	18 , 	6 , 	9 , 	14 , 	6 , 	122 , 	124 , 	501 , 	356 , 	83 , 	140 , 	49 , 	91 , 	39 , 	23 , 	3 , 	25 , 	5 , 	39 , 	2 , 	5 , 	57 , 	4 ," 	2,023 ",,,,,,,,,,,
CV, 	2 , 	2 , 	2 , 	3 , 	15 , 	4 , 	5 , 	6 , 	9 , 	25 , 	20 , 	110 , 	17 , 	39 , 	11 , 	7 , 	6 , 	7 , 	1 , 	1 , 	1 , 	1 , 	0 , 	3 , 	4 , 	94 , 	55 , 	111 , 	80 , 	10 , 	10 , 	5 , 	4 , 	8 , 	5 , 	6 , 	61 , 	1 , 	3 , 	0 , 	1 , 	8 , 	1 , 	763 ,,,,,,,,,,,
