Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Jun 03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	84 , 	70 , 	38 , 	183 , 	86 , 	54 , 	46 , 	71 , 	12 , 	70 , 	71 , 	19 , 	20 , 	20 , 	7 , 	9 , 	21 , 	14 , 	12 , 	6 , 	5 , 	8 , 	15 , 	19 , 	70 , 	67 , 	187 , 	79 , 	65 , 	116 , 	18 , 	37 , 	17 , 	17 , 	2 , 	14 , 	3 , 	25 , 	1 , 	1 , 	2 , 	3 ," 	1,685 ",,,Eastbay," 	37,106 ",,SF CBD," 	80,805 ",59.9%,,,
EN, 	103 , 	25 , 	74 , 	57 , 	317 , 	117 , 	88 , 	75 , 	173 , 	28 , 	103 , 	195 , 	31 , 	32 , 	33 , 	18 , 	18 , 	38 , 	28 , 	12 , 	22 , 	6 , 	7 , 	15 , 	30 , 	182 , 	177 , 	468 , 	195 , 	67 , 	96 , 	27 , 	47 , 	42 , 	40 , 	5 , 	22 , 	5 , 	24 , 	1 , 	2 , 	9 , 	4 ," 	3,052 ",,,Westbay," 	39,407 ",,non-CBD," 	54,750 ",40.6%,,,
EP, 	70 , 	62 , 	18 , 	37 , 	295 , 	67 , 	36 , 	41 , 	84 , 	19 , 	24 , 	121 , 	13 , 	12 , 	14 , 	4 , 	8 , 	17 , 	15 , 	7 , 	14 , 	7 , 	6 , 	11 , 	5 , 	129 , 	98 , 	241 , 	117 , 	27 , 	29 , 	14 , 	12 , 	17 , 	12 , 	3 , 	10 , 	2 , 	7 , 	0 , 	0 , 	3 , 	2 ," 	1,727 ",,,Transbay," 	59,754 ",,,,,,,
NB, 	46 , 	53 , 	41 , 	16 , 	83 , 	50 , 	24 , 	40 , 	81 , 	21 , 	35 , 	110 , 	13 , 	15 , 	15 , 	5 , 	8 , 	16 , 	10 , 	5 , 	12 , 	5 , 	3 , 	15 , 	9 , 	161 , 	148 , 	291 , 	188 , 	72 , 	57 , 	17 , 	12 , 	12 , 	13 , 	3 , 	7 , 	3 , 	8 , 	1 , 	1 , 	8 , 	1 ," 	1,730 ",,,SFO Ext," 	2,750 ",,,,,,,
BK, 	194 , 	325 , 	287 , 	88 , 	21 , 	225 , 	131 , 	160 , 	270 , 	84 , 	141 , 	173 , 	51 , 	60 , 	53 , 	23 , 	48 , 	124 , 	39 , 	37 , 	51 , 	20 , 	23 , 	29 , 	27 , 	298 , 	266 , 	719 , 	364 , 	137 , 	100 , 	41 , 	35 , 	54 , 	37 , 	21 , 	62 , 	11 , 	25 , 	1 , 	1 , 	13 , 	8 ," 	4,871 ",,,Extensions," 	18,245 ",,,,,,,
AS, 	92 , 	112 , 	61 , 	45 , 	170 , 	9 , 	58 , 	75 , 	113 , 	36 , 	70 , 	109 , 	20 , 	26 , 	26 , 	11 , 	19 , 	34 , 	11 , 	11 , 	16 , 	7 , 	5 , 	7 , 	31 , 	130 , 	116 , 	259 , 	193 , 	90 , 	72 , 	11 , 	16 , 	14 , 	14 , 	3 , 	7 , 	2 , 	9 , 	1 , 	1 , 	4 , 	0 ," 	2,112 ",,,,,,,,,,,
MA, 	57 , 	91 , 	40 , 	33 , 	128 , 	61 , 	28 , 	44 , 	75 , 	13 , 	53 , 	147 , 	24 , 	33 , 	39 , 	11 , 	16 , 	27 , 	37 , 	17 , 	23 , 	10 , 	9 , 	23 , 	23 , 	182 , 	178 , 	417 , 	264 , 	132 , 	73 , 	19 , 	21 , 	17 , 	17 , 	6 , 	18 , 	8 , 	38 , 	1 , 	-   , 	8 , 	3 ," 	2,458 ",,,,,,,,,,,
19, 	47 , 	75 , 	42 , 	38 , 	139 , 	82 , 	41 , 	10 , 	38 , 	10 , 	59 , 	76 , 	27 , 	50 , 	29 , 	17 , 	31 , 	47 , 	34 , 	23 , 	36 , 	14 , 	14 , 	30 , 	21 , 	129 , 	119 , 	281 , 	183 , 	73 , 	69 , 	23 , 	27 , 	27 , 	22 , 	6 , 	18 , 	4 , 	28 , 	1 , 	1 , 	2 , 	1 ," 	2,039 ",,,,,,,,,,,
12, 	62 , 	167 , 	81 , 	67 , 	229 , 	113 , 	62 , 	31 , 	27 , 	26 , 	91 , 	137 , 	77 , 	113 , 	78 , 	33 , 	60 , 	89 , 	65 , 	52 , 	64 , 	33 , 	26 , 	47 , 	50 , 	248 , 	243 , 	622 , 	300 , 	88 , 	77 , 	50 , 	60 , 	62 , 	46 , 	12 , 	28 , 	14 , 	60 , 	1 , 	1 , 	6 , 	7 ," 	3,799 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	17 , 	24 , 	18 , 	17 , 	75 , 	30 , 	15 , 	9 , 	24 , 	20 , 	54 , 	129 , 	91 , 	109 , 	40 , 	20 , 	43 , 	47 , 	8 , 	7 , 	9 , 	6 , 	3 , 	9 , 	11 , 	134 , 	136 , 	378 , 	178 , 	58 , 	50 , 	18 , 	20 , 	23 , 	18 , 	36 , 	61 , 	2 , 	2 , 	-   , 	1 , 	8 , 	-   ," 	1,954 ",,,Dtwn SF," 	1,752 "," 	5,232 "," 	15,256 "," 	5,410 "," 	5,591 "," 	8,086 ", 	728 ,41326
