Exit stations,Entry stations->,,SATURDAY,,,May 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
FV, 	82 , 	107 , 	54 , 	67 , 	204 , 	111 , 	113 , 	120 , 	131 , 	71 , 	13 , 	219 , 	163 , 	244 , 	168 , 	69 , 	47 , 	96 , 	42 , 	25 , 	42 , 	19 , 	23 , 	39 , 	108 , 	365 , 	278 , 	746 , 	371 , 	227 , 	179 , 	30 , 	58 , 	53 , 	12 , 	59 , 	87 , 	8 , 	53 , 	14 , 	17 , 	46 , 	27 , 	51 ," 	5,053 ",,,OAK," 	8,833 "," 	1,107 "," 	2,728 "," 	2,931 "," 	1,269 "," 	3,068 ", 	501 ," 	20,437 "
CL, 	69 , 	114 , 	61 , 	76 , 	318 , 	103 , 	170 , 	132 , 	175 , 	121 , 	216 , 	17 , 	176 , 	227 , 	164 , 	84 , 	108 , 	184 , 	59 , 	68 , 	80 , 	45 , 	35 , 	79 , 	89 , 	250 , 	164 , 	452 , 	203 , 	102 , 	97 , 	35 , 	50 , 	57 , 	8 , 	111 , 	264 , 	27 , 	99 , 	8 , 	20 , 	37 , 	21 , 	100 ," 	5,067 ",,,CM line," 	17,320 "," 	2,886 "," 	6,726 "," 	2,470 "," 	1,607 "," 	2,236 "," 	2,552 "," 	35,796 "
SL, 	29 , 	39 , 	20 , 	20 , 	90 , 	37 , 	62 , 	71 , 	112 , 	129 , 	162 , 	161 , 	10 , 	111 , 	110 , 	46 , 	39 , 	52 , 	19 , 	12 , 	14 , 	4 , 	7 , 	14 , 	30 , 	191 , 	144 , 	429 , 	170 , 	60 , 	66 , 	17 , 	33 , 	35 , 	4 , 	36 , 	38 , 	5 , 	25 , 	6 , 	10 , 	31 , 	16 , 	32 ," 	2,744 ",,,RM line," 	8,154 "," 	3,018 "," 	2,439 "," 	4,745 "," 	1,074 "," 	2,811 ", 	783 ," 	23,024 "
BF, 	29 , 	46 , 	13 , 	23 , 	109 , 	39 , 	59 , 	83 , 	132 , 	133 , 	266 , 	227 , 	113 , 	16 , 	155 , 	87 , 	97 , 	121 , 	14 , 	5 , 	11 , 	5 , 	3 , 	11 , 	43 , 	217 , 	146 , 	446 , 	139 , 	63 , 	52 , 	20 , 	37 , 	31 , 	11 , 	67 , 	100 , 	3 , 	28 , 	6 , 	9 , 	16 , 	6 , 	110 ," 	3,342 ",,,WP line," 	7,940 "," 	1,372 "," 	1,641 "," 	1,124 "," 	3,349 "," 	1,290 ", 	806 ," 	17,520 "
HY, 	31 , 	46 , 	13 , 	19 , 	76 , 	30 , 	56 , 	55 , 	86 , 	61 , 	169 , 	157 , 	107 , 	162 , 	15 , 	84 , 	100 , 	146 , 	14 , 	9 , 	8 , 	5 , 	3 , 	10 , 	28 , 	144 , 	76 , 	256 , 	94 , 	45 , 	39 , 	13 , 	20 , 	23 , 	8 , 	24 , 	36 , 	2 , 	32 , 	5 , 	5 , 	16 , 	13 , 	38 ," 	2,372 ",,,FT/ED line," 	10,452 "," 	3,231 "," 	2,298 "," 	3,031 "," 	1,296 "," 	8,971 ", 	603 ," 	29,881 "
SH, 	16 , 	19 , 	5 , 	6 , 	42 , 	16 , 	17 , 	32 , 	46 , 	29 , 	66 , 	74 , 	50 , 	92 , 	81 , 	7 , 	40 , 	93 , 	6 , 	3 , 	5 , 	3 , 	1 , 	4 , 	8 , 	97 , 	59 , 	173 , 	72 , 	21 , 	32 , 	13 , 	16 , 	18 , 	5 , 	19 , 	25 , 	1 , 	12 , 	4 , 	5 , 	12 , 	8 , 	18 ," 	1,366 ",,,SFIA," 	5,356 ", 	551 ," 	2,557 ", 	850 , 	802 , 	510 , 	994 ," 	11,618 "
UC, 	15 , 	24 , 	13 , 	11 , 	81 , 	16 , 	21 , 	32 , 	56 , 	42 , 	45 , 	109 , 	34 , 	112 , 	96 , 	42 , 	13 , 	105 , 	11 , 	7 , 	9 , 	5 , 	3 , 	7 , 	8 , 	184 , 	97 , 	284 , 	99 , 	36 , 	30 , 	11 , 	23 , 	29 , 	4 , 	20 , 	30 , 	3 , 	14 , 	6 , 	6 , 	22 , 	6 , 	25 ," 	1,839 ",,,Entries," 	60,562 "," 	21,343 "," 	36,454 "," 	23,584 "," 	17,608 "," 	29,430 "," 	12,294 "," 	201,274 "
FM, 	24 , 	52 , 	28 , 	27 , 	309 , 	43 , 	52 , 	54 , 	81 , 	71 , 	105 , 	176 , 	52 , 	135 , 	156 , 	95 , 	109 , 	35 , 	21 , 	14 , 	15 , 	8 , 	7 , 	23 , 	16 , 	345 , 	200 , 	569 , 	206 , 	69 , 	51 , 	21 , 	34 , 	49 , 	9 , 	20 , 	49 , 	5 , 	34 , 	7 , 	7 , 	34 , 	6 , 	21 ," 	3,439 ",,,,,,,,,,,
CN, 	20 , 	34 , 	15 , 	15 , 	64 , 	20 , 	54 , 	53 , 	68 , 	11 , 	37 , 	60 , 	15 , 	19 , 	16 , 	6 , 	10 , 	21 , 	10 , 	67 , 	179 , 	67 , 	34 , 	49 , 	13 , 	267 , 	119 , 	324 , 	137 , 	54 , 	64 , 	19 , 	26 , 	35 , 	9 , 	5 , 	9 , 	21 , 	239 , 	12 , 	12 , 	68 , 	20 , 	6 ," 	2,397 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	8 , 	14 , 	11 , 	9 , 	91 , 	13 , 	34 , 	38 , 	58 , 	8 , 	23 , 	63 , 	15 , 	5 , 	12 , 	4 , 	7 , 	16 , 	59 , 	18 , 	104 , 	28 , 	26 , 	61 , 	8 , 	388 , 	213 , 	366 , 	162 , 	67 , 	41 , 	18 , 	19 , 	36 , 	8 , 	2 , 	6 , 	14 , 	72 , 	5 , 	7 , 	95 , 	15 , 	3 ," 	2,263 ",,,Dtwn SF," 	2,508 ",,,,,,,
WC, 	18 , 	25 , 	18 , 	18 , 	110 , 	25 , 	54 , 	55 , 	70 , 	14 , 	38 , 	77 , 	15 , 	11 , 	10 , 	5 , 	8 , 	20 , 	237 , 	113 , 	18 , 	60 , 	30 , 	108 , 	13 , 	536 , 	264 , 	444 , 	253 , 	85 , 	40 , 	19 , 	20 , 	33 , 	11 , 	3 , 	5 , 	30 , 	138 , 	9 , 	7 , 	107 , 	19 , 	3 ," 	3,192 ",,,OAK," 	18,012 "," 	1,107 ",,,,,,
LF, 	12 , 	10 , 	11 , 	13 , 	62 , 	14 , 	19 , 	20 , 	37 , 	4 , 	21 , 	39 , 	6 , 	6 , 	6 , 	2 , 	3 , 	7 , 	79 , 	33 , 	48 , 	10 , 	14 , 	74 , 	6 , 	326 , 	163 , 	238 , 	151 , 	49 , 	32 , 	17 , 	10 , 	17 , 	3 , 	1 , 	1 , 	7 , 	27 , 	3 , 	3 , 	57 , 	12 , 	1 ," 	1,669 ",,,CM line," 	35,387 "," 	5,614 "," 	6,726 ",,,,,
OR, 	4 , 	4 , 	8 , 	7 , 	48 , 	8 , 	22 , 	25 , 	33 , 	6 , 	22 , 	33 , 	5 , 	4 , 	1 , 	2 , 	4 , 	5 , 	32 , 	23 , 	33 , 	15 , 	5 , 	53 , 	3 , 	227 , 	126 , 	221 , 	113 , 	51 , 	19 , 	11 , 	8 , 	12 , 	3 , 	2 , 	2 , 	7 , 	14 , 	2 , 	1 , 	41 , 	9 , 	1 ," 	1,269 ",,,RM line," 	16,588 "," 	5,949 "," 	4,908 "," 	4,745 ",,,,
RR, 	13 , 	26 , 	32 , 	22 , 	53 , 	19 , 	52 , 	123 , 	93 , 	19 , 	48 , 	65 , 	18 , 	15 , 	10 , 	5 , 	5 , 	21 , 	46 , 	65 , 	114 , 	69 , 	51 , 	29 , 	29 , 	437 , 	296 , 	522 , 	354 , 	230 , 	129 , 	37 , 	21 , 	22 , 	5 , 	4 , 	7 , 	10 , 	28 , 	2 , 	6 , 	89 , 	30 , 	2 ," 	3,267 ",,,WP line," 	16,151 "," 	2,640 "," 	3,248 "," 	2,198 "," 	3,349 ",,,
OW, 	24 , 	28 , 	12 , 	18 , 	93 , 	40 , 	59 , 	48 , 	76 , 	19 , 	102 , 	76 , 	31 , 	37 , 	23 , 	7 , 	11 , 	18 , 	10 , 	8 , 	6 , 	5 , 	3 , 	26 , 	7 , 	550 , 	409 , 	883 , 	413 , 	273 , 	161 , 	34 , 	49 , 	24 , 	8 , 	7 , 	17 , 	2 , 	23 , 	8 , 	12 , 	41 , 	19 , 	8 ," 	3,725 ",,,FT/ED line," 	20,997 "," 	6,299 "," 	4,533 "," 	5,842 "," 	2,586 "," 	8,971 ",,
EM, 	173 , 	438 , 	268 , 	421 , 	754 , 	338 , 	537 , 	410 , 	485 , 	329 , 	447 , 	282 , 	243 , 	255 , 	168 , 	105 , 	220 , 	410 , 	313 , 	469 , 	626 , 	365 , 	271 , 	530 , 	674 , 	93 , 	46 , 	357 , 	206 , 	629 , 	738 , 	414 , 	562 , 	384 , 	124 , 	204 ," 	1,092 ", 	158 , 	279 , 	128 , 	148 , 	528 , 	313 , 	252 ," 	16,179 ",,,SFIA," 	11,411 "," 	1,052 "," 	5,109 "," 	1,633 "," 	1,608 "," 	1,113 ", 	994 ," 	201,274 "
MT, 	119 , 	306 , 	174 , 	294 , 	474 , 	227 , 	391 , 	323 , 	356 , 	272 , 	297 , 	205 , 	177 , 	182 , 	100 , 	81 , 	130 , 	215 , 	141 , 	230 , 	266 , 	149 , 	151 , 	323 , 	478 , 	49 , 	39 , 	66 , 	125 , 	609 , 	664 , 	447 ," 	1,152 ", 	432 , 	139 , 	112 , 	298 , 	71 , 	131 , 	113 , 	98 , 	440 , 	199 , 	115 ," 	11,355 ",,,,,,,,,,,
PL, 	267 , 	630 , 	339 , 	382 ," 	1,057 ", 	345 , 	678 , 	514 , 	658 , 	499 , 	642 , 	404 , 	367 , 	367 , 	225 , 	157 , 	225 , 	476 , 	283 , 	353 , 	431 , 	234 , 	198 , 	502 , 	862 , 	427 , 	61 , 	137 , 	295 ," 	1,882 "," 	1,950 "," 	1,103 "," 	2,074 "," 	1,290 ", 	398 , 	211 , 	594 , 	106 , 	320 , 	296 , 	301 ," 	1,613 ", 	660 , 	200 ," 	25,005 ",,,,,,,,,,,
CC, 	107 , 	224 , 	169 , 	249 , 	451 , 	234 , 	426 , 	353 , 	309 , 	227 , 	328 , 	198 , 	140 , 	127 , 	91 , 	70 , 	99 , 	218 , 	142 , 	163 , 	237 , 	160 , 	116 , 	337 , 	401 , 	196 , 	107 , 	243 , 	63 , 	655 , 	755 , 	400 , 	654 , 	450 , 	165 , 	103 , 	286 , 	53 , 	109 , 	138 , 	178 , 	533 , 	373 , 	99 ," 	11,127 ",,,,,,,,,,,
16, 	89 , 	129 , 	81 , 	168 , 	329 , 	204 , 	353 , 	295 , 	205 , 	154 , 	212 , 	98 , 	73 , 	65 , 	55 , 	30 , 	36 , 	73 , 	67 , 	71 , 	95 , 	52 , 	49 , 	228 , 	309 , 	599 , 	499 ," 	1,997 ", 	760 , 	44 , 	349 , 	405 , 	596 , 	319 , 	104 , 	33 , 	92 , 	31 , 	64 , 	94 , 	120 , 	216 , 	268 , 	32 ," 	10,137 ",,,,,,,,,,,
24, 	96 , 	121 , 	50 , 	97 , 	208 , 	124 , 	234 , 	205 , 	132 , 	98 , 	187 , 	96 , 	70 , 	51 , 	44 , 	27 , 	27 , 	48 , 	50 , 	42 , 	43 , 	24 , 	21 , 	129 , 	167 , 	632 , 	500 ," 	2,046 ", 	818 , 	301 , 	48 , 	276 , 	562 , 	313 , 	134 , 	18 , 	56 , 	13 , 	58 , 	107 , 	154 , 	171 , 	210 , 	16 ," 	8,820 ",,,,,,,,,,,
GP, 	27 , 	31 , 	17 , 	34 , 	76 , 	26 , 	45 , 	50 , 	48 , 	27 , 	34 , 	32 , 	16 , 	11 , 	14 , 	9 , 	11 , 	17 , 	22 , 	19 , 	19 , 	14 , 	10 , 	36 , 	34 , 	349 , 	283 ," 	1,195 ", 	354 , 	322 , 	266 , 	27 , 	72 , 	61 , 	43 , 	9 , 	27 , 	8 , 	27 , 	20 , 	62 , 	86 , 	85 , 	12 ," 	3,984 ",,,,,,,,,,,
BP, 	37 , 	61 , 	15 , 	26 , 	76 , 	24 , 	48 , 	59 , 	65 , 	42 , 	53 , 	43 , 	24 , 	31 , 	18 , 	14 , 	17 , 	25 , 	24 , 	17 , 	18 , 	11 , 	7 , 	22 , 	46 , 	466 , 	480 ," 	2,474 ", 	562 , 	480 , 	476 , 	75 , 	48 , 	89 , 	77 , 	10 , 	29 , 	9 , 	36 , 	43 , 	132 , 	81 , 	97 , 	14 ," 	6,494 ",,,,,,,,,,,
DC, 	34 , 	53 , 	20 , 	21 , 	109 , 	27 , 	38 , 	49 , 	60 , 	30 , 	53 , 	59 , 	32 , 	38 , 	20 , 	18 , 	22 , 	45 , 	34 , 	36 , 	35 , 	17 , 	14 , 	24 , 	33 , 	321 , 	330 ," 	1,426 ", 	390 , 	296 , 	319 , 	71 , 	107 , 	13 , 	35 , 	15 , 	46 , 	11 , 	38 , 	32 , 	119 , 	139 , 	126 , 	16 ," 	4,765 ",,,,,,,,,,,
CM, 	8 , 	20 , 	6 , 	8 , 	17 , 	4 , 	13 , 	10 , 	25 , 	6 , 	8 , 	6 , 	7 , 	10 , 	6 , 	4 , 	4 , 	7 , 	11 , 	7 , 	14 , 	4 , 	4 , 	4 , 	10 , 	115 , 	102 , 	461 , 	161 , 	106 , 	118 , 	49 , 	88 , 	34 , 	9 , 	1 , 	6 , 	5 , 	20 , 	13 , 	60 , 	84 , 	38 , 	1 ," 	1,687 ",,,,,,,,,,,
CV, 	5 , 	9 , 	6 , 	6 , 	31 , 	6 , 	13 , 	15 , 	18 , 	71 , 	59 , 	106 , 	39 , 	79 , 	24 , 	16 , 	20 , 	16 , 	3 , 	3 , 	2 , 	0 , 	2 , 	5 , 	8 , 	169 , 	112 , 	221 , 	103 , 	29 , 	21 , 	9 , 	12 , 	18 , 	2 , 	6 , 	68 , 	2 , 	4 , 	2 , 	4 , 	17 , 	6 , 	86 ," 	1,448 ",,,,,,,,,,,
ED, 	11 , 	17 , 	11 , 	15 , 	91 , 	10 , 	27 , 	30 , 	38 , 	69 , 	96 , 	258 , 	36 , 	100 , 	42 , 	26 , 	27 , 	56 , 	13 , 	6 , 	7 , 	2 , 	3 , 	11 , 	15 , 	912 , 	330 , 	664 , 	281 , 	85 , 	56 , 	31 , 	37 , 	42 , 	6 , 	73 , 	21 , 	2 , 	12 , 	8 , 	6 , 	101 , 	12 , 	24 ," 	3,716 ",,,,,,,,,,,
NC, 	4 , 	3 , 	3 , 	2 , 	20 , 	4 , 	11 , 	11 , 	20 , 	4 , 	5 , 	24 , 	6 , 	4 , 	2 , 	2 , 	4 , 	5 , 	25 , 	12 , 	25 , 	7 , 	5 , 	13 , 	2 , 	143 , 	71 , 	132 , 	54 , 	27 , 	17 , 	8 , 	8 , 	12 , 	5 , 	2 , 	1 , 	4 , 	26 , 	3 , 	3 , 	25 , 	7 , 	1 , 	765 ,,,,,,,,,,,
WP, 	39 , 	52 , 	12 , 	13 , 	61 , 	25 , 	113 , 	55 , 	79 , 	14 , 	60 , 	107 , 	26 , 	25 , 	29 , 	15 , 	22 , 	36 , 	245 , 	80 , 	119 , 	26 , 	13 , 	34 , 	26 , 	235 , 	125 , 	379 , 	160 , 	67 , 	75 , 	33 , 	52 , 	42 , 	21 , 	3 , 	9 , 	36 , 	19 , 	19 , 	17 , 	82 , 	24 , 	5 ," 	2,722 ",,,,,,,,,,,
SS, 	4 , 	13 , 	4 , 	6 , 	17 , 	3 , 	9 , 	5 , 	13 , 	10 , 	12 , 	10 , 	6 , 	7 , 	3 , 	4 , 	3 , 	6 , 	10 , 	5 , 	11 , 	4 , 	2 , 	3 , 	8 , 	115 , 	94 , 	341 , 	125 , 	88 , 	92 , 	26 , 	44 , 	42 , 	13 , 	4 , 	5 , 	3 , 	16 , 	9 , 	40 , 	21 , 	24 , 	2 ," 	1,275 ",,,,,,,,,,,
SB, 	11 , 	19 , 	3 , 	4 , 	19 , 	6 , 	15 , 	13 , 	26 , 	5 , 	17 , 	15 , 	9 , 	9 , 	5 , 	6 , 	5 , 	7 , 	8 , 	8 , 	7 , 	3 , 	1 , 	4 , 	16 , 	137 , 	98 , 	340 , 	165 , 	114 , 	161 , 	70 , 	141 , 	129 , 	64 , 	2 , 	7 , 	3 , 	19 , 	48 , 	12 , 	40 , 	45 , 	2 ," 	1,833 ",,,,,,,,,,,
SO, 	24 , 	53 , 	38 , 	61 , 	274 , 	53 , 	79 , 	51 , 	83 , 	24 , 	35 , 	34 , 	21 , 	14 , 	12 , 	6 , 	13 , 	37 , 	63 , 	90 , 	95 , 	59 , 	39 , 	112 , 	53 , 	404 , 	299 ," 	1,299 ", 	437 , 	181 , 	158 , 	80 , 	94 , 	151 , 	71 , 	14 , 	78 , 	26 , 	72 , 	28 , 	42 , 	57 , 	277 , 	23 ," 	5,210 ",,,,,,,,,,,
MB, 	19 , 	21 , 	18 , 	25 , 	130 , 	27 , 	31 , 	40 , 	38 , 	13 , 	27 , 	19 , 	12 , 	8 , 	10 , 	4 , 	5 , 	6 , 	24 , 	15 , 	17 , 	12 , 	14 , 	27 , 	21 , 	287 , 	184 , 	716 , 	317 , 	243 , 	205 , 	94 , 	108 , 	149 , 	43 , 	4 , 	13 , 	8 , 	24 , 	29 , 	48 , 	251 , 	24 , 	5 ," 	3,332 ",,,,,,,,,,,
WD, 	2 , 	11 , 	6 , 	8 , 	37 , 	6 , 	14 , 	15 , 	18 , 	32 , 	53 , 	108 , 	37 , 	110 , 	40 , 	23 , 	26 , 	22 , 	6 , 	3 , 	4 , 	2 , 	1 , 	1 , 	6 , 	226 , 	126 , 	220 , 	101 , 	31 , 	15 , 	11 , 	13 , 	20 , 	2 , 	83 , 	23 , 	1 , 	5 , 	2 , 	1 , 	27 , 	8 , 	10 ," 	1,509 ",,,,,,,,,,,
Entries," 	2,289 "," 	4,043 "," 	2,579 "," 	2,880 "," 	8,483 "," 	3,381 "," 	4,974 "," 	4,413 "," 	5,030 "," 	2,995 "," 	5,040 "," 	4,776 "," 	2,713 "," 	3,349 "," 	2,397 "," 	1,385 "," 	1,811 "," 	3,308 "," 	2,487 "," 	2,380 "," 	3,136 "," 	1,670 "," 	1,327 "," 	3,350 "," 	4,016 "," 	13,710 "," 	9,052 "," 	26,992 "," 	11,481 "," 	9,505 "," 	8,855 "," 	4,337 "," 	7,310 "," 	4,874 "," 	1,664 "," 	1,461 "," 	3,714 ", 	768 ," 	2,515 "," 	1,305 "," 	1,774 "," 	5,884 "," 	3,368 "," 	1,460 "," 	204,234 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
