Exit stations,Entry stations->,,SATURDAY,,,Nov 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
FV, 	85 , 	116 , 	57 , 	75 , 	247 , 	122 , 	151 , 	113 , 	128 , 	95 , 	22 , 	245 , 	208 , 	305 , 	211 , 	115 , 	84 , 	105 , 	53 , 	24 , 	31 , 	29 , 	25 , 	48 , 	110 , 	324 , 	273 , 	837 , 	356 , 	185 , 	187 , 	41 , 	78 , 	54 , 	10 , 	71 , 	95 , 	11 , 	64 , 	11 , 	16 , 	50 , 	28 , 	50 ," 	5,543 ",,,OAK," 	8,536 "," 	1,081 "," 	2,728 "," 	2,845 "," 	1,215 "," 	3,155 ", 	528 ," 	20,087 "
CL, 	66 , 	157 , 	58 , 	52 , 	298 , 	97 , 	143 , 	128 , 	197 , 	161 , 	245 , 	13 , 	172 , 	235 , 	165 , 	89 , 	133 , 	278 , 	54 , 	77 , 	68 , 	46 , 	36 , 	67 , 	92 , 	372 , 	259 , 	634 , 	285 , 	103 , 	113 , 	87 , 	76 , 	158 , 	24 , 	76 , 	239 , 	19 , 	83 , 	23 , 	26 , 	38 , 	39 , 	114 ," 	5,892 ",,,CM line," 	16,829 "," 	2,764 "," 	6,447 "," 	2,691 "," 	1,531 "," 	2,345 "," 	2,563 "," 	35,170 "
SL, 	24 , 	44 , 	18 , 	21 , 	127 , 	32 , 	62 , 	70 , 	102 , 	124 , 	206 , 	164 , 	8 , 	125 , 	95 , 	46 , 	34 , 	52 , 	17 , 	9 , 	10 , 	5 , 	3 , 	22 , 	34 , 	203 , 	144 , 	480 , 	135 , 	43 , 	64 , 	21 , 	25 , 	22 , 	5 , 	27 , 	36 , 	2 , 	21 , 	6 , 	11 , 	31 , 	8 , 	34 ," 	2,774 ",,,RM line," 	9,077 "," 	2,920 "," 	2,643 "," 	5,407 "," 	1,279 "," 	3,348 ", 	864 ," 	25,538 "
BF, 	30 , 	42 , 	14 , 	18 , 	142 , 	37 , 	71 , 	78 , 	124 , 	127 , 	300 , 	242 , 	115 , 	16 , 	147 , 	76 , 	84 , 	124 , 	14 , 	7 , 	9 , 	4 , 	4 , 	11 , 	39 , 	188 , 	138 , 	482 , 	118 , 	46 , 	60 , 	21 , 	34 , 	34 , 	10 , 	61 , 	98 , 	2 , 	26 , 	7 , 	10 , 	18 , 	9 , 	108 ," 	3,347 ",,,WP line," 	7,841 "," 	1,300 "," 	1,529 "," 	1,337 "," 	3,504 "," 	1,275 ", 	931 ," 	17,718 "
HY, 	24 , 	35 , 	15 , 	21 , 	112 , 	31 , 	48 , 	59 , 	78 , 	52 , 	207 , 	162 , 	91 , 	170 , 	11 , 	91 , 	81 , 	140 , 	14 , 	9 , 	14 , 	6 , 	1 , 	9 , 	25 , 	122 , 	80 , 	276 , 	84 , 	35 , 	41 , 	12 , 	21 , 	22 , 	7 , 	27 , 	38 , 	4 , 	25 , 	3 , 	7 , 	17 , 	8 , 	40 ," 	2,376 ",,,FT/ED line," 	10,652 "," 	3,207 "," 	2,404 "," 	3,365 "," 	1,269 "," 	9,537 ", 	644 ," 	31,078 "
SH, 	13 , 	19 , 	7 , 	7 , 	54 , 	12 , 	23 , 	24 , 	35 , 	33 , 	95 , 	93 , 	42 , 	78 , 	75 , 	9 , 	33 , 	92 , 	9 , 	3 , 	5 , 	2 , 	1 , 	5 , 	6 , 	69 , 	57 , 	197 , 	53 , 	30 , 	26 , 	8 , 	13 , 	20 , 	4 , 	19 , 	21 , 	3 , 	15 , 	5 , 	3 , 	10 , 	3 , 	20 ," 	1,351 ",,,SFIA," 	4,812 ", 	481 ," 	2,359 ", 	775 , 	783 , 	543 ," 	1,058 "," 	10,812 "
UC, 	11 , 	18 , 	10 , 	9 , 	127 , 	15 , 	27 , 	27 , 	40 , 	33 , 	78 , 	131 , 	37 , 	88 , 	86 , 	43 , 	10 , 	93 , 	10 , 	6 , 	8 , 	4 , 	1 , 	9 , 	10 , 	164 , 	102 , 	376 , 	76 , 	32 , 	27 , 	14 , 	16 , 	25 , 	6 , 	14 , 	27 , 	1 , 	11 , 	3 , 	5 , 	24 , 	4 , 	18 ," 	1,876 ",,,Entries," 	60,099 "," 	20,686 "," 	35,644 "," 	25,922 "," 	17,742 "," 	31,136 "," 	12,166 "," 	203,394 "
FM, 	21 , 	50 , 	27 , 	30 , 	412 , 	42 , 	48 , 	55 , 	77 , 	67 , 	118 , 	274 , 	57 , 	130 , 	156 , 	95 , 	107 , 	28 , 	19 , 	17 , 	18 , 	6 , 	8 , 	24 , 	19 , 	312 , 	188 , 	658 , 	171 , 	64 , 	46 , 	17 , 	29 , 	42 , 	10 , 	22 , 	61 , 	3 , 	28 , 	3 , 	5 , 	47 , 	6 , 	23 ," 	3,641 ",,,,,,,,,,,
CN, 	23 , 	23 , 	10 , 	13 , 	90 , 	14 , 	49 , 	45 , 	68 , 	10 , 	46 , 	54 , 	15 , 	17 , 	13 , 	7 , 	7 , 	19 , 	26 , 	57 , 	175 , 	66 , 	30 , 	62 , 	9 , 	187 , 	127 , 	375 , 	128 , 	39 , 	50 , 	25 , 	29 , 	29 , 	11 , 	4 , 	9 , 	25 , 	229 , 	8 , 	11 , 	70 , 	15 , 	5 ," 	2,325 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	5 , 	11 , 	10 , 	15 , 	109 , 	14 , 	38 , 	36 , 	50 , 	9 , 	22 , 	69 , 	7 , 	6 , 	8 , 	3 , 	6 , 	13 , 	50 , 	26 , 	108 , 	25 , 	18 , 	79 , 	6 , 	284 , 	174 , 	449 , 	147 , 	47 , 	38 , 	15 , 	15 , 	27 , 	5 , 	5 , 	6 , 	12 , 	71 , 	9 , 	8 , 	110 , 	16 , 	3 ," 	2,184 ",,,Dtwn SF," 	2,351 ",,,,,,,
WC, 	16 , 	23 , 	16 , 	18 , 	161 , 	20 , 	51 , 	58 , 	66 , 	12 , 	35 , 	92 , 	10 , 	13 , 	12 , 	7 , 	8 , 	14 , 	221 , 	100 , 	23 , 	52 , 	29 , 	126 , 	13 , 	333 , 	239 , 	590 , 	210 , 	55 , 	43 , 	19 , 	18 , 	28 , 	11 , 	2 , 	8 , 	27 , 	139 , 	8 , 	7 , 	123 , 	15 , 	4 ," 	3,078 ",,,OAK," 	17,469 "," 	1,081 ",,,,,,
LF, 	10 , 	4 , 	12 , 	5 , 	109 , 	13 , 	21 , 	29 , 	30 , 	6 , 	23 , 	52 , 	4 , 	4 , 	4 , 	1 , 	3 , 	6 , 	82 , 	33 , 	48 , 	16 , 	13 , 	104 , 	3 , 	215 , 	129 , 	344 , 	128 , 	35 , 	34 , 	12 , 	7 , 	16 , 	2 , 	2 , 	1 , 	7 , 	22 , 	5 , 	4 , 	72 , 	10 , 	1 ," 	1,680 ",,,CM line," 	34,363 "," 	5,492 "," 	6,447 ",,,,,
OR, 	5 , 	6 , 	6 , 	7 , 	114 , 	9 , 	22 , 	22 , 	35 , 	7 , 	21 , 	39 , 	4 , 	5 , 	3 , 	1 , 	2 , 	6 , 	30 , 	17 , 	25 , 	12 , 	8 , 	79 , 	5 , 	167 , 	117 , 	315 , 	110 , 	36 , 	33 , 	16 , 	6 , 	15 , 	1 , 	1 , 	2 , 	4 , 	18 , 	3 , 	4 , 	71 , 	10 , 	1 ," 	1,422 ",,,RM line," 	18,578 "," 	5,765 "," 	5,335 "," 	5,407 ",,,,
RR, 	19 , 	21 , 	33 , 	18 , 	73 , 	17 , 	58 , 	88 , 	83 , 	23 , 	57 , 	65 , 	22 , 	13 , 	7 , 	4 , 	8 , 	21 , 	53 , 	88 , 	130 , 	109 , 	79 , 	15 , 	30 , 	422 , 	272 , 	692 , 	355 , 	210 , 	156 , 	41 , 	20 , 	26 , 	4 , 	5 , 	7 , 	15 , 	33 , 	6 , 	5 , 	124 , 	32 , 	3 ," 	3,559 ",,,WP line," 	16,002 "," 	2,515 "," 	3,060 "," 	2,616 "," 	3,504 ",,,
OW, 	23 , 	29 , 	15 , 	12 , 	106 , 	46 , 	51 , 	51 , 	82 , 	23 , 	100 , 	87 , 	37 , 	36 , 	27 , 	7 , 	10 , 	11 , 	7 , 	7 , 	9 , 	6 , 	3 , 	28 , 	13 , 	486 , 	399 ," 	1,010 ", 	379 , 	237 , 	215 , 	36 , 	41 , 	26 , 	6 , 	9 , 	20 , 	2 , 	24 , 	4 , 	12 , 	52 , 	17 , 	8 ," 	3,813 ",,,FT/ED line," 	21,586 "," 	6,361 "," 	4,749 "," 	6,713 "," 	2,544 "," 	9,537 ",,
EM, 	163 , 	354 , 	215 , 	353 ," 	1,152 ", 	319 , 	437 , 	372 , 	431 , 	313 , 	393 , 	420 , 	244 , 	222 , 	155 , 	87 , 	187 , 	400 , 	230 , 	343 , 	434 , 	237 , 	195 , 	533 , 	579 , 	73 , 	39 , 	386 , 	160 , 	541 , 	679 , 	373 , 	521 , 	349 , 	114 , 	165 , 	615 , 	114 , 	222 , 	118 , 	125 , 	456 , 	286 , 	203 ," 	14,311 ",,,SFIA," 	10,391 "," 	1,009 "," 	4,921 "," 	1,639 "," 	1,714 "," 	1,187 "," 	1,058 "," 	203,394 "
MT, 	119 , 	285 , 	152 , 	249 , 	681 , 	213 , 	355 , 	344 , 	357 , 	277 , 	346 , 	292 , 	167 , 	168 , 	99 , 	73 , 	138 , 	214 , 	140 , 	202 , 	250 , 	143 , 	132 , 	333 , 	475 , 	42 , 	58 , 	76 , 	111 , 	518 , 	664 , 	429 ," 	1,088 ", 	399 , 	130 , 	108 , 	272 , 	72 , 	150 , 	98 , 	107 , 	312 , 	210 , 	110 ," 	11,158 ",,,,,,,,,,,
PL, 	305 , 	741 , 	351 , 	424 ," 	1,557 ", 	362 , 	642 , 	584 , 	631 , 	492 , 	731 , 	627 , 	426 , 	432 , 	260 , 	170 , 	329 , 	616 , 	353 , 	434 , 	580 , 	343 , 	293 , 	652 ," 	1,034 ", 	452 , 	71 , 	162 , 	230 ," 	1,687 "," 	1,973 "," 	1,202 "," 	2,091 "," 	1,427 ", 	424 , 	278 , 	862 , 	178 , 	415 , 	360 , 	344 ," 	1,312 ", 	760 , 	285 ," 	27,883 ",,,,,,,,,,,
CC, 	102 , 	190 , 	140 , 	237 , 	591 , 	247 , 	384 , 	346 , 	289 , 	208 , 	318 , 	262 , 	104 , 	116 , 	76 , 	55 , 	71 , 	159 , 	112 , 	137 , 	187 , 	149 , 	108 , 	330 , 	381 , 	143 , 	82 , 	202 , 	64 , 	571 , 	831 , 	372 , 	620 , 	380 , 	150 , 	78 , 	199 , 	41 , 	116 , 	107 , 	141 , 	534 , 	307 , 	71 ," 	10,309 ",,,,,,,,,,,
16, 	79 , 	98 , 	60 , 	143 , 	404 , 	200 , 	308 , 	279 , 	176 , 	145 , 	176 , 	113 , 	42 , 	44 , 	35 , 	25 , 	27 , 	67 , 	44 , 	52 , 	59 , 	39 , 	37 , 	217 , 	247 , 	500 , 	423 ," 	1,801 ", 	613 , 	45 , 	356 , 	342 , 	504 , 	269 , 	94 , 	26 , 	75 , 	17 , 	56 , 	86 , 	110 , 	244 , 	226 , 	34 ," 	8,938 ",,,,,,,,,,,
24, 	95 , 	128 , 	69 , 	129 , 	286 , 	170 , 	246 , 	207 , 	143 , 	114 , 	212 , 	117 , 	62 , 	64 , 	42 , 	27 , 	29 , 	45 , 	52 , 	44 , 	53 , 	32 , 	29 , 	168 , 	246 , 	592 , 	486 ," 	2,187 ", 	887 , 	338 , 	48 , 	335 , 	517 , 	315 , 	127 , 	29 , 	66 , 	18 , 	64 , 	85 , 	132 , 	197 , 	201 , 	22 ," 	9,454 ",,,,,,,,,,,
GP, 	24 , 	39 , 	17 , 	30 , 	115 , 	29 , 	42 , 	45 , 	45 , 	22 , 	35 , 	82 , 	14 , 	17 , 	12 , 	9 , 	13 , 	16 , 	22 , 	19 , 	23 , 	12 , 	14 , 	38 , 	34 , 	293 , 	282 ," 	1,307 ", 	331 , 	292 , 	307 , 	29 , 	68 , 	48 , 	40 , 	7 , 	28 , 	9 , 	27 , 	28 , 	69 , 	96 , 	72 , 	10 ," 	4,111 ",,,,,,,,,,,
BP, 	36 , 	50 , 	15 , 	25 , 	85 , 	21 , 	46 , 	49 , 	65 , 	38 , 	67 , 	72 , 	26 , 	27 , 	18 , 	13 , 	15 , 	24 , 	22 , 	17 , 	18 , 	9 , 	7 , 	22 , 	46 , 	401 , 	466 ," 	2,380 ", 	543 , 	441 , 	469 , 	72 , 	44 , 	81 , 	75 , 	8 , 	28 , 	5 , 	35 , 	40 , 	115 , 	97 , 	95 , 	13 ," 	6,240 ",,,,,,,,,,,
DC, 	27 , 	50 , 	11 , 	19 , 	150 , 	20 , 	36 , 	33 , 	40 , 	30 , 	51 , 	158 , 	21 , 	33 , 	21 , 	16 , 	18 , 	37 , 	27 , 	27 , 	27 , 	14 , 	14 , 	30 , 	32 , 	302 , 	302 ," 	1,558 ", 	372 , 	279 , 	317 , 	57 , 	92 , 	26 , 	37 , 	15 , 	47 , 	13 , 	38 , 	37 , 	118 , 	199 , 	116 , 	14 ," 	4,880 ",,,,,,,,,,,
CM, 	10 , 	21 , 	5 , 	6 , 	20 , 	6 , 	10 , 	11 , 	18 , 	5 , 	10 , 	19 , 	6 , 	10 , 	7 , 	2 , 	5 , 	6 , 	10 , 	5 , 	10 , 	3 , 	3 , 	7 , 	7 , 	100 , 	91 , 	458 , 	153 , 	94 , 	114 , 	39 , 	86 , 	39 , 	12 , 	2 , 	5 , 	3 , 	21 , 	10 , 	63 , 	88 , 	41 , 	1 ," 	1,642 ",,,,,,,,,,,
CV, 	4 , 	7 , 	4 , 	6 , 	43 , 	6 , 	11 , 	14 , 	15 , 	51 , 	68 , 	79 , 	32 , 	68 , 	29 , 	16 , 	11 , 	22 , 	4 , 	3 , 	2 , 	3 , 	1 , 	7 , 	10 , 	143 , 	103 , 	292 , 	83 , 	31 , 	25 , 	7 , 	9 , 	19 , 	2 , 	7 , 	62 , 	1 , 	5 , 	1 , 	3 , 	18 , 	4 , 	88 ," 	1,420 ",,,,,,,,,,,
ED, 	10 , 	15 , 	9 , 	9 , 	140 , 	12 , 	24 , 	33 , 	34 , 	57 , 	95 , 	250 , 	36 , 	111 , 	39 , 	25 , 	28 , 	68 , 	9 , 	7 , 	7 , 	1 , 	1 , 	10 , 	21 , 	509 , 	239 , 	858 , 	214 , 	67 , 	58 , 	28 , 	31 , 	52 , 	6 , 	58 , 	36 , 	2 , 	9 , 	8 , 	5 , 	102 , 	17 , 	35 ," 	3,389 ",,,,,,,,,,,
NC, 	2 , 	2 , 	3 , 	3 , 	28 , 	3 , 	7 , 	14 , 	18 , 	3 , 	9 , 	19 , 	4 , 	2 , 	4 , 	1 , 	1 , 	3 , 	26 , 	11 , 	27 , 	6 , 	3 , 	17 , 	2 , 	106 , 	60 , 	182 , 	47 , 	16 , 	16 , 	9 , 	12 , 	10 , 	4 , 	1 , 	1 , 	6 , 	33 , 	5 , 	1 , 	41 , 	3 , 	1 , 	772 ,,,,,,,,,,,
WP, 	38 , 	46 , 	11 , 	17 , 	86 , 	23 , 	99 , 	61 , 	69 , 	13 , 	63 , 	96 , 	23 , 	22 , 	29 , 	16 , 	11 , 	25 , 	217 , 	80 , 	130 , 	19 , 	19 , 	42 , 	30 , 	199 , 	133 , 	457 , 	147 , 	66 , 	69 , 	33 , 	45 , 	51 , 	23 , 	5 , 	10 , 	32 , 	21 , 	13 , 	20 , 	78 , 	25 , 	5 ," 	2,722 ",,,,,,,,,,,
SS, 	6 , 	13 , 	5 , 	3 , 	24 , 	4 , 	7 , 	8 , 	13 , 	5 , 	9 , 	21 , 	6 , 	6 , 	3 , 	3 , 	5 , 	2 , 	8 , 	11 , 	10 , 	4 , 	2 , 	7 , 	6 , 	102 , 	73 , 	378 , 	96 , 	66 , 	86 , 	28 , 	51 , 	35 , 	10 , 	3 , 	11 , 	3 , 	13 , 	8 , 	38 , 	32 , 	21 , 	3 ," 	1,250 ",,,,,,,,,,,
SB, 	12 , 	21 , 	4 , 	4 , 	32 , 	5 , 	8 , 	11 , 	19 , 	7 , 	17 , 	26 , 	9 , 	11 , 	6 , 	3 , 	3 , 	7 , 	12 , 	8 , 	7 , 	4 , 	5 , 	5 , 	12 , 	107 , 	89 , 	380 , 	145 , 	97 , 	132 , 	71 , 	120 , 	127 , 	68 , 	1 , 	6 , 	3 , 	16 , 	42 , 	10 , 	42 , 	43 , 	2 ," 	1,759 ",,,,,,,,,,,
SO, 	23 , 	56 , 	40 , 	65 , 	139 , 	38 , 	74 , 	47 , 	56 , 	18 , 	38 , 	29 , 	22 , 	13 , 	11 , 	8 , 	20 , 	30 , 	58 , 	92 , 	100 , 	58 , 	40 , 	88 , 	55 , 	304 , 	238 ," 	1,042 ", 	385 , 	167 , 	149 , 	76 , 	91 , 	184 , 	75 , 	15 , 	76 , 	33 , 	69 , 	33 , 	43 , 	55 , 	274 , 	21 ," 	4,547 ",,,,,,,,,,,
MB, 	16 , 	24 , 	14 , 	22 , 	185 , 	20 , 	30 , 	36 , 	37 , 	12 , 	30 , 	40 , 	8 , 	11 , 	8 , 	3 , 	4 , 	4 , 	18 , 	15 , 	16 , 	9 , 	11 , 	34 , 	21 , 	229 , 	193 , 	765 , 	285 , 	198 , 	188 , 	76 , 	95 , 	123 , 	46 , 	3 , 	11 , 	4 , 	22 , 	27 , 	40 , 	318 , 	32 , 	6 ," 	3,288 ",,,,,,,,,,,
WD, 	3 , 	12 , 	7 , 	8 , 	57 , 	8 , 	13 , 	12 , 	11 , 	33 , 	50 , 	113 , 	37 , 	119 , 	42 , 	23 , 	15 , 	30 , 	5 , 	3 , 	4 , 	1 , 	2 , 	5 , 	9 , 	165 , 	100 , 	314 , 	87 , 	27 , 	19 , 	11 , 	14 , 	14 , 	2 , 	97 , 	24 , 	1 , 	8 , 	1 , 	4 , 	30 , 	4 , 	10 ," 	1,555 ",,,,,,,,,,,
Entries," 	2,285 "," 	4,132 "," 	2,546 "," 	2,760 "," 	10,969 "," 	3,324 "," 	4,681 "," 	4,280 "," 	4,736 "," 	2,953 "," 	5,493 "," 	6,033 "," 	2,707 "," 	3,423 "," 	2,370 "," 	1,386 "," 	1,852 "," 	3,566 "," 	2,376 "," 	2,280 "," 	3,051 "," 	1,713 "," 	1,383 "," 	3,629 "," 	4,115 "," 	11,782 "," 	8,676 "," 	29,514 "," 	10,792 "," 	8,551 "," 	9,239 "," 	4,388 "," 	6,973 "," 	4,916 "," 	1,664 "," 	1,413 "," 	3,444 ", 	784 ," 	2,557 "," 	1,297 "," 	1,748 "," 	5,817 "," 	3,344 "," 	1,516 "," 	206,455 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
