Exit stations,Entry stations->,,SUNDAY,,,Jul 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
FV, 	59 , 	55 , 	31 , 	40 , 	119 , 	72 , 	87 , 	64 , 	72 , 	107 , 	16 , 	218 , 	106 , 	163 , 	102 , 	45 , 	32 , 	81 , 	23 , 	17 , 	24 , 	8 , 	9 , 	31 , 	61 , 	277 , 	182 , 	512 , 	306 , 	129 , 	114 , 	28 , 	49 , 	37 , 	8 , 	40 , 	56 , 	6 , 	37 , 	7 , 	11 , 	59 , 	17 , 	33 ," 	3,543 ",,,OAK," 	6,671 ", 	812 ," 	2,003 "," 	1,789 ", 	842 ," 	2,310 ", 	629 ," 	15,056 "
CL, 	63 , 	141 , 	84 , 	71 , 	178 , 	100 , 	138 , 	118 , 	165 , 	140 , 	194 , 	11 , 	166 , 	172 , 	118 , 	71 , 	98 , 	218 , 	89 , 	85 , 	93 , 	59 , 	51 , 	62 , 	70 , 	291 , 	198 , 	475 , 	223 , 	90 , 	87 , 	41 , 	46 , 	54 , 	10 , 	110 , 	399 , 	36 , 	122 , 	14 , 	14 , 	58 , 	31 , 	131 ," 	5,179 ",,,CM line," 	12,157 "," 	1,984 "," 	4,242 "," 	1,597 "," 	1,108 "," 	1,651 "," 	2,441 "," 	25,180 "
SL, 	19 , 	33 , 	10 , 	18 , 	56 , 	16 , 	39 , 	43 , 	55 , 	94 , 	100 , 	177 , 	10 , 	78 , 	70 , 	31 , 	30 , 	34 , 	13 , 	10 , 	10 , 	2 , 	4 , 	17 , 	24 , 	173 , 	98 , 	317 , 	127 , 	49 , 	38 , 	16 , 	26 , 	21 , 	4 , 	29 , 	30 , 	3 , 	21 , 	6 , 	6 , 	31 , 	8 , 	32 ," 	2,023 ",,,RM line," 	6,337 "," 	1,913 "," 	1,629 "," 	2,993 ", 	655 ," 	2,340 ", 	945 ," 	16,811 "
BF, 	19 , 	27 , 	16 , 	10 , 	49 , 	28 , 	49 , 	40 , 	70 , 	95 , 	167 , 	178 , 	85 , 	11 , 	101 , 	56 , 	65 , 	90 , 	13 , 	11 , 	9 , 	7 , 	4 , 	10 , 	25 , 	165 , 	131 , 	344 , 	118 , 	43 , 	38 , 	15 , 	29 , 	25 , 	8 , 	45 , 	98 , 	5 , 	20 , 	4 , 	11 , 	20 , 	7 , 	82 ," 	2,437 ",,,WP line," 	5,930 ", 	906 ," 	1,096 ", 	686 ," 	2,357 "," 	1,282 "," 	1,054 "," 	13,310 "
HY, 	22 , 	30 , 	9 , 	13 , 	37 , 	19 , 	37 , 	32 , 	49 , 	44 , 	100 , 	120 , 	68 , 	97 , 	17 , 	47 , 	62 , 	91 , 	8 , 	5 , 	12 , 	2 , 	1 , 	10 , 	19 , 	89 , 	48 , 	162 , 	56 , 	22 , 	23 , 	10 , 	12 , 	4 , 	4 , 	17 , 	35 , 	3 , 	24 , 	4 , 	4 , 	23 , 	6 , 	25 ," 	1,519 ",,,FT/ED line," 	8,142 "," 	2,311 "," 	1,683 "," 	2,085 "," 	1,198 "," 	7,319 ", 	681 ," 	23,419 "
SH, 	8 , 	11 , 	4 , 	8 , 	22 , 	9 , 	18 , 	14 , 	26 , 	29 , 	42 , 	81 , 	28 , 	49 , 	50 , 	9 , 	27 , 	63 , 	6 , 	3 , 	6 , 	2 , 	1 , 	3 , 	6 , 	82 , 	38 , 	119 , 	48 , 	18 , 	16 , 	7 , 	12 , 	10 , 	5 , 	10 , 	17 , 	0 , 	11 , 	5 , 	5 , 	11 , 	5 , 	17 , 	953 ,,,SFIA," 	4,940 ", 	464 ," 	1,803 ", 	649 , 	754 , 	483 ," 	1,126 "," 	10,217 "
UC, 	12 , 	18 , 	7 , 	10 , 	40 , 	10 , 	16 , 	17 , 	24 , 	34 , 	33 , 	103 , 	27 , 	70 , 	65 , 	25 , 	19 , 	84 , 	9 , 	3 , 	5 , 	2 , 	2 , 	4 , 	5 , 	132 , 	76 , 	197 , 	69 , 	20 , 	21 , 	11 , 	14 , 	12 , 	6 , 	13 , 	21 , 	1 , 	11 , 	2 , 	5 , 	30 , 	4 , 	11 ," 	1,294 ",,,Entries," 	45,960 "," 	15,067 "," 	24,212 "," 	15,949 "," 	12,597 "," 	23,399 "," 	12,162 "," 	149,345 "
FM, 	20 , 	27 , 	30 , 	23 , 	185 , 	27 , 	42 , 	28 , 	47 , 	52 , 	81 , 	224 , 	47 , 	96 , 	101 , 	63 , 	70 , 	44 , 	24 , 	12 , 	14 , 	5 , 	7 , 	14 , 	13 , 	279 , 	147 , 	389 , 	161 , 	50 , 	39 , 	19 , 	27 , 	32 , 	6 , 	17 , 	39 , 	5 , 	28 , 	3 , 	5 , 	54 , 	3 , 	18 ," 	2,610 ",,,,,,,,,,,
CN, 	13 , 	21 , 	8 , 	10 , 	35 , 	11 , 	31 , 	34 , 	42 , 	8 , 	22 , 	98 , 	12 , 	16 , 	8 , 	7 , 	8 , 	22 , 	15 , 	49 , 	139 , 	45 , 	21 , 	35 , 	7 , 	197 , 	95 , 	266 , 	105 , 	35 , 	37 , 	27 , 	23 , 	22 , 	11 , 	3 , 	9 , 	17 , 	180 , 	8 , 	8 , 	81 , 	10 , 	3 ," 	1,849 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	5 , 	6 , 	6 , 	11 , 	47 , 	10 , 	24 , 	24 , 	27 , 	5 , 	12 , 	104 , 	8 , 	7 , 	8 , 	3 , 	3 , 	15 , 	49 , 	15 , 	61 , 	23 , 	16 , 	47 , 	4 , 	281 , 	138 , 	265 , 	114 , 	33 , 	25 , 	15 , 	12 , 	22 , 	8 , 	3 , 	4 , 	9 , 	53 , 	4 , 	6 , 	142 , 	14 , 	1 ," 	1,684 ",,,Dtwn SF," 	1,782 ",,,,,,,
WC, 	13 , 	21 , 	17 , 	9 , 	57 , 	12 , 	41 , 	35 , 	41 , 	12 , 	28 , 	106 , 	7 , 	7 , 	11 , 	4 , 	3 , 	11 , 	146 , 	73 , 	13 , 	25 , 	18 , 	69 , 	12 , 	368 , 	183 , 	316 , 	156 , 	42 , 	31 , 	20 , 	16 , 	20 , 	11 , 	4 , 	5 , 	10 , 	91 , 	9 , 	10 , 	154 , 	17 , 	2 ," 	2,251 ",,,OAK," 	13,349 ", 	812 ,,,,,,
LF, 	6 , 	6 , 	4 , 	6 , 	40 , 	9 , 	24 , 	17 , 	19 , 	7 , 	7 , 	67 , 	2 , 	7 , 	4 , 	2 , 	3 , 	4 , 	55 , 	26 , 	29 , 	8 , 	8 , 	41 , 	4 , 	225 , 	104 , 	179 , 	110 , 	32 , 	19 , 	12 , 	7 , 	12 , 	2 , 	1 , 	1 , 	4 , 	24 , 	2 , 	4 , 	91 , 	11 , 	0 ," 	1,237 ",,,CM line," 	23,913 "," 	3,987 "," 	4,242 ",,,,,
OR, 	4 , 	5 , 	5 , 	4 , 	29 , 	6 , 	21 , 	13 , 	19 , 	9 , 	7 , 	55 , 	5 , 	4 , 	2 , 	1 , 	2 , 	6 , 	19 , 	17 , 	21 , 	12 , 	5 , 	42 , 	5 , 	191 , 	80 , 	150 , 	82 , 	28 , 	21 , 	7 , 	5 , 	11 , 	1 , 	1 , 	2 , 	3 , 	11 , 	2 , 	3 , 	75 , 	7 , 	1 , 	995 ,,,RM line," 	12,488 "," 	3,702 "," 	3,226 "," 	2,993 ",,,,
RR, 	8 , 	14 , 	24 , 	14 , 	37 , 	12 , 	34 , 	64 , 	54 , 	19 , 	26 , 	101 , 	14 , 	7 , 	11 , 	5 , 	4 , 	16 , 	36 , 	44 , 	75 , 	42 , 	40 , 	14 , 	17 , 	382 , 	213 , 	438 , 	295 , 	140 , 	91 , 	34 , 	21 , 	16 , 	3 , 	3 , 	10 , 	7 , 	24 , 	4 , 	7 , 	172 , 	32 , 	5 ," 	2,622 ",,,WP line," 	11,615 "," 	1,748 "," 	2,204 "," 	1,341 "," 	2,357 ",,,
OW, 	13 , 	19 , 	13 , 	8 , 	48 , 	25 , 	42 , 	33 , 	53 , 	27 , 	62 , 	79 , 	23 , 	23 , 	15 , 	5 , 	6 , 	10 , 	8 , 	3 , 	10 , 	3 , 	2 , 	16 , 	13 , 	442 , 	268 , 	659 , 	349 , 	193 , 	123 , 	28 , 	35 , 	19 , 	7 , 	8 , 	14 , 	1 , 	22 , 	6 , 	9 , 	64 , 	12 , 	10 ," 	2,827 ",,,FT/ED line," 	16,157 "," 	4,621 "," 	3,334 "," 	4,425 "," 	2,479 "," 	7,319 ",,
EM, 	148 , 	286 , 	198 , 	326 , 	909 , 	229 , 	416 , 	324 , 	346 , 	304 , 	308 , 	372 , 	196 , 	186 , 	93 , 	92 , 	148 , 	325 , 	236 , 	325 , 	425 , 	246 , 	222 , 	434 , 	531 , 	95 , 	30 , 	255 , 	169 , 	418 , 	479 , 	273 , 	387 , 	303 , 	83 , 	165 , 	743 , 	126 , 	230 , 	89 , 	101 , 	505 , 	305 , 	247 ," 	12,625 ",,,SFIA," 	10,227 "," 	1,093 "," 	4,244 "," 	1,593 "," 	1,807 "," 	1,163 "," 	1,126 "," 	149,345 "
MT, 	93 , 	165 , 	100 , 	150 , 	351 , 	134 , 	206 , 	204 , 	239 , 	209 , 	211 , 	214 , 	137 , 	162 , 	65 , 	48 , 	90 , 	185 , 	109 , 	146 , 	164 , 	91 , 	78 , 	205 , 	289 , 	32 , 	46 , 	52 , 	70 , 	339 , 	364 , 	253 , 	698 , 	257 , 	88 , 	81 , 	215 , 	52 , 	105 , 	59 , 	60 , 	429 , 	154 , 	84 ," 	7,479 ",,,,,,,,,,,
PL, 	191 , 	381 , 	178 , 	222 , 	791 , 	239 , 	436 , 	340 , 	425 , 	402 , 	441 , 	431 , 	265 , 	291 , 	139 , 	107 , 	150 , 	298 , 	198 , 	204 , 	270 , 	157 , 	144 , 	345 , 	619 , 	263 , 	38 , 	139 , 	175 ," 	1,144 "," 	1,225 ", 	706 ," 	1,351 ", 	902 , 	287 , 	146 , 	450 , 	92 , 	253 , 	207 , 	228 ," 	1,417 ", 	501 , 	152 ," 	17,333 ",,,,,,,,,,,
CC, 	67 , 	161 , 	88 , 	168 , 	390 , 	188 , 	326 , 	279 , 	219 , 	215 , 	271 , 	209 , 	106 , 	99 , 	54 , 	41 , 	77 , 	160 , 	86 , 	85 , 	138 , 	88 , 	74 , 	247 , 	350 , 	135 , 	69 , 	154 , 	62 , 	459 , 	533 , 	310 , 	483 , 	308 , 	109 , 	55 , 	195 , 	32 , 	82 , 	89 , 	132 , 	723 , 	292 , 	64 ," 	8,464 ",,,,,,,,,,,
16, 	68 , 	75 , 	50 , 	87 , 	210 , 	131 , 	217 , 	165 , 	120 , 	128 , 	126 , 	95 , 	40 , 	31 , 	21 , 	12 , 	23 , 	48 , 	40 , 	29 , 	48 , 	31 , 	29 , 	118 , 	187 , 	406 , 	288 ," 	1,191 ", 	505 , 	46 , 	192 , 	226 , 	345 , 	190 , 	86 , 	24 , 	56 , 	10 , 	37 , 	45 , 	88 , 	345 , 	175 , 	18 ," 	6,395 ",,,,,,,,,,,
24, 	69 , 	62 , 	34 , 	73 , 	140 , 	96 , 	184 , 	122 , 	104 , 	87 , 	110 , 	113 , 	37 , 	36 , 	23 , 	17 , 	19 , 	40 , 	36 , 	28 , 	43 , 	17 , 	22 , 	91 , 	129 , 	474 , 	319 ," 	1,389 ", 	610 , 	182 , 	54 , 	176 , 	312 , 	184 , 	74 , 	21 , 	48 , 	12 , 	43 , 	47 , 	91 , 	318 , 	127 , 	18 ," 	6,223 ",,,,,,,,,,,
GP, 	17 , 	30 , 	18 , 	26 , 	57 , 	27 , 	35 , 	32 , 	38 , 	30 , 	32 , 	56 , 	15 , 	20 , 	7 , 	7 , 	9 , 	12 , 	24 , 	11 , 	23 , 	11 , 	9 , 	36 , 	35 , 	272 , 	178 , 	869 , 	283 , 	216 , 	175 , 	26 , 	53 , 	33 , 	31 , 	10 , 	20 , 	7 , 	32 , 	18 , 	54 , 	158 , 	57 , 	8 ," 	3,114 ",,,,,,,,,,,
BP, 	29 , 	38 , 	13 , 	11 , 	40 , 	17 , 	39 , 	37 , 	49 , 	37 , 	41 , 	41 , 	21 , 	26 , 	11 , 	8 , 	9 , 	22 , 	26 , 	10 , 	15 , 	7 , 	5 , 	16 , 	30 , 	358 , 	340 ," 	1,784 ", 	434 , 	320 , 	292 , 	54 , 	41 , 	60 , 	54 , 	8 , 	41 , 	9 , 	39 , 	29 , 	107 , 	120 , 	80 , 	8 ," 	4,773 ",,,,,,,,,,,
DC, 	24 , 	29 , 	11 , 	10 , 	46 , 	12 , 	21 , 	29 , 	34 , 	28 , 	32 , 	65 , 	25 , 	22 , 	9 , 	11 , 	12 , 	23 , 	25 , 	20 , 	24 , 	7 , 	12 , 	17 , 	28 , 	293 , 	221 ," 	1,028 ", 	306 , 	210 , 	186 , 	40 , 	73 , 	12 , 	24 , 	14 , 	39 , 	6 , 	26 , 	24 , 	89 , 	204 , 	95 , 	11 ," 	3,473 ",,,,,,,,,,,
CM, 	9 , 	16 , 	5 , 	6 , 	10 , 	4 , 	7 , 	10 , 	14 , 	4 , 	5 , 	8 , 	2 , 	10 , 	5 , 	4 , 	6 , 	6 , 	8 , 	10 , 	10 , 	3 , 	3 , 	4 , 	8 , 	97 , 	71 , 	336 , 	111 , 	77 , 	81 , 	37 , 	55 , 	22 , 	8 , 	2 , 	4 , 	3 , 	18 , 	7 , 	44 , 	93 , 	28 , 	1 ," 	1,266 ",,,,,,,,,,,
CV, 	3 , 	6 , 	4 , 	6 , 	19 , 	7 , 	11 , 	10 , 	11 , 	43 , 	30 , 	113 , 	30 , 	51 , 	24 , 	8 , 	12 , 	19 , 	3 , 	4 , 	3 , 	1 , 	-   , 	2 , 	8 , 	139 , 	75 , 	182 , 	66 , 	24 , 	17 , 	7 , 	10 , 	14 , 	4 , 	9 , 	48 , 	2 , 	5 , 	4 , 	2 , 	20 , 	4 , 	78 ," 	1,132 ",,,,,,,,,,,
ED, 	8 , 	14 , 	6 , 	8 , 	87 , 	13 , 	21 , 	11 , 	16 , 	64 , 	58 , 	422 , 	29 , 	89 , 	31 , 	13 , 	22 , 	43 , 	8 , 	6 , 	6 , 	1 , 	1 , 	5 , 	13 , 	669 , 	247 , 	538 , 	205 , 	60 , 	41 , 	26 , 	39 , 	40 , 	3 , 	49 , 	61 , 	1 , 	7 , 	5 , 	9 , 	151 , 	15 , 	25 ," 	3,181 ",,,,,,,,,,,
NC, 	3 , 	1 , 	1 , 	1 , 	8 , 	4 , 	9 , 	7 , 	12 , 	4 , 	5 , 	38 , 	2 , 	3 , 	2 , 	-   , 	1 , 	2 , 	14 , 	11 , 	15 , 	4 , 	3 , 	8 , 	2 , 	93 , 	51 , 	99 , 	40 , 	14 , 	9 , 	4 , 	8 , 	8 , 	1 , 	0 , 	2 , 	4 , 	20 , 	3 , 	3 , 	38 , 	3 , 	1 , 	555 ,,,,,,,,,,,
WP, 	26 , 	30 , 	12 , 	9 , 	37 , 	15 , 	83 , 	30 , 	51 , 	13 , 	39 , 	134 , 	16 , 	21 , 	23 , 	13 , 	11 , 	27 , 	179 , 	62 , 	98 , 	22 , 	18 , 	33 , 	24 , 	213 , 	97 , 	311 , 	97 , 	42 , 	39 , 	27 , 	32 , 	27 , 	19 , 	7 , 	8 , 	26 , 	25 , 	13 , 	15 , 	87 , 	23 , 	6 ," 	2,135 ",,,,,,,,,,,
SS, 	11 , 	9 , 	3 , 	3 , 	12 , 	2 , 	5 , 	5 , 	9 , 	5 , 	8 , 	15 , 	8 , 	4 , 	4 , 	1 , 	3 , 	3 , 	11 , 	6 , 	7 , 	2 , 	1 , 	4 , 	6 , 	83 , 	58 , 	249 , 	88 , 	44 , 	42 , 	17 , 	31 , 	31 , 	6 , 	3 , 	8 , 	6 , 	10 , 	5 , 	27 , 	50 , 	16 , 	3 , 	919 ,,,,,,,,,,,
SB, 	9 , 	11 , 	6 , 	3 , 	13 , 	5 , 	8 , 	8 , 	12 , 	9 , 	13 , 	14 , 	7 , 	11 , 	4 , 	6 , 	7 , 	4 , 	10 , 	5 , 	9 , 	4 , 	3 , 	4 , 	13 , 	98 , 	56 , 	263 , 	145 , 	91 , 	91 , 	52 , 	100 , 	88 , 	38 , 	2 , 	12 , 	2 , 	12 , 	22 , 	7 , 	63 , 	21 , 	3 ," 	1,359 ",,,,,,,,,,,
SO, 	25 , 	42 , 	36 , 	57 , 	153 , 	44 , 	76 , 	43 , 	67 , 	20 , 	35 , 	38 , 	18 , 	14 , 	8 , 	5 , 	15 , 	24 , 	49 , 	87 , 	108 , 	71 , 	46 , 	87 , 	52 , 	392 , 	372 ," 	1,457 ", 	406 , 	188 , 	135 , 	68 , 	58 , 	90 , 	68 , 	12 , 	85 , 	28 , 	64 , 	23 , 	30 , 	52 , 	218 , 	23 ," 	4,982 ",,,,,,,,,,,
MB, 	16 , 	20 , 	13 , 	19 , 	121 , 	19 , 	29 , 	24 , 	41 , 	14 , 	17 , 	36 , 	9 , 	7 , 	5 , 	3 , 	5 , 	3 , 	13 , 	19 , 	16 , 	12 , 	7 , 	25 , 	19 , 	285 , 	133 , 	576 , 	281 , 	175 , 	118 , 	52 , 	80 , 	106 , 	37 , 	2 , 	10 , 	4 , 	26 , 	17 , 	18 , 	531 , 	27 , 	5 ," 	2,992 ",,,,,,,,,,,
WD, 	3 , 	4 , 	1 , 	3 , 	27 , 	6 , 	9 , 	8 , 	10 , 	29 , 	37 , 	155 , 	36 , 	87 , 	21 , 	15 , 	11 , 	16 , 	4 , 	3 , 	2 , 	1 , 	0 , 	3 , 	7 , 	226 , 	96 , 	185 , 	77 , 	22 , 	15 , 	10 , 	7 , 	10 , 	1 , 	68 , 	18 , 	2 , 	4 , 	2 , 	3 , 	53 , 	7 , 	9 ," 	1,308 ",,,,,,,,,,,
Entries," 	1,717 "," 	2,543 "," 	1,687 "," 	1,874 "," 	5,893 "," 	2,279 "," 	3,470 "," 	2,817 "," 	3,219 "," 	2,684 "," 	3,414 "," 	5,727 "," 	1,958 "," 	2,345 "," 	1,508 ", 	928 ," 	1,243 "," 	2,601 "," 	1,796 "," 	1,612 "," 	2,182 "," 	1,144 ", 	965 ," 	2,358 "," 	2,939 "," 	10,940 "," 	6,409 "," 	20,294 "," 	8,900 "," 	6,312 "," 	5,754 "," 	2,969 "," 	4,796 "," 	3,255 "," 	1,191 "," 	1,089 "," 	3,051 ", 	575 ," 	1,986 ", 	855 ," 	1,291 "," 	7,457 "," 	2,624 "," 	1,236 "," 	151,879 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
