Exit stations,Entry stations->,,SUNDAY,,,Dec 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
FV, 	51 , 	63 , 	33 , 	39 , 	116 , 	58 , 	65 , 	61 , 	65 , 	108 , 	15 , 	299 , 	101 , 	169 , 	74 , 	40 , 	31 , 	72 , 	23 , 	9 , 	17 , 	8 , 	7 , 	25 , 	61 , 	211 , 	183 , 	668 , 	291 , 	131 , 	111 , 	41 , 	30 , 	37 , 	7 , 	30 , 	50 , 	4 , 	36 , 	6 , 	10 , 	42 , 	8 , 	39 , 	13 , 	-   ," 	3,559 ",,,,,,,,,,,
CL, 	79 , 	230 , 	90 , 	71 , 	83 , 	65 , 	141 , 	102 , 	187 , 	171 , 	294 , 	19 , 	410 , 	397 , 	212 , 	130 , 	176 , 	561 , 	91 , 	96 , 	122 , 	91 , 	75 , 	45 , 	83 , 	315 , 	162 , 	499 , 	205 , 	81 , 	80 , 	56 , 	47 , 	114 , 	16 , 	159 , 	841 , 	62 , 	140 , 	17 , 	29 , 	57 , 	41 , 	221 , 	217 , 	-   ," 	7,380 ",,,,,,,,,,,
SL, 	20 , 	30 , 	14 , 	12 , 	57 , 	21 , 	38 , 	50 , 	55 , 	100 , 	97 , 	390 , 	8 , 	90 , 	65 , 	27 , 	22 , 	44 , 	9 , 	7 , 	9 , 	3 , 	4 , 	15 , 	18 , 	123 , 	114 , 	426 , 	137 , 	43 , 	40 , 	28 , 	25 , 	25 , 	7 , 	16 , 	30 , 	2 , 	7 , 	2 , 	6 , 	29 , 	5 , 	40 , 	12 , 	-   ," 	2,321 ",,,,,,,,,,,
BF, 	20 , 	27 , 	10 , 	10 , 	51 , 	24 , 	45 , 	47 , 	70 , 	102 , 	163 , 	395 , 	89 , 	3 , 	78 , 	25 , 	41 , 	109 , 	10 , 	6 , 	7 , 	5 , 	2 , 	8 , 	19 , 	124 , 	106 , 	393 , 	101 , 	36 , 	36 , 	11 , 	19 , 	21 , 	4 , 	35 , 	56 , 	3 , 	13 , 	6 , 	7 , 	22 , 	5 , 	78 , 	6 , 	-   ," 	2,448 ",,,,,,,,,,,
HY, 	11 , 	21 , 	6 , 	8 , 	36 , 	13 , 	29 , 	35 , 	43 , 	34 , 	67 , 	194 , 	61 , 	88 , 	6 , 	35 , 	56 , 	122 , 	6 , 	6 , 	9 , 	2 , 	4 , 	7 , 	8 , 	78 , 	49 , 	187 , 	43 , 	29 , 	17 , 	4 , 	10 , 	10 , 	3 , 	14 , 	23 , 	1 , 	14 , 	2 , 	5 , 	11 , 	3 , 	26 , 	11 , 	-   ," 	1,447 ",,,,,,,,,,,
SH, 	7 , 	10 , 	4 , 	6 , 	17 , 	8 , 	12 , 	38 , 	12 , 	14 , 	36 , 	120 , 	30 , 	38 , 	30 , 	3 , 	23 , 	53 , 	4 , 	2 , 	5 , 	1 , 	1 , 	2 , 	5 , 	39 , 	32 , 	122 , 	36 , 	16 , 	16 , 	7 , 	10 , 	11 , 	5 , 	6 , 	20 , 	0 , 	8 , 	1 , 	5 , 	9 , 	1 , 	13 , 	6 , 	-   , 	843 ,,,,,,,,,,,
UC, 	6 , 	14 , 	7 , 	3 , 	34 , 	9 , 	20 , 	16 , 	28 , 	30 , 	33 , 	158 , 	21 , 	37 , 	57 , 	24 , 	7 , 	66 , 	4 , 	4 , 	5 , 	2 , 	0 , 	5 , 	3 , 	75 , 	53 , 	215 , 	74 , 	14 , 	11 , 	9 , 	12 , 	15 , 	3 , 	8 , 	17 , 	2 , 	8 , 	1 , 	1 , 	19 , 	2 , 	17 , 	19 , 	-   ," 	1,170 ",,,,,,,,,,,
FM, 	19 , 	41 , 	26 , 	25 , 	136 , 	33 , 	43 , 	41 , 	58 , 	70 , 	74 , 	516 , 	48 , 	100 , 	103 , 	47 , 	71 , 	26 , 	20 , 	15 , 	12 , 	7 , 	4 , 	9 , 	12 , 	172 , 	145 , 	451 , 	158 , 	44 , 	27 , 	21 , 	22 , 	23 , 	5 , 	16 , 	57 , 	4 , 	25 , 	3 , 	4 , 	42 , 	3 , 	22 , 	35 , 	-   ," 	2,835 ",,,,,,,,,,,
CN, 	11 , 	12 , 	8 , 	10 , 	32 , 	8 , 	39 , 	23 , 	47 , 	8 , 	20 , 	79 , 	12 , 	9 , 	8 , 	5 , 	5 , 	20 , 	10 , 	54 , 	113 , 	42 , 	13 , 	32 , 	6 , 	116 , 	90 , 	271 , 	114 , 	30 , 	28 , 	18 , 	10 , 	22 , 	13 , 	2 , 	5 , 	13 , 	135 , 	8 , 	7 , 	78 , 	11 , 	3 , 	27 , 	-   ," 	1,629 ",,,,,,,,,,,
PH, 	4 , 	7 , 	6 , 	6 , 	35 , 	8 , 	23 , 	27 , 	21 , 	5 , 	10 , 	86 , 	5 , 	4 , 	4 , 	1 , 	5 , 	15 , 	45 , 	11 , 	63 , 	15 , 	8 , 	37 , 	4 , 	164 , 	124 , 	354 , 	152 , 	33 , 	26 , 	27 , 	11 , 	17 , 	10 , 	2 , 	6 , 	7 , 	53 , 	7 , 	6 , 	122 , 	16 , 	0 , 	38 , 	-   ," 	1,630 ",,,,,,,,,,,
WC, 	9 , 	19 , 	10 , 	13 , 	69 , 	9 , 	41 , 	50 , 	43 , 	10 , 	16 , 	117 , 	9 , 	8 , 	8 , 	4 , 	6 , 	11 , 	137 , 	56 , 	11 , 	31 , 	19 , 	62 , 	10 , 	255 , 	162 , 	505 , 	228 , 	46 , 	38 , 	34 , 	14 , 	23 , 	7 , 	2 , 	3 , 	14 , 	107 , 	6 , 	7 , 	150 , 	13 , 	2 , 	38 , 	-   ," 	2,432 ",,,,,,,,,,,
LF, 	2 , 	8 , 	6 , 	5 , 	27 , 	6 , 	19 , 	22 , 	18 , 	5 , 	9 , 	83 , 	2 , 	3 , 	3 , 	1 , 	1 , 	5 , 	48 , 	20 , 	28 , 	7 , 	7 , 	40 , 	3 , 	130 , 	106 , 	328 , 	159 , 	30 , 	18 , 	14 , 	5 , 	11 , 	1 , 	-   , 	1 , 	3 , 	18 , 	2 , 	3 , 	81 , 	5 , 	0 , 	16 , 	-   ," 	1,312 ",,,,,,,,,,,
OR, 	5 , 	6 , 	4 , 	1 , 	19 , 	3 , 	14 , 	25 , 	25 , 	4 , 	7 , 	71 , 	5 , 	4 , 	2 , 	1 , 	1 , 	4 , 	10 , 	10 , 	20 , 	11 , 	8 , 	24 , 	1 , 	122 , 	89 , 	310 , 	106 , 	27 , 	18 , 	10 , 	4 , 	7 , 	3 , 	1 , 	1 , 	1 , 	7 , 	2 , 	2 , 	54 , 	6 , 	1 , 	6 , 	-   ," 	1,059 ",,,,,,,,,,,
RR, 	10 , 	19 , 	23 , 	14 , 	31 , 	13 , 	33 , 	60 , 	53 , 	7 , 	25 , 	45 , 	14 , 	8 , 	6 , 	2 , 	5 , 	15 , 	29 , 	37 , 	63 , 	45 , 	28 , 	20 , 	14 , 	243 , 	192 , 	542 , 	288 , 	122 , 	90 , 	45 , 	18 , 	18 , 	6 , 	2 , 	5 , 	8 , 	25 , 	4 , 	6 , 	107 , 	14 , 	2 , 	18 , 	-   ," 	2,373 ",,,,,,,,,,,
OW, 	16 , 	23 , 	8 , 	6 , 	40 , 	19 , 	30 , 	34 , 	51 , 	16 , 	56 , 	86 , 	21 , 	20 , 	8 , 	4 , 	5 , 	11 , 	7 , 	4 , 	7 , 	4 , 	1 , 	14 , 	15 , 	356 , 	305 , 	863 , 	383 , 	205 , 	161 , 	41 , 	34 , 	23 , 	5 , 	6 , 	10 , 	1 , 	20 , 	6 , 	15 , 	86 , 	13 , 	6 , 	8 , 	-   ," 	3,053 ",,,,,,,,,,,
EM, 	117 , 	209 , 	164 , 	180 , 	415 , 	163 , 	266 , 	292 , 	266 , 	210 , 	237 , 	335 , 	135 , 	137 , 	81 , 	46 , 	86 , 	195 , 	126 , 	181 , 	259 , 	141 , 	114 , 	276 , 	434 , 	60 , 	28 , 	262 , 	92 , 	276 , 	330 , 	196 , 	270 , 	203 , 	67 , 	92 , 	326 , 	39 , 	173 , 	54 , 	52 , 	321 , 	140 , 	122 , 	84 , 	-   ," 	8,250 ",,,,,,,,,,,
MT, 	91 , 	172 , 	122 , 	144 , 	293 , 	121 , 	221 , 	228 , 	222 , 	232 , 	239 , 	179 , 	129 , 	134 , 	55 , 	42 , 	68 , 	142 , 	95 , 	126 , 	157 , 	105 , 	83 , 	213 , 	375 , 	27 , 	29 , 	51 , 	62 , 	266 , 	334 , 	230 , 	547 , 	239 , 	78 , 	77 , 	173 , 	48 , 	106 , 	55 , 	56 , 	362 , 	118 , 	56 , 	52 , 	-   ," 	6,948 ",,,,,,,,,,,
PL, 	193 , 	459 , 	263 , 	290 , 	730 , 	256 , 	453 , 	419 , 	407 , 	426 , 	569 , 	447 , 	358 , 	344 , 	167 , 	102 , 	188 , 	353 , 	253 , 	291 , 	444 , 	321 , 	282 , 	449 , 	870 , 	271 , 	48 , 	143 , 	213 ," 	1,181 "," 	1,386 ", 	889 ," 	1,229 "," 	1,071 ", 	296 , 	227 , 	599 , 	124 , 	282 , 	235 , 	251 ," 	1,944 ", 	567 , 	223 , 	119 , 	-   ," 	20,632 ",,,,,,,,,,,
CC, 	83 , 	163 , 	119 , 	158 , 	264 , 	182 , 	272 , 	271 , 	225 , 	204 , 	287 , 	176 , 	113 , 	93 , 	38 , 	29 , 	69 , 	134 , 	113 , 	143 , 	204 , 	153 , 	93 , 	268 , 	393 , 	95 , 	56 , 	231 , 	57 , 	357 , 	424 , 	249 , 	390 , 	308 , 	94 , 	82 , 	245 , 	44 , 	99 , 	79 , 	124 , 	520 , 	237 , 	103 , 	43 , 	-   ," 	8,082 ",,,,,,,,,,,
16, 	63 , 	66 , 	39 , 	98 , 	172 , 	102 , 	193 , 	199 , 	118 , 	127 , 	128 , 	96 , 	39 , 	42 , 	28 , 	12 , 	20 , 	44 , 	29 , 	31 , 	45 , 	28 , 	25 , 	113 , 	243 , 	257 , 	245 ," 	1,202 ", 	373 , 	46 , 	149 , 	193 , 	272 , 	181 , 	58 , 	20 , 	56 , 	7 , 	39 , 	40 , 	72 , 	216 , 	116 , 	23 , 	13 , 	-   ," 	5,681 ",,,,,,,,,,,
24, 	60 , 	68 , 	44 , 	84 , 	116 , 	93 , 	153 , 	167 , 	110 , 	99 , 	117 , 	88 , 	38 , 	31 , 	18 , 	14 , 	12 , 	29 , 	30 , 	23 , 	40 , 	15 , 	16 , 	83 , 	177 , 	325 , 	284 ," 	1,593 ", 	455 , 	146 , 	41 , 	149 , 	223 , 	134 , 	62 , 	14 , 	43 , 	8 , 	39 , 	41 , 	91 , 	160 , 	113 , 	13 , 	21 , 	-   ," 	5,679 ",,,,,,,,,,,
GP, 	18 , 	33 , 	25 , 	32 , 	60 , 	31 , 	35 , 	50 , 	36 , 	33 , 	38 , 	50 , 	25 , 	12 , 	8 , 	6 , 	7 , 	18 , 	25 , 	24 , 	35 , 	16 , 	8 , 	41 , 	47 , 	165 , 	166 ," 	1,006 ", 	220 , 	179 , 	151 , 	20 , 	35 , 	35 , 	24 , 	7 , 	31 , 	9 , 	20 , 	15 , 	57 , 	87 , 	63 , 	9 , 	11 , 	-   ," 	3,020 ",,,,,,,,,,,
BP, 	19 , 	30 , 	10 , 	8 , 	33 , 	16 , 	27 , 	29 , 	28 , 	34 , 	32 , 	45 , 	22 , 	19 , 	10 , 	5 , 	9 , 	20 , 	13 , 	8 , 	16 , 	6 , 	3 , 	13 , 	37 , 	258 , 	278 ," 	1,514 ", 	300 , 	251 , 	209 , 	39 , 	31 , 	35 , 	32 , 	6 , 	22 , 	4 , 	22 , 	20 , 	81 , 	100 , 	54 , 	9 , 	8 , 	-   ," 	3,764 ",,,,,,,,,,,
DC, 	21 , 	26 , 	14 , 	16 , 	50 , 	8 , 	25 , 	26 , 	40 , 	30 , 	38 , 	96 , 	27 , 	22 , 	12 , 	9 , 	15 , 	33 , 	21 , 	15 , 	27 , 	8 , 	11 , 	20 , 	28 , 	184 , 	194 ," 	1,225 ", 	288 , 	173 , 	149 , 	37 , 	34 , 	24 , 	18 , 	11 , 	40 , 	6 , 	23 , 	27 , 	88 , 	177 , 	95 , 	13 , 	11 , 	-   ," 	3,452 ",,,,,,,,,,,
CM, 	5 , 	13 , 	4 , 	2 , 	6 , 	2 , 	6 , 	10 , 	16 , 	4 , 	6 , 	15 , 	6 , 	5 , 	3 , 	2 , 	2 , 	3 , 	8 , 	7 , 	7 , 	1 , 	2 , 	6 , 	5 , 	57 , 	61 , 	335 , 	87 , 	57 , 	65 , 	18 , 	35 , 	19 , 	3 , 	1 , 	5 , 	3 , 	14 , 	3 , 	39 , 	107 , 	30 , 	1 , 	4 , 	-   ," 	1,093 ",,,,,,,,,,,
CV, 	2 , 	5 , 	2 , 	1 , 	11 , 	4 , 	9 , 	7 , 	7 , 	53 , 	24 , 	145 , 	17 , 	47 , 	13 , 	8 , 	6 , 	19 , 	1 , 	3 , 	2 , 	1 , 	1 , 	2 , 	8 , 	74 , 	74 , 	270 , 	88 , 	18 , 	14 , 	6 , 	5 , 	14 , 	2 , 	4 , 	46 , 	1 , 	2 , 	1 , 	4 , 	14 , 	3 , 	72 , 	10 , 	-   ," 	1,122 ",,,,,,,,,,,
ED, 	7 , 	10 , 	6 , 	8 , 	38 , 	4 , 	12 , 	15 , 	15 , 	66 , 	50 , 	765 , 	27 , 	73 , 	23 , 	14 , 	22 , 	61 , 	8 , 	4 , 	4 , 	2 , 	1 , 	8 , 	10 , 	311 , 	178 , 	824 , 	225 , 	57 , 	36 , 	27 , 	22 , 	36 , 	6 , 	47 , 	26 , 	0 , 	5 , 	2 , 	3 , 	103 , 	7 , 	30 , 	54 , 	-   ," 	3,250 ",,,,,,,,,,,
NC, 	1 , 	1 , 	1 , 	1 , 	6 , 	1 , 	8 , 	5 , 	8 , 	1 , 	3 , 	54 , 	1 , 	2 , 	1 , 	1 , 	-   , 	4 , 	16 , 	7 , 	17 , 	2 , 	1 , 	11 , 	2 , 	49 , 	39 , 	135 , 	52 , 	9 , 	7 , 	11 , 	4 , 	5 , 	1 , 	1 , 	-   , 	6 , 	27 , 	3 , 	4 , 	41 , 	3 , 	-   , 	12 , 	-   , 	562 ,,,,,,,,,,,
WP, 	25 , 	18 , 	5 , 	11 , 	21 , 	11 , 	65 , 	29 , 	57 , 	9 , 	33 , 	119 , 	12 , 	22 , 	15 , 	7 , 	10 , 	23 , 	137 , 	55 , 	107 , 	23 , 	5 , 	30 , 	19 , 	155 , 	97 , 	348 , 	113 , 	42 , 	43 , 	22 , 	30 , 	29 , 	17 , 	2 , 	7 , 	26 , 	33 , 	8 , 	11 , 	126 , 	11 , 	5 , 	28 , 	-   ," 	2,024 ",,,,,,,,,,,
SS, 	4 , 	8 , 	4 , 	2 , 	10 , 	2 , 	5 , 	4 , 	12 , 	6 , 	7 , 	13 , 	1 , 	4 , 	4 , 	1 , 	2 , 	3 , 	5 , 	4 , 	3 , 	2 , 	2 , 	3 , 	6 , 	64 , 	43 , 	287 , 	64 , 	41 , 	35 , 	14 , 	18 , 	27 , 	3 , 	1 , 	3 , 	3 , 	9 , 	9 , 	24 , 	47 , 	13 , 	3 , 	1 , 	-   , 	825 ,,,,,,,,,,,
SB, 	16 , 	14 , 	7 , 	3 , 	16 , 	3 , 	9 , 	12 , 	14 , 	11 , 	10 , 	29 , 	5 , 	6 , 	5 , 	4 , 	4 , 	3 , 	7 , 	7 , 	10 , 	3 , 	1 , 	8 , 	15 , 	55 , 	52 , 	313 , 	105 , 	66 , 	102 , 	50 , 	82 , 	88 , 	37 , 	1 , 	6 , 	3 , 	12 , 	23 , 	8 , 	58 , 	21 , 	2 , 	2 , 	-   ," 	1,305 ",,,,,,,,,,,
SO, 	40 , 	62 , 	56 , 	68 , 	192 , 	55 , 	71 , 	47 , 	67 , 	23 , 	33 , 	53 , 	15 , 	15 , 	16 , 	4 , 	8 , 	22 , 	77 , 	88 , 	118 , 	79 , 	48 , 	101 , 	81 , 	232 , 	223 ," 	1,037 ", 	230 , 	116 , 	111 , 	48 , 	61 , 	107 , 	67 , 	8 , 	67 , 	24 , 	98 , 	25 , 	25 , 	59 , 	208 , 	23 , 	13 , 	-   ," 	4,222 ",,,,,,,,,,,
MB, 	10 , 	17 , 	13 , 	12 , 	61 , 	15 , 	22 , 	22 , 	29 , 	17 , 	11 , 	38 , 	6 , 	6 , 	2 , 	4 , 	2 , 	4 , 	11 , 	15 , 	17 , 	4 , 	7 , 	19 , 	18 , 	123 , 	108 , 	657 , 	250 , 	121 , 	94 , 	57 , 	58 , 	89 , 	26 , 	3 , 	10 , 	4 , 	13 , 	15 , 	19 , 	288 , 	16 , 	4 , 	4 , 	-   ," 	2,339 ",,,,,,,,,,,
WD, 	2 , 	6 , 	4 , 	4 , 	14 , 	4 , 	6 , 	7 , 	5 , 	41 , 	42 , 	237 , 	41 , 	84 , 	28 , 	12 , 	17 , 	19 , 	2 , 	1 , 	2 , 	0 , 	1 , 	3 , 	8 , 	124 , 	67 , 	293 , 	110 , 	21 , 	12 , 	8 , 	8 , 	11 , 	2 , 	74 , 	24 , 	-   , 	3 , 	3 , 	3 , 	42 , 	3 , 	10 , 	25 , 	-   ," 	1,433 ",,,,,,,,,,,
OA, 	7 , 	16 , 	17 , 	21 , 	71 , 	15 , 	10 , 	13 , 	20 , 	7 , 	4 , 	227 , 	2 , 	2 , 	2 , 	3 , 	8 , 	12 , 	12 , 	25 , 	19 , 	7 , 	3 , 	12 , 	5 , 	72 , 	38 , 	143 , 	39 , 	15 , 	16 , 	10 , 	6 , 	12 , 	0 , 	2 , 	30 , 	2 , 	14 , 	1 , 	1 , 	25 , 	3 , 	15 , 	20 , 	-   ," 	1,003 ",,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	1,532 "," 	2,635 "," 	1,795 "," 	1,767 "," 	4,756 "," 	1,970 "," 	3,036 "," 	3,039 "," 	3,014 "," 	2,611 "," 	3,515 "," 	7,025 "," 	2,209 "," 	2,449 "," 	1,424 ", 	801 ," 	1,170 "," 	2,736 "," 	1,638 "," 	1,530 "," 	2,267 "," 	1,306 ", 	983 ," 	2,248 "," 	3,290 "," 	7,416 "," 	5,760 "," 	22,417 "," 	7,954 "," 	5,543 "," 	5,442 "," 	2,979 "," 	3,880 "," 	3,316 "," 	1,059 "," 	1,071 "," 	3,052 ", 	526 ," 	1,873 ", 	799 ," 	1,217 "," 	6,435 "," 	2,168 "," 	1,291 "," 	1,242 ", 	-   ," 	146,186 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
