Exit stations,Entry stations->,,TOTAL,,,Jun 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV," 	2,401 "," 	2,885 "," 	1,389 "," 	1,659 "," 	6,667 "," 	2,675 "," 	4,208 "," 	5,358 "," 	6,358 "," 	5,247 ", 	928 ," 	6,790 "," 	6,043 "," 	6,111 "," 	4,392 "," 	2,291 "," 	1,912 "," 	3,299 "," 	1,186 ", 	613 , 	991 , 	468 , 	549 ," 	1,290 "," 	2,499 "," 	23,262 "," 	22,856 "," 	24,353 "," 	21,806 "," 	8,530 "," 	5,766 "," 	1,826 "," 	2,077 "," 	1,686 ", 	234 ," 	1,591 "," 	3,646 ", 	246 , 	803 , 	331 , 	689 ," 	2,001 ", 	796 ," 	1,835 ", 	464 ," 	1,595 ", 	-   , 	-   , 	243 , 	648 ," 	205,493 ",,,,,,,,,,,,,
CL," 	2,013 "," 	3,698 "," 	1,667 "," 	1,443 "," 	4,228 "," 	2,266 "," 	3,710 "," 	5,553 "," 	7,809 "," 	5,388 "," 	6,185 ", 	702 ," 	4,787 "," 	5,337 "," 	4,130 "," 	2,128 "," 	2,788 "," 	3,796 "," 	1,922 "," 	1,558 "," 	1,645 ", 	866 , 	733 ," 	1,134 "," 	2,335 "," 	14,256 "," 	12,197 "," 	13,211 "," 	10,849 "," 	4,049 "," 	3,144 "," 	1,548 "," 	1,810 "," 	2,311 ", 	468 ," 	1,839 "," 	6,057 ", 	562 ," 	1,567 ", 	579 , 	707 ," 	1,105 ", 	748 ," 	2,663 "," 	1,102 "," 	2,999 ", 	-   , 	-   , 	527 ," 	1,267 "," 	163,386 ",,,,,,,,,,,,,
SL, 	861 ," 	1,613 ", 	752 , 	851 ," 	4,492 "," 	1,410 "," 	3,009 "," 	6,379 "," 	9,166 "," 	7,978 "," 	5,903 "," 	5,388 ", 	512 ," 	3,809 "," 	3,732 "," 	1,798 "," 	2,251 "," 	3,138 ", 	683 , 	670 , 	605 , 	192 , 	174 , 	551 ," 	1,049 "," 	18,533 "," 	18,720 "," 	16,183 "," 	13,352 "," 	4,220 "," 	2,463 "," 	1,231 "," 	1,560 "," 	1,420 ", 	282 ," 	1,065 "," 	2,651 ", 	270 , 	496 , 	338 , 	415 ," 	1,395 ", 	326 ," 	1,411 ", 	281 ," 	1,298 ", 	-   , 	-   , 	196 , 	377 ," 	155,449 ",,,,,,,,,,,,,
BF, 	629 ," 	1,116 ", 	471 , 	462 ," 	3,267 ", 	905 ," 	2,433 "," 	5,694 "," 	8,115 "," 	6,305 "," 	5,715 "," 	5,095 "," 	3,563 ", 	540 ," 	2,941 "," 	1,738 "," 	2,346 "," 	4,122 ", 	572 , 	281 , 	344 , 	86 , 	90 , 	332 ," 	1,000 "," 	16,396 "," 	15,738 "," 	14,823 "," 	11,379 "," 	3,769 "," 	2,220 ", 	903 ," 	1,137 "," 	1,126 ", 	302 ," 	1,631 "," 	3,720 ", 	153 , 	316 , 	221 , 	470 , 	892 , 	352 ," 	2,194 ", 	219 ," 	1,355 ", 	-   , 	-   , 	187 , 	216 ," 	137,881 ",,,,,,,,,,,,,
HY, 	683 ," 	1,443 ", 	577 , 	650 ," 	2,913 ", 	975 ," 	2,222 "," 	5,248 "," 	7,085 "," 	3,642 "," 	4,790 "," 	3,941 "," 	3,562 "," 	2,913 ", 	505 ," 	2,266 "," 	4,291 "," 	5,768 ", 	590 , 	314 , 	496 , 	131 , 	140 , 	439 , 	769 ," 	11,118 "," 	12,123 "," 	8,465 "," 	7,484 "," 	2,405 "," 	1,419 ", 	839 , 	812 , 	727 , 	171 , 	540 ," 	1,713 ", 	156 , 	656 , 	142 , 	378 , 	639 , 	250 , 	917 , 	344 ," 	1,916 ", 	-   , 	-   , 	148 , 	438 ," 	110,153 ",,,,,,,,,,,,,
SH, 	455 , 	670 , 	241 , 	258 ," 	1,719 ", 	525 ," 	1,321 "," 	3,384 "," 	3,985 "," 	2,157 "," 	2,159 "," 	2,145 "," 	1,666 "," 	1,727 "," 	2,003 ", 	328 ," 	1,878 "," 	3,046 ", 	258 , 	207 , 	286 , 	78 , 	41 , 	198 , 	379 ," 	9,727 "," 	8,995 "," 	6,099 "," 	5,779 "," 	1,808 "," 	1,024 ", 	370 , 	467 , 	663 , 	162 , 	360 ," 	1,003 ", 	54 , 	266 , 	112 , 	165 , 	422 , 	125 , 	529 , 	201 ," 	1,172 ", 	-   , 	-   , 	77 , 	179 ," 	70,873 ",,,,,,,,,,,,,
UC, 	467 , 	951 , 	461 , 	546 ," 	3,861 ", 	901 ," 	1,873 "," 	5,378 "," 	6,074 "," 	3,292 "," 	1,940 "," 	2,688 "," 	2,319 "," 	2,468 "," 	4,351 "," 	2,016 ", 	619 ," 	4,850 ", 	481 , 	491 , 	363 , 	114 , 	95 , 	282 , 	380 ," 	21,248 "," 	18,024 "," 	9,640 "," 	8,314 "," 	2,265 ", 	996 , 	357 , 	575 , 	745 , 	143 , 	514 ," 	1,634 ", 	78 , 	299 , 	167 , 	130 , 	771 , 	132 , 	614 , 	522 ," 	1,169 ", 	-   , 	-   , 	118 , 	233 ," 	115,949 ",,,,,,,,,,,,,
FM, 	825 ," 	1,659 ", 	869 , 	773 ," 	6,159 "," 	1,059 "," 	2,709 "," 	8,064 "," 	8,541 "," 	3,758 "," 	3,662 "," 	3,778 "," 	3,245 "," 	4,393 "," 	6,035 "," 	3,314 "," 	5,372 "," 	1,417 ", 	628 , 	683 , 	596 , 	214 , 	274 , 	437 , 	463 ," 	33,124 "," 	26,144 "," 	12,902 "," 	10,019 "," 	3,037 "," 	1,167 ", 	653 , 	823 , 	948 , 	213 , 	748 ," 	1,935 ", 	124 , 	487 , 	170 , 	227 ," 	1,266 ", 	137 , 	647 , 	863 ," 	1,098 ", 	-   , 	-   , 	107 , 	320 ," 	166,086 ",,,,,,,,,,,,,
CN, 	613 , 	680 , 	450 , 	517 ," 	2,665 ", 	653 ," 	3,754 "," 	7,411 "," 	8,254 ", 	897 ," 	1,140 "," 	1,774 ", 	671 , 	516 , 	570 , 	253 , 	454 , 	697 , 	796 ," 	2,649 "," 	6,184 "," 	1,910 ", 	971 ," 	2,288 ", 	522 ," 	20,721 "," 	19,634 "," 	13,470 "," 	11,792 "," 	3,556 "," 	2,194 "," 	1,329 "," 	1,316 "," 	1,409 ", 	659 , 	147 , 	262 ," 	1,147 "," 	4,363 ", 	598 , 	670 ," 	4,063 ", 	880 , 	69 , 	984 , 	268 , 	-   , 	-   ," 	1,855 "," 	2,226 "," 	140,901 ",,,,,,,,,,,,,
PH, 	389 , 	470 , 	446 , 	599 ," 	3,636 ", 	723 ," 	4,270 "," 	8,979 "," 	9,679 ", 	553 , 	559 ," 	1,394 ", 	636 , 	296 , 	374 , 	181 , 	498 , 	682 ," 	2,311 ", 	763 ," 	2,785 "," 	1,237 ", 	770 ," 	2,942 ", 	353 ," 	37,920 "," 	37,956 "," 	16,056 "," 	14,297 "," 	4,478 "," 	2,014 "," 	2,143 "," 	1,003 "," 	1,121 ", 	379 , 	94 , 	160 , 	847 ," 	2,006 ", 	534 , 	784 ," 	5,396 ", 	659 , 	73 ," 	1,375 ", 	302 , 	-   , 	-   , 	672 , 	948 ," 	176,742 ",,,,,,,,,,,,,
WC, 	543 , 	865 , 	646 , 	650 ," 	3,369 ", 	692 ," 	3,776 "," 	7,982 "," 	7,826 ", 	796 , 	922 ," 	1,577 ", 	657 , 	388 , 	531 , 	305 , 	313 , 	601 ," 	7,086 "," 	2,879 ", 	854 ," 	1,628 "," 	1,037 "," 	4,094 ", 	579 ," 	33,891 "," 	31,106 "," 	14,076 "," 	12,710 "," 	3,533 "," 	1,879 "," 	1,457 "," 	1,057 "," 	1,388 ", 	428 , 	112 , 	179 ," 	1,279 "," 	3,612 ", 	521 , 	653 ," 	5,453 ", 	770 , 	75 ," 	1,391 ", 	180 , 	-   , 	-   ," 	1,002 "," 	2,153 "," 	169,501 ",,,,,,,,,,,,,
LF, 	192 , 	280 , 	192 , 	227 ," 	1,865 ", 	220 ," 	1,275 "," 	3,983 "," 	3,283 ", 	328 , 	474 , 	764 , 	191 , 	72 , 	133 , 	82 , 	114 , 	198 ," 	2,166 "," 	1,425 "," 	1,663 ", 	521 , 	402 ," 	1,775 ", 	170 ," 	20,749 "," 	17,891 "," 	6,921 "," 	7,221 "," 	1,625 "," 	1,097 ", 	611 , 	285 , 	400 , 	130 , 	43 , 	42 , 	325 , 	715 , 	150 , 	206 ," 	3,209 ", 	356 , 	20 , 	719 , 	82 , 	-   , 	-   , 	316 , 	361 ," 	85,469 ",,,,,,,,,,,,,
OR, 	239 , 	277 , 	242 , 	210 ," 	1,403 ", 	206 ," 	1,114 "," 	2,973 "," 	3,074 ", 	279 , 	464 , 	656 , 	154 , 	106 , 	156 , 	30 , 	92 , 	267 , 	948 , 	739 ," 	1,021 ", 	475 , 	427 ," 	1,566 ", 	153 ," 	19,547 "," 	16,439 "," 	6,748 "," 	6,179 "," 	1,794 ", 	956 , 	615 , 	319 , 	371 , 	68 , 	57 , 	61 , 	176 , 	314 , 	229 , 	159 ," 	2,648 ", 	359 , 	23 , 	470 , 	117 , 	-   , 	-   , 	141 , 	215 ," 	75,276 ",,,,,,,,,,,,,
RR, 	648 , 	846 , 	681 , 	431 ," 	1,240 ", 	363 ," 	1,358 "," 	5,244 "," 	5,034 ", 	744 ," 	1,296 "," 	1,104 ", 	545 , 	307 , 	392 , 	227 , 	288 , 	473 ," 	1,984 "," 	2,718 "," 	3,957 "," 	1,761 "," 	1,474 ", 	940 , 	516 ," 	27,958 "," 	27,851 "," 	15,614 "," 	16,911 "," 	6,371 "," 	3,253 "," 	1,490 ", 	776 , 	733 , 	151 , 	153 , 	310 , 	494 , 	852 , 	276 , 	324 ," 	4,460 ", 	752 , 	97 , 	596 , 	242 , 	-   , 	-   , 	263 , 	714 ," 	145,212 ",,,,,,,,,,,,,
OW, 	571 , 	947 , 	378 , 	319 ," 	1,650 ", 	678 ," 	1,200 "," 	1,845 "," 	2,744 ", 	790 ," 	2,506 "," 	2,179 "," 	1,030 ", 	917 , 	720 , 	350 , 	352 , 	415 , 	453 , 	263 , 	485 , 	143 , 	116 , 	564 , 	707 ," 	43,530 "," 	35,678 "," 	29,270 "," 	23,728 "," 	11,047 "," 	6,232 "," 	1,748 "," 	1,675 "," 	1,162 ", 	381 , 	341 , 	842 , 	134 , 	427 , 	348 , 	617 ," 	3,145 ", 	953 , 	250 , 	260 , 	353 , 	-   , 	-   , 	190 , 	460 ," 	185,093 ",,,,,,,,,,,,,
EM," 	12,750 "," 	27,570 "," 	17,816 "," 	19,572 "," 	38,337 "," 	23,986 "," 	33,772 "," 	43,329 "," 	39,812 "," 	29,764 "," 	29,315 "," 	16,673 "," 	24,203 "," 	20,724 "," 	14,508 "," 	12,618 "," 	24,586 "," 	38,254 "," 	25,933 "," 	48,970 "," 	40,727 "," 	24,514 "," 	22,844 "," 	32,112 "," 	55,252 "," 	5,595 "," 	3,132 "," 	13,811 "," 	17,090 "," 	27,956 "," 	44,178 "," 	30,797 "," 	38,637 "," 	33,760 "," 	19,823 "," 	16,011 "," 	61,307 "," 	11,492 "," 	16,203 "," 	14,999 "," 	15,043 "," 	13,087 "," 	27,520 "," 	23,442 "," 	4,417 "," 	19,632 ", 	-   , 	-   ," 	2,707 "," 	11,792 "," 	1,190,372 ",,,,,,,,,,,,,
MT," 	10,950 "," 	23,106 "," 	15,248 "," 	15,709 "," 	25,002 "," 	19,048 "," 	27,229 "," 	33,568 "," 	27,432 "," 	25,552 "," 	24,093 "," 	12,859 "," 	19,649 "," 	17,295 "," 	13,273 "," 	10,104 "," 	18,786 "," 	27,074 "," 	20,766 "," 	38,750 "," 	29,714 "," 	16,472 "," 	15,734 "," 	26,085 "," 	40,500 "," 	3,516 "," 	4,294 "," 	4,852 "," 	13,872 "," 	32,847 "," 	54,202 "," 	37,654 "," 	59,892 "," 	43,951 "," 	25,423 "," 	12,811 "," 	41,708 "," 	8,834 "," 	13,273 "," 	18,549 "," 	17,440 "," 	12,262 "," 	34,094 "," 	16,103 "," 	2,725 "," 	16,047 ", 	-   , 	-   ," 	1,952 "," 	7,852 "," 	1,038,151 ",,,,,,,,,,,,,
PL," 	9,972 "," 	18,318 "," 	9,056 "," 	9,168 "," 	18,946 "," 	10,015 "," 	18,162 "," 	21,090 "," 	21,539 "," 	16,385 "," 	20,253 "," 	11,601 "," 	12,960 "," 	12,127 "," 	6,997 "," 	5,448 "," 	7,872 "," 	10,562 "," 	11,001 "," 	12,224 "," 	11,115 "," 	5,401 "," 	5,122 "," 	11,922 "," 	27,546 "," 	19,293 "," 	7,281 "," 	4,118 "," 	9,896 "," 	35,409 "," 	44,434 "," 	29,621 "," 	51,407 "," 	35,028 "," 	14,232 "," 	6,528 "," 	18,793 "," 	4,842 "," 	9,961 "," 	10,832 "," 	10,427 "," 	36,491 "," 	19,015 "," 	7,251 "," 	3,655 "," 	6,352 ", 	-   , 	-   ," 	1,785 "," 	6,079 "," 	717,532 ",,,,,,,,,,,,,
CC," 	7,962 "," 	16,182 "," 	9,616 "," 	10,763 "," 	18,297 "," 	12,692 "," 	20,706 "," 	22,247 "," 	19,151 "," 	14,859 "," 	19,829 "," 	9,523 "," 	11,837 "," 	10,007 "," 	7,254 "," 	5,251 "," 	7,712 "," 	9,440 "," 	10,568 "," 	12,727 "," 	11,063 "," 	6,375 "," 	5,548 "," 	14,950 "," 	24,187 "," 	16,794 "," 	14,544 "," 	9,411 "," 	2,619 "," 	17,401 "," 	26,174 "," 	20,374 "," 	32,014 "," 	23,459 "," 	12,558 "," 	6,470 "," 	16,402 "," 	5,371 "," 	8,499 "," 	10,122 "," 	9,685 "," 	13,793 "," 	19,362 "," 	6,248 "," 	1,674 "," 	6,228 ", 	-   , 	-   ," 	1,767 "," 	5,595 "," 	605,310 ",,,,,,,,,,,,,
16," 	4,013 "," 	6,025 "," 	3,253 "," 	4,678 "," 	9,369 "," 	6,661 "," 	10,399 "," 	11,820 "," 	8,125 "," 	6,494 "," 	7,778 "," 	4,071 "," 	3,613 "," 	3,360 "," 	2,207 "," 	1,766 "," 	1,869 "," 	2,528 "," 	2,740 "," 	3,695 "," 	2,910 "," 	1,507 "," 	1,717 "," 	5,664 "," 	11,752 "," 	29,109 "," 	34,450 "," 	40,450 "," 	19,611 "," 	1,273 "," 	5,602 "," 	8,403 "," 	14,147 "," 	9,113 "," 	4,181 "," 	1,820 "," 	4,625 "," 	1,282 "," 	2,983 "," 	3,405 "," 	3,743 "," 	5,847 "," 	7,958 "," 	1,879 ", 	729 ," 	1,471 ", 	-   , 	-   , 	529 ," 	1,877 "," 	332,501 ",,,,,,,,,,,,,
24," 	4,031 "," 	4,663 "," 	1,667 "," 	2,689 "," 	6,074 "," 	3,542 "," 	5,971 "," 	8,015 "," 	7,348 "," 	4,071 "," 	5,475 "," 	2,891 "," 	2,211 "," 	2,059 "," 	1,434 ", 	958 , 	919 ," 	1,034 "," 	1,963 "," 	1,810 "," 	1,738 ", 	987 , 	946 ," 	3,063 "," 	6,417 "," 	38,800 "," 	46,254 "," 	52,127 "," 	28,181 "," 	5,892 "," 	1,286 "," 	6,879 "," 	11,405 "," 	6,796 "," 	3,224 ", 	724 ," 	2,080 ", 	817 ," 	2,436 "," 	2,550 "," 	3,465 "," 	5,210 "," 	6,293 ", 	950 , 	705 , 	786 , 	-   , 	-   , 	442 ," 	1,305 "," 	310,583 ",,,,,,,,,,,,,
GP," 	1,006 "," 	1,815 ", 	759 , 	854 ," 	3,631 ", 	957 ," 	2,058 "," 	3,978 "," 	4,187 "," 	1,502 "," 	1,742 "," 	1,442 "," 	1,046 ", 	813 , 	740 , 	265 , 	320 , 	527 ," 	1,088 "," 	1,170 "," 	1,185 ", 	505 , 	493 ," 	1,325 "," 	1,919 "," 	26,675 "," 	30,357 "," 	33,183 "," 	18,029 "," 	8,199 "," 	6,889 ", 	776 ," 	2,626 "," 	1,798 "," 	1,460 ", 	515 ," 	1,758 ", 	352 ," 	1,026 ", 	877 ," 	1,766 "," 	3,214 "," 	3,396 ", 	587 , 	487 , 	349 , 	-   , 	-   , 	254 , 	626 ," 	180,526 ",,,,,,,,,,,,,
BP," 	1,176 "," 	1,851 ", 	707 , 	568 ," 	2,398 ", 	851 ," 	1,588 "," 	2,947 "," 	4,202 "," 	1,696 "," 	1,773 "," 	1,535 "," 	1,307 ", 	959 , 	594 , 	432 , 	479 , 	686 ," 	1,029 ", 	821 , 	905 , 	238 , 	335 , 	629 ," 	1,753 "," 	32,008 "," 	39,287 "," 	61,582 "," 	27,232 "," 	12,426 "," 	11,136 "," 	2,602 "," 	1,132 "," 	1,908 "," 	1,728 ", 	450 ," 	1,546 ", 	402 ," 	1,027 "," 	1,229 "," 	2,820 "," 	3,315 "," 	3,208 ", 	446 , 	263 , 	325 , 	-   , 	-   , 	195 , 	751 ," 	238,477 ",,,,,,,,,,,,,
DC," 	1,035 "," 	2,121 ", 	712 , 	811 ," 	2,465 ", 	799 ," 	1,496 "," 	3,520 "," 	5,115 "," 	1,827 "," 	1,756 "," 	2,300 "," 	1,442 "," 	1,004 ", 	716 , 	593 , 	696 ," 	1,030 "," 	1,297 "," 	1,057 "," 	1,337 ", 	381 , 	384 , 	692 ," 	1,391 "," 	30,814 "," 	38,501 "," 	40,159 "," 	22,619 "," 	9,258 "," 	7,329 "," 	1,794 "," 	2,235 ", 	846 ," 	1,025 ", 	506 ," 	1,838 ", 	474 ," 	1,104 "," 	1,333 "," 	2,872 "," 	6,010 "," 	5,459 ", 	802 , 	465 , 	473 , 	-   , 	-   , 	268 , 	876 ," 	213,037 ",,,,,,,,,,,,,
CM, 	351 , 	654 , 	151 , 	175 , 	775 , 	204 , 	543 ," 	1,800 "," 	2,864 ", 	280 , 	213 , 	408 , 	246 , 	229 , 	150 , 	145 , 	156 , 	145 , 	646 , 	329 , 	420 , 	170 , 	62 , 	149 , 	403 ," 	19,069 "," 	21,987 "," 	16,074 "," 	11,526 "," 	3,788 "," 	3,232 "," 	1,264 "," 	1,654 ", 	893 , 	381 , 	98 , 	449 , 	121 , 	484 , 	430 ," 	1,357 "," 	3,930 "," 	2,153 ", 	70 , 	55 , 	69 , 	-   , 	-   , 	44 , 	377 ," 	101,173 ",,,,,,,,,,,,,
CV, 	143 , 	218 , 	183 , 	200 ," 	1,222 ", 	287 , 	533 ," 	1,768 "," 	2,716 "," 	3,338 "," 	1,481 "," 	1,745 "," 	1,154 "," 	1,629 ", 	571 , 	424 , 	487 , 	742 , 	130 , 	101 , 	112 , 	55 , 	47 , 	146 , 	396 ," 	12,731 "," 	12,405 "," 	7,933 "," 	6,587 "," 	2,083 ", 	834 , 	557 , 	472 , 	637 , 	111 , 	266 ," 	2,423 ", 	31 , 	48 , 	75 , 	170 , 	657 , 	210 ," 	1,878 ", 	318 , 	378 , 	-   , 	-   , 	18 , 	41 ," 	70,691 ",,,,,,,,,,,,,
