Exit stations,Entry stations->,,WEEKDAY,,,Jun 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV, 	93 , 	110 , 	54 , 	64 , 	265 , 	103 , 	168 , 	228 , 	273 , 	217 , 	34 , 	249 , 	239 , 	228 , 	176 , 	91 , 	78 , 	130 , 	47 , 	25 , 	39 , 	18 , 	22 , 	50 , 	97 , 	966 , 	992 , 	900 , 	852 , 	326 , 	218 , 	71 , 	83 , 	65 , 	9 , 	63 , 	138 , 	10 , 	29 , 	13 , 	28 , 	71 , 	32 , 	66 , 	15 , 	65 , 	-   , 	-   , 	10 , 	27 ," 	8,146 ",,,,,,,,,,,,,
CL, 	76 , 	133 , 	55 , 	48 , 	169 , 	81 , 	142 , 	228 , 	331 , 	208 , 	228 , 	27 , 	170 , 	187 , 	159 , 	81 , 	103 , 	130 , 	72 , 	55 , 	56 , 	26 , 	24 , 	36 , 	88 , 	569 , 	519 , 	471 , 	411 , 	155 , 	114 , 	56 , 	71 , 	87 , 	18 , 	59 , 	182 , 	16 , 	57 , 	24 , 	27 , 	38 , 	27 , 	90 , 	34 , 	101 , 	-   , 	-   , 	21 , 	46 ," 	6,106 ",,,,,,,,,,,,,
SL, 	34 , 	64 , 	30 , 	32 , 	186 , 	56 , 	126 , 	279 , 	403 , 	327 , 	232 , 	195 , 	19 , 	139 , 	153 , 	72 , 	93 , 	133 , 	28 , 	29 , 	24 , 	8 , 	7 , 	21 , 	41 , 	788 , 	821 , 	605 , 	538 , 	171 , 	96 , 	48 , 	64 , 	56 , 	11 , 	41 , 	109 , 	12 , 	20 , 	14 , 	16 , 	51 , 	12 , 	55 , 	9 , 	54 , 	-   , 	-   , 	9 , 	16 ," 	6,347 ",,,,,,,,,,,,,
BF, 	25 , 	42 , 	18 , 	18 , 	131 , 	34 , 	97 , 	251 , 	350 , 	251 , 	211 , 	179 , 	127 , 	20 , 	115 , 	67 , 	96 , 	169 , 	22 , 	11 , 	13 , 	3 , 	3 , 	12 , 	37 , 	708 , 	685 , 	555 , 	454 , 	152 , 	87 , 	35 , 	44 , 	42 , 	11 , 	64 , 	148 , 	6 , 	11 , 	9 , 	19 , 	32 , 	15 , 	79 , 	7 , 	54 , 	-   , 	-   , 	8 , 	8 ," 	5,536 ",,,,,,,,,,,,,
HY, 	28 , 	57 , 	24 , 	26 , 	118 , 	39 , 	91 , 	234 , 	314 , 	154 , 	191 , 	149 , 	145 , 	112 , 	18 , 	92 , 	183 , 	237 , 	25 , 	13 , 	20 , 	5 , 	6 , 	18 , 	30 , 	487 , 	547 , 	331 , 	304 , 	98 , 	58 , 	35 , 	32 , 	29 , 	7 , 	22 , 	70 , 	6 , 	26 , 	5 , 	15 , 	23 , 	10 , 	35 , 	12 , 	79 , 	-   , 	-   , 	6 , 	18 ," 	4,585 ",,,,,,,,,,,,,
SH, 	19 , 	26 , 	9 , 	11 , 	74 , 	21 , 	55 , 	155 , 	179 , 	93 , 	85 , 	81 , 	67 , 	65 , 	80 , 	13 , 	79 , 	128 , 	10 , 	9 , 	12 , 	3 , 	2 , 	7 , 	16 , 	430 , 	408 , 	231 , 	240 , 	75 , 	41 , 	14 , 	17 , 	25 , 	7 , 	13 , 	41 , 	2 , 	10 , 	4 , 	6 , 	16 , 	5 , 	20 , 	7 , 	50 , 	-   , 	-   , 	3 , 	7 ," 	2,971 ",,,,,,,,,,,,,
UC, 	19 , 	38 , 	19 , 	21 , 	158 , 	38 , 	82 , 	245 , 	272 , 	139 , 	79 , 	99 , 	97 , 	98 , 	185 , 	88 , 	23 , 	209 , 	20 , 	22 , 	15 , 	5 , 	4 , 	11 , 	15 , 	947 , 	820 , 	367 , 	335 , 	91 , 	39 , 	13 , 	22 , 	28 , 	5 , 	22 , 	67 , 	3 , 	12 , 	7 , 	5 , 	27 , 	5 , 	24 , 	17 , 	49 , 	-   , 	-   , 	5 , 	9 ," 	4,919 ",,,,,,,,,,,,,
FM, 	33 , 	67 , 	33 , 	30 , 	247 , 	42 , 	116 , 	368 , 	386 , 	159 , 	145 , 	132 , 	135 , 	181 , 	248 , 	139 , 	235 , 	56 , 	26 , 	28 , 	25 , 	9 , 	12 , 	17 , 	18 ," 	1,470 "," 	1,187 ", 	475 , 	377 , 	118 , 	41 , 	26 , 	31 , 	34 , 	9 , 	29 , 	75 , 	5 , 	20 , 	7 , 	9 , 	44 , 	5 , 	25 , 	29 , 	45 , 	-   , 	-   , 	4 , 	13 ," 	6,965 ",,,,,,,,,,,,,
CN, 	23 , 	27 , 	17 , 	21 , 	113 , 	27 , 	162 , 	337 , 	370 , 	37 , 	44 , 	66 , 	29 , 	20 , 	23 , 	10 , 	18 , 	29 , 	30 , 	104 , 	242 , 	74 , 	38 , 	91 , 	20 , 	902 , 	887 , 	531 , 	470 , 	143 , 	87 , 	53 , 	53 , 	57 , 	26 , 	6 , 	10 , 	47 , 	168 , 	25 , 	27 , 	152 , 	36 , 	3 , 	36 , 	10 , 	-   , 	-   , 	76 , 	91 ," 	5,866 ",,,,,,,,,,,,,
PH, 	16 , 	19 , 	19 , 	25 , 	155 , 	31 , 	189 , 	411 , 	441 , 	23 , 	22 , 	50 , 	29 , 	11 , 	16 , 	8 , 	22 , 	29 , 	91 , 	31 , 	108 , 	51 , 	33 , 	120 , 	13 ," 	1,687 "," 	1,731 ", 	641 , 	598 , 	186 , 	82 , 	93 , 	42 , 	46 , 	15 , 	4 , 	5 , 	37 , 	79 , 	24 , 	34 , 	197 , 	26 , 	3 , 	49 , 	12 , 	-   , 	-   , 	28 , 	39 ," 	7,620 ",,,,,,,,,,,,,
WC, 	22 , 	34 , 	26 , 	24 , 	135 , 	27 , 	163 , 	360 , 	348 , 	32 , 	37 , 	53 , 	27 , 	15 , 	22 , 	13 , 	13 , 	25 , 	277 , 	110 , 	32 , 	66 , 	42 , 	163 , 	23 ," 	1,452 "," 	1,398 ", 	526 , 	485 , 	128 , 	72 , 	60 , 	43 , 	57 , 	17 , 	4 , 	7 , 	54 , 	146 , 	22 , 	28 , 	190 , 	31 , 	3 , 	51 , 	7 , 	-   , 	-   , 	40 , 	90 ," 	6,998 ",,,,,,,,,,,,,
LF, 	7 , 	11 , 	7 , 	9 , 	73 , 	9 , 	52 , 	178 , 	146 , 	13 , 	19 , 	23 , 	8 , 	3 , 	5 , 	3 , 	5 , 	8 , 	84 , 	60 , 	66 , 	20 , 	16 , 	70 , 	7 , 	899 , 	798 , 	255 , 	271 , 	59 , 	42 , 	22 , 	10 , 	14 , 	5 , 	2 , 	2 , 	13 , 	28 , 	6 , 	9 , 	116 , 	13 , 	1 , 	27 , 	3 , 	-   , 	-   , 	12 , 	14 ," 	3,522 ",,,,,,,,,,,,,
OR, 	9 , 	11 , 	9 , 	8 , 	55 , 	8 , 	45 , 	132 , 	135 , 	11 , 	19 , 	21 , 	6 , 	4 , 	6 , 	1 , 	4 , 	12 , 	37 , 	30 , 	40 , 	19 , 	16 , 	63 , 	6 , 	846 , 	738 , 	253 , 	235 , 	68 , 	34 , 	24 , 	13 , 	13 , 	2 , 	2 , 	2 , 	7 , 	13 , 	10 , 	7 , 	96 , 	14 , 	1 , 	17 , 	5 , 	-   , 	-   , 	6 , 	9 ," 	3,122 ",,,,,,,,,,,,,
RR, 	25 , 	32 , 	24 , 	16 , 	45 , 	14 , 	49 , 	223 , 	214 , 	30 , 	49 , 	37 , 	22 , 	12 , 	16 , 	9 , 	10 , 	19 , 	79 , 	111 , 	157 , 	69 , 	55 , 	36 , 	18 ," 	1,174 "," 	1,230 ", 	571 , 	635 , 	221 , 	111 , 	53 , 	30 , 	26 , 	5 , 	6 , 	12 , 	21 , 	34 , 	11 , 	13 , 	153 , 	26 , 	4 , 	19 , 	8 , 	-   , 	-   , 	11 , 	28 ," 	5,774 ",,,,,,,,,,,,,
OW, 	23 , 	38 , 	15 , 	11 , 	64 , 	25 , 	47 , 	73 , 	110 , 	29 , 	98 , 	82 , 	41 , 	35 , 	29 , 	14 , 	14 , 	15 , 	18 , 	9 , 	20 , 	6 , 	5 , 	20 , 	25 ," 	1,829 "," 	1,526 "," 	1,032 ", 	859 , 	384 , 	217 , 	66 , 	63 , 	42 , 	14 , 	13 , 	32 , 	5 , 	15 , 	13 , 	25 , 	109 , 	37 , 	10 , 	10 , 	15 , 	-   , 	-   , 	8 , 	18 ," 	7,206 ",,,,,,,,,,,,,
EM, 	531 ," 	1,153 ", 	745 , 	786 ," 	1,478 "," 	1,015 "," 	1,399 "," 	1,880 "," 	1,713 "," 	1,261 "," 	1,222 ", 	667 ," 	1,033 ", 	888 , 	631 , 	558 ," 	1,085 "," 	1,683 "," 	1,124 "," 	2,178 "," 	1,741 "," 	1,045 ", 	984 ," 	1,327 "," 	2,301 ", 	211 , 	132 , 	536 , 	686 ," 	1,150 "," 	1,861 "," 	1,308 "," 	1,653 "," 	1,428 ", 	893 , 	686 ," 	2,598 ", 	502 , 	694 , 	671 , 	658 , 	467 ," 	1,153 ", 	998 , 	167 , 	861 , 	-   , 	-   , 	120 , 	502 ," 	50,363 ",,,,,,,,,,,,,
MT, 	475 , 	991 , 	662 , 	674 ," 	1,029 ", 	835 ," 	1,178 "," 	1,479 "," 	1,189 "," 	1,109 "," 	1,032 ", 	538 , 	852 , 	744 , 	599 , 	452 , 	851 ," 	1,223 ", 	928 ," 	1,765 "," 	1,324 ", 	730 , 	704 ," 	1,133 "," 	1,714 ", 	151 , 	180 , 	208 , 	611 ," 	1,428 "," 	2,408 "," 	1,670 "," 	2,558 "," 	1,945 "," 	1,170 ", 	565 ," 	1,863 ", 	397 , 	587 , 	852 , 	793 , 	461 ," 	1,535 ", 	719 , 	103 , 	728 , 	-   , 	-   , 	88 , 	350 ," 	45,579 ",,,,,,,,,,,,,
PL, 	383 , 	668 , 	330 , 	332 , 	649 , 	379 , 	672 , 	825 , 	838 , 	603 , 	748 , 	404 , 	480 , 	447 , 	268 , 	208 , 	294 , 	383 , 	420 , 	475 , 	403 , 	188 , 	183 , 	419 , 	959 , 	803 , 	325 , 	146 , 	368 ," 	1,226 "," 	1,599 "," 	1,083 "," 	1,901 "," 	1,227 ", 	564 , 	241 , 	674 , 	189 , 	380 , 	421 , 	392 ," 	1,242 ", 	686 , 	270 , 	132 , 	241 , 	-   , 	-   , 	73 , 	239 ," 	26,379 ",,,,,,,,,,,,,
CC, 	317 , 	629 , 	378 , 	406 , 	661 , 	503 , 	793 , 	893 , 	780 , 	580 , 	759 , 	351 , 	466 , 	394 , 	290 , 	210 , 	305 , 	342 , 	404 , 	521 , 	408 , 	233 , 	200 , 	548 , 	868 , 	702 , 	631 , 	336 , 	85 , 	591 , 	965 , 	784 ," 	1,293 ", 	846 , 	517 , 	248 , 	601 , 	216 , 	338 , 	414 , 	374 , 	485 , 	652 , 	237 , 	60 , 	237 , 	-   , 	-   , 	76 , 	223 ," 	23,151 ",,,,,,,,,,,,,
16, 	162 , 	236 , 	118 , 	159 , 	324 , 	237 , 	362 , 	443 , 	317 , 	234 , 	286 , 	154 , 	143 , 	134 , 	89 , 	75 , 	75 , 	96 , 	105 , 	148 , 	101 , 	53 , 	61 , 	191 , 	393 ," 	1,219 "," 	1,515 "," 	1,437 ", 	644 , 	41 , 	197 , 	308 , 	548 , 	306 , 	160 , 	70 , 	181 , 	53 , 	126 , 	133 , 	137 , 	203 , 	276 , 	72 , 	24 , 	56 , 	-   , 	-   , 	23 , 	80 ," 	12,505 ",,,,,,,,,,,,,
24, 	158 , 	181 , 	62 , 	94 , 	227 , 	127 , 	217 , 	314 , 	297 , 	148 , 	202 , 	108 , 	86 , 	82 , 	57 , 	39 , 	35 , 	36 , 	79 , 	71 , 	64 , 	37 , 	33 , 	104 , 	219 ," 	1,651 "," 	2,058 "," 	1,900 "," 	1,010 ", 	212 , 	43 , 	255 , 	433 , 	239 , 	125 , 	26 , 	77 , 	33 , 	99 , 	100 , 	123 , 	176 , 	238 , 	36 , 	23 , 	31 , 	-   , 	-   , 	19 , 	54 ," 	12,041 ",,,,,,,,,,,,,
GP, 	40 , 	72 , 	28 , 	28 , 	143 , 	35 , 	80 , 	169 , 	178 , 	58 , 	69 , 	52 , 	42 , 	32 , 	31 , 	10 , 	11 , 	20 , 	43 , 	47 , 	47 , 	19 , 	18 , 	46 , 	71 ," 	1,154 "," 	1,353 "," 	1,216 ", 	686 , 	305 , 	254 , 	28 , 	109 , 	69 , 	58 , 	21 , 	71 , 	14 , 	42 , 	34 , 	64 , 	110 , 	138 , 	24 , 	16 , 	13 , 	-   , 	-   , 	11 , 	26 ," 	7,206 ",,,,,,,,,,,,,
BP, 	46 , 	77 , 	29 , 	21 , 	95 , 	33 , 	61 , 	125 , 	177 , 	67 , 	72 , 	60 , 	55 , 	36 , 	24 , 	17 , 	18 , 	26 , 	41 , 	34 , 	37 , 	9 , 	13 , 	23 , 	67 ," 	1,378 "," 	1,724 "," 	2,266 "," 	1,105 ", 	480 , 	423 , 	106 , 	41 , 	75 , 	66 , 	17 , 	61 , 	17 , 	41 , 	51 , 	102 , 	119 , 	131 , 	18 , 	9 , 	11 , 	-   , 	-   , 	8 , 	32 ," 	9,543 ",,,,,,,,,,,,,
DC, 	41 , 	86 , 	28 , 	31 , 	93 , 	32 , 	61 , 	151 , 	221 , 	71 , 	70 , 	89 , 	59 , 	39 , 	29 , 	22 , 	27 , 	40 , 	52 , 	43 , 	53 , 	13 , 	14 , 	26 , 	50 ," 	1,334 "," 	1,708 "," 	1,415 ", 	816 , 	318 , 	257 , 	68 , 	86 , 	29 , 	40 , 	20 , 	73 , 	20 , 	42 , 	54 , 	104 , 	203 , 	222 , 	33 , 	16 , 	18 , 	-   , 	-   , 	11 , 	36 ," 	8,363 ",,,,,,,,,,,,,
CM, 	15 , 	25 , 	6 , 	6 , 	32 , 	8 , 	23 , 	81 , 	130 , 	12 , 	8 , 	16 , 	10 , 	9 , 	6 , 	6 , 	6 , 	6 , 	26 , 	12 , 	16 , 	7 , 	2 , 	5 , 	16 , 	867 ," 	1,016 ", 	639 , 	480 , 	148 , 	127 , 	50 , 	64 , 	34 , 	14 , 	4 , 	19 , 	4 , 	18 , 	17 , 	50 , 	142 , 	91 , 	3 , 	2 , 	3 , 	-   , 	-   , 	2 , 	15 ," 	4,298 ",,,,,,,,,,,,,
CV, 	5 , 	9 , 	8 , 	8 , 	51 , 	12 , 	21 , 	80 , 	123 , 	135 , 	57 , 	55 , 	44 , 	61 , 	23 , 	16 , 	21 , 	29 , 	5 , 	4 , 	4 , 	2 , 	2 , 	5 , 	15 , 	546 , 	550 , 	295 , 	258 , 	83 , 	32 , 	22 , 	18 , 	26 , 	4 , 	9 , 	96 , 	1 , 	2 , 	3 , 	6 , 	25 , 	9 , 	70 , 	11 , 	15 , 	-   , 	-   , 	1 , 	1 ," 	2,878 ",,,,,,,,,,,,,
ED, 	17 , 	29 , 	18 , 	20 , 	148 , 	20 , 	74 , 	255 , 	295 , 	223 , 	139 , 	154 , 	109 , 	143 , 	64 , 	42 , 	66 , 	75 , 	9 , 	7 , 	7 , 	3 , 	3 , 	12 , 	31 ," 	2,118 "," 	1,815 ", 	751 , 	651 , 	225 , 	88 , 	74 , 	70 , 	78 , 	17 , 	107 , 	53 , 	2 , 	4 , 	22 , 	16 , 	154 , 	19 , 	81 , 	85 , 	23 , 	-   , 	-   , 	1 , 	6 ," 	8,423 ",,,,,,,,,,,,,
NC, 	3 , 	8 , 	5 , 	5 , 	30 , 	8 , 	48 , 	145 , 	141 , 	11 , 	9 , 	14 , 	11 , 	8 , 	5 , 	2 , 	3 , 	6 , 	42 , 	28 , 	52 , 	13 , 	6 , 	22 , 	6 , 	382 , 	368 , 	223 , 	222 , 	65 , 	35 , 	17 , 	18 , 	21 , 	5 , 	1 , 	2 , 	10 , 	27 , 	8 , 	15 , 	62 , 	9 , 	1 , 	13 , 	3 , 	-   , 	-   , 	12 , 	19 ," 	2,168 ",,,,,,,,,,,,,
WP, 	22 , 	16 , 	8 , 	10 , 	69 , 	17 , 	150 , 	197 , 	239 , 	25 , 	26 , 	47 , 	17 , 	10 , 	21 , 	9 , 	8 , 	17 , 	164 , 	81 , 	142 , 	26 , 	15 , 	36 , 	16 , 	534 , 	488 , 	448 , 	403 , 	140 , 	114 , 	46 , 	51 , 	44 , 	18 , 	2 , 	4 , 	29 , 	28 , 	26 , 	30 , 	140 , 	22 , 	2 , 	22 , 	13 , 	-   , 	-   , 	17 , 	27 ," 	4,030 ",,,,,,,,,,,,,
SS, 	12 , 	31 , 	8 , 	8 , 	39 , 	9 , 	34 , 	76 , 	96 , 	13 , 	13 , 	22 , 	14 , 	10 , 	5 , 	6 , 	7 , 	7 , 	27 , 	24 , 	22 , 	6 , 	10 , 	13 , 	16 , 	639 , 	766 , 	459 , 	395 , 	125 , 	102 , 	33 , 	56 , 	50 , 	16 , 	3 , 	24 , 	9 , 	23 , 	15 , 	28 , 	57 , 	65 , 	8 , 	2 , 	2 , 	-   , 	-   , 	5 , 	23 ," 	3,435 ",,,,,,,,,,,,,
SB, 	22 , 	43 , 	11 , 	10 , 	40 , 	13 , 	32 , 	74 , 	92 , 	21 , 	26 , 	28 , 	17 , 	19 , 	15 , 	6 , 	6 , 	8 , 	23 , 	31 , 	25 , 	10 , 	7 , 	14 , 	28 , 	656 , 	717 , 	457 , 	373 , 	140 , 	134 , 	65 , 	123 , 	114 , 	56 , 	5 , 	16 , 	14 , 	33 , 	30 , 	16 , 	66 , 	53 , 	4 , 	5 , 	2 , 	-   , 	-   , 	6 , 	20 ," 	3,731 ",,,,,,,,,,,,,
SO, 	64 , 	127 , 	83 , 	101 , 	149 , 	73 , 	132 , 	113 , 	139 , 	51 , 	76 , 	33 , 	47 , 	31 , 	22 , 	18 , 	25 , 	37 , 	159 , 	210 , 	215 , 	122 , 	109 , 	161 , 	148 , 	461 , 	486 , 	920 , 	391 , 	177 , 	157 , 	107 , 	112 , 	199 , 	143 , 	26 , 	150 , 	71 , 	157 , 	56 , 	64 , 	60 , 	281 , 	44 , 	18 , 	16 , 	-   , 	-   , 	16 , 	93 ," 	6,648 ",,,,,,,,,,,,,
MB, 	36 , 	68 , 	32 , 	42 , 	172 , 	37 , 	69 , 	143 , 	172 , 	21 , 	33 , 	23 , 	12 , 	12 , 	8 , 	6 , 	3 , 	5 , 	34 , 	24 , 	28 , 	11 , 	12 , 	23 , 	39 ," 	1,075 "," 	1,332 ", 	678 , 	567 , 	246 , 	216 , 	129 , 	140 , 	210 , 	85 , 	7 , 	21 , 	10 , 	24 , 	69 , 	40 , 	267 , 	50 , 	6 , 	7 , 	2 , 	-   , 	-   , 	7 , 	15 ," 	6,269 ",,,,,,,,,,,,,
WD, 	6 , 	16 , 	11 , 	8 , 	69 , 	13 , 	34 , 	128 , 	150 , 	119 , 	71 , 	81 , 	51 , 	83 , 	43 , 	22 , 	26 , 	29 , 	3 , 	3 , 	3 , 	1 , 	1 , 	5 , 	10 , 	874 , 	773 , 	330 , 	284 , 	90 , 	40 , 	28 , 	24 , 	40 , 	3 , 	79 , 	99 , 	2 , 	2 , 	9 , 	5 , 	54 , 	8 , 	21 , 	37 , 	12 , 	-   , 	-   , 	1 , 	3 ," 	3,808 ",,,,,,,,,,,,,
OA, 	14 , 	41 , 	31 , 	39 , 	56 , 	26 , 	32 , 	46 , 	54 , 	19 , 	13 , 	38 , 	7 , 	5 , 	11 , 	9 , 	21 , 	31 , 	35 , 	51 , 	49 , 	22 , 	15 , 	17 , 	10 , 	186 , 	144 , 	117 , 	81 , 	29 , 	26 , 	19 , 	10 , 	15 , 	3 , 	9 , 	79 , 	14 , 	27 , 	3 , 	5 , 	28 , 	6 , 	37 , 	10 , 	13 , 	-   , 	-   , 	2 , 	18 ," 	1,575 ",,,,,,,,,,,,,
WS, 	15 , 	32 , 	15 , 	17 , 	132 , 	23 , 	45 , 	135 , 	142 , 	114 , 	67 , 	90 , 	50 , 	51 , 	73 , 	41 , 	41 , 	42 , 	10 , 	11 , 	6 , 	3 , 	4 , 	7 , 	17 , 	735 , 	708 , 	285 , 	250 , 	56 , 	28 , 	16 , 	17 , 	21 , 	2 , 	12 , 	21 , 	3 , 	10 , 	3 , 	3 , 	19 , 	3 , 	11 , 	15 , 	32 , 	-   , 	-   , 	4 , 	8 ," 	3,443 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
