Exit stations,Entry stations->,,SATURDAY,,,Mar 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,
RM, 	11 , 	64 , 	73 , 	35 , 	203 , 	55 , 	59 , 	46 , 	53 , 	13 , 	50 , 	44 , 	16 , 	14 , 	15 , 	10 , 	7 , 	12 , 	15 , 	3 , 	12 , 	4 , 	3 , 	14 , 	13 , 	141 , 	96 , 	276 , 	91 , 	81 , 	89 , 	23 , 	35 , 	24 , 	7 , 	4 , 	7 , 	2 , 	20 , 	7 , 	11 , 	36 , 	17 , 	1 , 	6 , 	5 ," 	1,822 ",,,,,,,,,,
EN, 	66 , 	13 , 	59 , 	42 , 	357 , 	86 , 	97 , 	98 , 	134 , 	30 , 	74 , 	74 , 	28 , 	28 , 	25 , 	14 , 	20 , 	25 , 	17 , 	10 , 	16 , 	6 , 	7 , 	21 , 	20 , 	289 , 	244 , 	598 , 	232 , 	101 , 	114 , 	31 , 	46 , 	42 , 	15 , 	5 , 	12 , 	3 , 	20 , 	7 , 	19 , 	86 , 	21 , 	7 , 	20 , 	17 ," 	3,297 ",,,,,,,,,,
EP, 	73 , 	61 , 	7 , 	36 , 	353 , 	46 , 	65 , 	87 , 	132 , 	25 , 	37 , 	36 , 	14 , 	14 , 	9 , 	4 , 	9 , 	20 , 	11 , 	6 , 	13 , 	4 , 	2 , 	20 , 	8 , 	198 , 	152 , 	355 , 	158 , 	72 , 	51 , 	22 , 	11 , 	14 , 	2 , 	2 , 	7 , 	1 , 	7 , 	2 , 	5 , 	55 , 	12 , 	4 , 	20 , 	10 ," 	2,253 ",,,,,,,,,,
NB, 	36 , 	46 , 	36 , 	12 , 	111 , 	39 , 	42 , 	90 , 	160 , 	40 , 	45 , 	26 , 	17 , 	12 , 	14 , 	5 , 	8 , 	22 , 	13 , 	9 , 	17 , 	6 , 	5 , 	10 , 	9 , 	252 , 	183 , 	298 , 	224 , 	129 , 	92 , 	24 , 	17 , 	18 , 	4 , 	3 , 	8 , 	2 , 	9 , 	3 , 	6 , 	76 , 	15 , 	3 , 	28 , 	14 ," 	2,237 ",,,,,,,,,,
BK, 	213 , 	378 , 	367 , 	124 , 	46 , 	209 , 	191 , 	235 , 	272 , 	101 , 	157 , 	85 , 	74 , 	73 , 	55 , 	34 , 	62 , 	96 , 	54 , 	41 , 	58 , 	38 , 	29 , 	21 , 	48 , 	505 , 	340 , 	760 , 	405 , 	231 , 	151 , 	78 , 	52 , 	74 , 	15 , 	18 , 	42 , 	11 , 	46 , 	17 , 	19 , 	210 , 	81 , 	20 , 	99 , 	81 ," 	6,319 ",,,,,,,,,,
AS, 	54 , 	73 , 	49 , 	35 , 	167 , 	14 , 	53 , 	97 , 	127 , 	37 , 	62 , 	40 , 	22 , 	17 , 	17 , 	7 , 	11 , 	14 , 	12 , 	8 , 	13 , 	5 , 	5 , 	10 , 	21 , 	220 , 	163 , 	288 , 	216 , 	152 , 	101 , 	22 , 	18 , 	20 , 	3 , 	3 , 	9 , 	4 , 	12 , 	4 , 	4 , 	52 , 	13 , 	4 , 	17 , 	12 ," 	2,309 ",,,,,,,,,,
MA, 	71 , 	95 , 	62 , 	46 , 	184 , 	59 , 	23 , 	80 , 	124 , 	31 , 	97 , 	67 , 	38 , 	43 , 	30 , 	14 , 	19 , 	36 , 	38 , 	29 , 	48 , 	16 , 	12 , 	31 , 	32 , 	365 , 	286 , 	502 , 	355 , 	220 , 	161 , 	33 , 	31 , 	32 , 	5 , 	5 , 	14 , 	10 , 	68 , 	4 , 	11 , 	78 , 	19 , 	6 , 	17 , 	14 ," 	3,559 ",,,,,,,,,,
19, 	48 , 	100 , 	88 , 	87 , 	229 , 	96 , 	80 , 	25 , 	24 , 	16 , 	82 , 	63 , 	57 , 	55 , 	41 , 	25 , 	34 , 	51 , 	43 , 	55 , 	67 , 	36 , 	35 , 	74 , 	44 , 	344 , 	272 , 	498 , 	368 , 	244 , 	178 , 	65 , 	35 , 	54 , 	9 , 	16 , 	36 , 	14 , 	45 , 	7 , 	17 , 	56 , 	36 , 	14 , 	16 , 	29 ," 	3,909 ",,,,,,,,,,
12, 	61 , 	126 , 	154 , 	208 , 	248 , 	145 , 	128 , 	23 , 	26 , 	16 , 	130 , 	89 , 	95 , 	102 , 	58 , 	27 , 	42 , 	55 , 	64 , 	49 , 	64 , 	39 , 	46 , 	202 , 	70 , 	350 , 	251 , 	568 , 	325 , 	154 , 	135 , 	50 , 	64 , 	55 , 	20 , 	15 , 	19 , 	14 , 	68 , 	13 , 	19 , 	82 , 	42 , 	10 , 	23 , 	32 ," 	4,576 ",,,,,,,,,,
LM, 	12 , 	31 , 	20 , 	25 , 	80 , 	25 , 	32 , 	15 , 	16 , 	12 , 	95 , 	117 , 	127 , 	140 , 	49 , 	24 , 	44 , 	51 , 	13 , 	8 , 	13 , 	4 , 	4 , 	12 , 	23 , 	301 , 	251 , 	502 , 	257 , 	164 , 	121 , 	37 , 	37 , 	44 , 	3 , 	54 , 	74 , 	4 , 	13 , 	4 , 	3 , 	17 , 	7 , 	35 , 	13 , 	27 ," 	2,962 ",,,,,,,,,,
