Exit stations,Entry stations->,,SATURDAY,,,Nov 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,
RM, 	10 , 	36 , 	31 , 	15 , 	101 , 	28 , 	31 , 	18 , 	29 , 	7 , 	31 , 	16 , 	11 , 	9 , 	9 , 	6 , 	4 , 	6 , 	6 , 	5 , 	5 , 	5 , 	3 , 	6 , 	13 , 	73 , 	47 , 	149 , 	59 , 	51 , 	62 , 	14 , 	18 , 	13 , 	4 , 	1 , 	3 , 	1 , 	4 , 	5 , 	8 , 	16 , 	4 , 	1 , 	5 , 	4 , 	4 , 	7 , 	4 , 	5 , 	992 ,,,,,,,,,,
CL, 	17 , 	23 , 	8 , 	4 , 	31 , 	13 , 	27 , 	24 , 	26 , 	30 , 	58 , 	12 , 	39 , 	55 , 	34 , 	30 , 	11 , 	10 , 	10 , 	6 , 	3 , 	4 , 	1 , 	3 , 	28 , 	67 , 	35 , 	124 , 	55 , 	32 , 	46 , 	12 , 	15 , 	15 , 	4 , 	8 , 	23 , 	2 , 	10 , 	4 , 	4 , 	7 , 	2 , 	13 , 	21 , 	16 , 	6 , 	11 , 	6 , 	10 ," 	1,050 ",,,,,,,,,,
SL, 	9 , 	19 , 	8 , 	3 , 	30 , 	11 , 	24 , 	29 , 	31 , 	42 , 	74 , 	42 , 	16 , 	48 , 	37 , 	22 , 	22 , 	18 , 	6 , 	4 , 	5 , 	1 , 	2 , 	6 , 	15 , 	84 , 	69 , 	187 , 	74 , 	34 , 	35 , 	9 , 	14 , 	11 , 	2 , 	22 , 	28 , 	1 , 	7 , 	3 , 	3 , 	19 , 	3 , 	21 , 	5 , 	17 , 	11 , 	15 , 	1 , 	6 ," 	1,201 ",,,,,,,,,,
BF, 	8 , 	15 , 	5 , 	5 , 	24 , 	9 , 	16 , 	24 , 	35 , 	50 , 	95 , 	61 , 	48 , 	9 , 	36 , 	22 , 	20 , 	26 , 	6 , 	2 , 	3 , 	1 , 	1 , 	4 , 	16 , 	96 , 	56 , 	182 , 	53 , 	22 , 	24 , 	9 , 	11 , 	10 , 	3 , 	16 , 	30 , 	2 , 	3 , 	1 , 	5 , 	11 , 	1 , 	23 , 	5 , 	18 , 	9 , 	13 , 	2 , 	1 ," 	1,141 ",,,,,,,,,,
HY, 	10 , 	14 , 	4 , 	5 , 	23 , 	8 , 	16 , 	21 , 	31 , 	18 , 	52 , 	35 , 	41 , 	38 , 	11 , 	31 , 	30 , 	35 , 	4 , 	2 , 	4 , 	2 , 	2 , 	5 , 	8 , 	43 , 	24 , 	72 , 	28 , 	17 , 	13 , 	4 , 	7 , 	8 , 	2 , 	8 , 	14 , 	1 , 	5 , 	1 , 	4 , 	5 , 	3 , 	14 , 	7 , 	25 , 	18 , 	20 , 	1 , 	6 , 	793 ,,,,,,,,,,
SH, 	4 , 	5 , 	5 , 	2 , 	12 , 	5 , 	5 , 	9 , 	11 , 	9 , 	33 , 	23 , 	25 , 	24 , 	28 , 	9 , 	11 , 	24 , 	3 , 	2 , 	1 , 	0 , 	-   , 	1 , 	2 , 	29 , 	17 , 	58 , 	20 , 	9 , 	12 , 	3 , 	4 , 	4 , 	2 , 	4 , 	7 , 	2 , 	5 , 	1 , 	3 , 	6 , 	2 , 	7 , 	5 , 	16 , 	10 , 	11 , 	0 , 	2 , 	485 ,,,,,,,,,,
UC, 	7 , 	6 , 	4 , 	5 , 	40 , 	7 , 	9 , 	17 , 	11 , 	14 , 	21 , 	10 , 	23 , 	18 , 	31 , 	11 , 	11 , 	22 , 	2 , 	1 , 	2 , 	1 , 	1 , 	1 , 	4 , 	54 , 	24 , 	77 , 	39 , 	13 , 	9 , 	3 , 	3 , 	7 , 	2 , 	3 , 	9 , 	1 , 	2 , 	1 , 	1 , 	8 , 	1 , 	3 , 	6 , 	21 , 	19 , 	25 , 	1 , 	2 , 	601 ,,,,,,,,,,
FM, 	4 , 	5 , 	3 , 	7 , 	36 , 	5 , 	12 , 	13 , 	13 , 	11 , 	31 , 	15 , 	15 , 	22 , 	37 , 	26 , 	19 , 	17 , 	3 , 	3 , 	2 , 	1 , 	1 , 	2 , 	4 , 	58 , 	32 , 	79 , 	43 , 	14 , 	11 , 	5 , 	9 , 	8 , 	1 , 	4 , 	8 , 	-   , 	4 , 	0 , 	1 , 	13 , 	3 , 	3 , 	9 , 	23 , 	28 , 	30 , 	1 , 	3 , 	692 ,,,,,,,,,,
CN, 	5 , 	10 , 	6 , 	4 , 	18 , 	3 , 	18 , 	23 , 	19 , 	2 , 	7 , 	8 , 	5 , 	6 , 	4 , 	5 , 	1 , 	5 , 	11 , 	26 , 	68 , 	34 , 	7 , 	28 , 	5 , 	78 , 	47 , 	112 , 	48 , 	25 , 	24 , 	7 , 	9 , 	10 , 	2 , 	1 , 	3 , 	8 , 	41 , 	5 , 	4 , 	47 , 	5 , 	1 , 	12 , 	2 , 	3 , 	3 , 	27 , 	32 , 	876 ,,,,,,,,,,
PH, 	6 , 	5 , 	3 , 	4 , 	13 , 	4 , 	14 , 	22 , 	14 , 	3 , 	7 , 	7 , 	3 , 	2 , 	2 , 	2 , 	2 , 	3 , 	29 , 	11 , 	37 , 	15 , 	5 , 	24 , 	2 , 	84 , 	50 , 	120 , 	58 , 	20 , 	15 , 	9 , 	4 , 	7 , 	3 , 	-   , 	2 , 	5 , 	25 , 	3 , 	6 , 	53 , 	6 , 	2 , 	13 , 	1 , 	1 , 	2 , 	7 , 	8 , 	740 ,,,,,,,,,,
WC, 	4 , 	11 , 	5 , 	7 , 	21 , 	6 , 	28 , 	28 , 	24 , 	4 , 	6 , 	4 , 	7 , 	4 , 	2 , 	2 , 	4 , 	3 , 	87 , 	42 , 	13 , 	20 , 	10 , 	37 , 	10 , 	107 , 	73 , 	123 , 	82 , 	34 , 	17 , 	11 , 	7 , 	7 , 	7 , 	1 , 	3 , 	11 , 	33 , 	4 , 	4 , 	62 , 	3 , 	1 , 	13 , 	2 , 	3 , 	5 , 	12 , 	27 ," 	1,034 ",,,,,,,,,,
LF, 	6 , 	3 , 	5 , 	2 , 	10 , 	3 , 	11 , 	11 , 	12 , 	1 , 	4 , 	3 , 	1 , 	2 , 	1 , 	1 , 	0 , 	1 , 	45 , 	18 , 	21 , 	10 , 	9 , 	22 , 	2 , 	72 , 	33 , 	65 , 	54 , 	18 , 	11 , 	6 , 	3 , 	3 , 	1 , 	1 , 	1 , 	3 , 	8 , 	1 , 	2 , 	36 , 	1 , 	-   , 	9 , 	0 , 	1 , 	2 , 	5 , 	4 , 	538 ,,,,,,,,,,
OR, 	2 , 	3 , 	1 , 	2 , 	8 , 	1 , 	10 , 	12 , 	10 , 	1 , 	5 , 	1 , 	1 , 	1 , 	1 , 	-   , 	1 , 	1 , 	6 , 	5 , 	9 , 	8 , 	3 , 	14 , 	2 , 	55 , 	24 , 	61 , 	58 , 	16 , 	7 , 	6 , 	2 , 	3 , 	-   , 	1 , 	-   , 	2 , 	3 , 	1 , 	1 , 	30 , 	2 , 	1 , 	6 , 	-   , 	1 , 	2 , 	5 , 	2 , 	391 ,,,,,,,,,,
RR, 	6 , 	9 , 	8 , 	7 , 	8 , 	4 , 	19 , 	38 , 	30 , 	6 , 	19 , 	5 , 	7 , 	5 , 	5 , 	2 , 	3 , 	3 , 	26 , 	27 , 	37 , 	22 , 	16 , 	14 , 	11 , 	148 , 	98 , 	176 , 	104 , 	84 , 	49 , 	20 , 	5 , 	9 , 	3 , 	1 , 	2 , 	2 , 	6 , 	2 , 	3 , 	57 , 	24 , 	1 , 	8 , 	1 , 	2 , 	3 , 	5 , 	12 ," 	1,158 ",,,,,,,,,,
OW, 	9 , 	12 , 	3 , 	4 , 	21 , 	7 , 	12 , 	15 , 	26 , 	8 , 	33 , 	23 , 	13 , 	13 , 	7 , 	4 , 	4 , 	2 , 	4 , 	1 , 	7 , 	1 , 	2 , 	11 , 	17 , 	244 , 	145 , 	356 , 	172 , 	113 , 	77 , 	20 , 	19 , 	17 , 	5 , 	2 , 	7 , 	1 , 	5 , 	3 , 	7 , 	37 , 	6 , 	4 , 	5 , 	5 , 	2 , 	6 , 	4 , 	5 ," 	1,520 ",,,,,,,,,,
EM, 	83 , 	123 , 	80 , 	109 , 	321 , 	95 , 	181 , 	199 , 	170 , 	124 , 	137 , 	75 , 	101 , 	100 , 	53 , 	43 , 	60 , 	61 , 	88 , 	104 , 	127 , 	79 , 	61 , 	161 , 	281 , 	67 , 	12 , 	88 , 	58 , 	172 , 	209 , 	110 , 	160 , 	115 , 	38 , 	52 , 	174 , 	19 , 	58 , 	37 , 	33 , 	134 , 	73 , 	69 , 	38 , 	31 , 	56 , 	60 , 	15 , 	44 ," 	4,933 ",,,,,,,,,,
MT, 	72 , 	101 , 	74 , 	81 , 	240 , 	71 , 	140 , 	161 , 	135 , 	99 , 	102 , 	50 , 	92 , 	73 , 	36 , 	29 , 	37 , 	39 , 	57 , 	64 , 	76 , 	37 , 	27 , 	126 , 	201 , 	17 , 	36 , 	15 , 	29 , 	126 , 	171 , 	110 , 	222 , 	115 , 	43 , 	34 , 	76 , 	24 , 	49 , 	34 , 	27 , 	110 , 	47 , 	28 , 	22 , 	21 , 	21 , 	34 , 	8 , 	31 ," 	3,660 ",,,,,,,,,,
PL, 	131 , 	195 , 	109 , 	94 , 	391 , 	89 , 	165 , 	208 , 	208 , 	163 , 	233 , 	104 , 	158 , 	154 , 	69 , 	47 , 	63 , 	72 , 	110 , 	120 , 	109 , 	65 , 	67 , 	151 , 	357 , 	90 , 	12 , 	92 , 	63 , 	427 , 	538 , 	278 , 	453 , 	391 , 	125 , 	68 , 	174 , 	38 , 	96 , 	82 , 	108 , 	369 , 	137 , 	53 , 	37 , 	28 , 	43 , 	67 , 	23 , 	61 ," 	7,478 ",,,,,,,,,,
CC, 	48 , 	78 , 	49 , 	77 , 	175 , 	76 , 	144 , 	152 , 	126 , 	87 , 	165 , 	55 , 	63 , 	45 , 	29 , 	21 , 	39 , 	40 , 	41 , 	56 , 	87 , 	64 , 	53 , 	117 , 	202 , 	55 , 	23 , 	64 , 	51 , 	156 , 	171 , 	117 , 	146 , 	167 , 	78 , 	38 , 	96 , 	15 , 	32 , 	36 , 	60 , 	162 , 	111 , 	38 , 	21 , 	17 , 	24 , 	37 , 	9 , 	27 ," 	3,832 ",,,,,,,,,,
16, 	52 , 	41 , 	26 , 	50 , 	113 , 	68 , 	117 , 	131 , 	93 , 	61 , 	88 , 	36 , 	32 , 	21 , 	14 , 	11 , 	13 , 	18 , 	27 , 	23 , 	32 , 	19 , 	19 , 	86 , 	125 , 	163 , 	114 , 	457 , 	172 , 	36 , 	64 , 	97 , 	134 , 	109 , 	59 , 	13 , 	34 , 	2 , 	18 , 	32 , 	50 , 	119 , 	80 , 	11 , 	9 , 	8 , 	14 , 	20 , 	6 , 	18 ," 	3,146 ",,,,,,,,,,
24, 	60 , 	51 , 	18 , 	37 , 	71 , 	32 , 	82 , 	87 , 	57 , 	47 , 	73 , 	40 , 	25 , 	23 , 	14 , 	10 , 	7 , 	12 , 	21 , 	12 , 	25 , 	17 , 	8 , 	51 , 	88 , 	192 , 	137 , 	604 , 	216 , 	51 , 	31 , 	92 , 	104 , 	109 , 	49 , 	12 , 	25 , 	4 , 	19 , 	32 , 	50 , 	86 , 	63 , 	7 , 	10 , 	2 , 	8 , 	17 , 	6 , 	10 ," 	2,896 ",,,,,,,,,,
GP, 	9 , 	15 , 	8 , 	11 , 	36 , 	9 , 	20 , 	32 , 	17 , 	12 , 	15 , 	9 , 	5 , 	7 , 	6 , 	3 , 	2 , 	3 , 	7 , 	6 , 	8 , 	6 , 	6 , 	18 , 	20 , 	97 , 	73 , 	307 , 	105 , 	84 , 	81 , 	15 , 	20 , 	23 , 	16 , 	7 , 	11 , 	3 , 	11 , 	12 , 	17 , 	50 , 	25 , 	4 , 	8 , 	2 , 	3 , 	5 , 	1 , 	7 ," 	1,271 ",,,,,,,,,,
BP, 	17 , 	15 , 	5 , 	5 , 	24 , 	8 , 	17 , 	20 , 	22 , 	18 , 	18 , 	12 , 	13 , 	12 , 	7 , 	4 , 	3 , 	6 , 	7 , 	7 , 	7 , 	4 , 	2 , 	4 , 	22 , 	124 , 	109 , 	529 , 	137 , 	107 , 	92 , 	22 , 	13 , 	19 , 	27 , 	3 , 	7 , 	2 , 	10 , 	10 , 	41 , 	55 , 	31 , 	3 , 	3 , 	1 , 	4 , 	4 , 	4 , 	10 ," 	1,639 ",,,,,,,,,,
DC, 	7 , 	14 , 	6 , 	7 , 	28 , 	7 , 	9 , 	22 , 	19 , 	12 , 	23 , 	18 , 	11 , 	12 , 	6 , 	5 , 	7 , 	6 , 	7 , 	7 , 	11 , 	4 , 	2 , 	11 , 	17 , 	119 , 	93 , 	445 , 	175 , 	117 , 	100 , 	21 , 	22 , 	19 , 	13 , 	4 , 	11 , 	2 , 	8 , 	18 , 	38 , 	108 , 	34 , 	3 , 	5 , 	5 , 	6 , 	5 , 	4 , 	10 ," 	1,656 ",,,,,,,,,,
CM, 	5 , 	9 , 	4 , 	2 , 	5 , 	2 , 	4 , 	8 , 	8 , 	3 , 	5 , 	3 , 	1 , 	3 , 	3 , 	3 , 	2 , 	2 , 	2 , 	3 , 	3 , 	1 , 	1 , 	4 , 	6 , 	35 , 	28 , 	154 , 	74 , 	43 , 	49 , 	17 , 	25 , 	15 , 	7 , 	1 , 	3 , 	2 , 	8 , 	3 , 	23 , 	67 , 	14 , 	1 , 	0 , 	0 , 	1 , 	0 , 	4 , 	4 , 	661 ,,,,,,,,,,
CV, 	1 , 	2 , 	3 , 	1 , 	6 , 	1 , 	4 , 	5 , 	4 , 	22 , 	18 , 	8 , 	18 , 	18 , 	8 , 	4 , 	3 , 	5 , 	1 , 	-   , 	1 , 	1 , 	0 , 	1 , 	3 , 	47 , 	29 , 	74 , 	38 , 	10 , 	10 , 	8 , 	3 , 	5 , 	1 , 	7 , 	23 , 	0 , 	1 , 	1 , 	3 , 	5 , 	1 , 	31 , 	3 , 	2 , 	2 , 	3 , 	-   , 	1 , 	440 ,,,,,,,,,,
ED, 	3 , 	4 , 	3 , 	3 , 	38 , 	7 , 	11 , 	14 , 	11 , 	26 , 	35 , 	23 , 	27 , 	30 , 	14 , 	8 , 	10 , 	10 , 	2 , 	2 , 	1 , 	0 , 	1 , 	2 , 	8 , 	156 , 	72 , 	192 , 	86 , 	34 , 	20 , 	7 , 	9 , 	12 , 	3 , 	21 , 	19 , 	0 , 	2 , 	2 , 	1 , 	37 , 	3 , 	15 , 	21 , 	4 , 	5 , 	10 , 	1 , 	2 ," 	1,021 ",,,,,,,,,,
NC, 	1 , 	1 , 	1 , 	1 , 	4 , 	1 , 	3 , 	4 , 	3 , 	2 , 	2 , 	1 , 	3 , 	1 , 	2 , 	1 , 	0 , 	1 , 	10 , 	7 , 	10 , 	2 , 	2 , 	3 , 	2 , 	18 , 	11 , 	40 , 	16 , 	4 , 	5 , 	3 , 	3 , 	3 , 	1 , 	-   , 	0 , 	2 , 	7 , 	1 , 	1 , 	24 , 	1 , 	-   , 	3 , 	-   , 	1 , 	2 , 	5 , 	5 , 	218 ,,,,,,,,,,
WP, 	6 , 	8 , 	1 , 	2 , 	10 , 	3 , 	15 , 	8 , 	9 , 	3 , 	7 , 	8 , 	7 , 	4 , 	5 , 	4 , 	2 , 	3 , 	41 , 	24 , 	33 , 	8 , 	5 , 	9 , 	7 , 	50 , 	37 , 	117 , 	35 , 	17 , 	19 , 	8 , 	11 , 	10 , 	9 , 	1 , 	3 , 	6 , 	11 , 	3 , 	6 , 	35 , 	4 , 	0 , 	8 , 	2 , 	1 , 	3 , 	7 , 	7 , 	634 ,,,,,,,,,,
SS, 	5 , 	5 , 	1 , 	1 , 	10 , 	1 , 	5 , 	6 , 	4 , 	0 , 	4 , 	2 , 	1 , 	1 , 	1 , 	1 , 	1 , 	1 , 	5 , 	2 , 	3 , 	0 , 	1 , 	3 , 	3 , 	34 , 	25 , 	105 , 	35 , 	33 , 	33 , 	10 , 	10 , 	22 , 	4 , 	1 , 	3 , 	1 , 	2 , 	5 , 	13 , 	35 , 	8 , 	1 , 	2 , 	0 , 	1 , 	0 , 	1 , 	4 , 	452 ,,,,,,,,,,
SB, 	8 , 	13 , 	6 , 	2 , 	10 , 	3 , 	8 , 	7 , 	10 , 	8 , 	7 , 	5 , 	4 , 	5 , 	5 , 	3 , 	1 , 	1 , 	6 , 	6 , 	4 , 	1 , 	1 , 	2 , 	10 , 	30 , 	30 , 	127 , 	58 , 	49 , 	55 , 	27 , 	48 , 	41 , 	19 , 	2 , 	1 , 	1 , 	5 , 	11 , 	9 , 	42 , 	9 , 	1 , 	1 , 	-   , 	1 , 	0 , 	1 , 	5 , 	706 ,,,,,,,,,,
SO, 	15 , 	28 , 	18 , 	20 , 	54 , 	13 , 	32 , 	32 , 	31 , 	12 , 	12 , 	7 , 	11 , 	8 , 	5 , 	8 , 	3 , 	7 , 	32 , 	42 , 	56 , 	28 , 	23 , 	34 , 	28 , 	94 , 	77 , 	319 , 	111 , 	77 , 	57 , 	29 , 	43 , 	79 , 	55 , 	4 , 	25 , 	12 , 	32 , 	23 , 	16 , 	34 , 	95 , 	5 , 	7 , 	1 , 	4 , 	2 , 	4 , 	27 ," 	1,786 ",,,,,,,,,,
MB, 	4 , 	10 , 	8 , 	9 , 	203 , 	18 , 	13 , 	15 , 	17 , 	3 , 	5 , 	2 , 	3 , 	1 , 	1 , 	1 , 	1 , 	1 , 	4 , 	3 , 	4 , 	1 , 	1 , 	6 , 	9 , 	62 , 	29 , 	126 , 	91 , 	53 , 	39 , 	20 , 	30 , 	42 , 	14 , 	1 , 	2 , 	0 , 	2 , 	8 , 	8 , 	158 , 	29 , 	1 , 	2 , 	0 , 	0 , 	-   , 	0 , 	2 ," 	1,055 ",,,,,,,,,,
WD, 	1 , 	2 , 	3 , 	1 , 	12 , 	1 , 	3 , 	4 , 	3 , 	15 , 	26 , 	15 , 	25 , 	25 , 	14 , 	5 , 	3 , 	4 , 	2 , 	2 , 	2 , 	1 , 	0 , 	-   , 	4 , 	58 , 	27 , 	58 , 	36 , 	8 , 	9 , 	5 , 	4 , 	6 , 	-   , 	30 , 	14 , 	-   , 	-   , 	1 , 	1 , 	10 , 	1 , 	7 , 	9 , 	2 , 	1 , 	5 , 	-   , 	0 , 	457 ,,,,,,,,,,
OA, 	4 , 	9 , 	7 , 	10 , 	40 , 	6 , 	10 , 	11 , 	8 , 	8 , 	4 , 	9 , 	4 , 	3 , 	2 , 	2 , 	5 , 	6 , 	6 , 	12 , 	9 , 	5 , 	4 , 	4 , 	3 , 	28 , 	13 , 	41 , 	15 , 	7 , 	7 , 	6 , 	3 , 	3 , 	1 , 	1 , 	16 , 	3 , 	3 , 	1 , 	1 , 	7 , 	1 , 	4 , 	5 , 	2 , 	5 , 	4 , 	1 , 	5 , 	368 ,,,,,,,,,,
WS, 	3 , 	6 , 	1 , 	3 , 	27 , 	5 , 	3 , 	8 , 	6 , 	10 , 	15 , 	16 , 	11 , 	11 , 	19 , 	12 , 	13 , 	13 , 	3 , 	1 , 	2 , 	-   , 	0 , 	1 , 	5 , 	26 , 	12 , 	33 , 	17 , 	9 , 	4 , 	1 , 	3 , 	3 , 	0 , 	2 , 	3 , 	-   , 	2 , 	0 , 	-   , 	5 , 	-   , 	2 , 	2 , 	6 , 	23 , 	24 , 	0 , 	1 , 	367 ,,,,,,,,,,
ML, 	3 , 	6 , 	3 , 	6 , 	59 , 	4 , 	7 , 	11 , 	10 , 	8 , 	14 , 	8 , 	8 , 	11 , 	15 , 	10 , 	15 , 	33 , 	2 , 	2 , 	2 , 	1 , 	1 , 	3 , 	3 , 	49 , 	20 , 	46 , 	25 , 	14 , 	8 , 	3 , 	3 , 	5 , 	1 , 	1 , 	6 , 	1 , 	1 , 	1 , 	1 , 	5 , 	1 , 	2 , 	6 , 	20 , 	13 , 	11 , 	1 , 	2 , 	484 ,,,,,,,,,,
BE, 	6 , 	11 , 	8 , 	8 , 	99 , 	11 , 	14 , 	19 , 	13 , 	17 , 	23 , 	13 , 	15 , 	16 , 	21 , 	10 , 	26 , 	31 , 	4 , 	3 , 	4 , 	3 , 	1 , 	5 , 	10 , 	58 , 	27 , 	64 , 	33 , 	21 , 	16 , 	4 , 	9 , 	8 , 	-   , 	3 , 	12 , 	1 , 	3 , 	1 , 	0 , 	3 , 	1 , 	4 , 	6 , 	33 , 	11 , 	12 , 	1 , 	6 , 	722 ,,,,,,,,,,
