Exit stations,Entry stations->,,TOTAL,,,Nov 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	326 ," 	1,545 "," 	1,129 ", 	793 ," 	4,437 "," 	1,031 "," 	1,585 "," 	1,032 "," 	1,410 ", 	346 ," 	1,245 ", 	768 , 	468 , 	305 , 	456 , 	184 , 	157 , 	187 , 	215 , 	108 , 	271 , 	146 , 	109 , 	313 , 	460 ," 	3,598 "," 	2,878 "," 	5,499 "," 	3,126 "," 	2,541 "," 	2,502 ", 	604 , 	767 , 	706 , 	230 , 	40 , 	172 , 	85 , 	168 , 	200 , 	270 , 	636 , 	228 , 	34 , 	228 , 	171 , 	120 , 	185 , 	141 , 	205 ," 	44,360 ",,,,,,,,,,,,,
EN," 	1,642 ", 	447 ," 	1,167 ", 	958 ," 	7,182 "," 	1,181 "," 	2,320 "," 	2,406 "," 	2,945 ", 	797 ," 	1,460 "," 	1,035 ", 	645 , 	517 , 	592 , 	249 , 	344 , 	299 , 	341 , 	177 , 	460 , 	118 , 	140 , 	327 , 	494 ," 	7,091 "," 	5,999 "," 	8,887 "," 	6,100 "," 	2,558 "," 	2,427 ", 	786 , 	885 ," 	1,156 ", 	341 , 	66 , 	263 , 	89 , 	179 , 	272 , 	375 ," 	1,458 ", 	467 , 	97 , 	581 , 	300 , 	232 , 	329 , 	128 , 	164 ," 	69,473 ",,,,,,,,,,,,,
EP," 	1,261 "," 	1,070 ", 	243 , 	689 ," 	5,803 ", 	820 ," 	1,200 "," 	1,436 "," 	1,681 ", 	471 , 	692 , 	296 , 	389 , 	203 , 	260 , 	113 , 	189 , 	172 , 	185 , 	127 , 	224 , 	140 , 	47 , 	344 , 	119 ," 	3,232 "," 	2,984 "," 	3,359 "," 	2,979 "," 	1,022 ", 	821 , 	314 , 	254 , 	389 , 	44 , 	56 , 	115 , 	32 , 	134 , 	107 , 	88 , 	871 , 	194 , 	50 , 	385 , 	105 , 	96 , 	213 , 	42 , 	99 ," 	36,159 ",,,,,,,,,,,,,
NB, 	829 , 	757 , 	646 , 	205 ," 	1,627 ", 	490 , 	776 ," 	1,200 ", 	932 , 	347 , 	815 , 	288 , 	254 , 	109 , 	186 , 	71 , 	110 , 	155 , 	136 , 	178 , 	177 , 	75 , 	67 , 	143 , 	187 ," 	3,028 "," 	2,405 "," 	2,290 "," 	2,824 "," 	1,158 ", 	779 , 	293 , 	296 , 	312 , 	46 , 	49 , 	110 , 	29 , 	115 , 	86 , 	54 , 	902 , 	155 , 	22 , 	404 , 	111 , 	103 , 	157 , 	18 , 	50 ," 	26,556 ",,,,,,,,,,,,,
BK," 	4,851 "," 	7,642 "," 	6,341 "," 	1,884 "," 	1,170 "," 	2,762 "," 	3,081 "," 	4,076 "," 	3,974 "," 	1,455 "," 	2,762 "," 	1,488 "," 	1,641 "," 	1,008 "," 	1,090 ", 	701 ," 	1,320 "," 	1,175 ", 	727 , 	798 , 	946 , 	492 , 	315 , 	245 , 	942 ," 	6,739 "," 	4,554 "," 	7,880 "," 	5,680 "," 	3,025 "," 	2,404 "," 	1,094 ", 	966 ," 	1,021 ", 	259 , 	336 , 	865 , 	189 , 	533 , 	240 , 	339 ," 	2,810 "," 	1,376 ", 	316 ," 	2,360 ", 	685 ," 	1,184 "," 	1,783 ", 	212 , 	507 ," 	100,243 ",,,,,,,,,,,,,
AS," 	1,081 "," 	1,182 ", 	742 , 	511 ," 	2,372 ", 	238 , 	791 ," 	1,458 "," 	1,320 ", 	433 , 	993 , 	536 , 	385 , 	354 , 	261 , 	203 , 	226 , 	274 , 	189 , 	167 , 	194 , 	112 , 	35 , 	100 , 	250 ," 	3,140 "," 	2,625 "," 	3,010 "," 	3,149 "," 	1,654 ", 	975 , 	256 , 	363 , 	298 , 	81 , 	39 , 	160 , 	40 , 	88 , 	98 , 	126 , 	754 , 	219 , 	45 , 	381 , 	205 , 	223 , 	262 , 	47 , 	85 ," 	32,730 ",,,,,,,,,,,,,
MA," 	1,710 "," 	2,223 "," 	1,243 ", 	860 ," 	2,937 ", 	962 , 	486 ," 	1,351 "," 	1,618 ", 	527 ," 	2,091 "," 	1,207 "," 	1,251 ", 	747 , 	708 , 	452 , 	538 , 	532 , 	898 , 	913 ," 	1,037 ", 	357 , 	342 , 	630 , 	567 ," 	6,366 "," 	5,124 "," 	6,201 "," 	5,864 "," 	3,512 "," 	2,322 ", 	727 , 	823 , 	541 , 	225 , 	120 , 	375 , 	283 , 	871 , 	179 , 	147 ," 	1,551 ", 	367 , 	97 , 	464 , 	176 , 	223 , 	431 , 	555 ," 	1,228 "," 	64,959 ",,,,,,,,,,,,,
19," 	1,078 "," 	2,398 "," 	1,356 "," 	1,375 "," 	3,936 "," 	1,414 "," 	1,312 ", 	600 , 	296 , 	206 ," 	1,382 "," 	1,232 "," 	1,153 "," 	1,113 ", 	927 , 	628 , 	691 , 	533 ," 	1,171 "," 	1,149 "," 	1,216 ", 	637 , 	498 ," 	1,156 ", 	568 ," 	7,350 "," 	5,935 "," 	6,940 "," 	6,228 "," 	3,777 "," 	2,515 ", 	881 , 	903 , 	815 , 	236 , 	223 , 	424 , 	272 , 	634 , 	272 , 	262 ," 	1,422 ", 	447 , 	188 , 	458 , 	344 , 	354 , 	483 , 	295 , 	876 ," 	70,559 ",,,,,,,,,,,,,
12," 	1,479 "," 	2,706 "," 	1,628 "," 	1,028 "," 	3,458 "," 	1,196 "," 	1,596 ", 	314 , 	515 , 	181 ," 	1,405 "," 	1,469 "," 	1,775 "," 	1,334 "," 	1,308 ", 	731 , 	931 , 	817 ," 	1,339 "," 	1,301 "," 	1,275 ", 	578 , 	507 , 	989 , 	783 ," 	6,422 "," 	4,949 "," 	7,637 "," 	5,656 "," 	2,609 "," 	2,103 ", 	938 ," 	1,114 "," 	1,309 ", 	423 , 	217 , 	524 , 	323 , 	964 , 	375 , 	409 ," 	1,522 ", 	654 , 	231 , 	389 , 	388 , 	355 , 	484 , 	359 ," 	1,188 "," 	72,185 ",,,,,,,,,,,,,
LM, 	399 , 	699 , 	453 , 	364 ," 	2,044 ", 	466 , 	544 , 	208 , 	188 , 	272 ," 	1,806 "," 	1,657 "," 	2,666 "," 	2,233 "," 	1,271 ", 	991 , 	972 , 	792 , 	307 , 	184 , 	209 , 	50 , 	52 , 	135 , 	384 ," 	5,272 "," 	4,424 "," 	5,976 "," 	4,619 "," 	2,315 "," 	1,610 ", 	620 , 	763 , 	491 , 	82 ," 	1,174 "," 	1,586 ", 	65 , 	157 , 	86 , 	84 , 	361 , 	78 , 	598 , 	447 , 	472 , 	400 , 	441 , 	107 , 	289 ," 	51,863 ",,,,,,,,,,,,,
