Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Aug 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	8 , 	81 , 	72 , 	32 , 	129 , 	56 , 	48 , 	23 , 	46 , 	20 , 	59 , 	61 , 	14 , 	16 , 	18 , 	15 , 	8 , 	18 , 	15 , 	2 , 	5 , 	4 , 	3 , 	4 , 	10 , 	64 , 	49 , 	144 , 	80 , 	65 , 	77 , 	13 , 	22 , 	11 , 	5 , 	2 , 	6 , 	1 , 	19 , 	7 , 	3 , 	18 , 	6 ," 	1,354 ",,,Eastbay," 	29,345 ",,SF CBD," 	65,647 ",61.5%,,,
EN, 	79 , 	13 , 	52 , 	41 , 	236 , 	86 , 	87 , 	36 , 	101 , 	32 , 	63 , 	187 , 	20 , 	33 , 	22 , 	12 , 	13 , 	48 , 	23 , 	8 , 	8 , 	3 , 	4 , 	14 , 	16 , 	166 , 	106 , 	345 , 	126 , 	39 , 	80 , 	28 , 	32 , 	26 , 	15 , 	3 , 	15 , 	2 , 	19 , 	5 , 	7 , 	41 , 	12 ," 	2,298 ",,,Westbay," 	34,306 ",,non-CBD," 	43,864 ",41.1%,,,
EP, 	80 , 	50 , 	5 , 	23 , 	192 , 	48 , 	35 , 	27 , 	75 , 	15 , 	33 , 	103 , 	15 , 	11 , 	10 , 	4 , 	6 , 	27 , 	7 , 	6 , 	10 , 	6 , 	4 , 	13 , 	8 , 	91 , 	62 , 	176 , 	83 , 	23 , 	22 , 	10 , 	6 , 	12 , 	1 , 	2 , 	6 , 	3 , 	8 , 	2 , 	4 , 	31 , 	10 ," 	1,360 ",,,Transbay," 	49,456 ",,,,,,,
NB, 	38 , 	40 , 	29 , 	7 , 	53 , 	35 , 	27 , 	23 , 	69 , 	18 , 	29 , 	103 , 	7 , 	15 , 	9 , 	3 , 	6 , 	19 , 	8 , 	5 , 	7 , 	4 , 	5 , 	10 , 	3 , 	142 , 	95 , 	193 , 	115 , 	55 , 	42 , 	15 , 	12 , 	12 , 	2 , 	2 , 	6 , 	1 , 	7 , 	3 , 	1 , 	46 , 	9 ," 	1,327 ",,,SFO Ext," 	11,404 ",,,,,,,
BK, 	140 , 	238 , 	197 , 	56 , 	15 , 	128 , 	116 , 	97 , 	157 , 	74 , 	102 , 	234 , 	44 , 	44 , 	33 , 	13 , 	33 , 	155 , 	32 , 	23 , 	36 , 	19 , 	19 , 	22 , 	21 , 	280 , 	199 , 	619 , 	286 , 	100 , 	90 , 	30 , 	32 , 	51 , 	9 , 	16 , 	40 , 	6 , 	17 , 	5 , 	4 , 	114 , 	57 ," 	3,997 ",,,Extensions," 	12,925 ",,,,,,,
AS, 	65 , 	85 , 	46 , 	33 , 	110 , 	4 , 	55 , 	52 , 	80 , 	35 , 	72 , 	105 , 	18 , 	26 , 	19 , 	6 , 	20 , 	24 , 	8 , 	8 , 	14 , 	5 , 	3 , 	11 , 	31 , 	109 , 	82 , 	191 , 	146 , 	83 , 	60 , 	12 , 	13 , 	11 , 	4 , 	6 , 	14 , 	2 , 	8 , 	3 , 	1 , 	32 , 	6 ," 	1,715 ",,,,,,,,,,,
MA, 	57 , 	71 , 	33 , 	35 , 	105 , 	61 , 	13 , 	26 , 	58 , 	23 , 	63 , 	138 , 	34 , 	41 , 	28 , 	15 , 	16 , 	35 , 	24 , 	18 , 	23 , 	6 , 	8 , 	24 , 	35 , 	159 , 	131 , 	328 , 	199 , 	102 , 	91 , 	22 , 	18 , 	18 , 	5 , 	9 , 	11 , 	5 , 	41 , 	2 , 	2 , 	51 , 	12 ," 	2,191 ",,,,,,,,,,,
19, 	22 , 	34 , 	23 , 	27 , 	104 , 	51 , 	27 , 	3 , 	16 , 	14 , 	46 , 	73 , 	26 , 	28 , 	19 , 	12 , 	14 , 	26 , 	21 , 	14 , 	15 , 	8 , 	5 , 	23 , 	19 , 	83 , 	76 , 	207 , 	119 , 	53 , 	44 , 	13 , 	13 , 	12 , 	4 , 	4 , 	9 , 	2 , 	23 , 	2 , 	1 , 	25 , 	5 ," 	1,361 ",,,,,,,,,,,
12, 	37 , 	81 , 	67 , 	48 , 	153 , 	74 , 	55 , 	14 , 	9 , 	15 , 	73 , 	142 , 	81 , 	81 , 	58 , 	30 , 	45 , 	87 , 	46 , 	35 , 	48 , 	14 , 	23 , 	39 , 	42 , 	164 , 	182 , 	498 , 	202 , 	60 , 	63 , 	39 , 	44 , 	39 , 	22 , 	11 , 	21 , 	8 , 	42 , 	9 , 	6 , 	63 , 	30 ," 	2,896 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	18 , 	30 , 	18 , 	18 , 	66 , 	36 , 	23 , 	11 , 	19 , 	6 , 	110 , 	132 , 	92 , 	86 , 	31 , 	18 , 	36 , 	47 , 	14 , 	7 , 	6 , 	4 , 	3 , 	6 , 	28 , 	125 , 	117 , 	336 , 	169 , 	66 , 	57 , 	21 , 	30 , 	21 , 	3 , 	36 , 	50 , 	2 , 	5 , 	3 , 	2 , 	22 , 	3 ," 	1,926 ",,,Dtwn SF," 	1,378 "," 	4,186 "," 	10,432 "," 	3,888 "," 	4,288 "," 	6,460 "," 	2,851 "," 	30,632 "
FV, 	58 , 	73 , 	36 , 	27 , 	122 , 	76 , 	63 , 	51 , 	70 , 	93 , 	8 , 	200 , 	107 , 	185 , 	93 , 	38 , 	50 , 	78 , 	28 , 	12 , 	22 , 	9 , 	9 , 	21 , 	83 , 	156 , 	116 , 	354 , 	169 , 	109 , 	128 , 	23 , 	45 , 	33 , 	9 , 	25 , 	73 , 	5 , 	29 , 	2 , 	4 , 	28 , 	9 ," 	2,926 ",,,OAK," 	4,036 ", 	575 ," 	1,035 "," 	1,357 ", 	592 ," 	2,129 ", 	271 ," 	9,723 "
CL, 	74 , 	193 , 	99 , 	83 , 	161 , 	98 , 	130 , 	77 , 	127 , 	117 , 	193 , 	17 , 	173 , 	204 , 	149 , 	103 , 	132 , 	312 , 	88 , 	116 , 	112 , 	70 , 	65 , 	61 , 	58 , 	328 , 	217 , 	674 , 	284 , 	98 , 	118 , 	64 , 	44 , 	67 , 	16 , 	121 , 	643 , 	41 , 	129 , 	14 , 	9 , 	61 , 	19 ," 	5,955 ",,,CM line," 	10,629 "," 	1,025 "," 	3,437 "," 	1,081 ", 	791 ," 	1,500 "," 	1,243 "," 	18,463 "
SL, 	19 , 	20 , 	14 , 	8 , 	48 , 	21 , 	28 , 	25 , 	84 , 	89 , 	101 , 	168 , 	9 , 	70 , 	55 , 	23 , 	22 , 	46 , 	9 , 	4 , 	7 , 	2 , 	2 , 	11 , 	17 , 	90 , 	73 , 	226 , 	88 , 	29 , 	34 , 	13 , 	12 , 	19 , 	6 , 	21 , 	36 , 	1 , 	10 , 	3 , 	4 , 	20 , 	5 ," 	1,587 ",,,RM line," 	3,945 "," 	1,432 "," 	1,117 "," 	2,601 ", 	465 ," 	2,068 ", 	425 ," 	11,627 "
BF, 	18 , 	33 , 	10 , 	13 , 	45 , 	22 , 	37 , 	43 , 	83 , 	80 , 	194 , 	201 , 	70 , 	7 , 	81 , 	76 , 	67 , 	97 , 	16 , 	6 , 	4 , 	4 , 	4 , 	11 , 	18 , 	90 , 	58 , 	215 , 	69 , 	21 , 	28 , 	13 , 	14 , 	15 , 	6 , 	39 , 	101 , 	2 , 	12 , 	2 , 	2 , 	16 , 	4 ," 	1,940 ",,,WP line," 	4,295 ", 	656 , 	832 , 	508 ," 	2,075 "," 	1,206 ", 	594 ," 	9,571 "
