Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Aug 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	6 , 	110 , 	90 , 	52 , 	185 , 	76 , 	73 , 	38 , 	64 , 	16 , 	78 , 	94 , 	22 , 	33 , 	25 , 	15 , 	8 , 	25 , 	23 , 	7 , 	12 , 	7 , 	7 , 	14 , 	15 , 	85 , 	77 , 	205 , 	94 , 	90 , 	110 , 	16 , 	30 , 	20 , 	10 , 	3 , 	14 , 	7 , 	24 , 	7 , 	4 , 	17 , 	10 ," 	1,912 ",,,Eastbay," 	40,973 ",,SF CBD," 	94,851 ",62.2%,,,
EN, 	120 , 	15 , 	83 , 	47 , 	369 , 	127 , 	121 , 	68 , 	158 , 	28 , 	106 , 	266 , 	39 , 	37 , 	28 , 	20 , 	23 , 	47 , 	30 , 	12 , 	18 , 	8 , 	6 , 	19 , 	24 , 	266 , 	202 , 	559 , 	209 , 	73 , 	121 , 	36 , 	62 , 	52 , 	15 , 	5 , 	18 , 	3 , 	30 , 	10 , 	8 , 	46 , 	15 ," 	3,545 ",,,Westbay," 	47,029 ",,non-CBD," 	61,085 ",40.1%,,,
EP, 	110 , 	73 , 	5 , 	34 , 	290 , 	60 , 	43 , 	35 , 	118 , 	25 , 	42 , 	111 , 	12 , 	11 , 	18 , 	6 , 	10 , 	24 , 	15 , 	11 , 	11 , 	6 , 	7 , 	16 , 	8 , 	142 , 	112 , 	295 , 	123 , 	40 , 	36 , 	13 , 	11 , 	11 , 	3 , 	2 , 	7 , 	3 , 	7 , 	2 , 	4 , 	34 , 	11 ," 	1,950 ",,,Transbay," 	71,677 ",,,,,,,
NB, 	55 , 	61 , 	33 , 	6 , 	102 , 	44 , 	39 , 	32 , 	84 , 	19 , 	48 , 	110 , 	13 , 	22 , 	10 , 	6 , 	11 , 	23 , 	11 , 	8 , 	14 , 	7 , 	6 , 	8 , 	9 , 	202 , 	143 , 	310 , 	173 , 	67 , 	62 , 	20 , 	11 , 	15 , 	3 , 	4 , 	13 , 	3 , 	9 , 	1 , 	2 , 	47 , 	12 ," 	1,876 ",,,SFO Ext," 	13,364 ",,,,,,,
BK, 	195 , 	367 , 	308 , 	104 , 	26 , 	242 , 	202 , 	158 , 	248 , 	98 , 	177 , 	241 , 	70 , 	67 , 	57 , 	22 , 	58 , 	182 , 	54 , 	57 , 	86 , 	44 , 	31 , 	38 , 	37 , 	472 , 	378 ," 	1,059 ", 	495 , 	185 , 	161 , 	58 , 	38 , 	84 , 	14 , 	24 , 	79 , 	11 , 	27 , 	9 , 	10 , 	99 , 	73 ," 	6,440 ",,,Extensions," 	17,991 ",,,,,,,
AS, 	90 , 	127 , 	58 , 	42 , 	196 , 	8 , 	76 , 	82 , 	120 , 	38 , 	89 , 	130 , 	31 , 	44 , 	25 , 	10 , 	18 , 	32 , 	14 , 	10 , 	16 , 	9 , 	3 , 	14 , 	35 , 	189 , 	146 , 	323 , 	199 , 	95 , 	77 , 	13 , 	21 , 	13 , 	5 , 	4 , 	21 , 	2 , 	11 , 	2 , 	2 , 	30 , 	14 ," 	2,483 ",,,,,,,,,,,
MA, 	87 , 	104 , 	50 , 	44 , 	186 , 	83 , 	9 , 	39 , 	89 , 	26 , 	105 , 	184 , 	43 , 	58 , 	44 , 	21 , 	16 , 	39 , 	44 , 	26 , 	34 , 	11 , 	17 , 	22 , 	43 , 	286 , 	201 , 	524 , 	264 , 	142 , 	109 , 	24 , 	32 , 	19 , 	7 , 	9 , 	29 , 	7 , 	51 , 	8 , 	1 , 	39 , 	12 ," 	3,183 ",,,,,,,,,,,
19, 	36 , 	71 , 	39 , 	37 , 	149 , 	79 , 	49 , 	5 , 	49 , 	13 , 	64 , 	76 , 	37 , 	52 , 	34 , 	16 , 	24 , 	43 , 	33 , 	25 , 	30 , 	11 , 	17 , 	28 , 	28 , 	117 , 	114 , 	280 , 	167 , 	67 , 	61 , 	17 , 	21 , 	21 , 	7 , 	7 , 	17 , 	6 , 	30 , 	8 , 	4 , 	18 , 	12 ," 	2,012 ",,,,,,,,,,,
12, 	60 , 	137 , 	125 , 	77 , 	241 , 	125 , 	82 , 	15 , 	8 , 	17 , 	101 , 	177 , 	114 , 	126 , 	83 , 	41 , 	88 , 	143 , 	69 , 	60 , 	72 , 	27 , 	34 , 	55 , 	62 , 	264 , 	268 , 	667 , 	254 , 	90 , 	90 , 	40 , 	66 , 	56 , 	34 , 	18 , 	40 , 	13 , 	65 , 	9 , 	13 , 	32 , 	30 ," 	4,180 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	14 , 	38 , 	22 , 	21 , 	84 , 	39 , 	24 , 	11 , 	16 , 	5 , 	69 , 	155 , 	130 , 	137 , 	43 , 	23 , 	50 , 	77 , 	11 , 	9 , 	8 , 	3 , 	5 , 	12 , 	22 , 	167 , 	163 , 	425 , 	179 , 	63 , 	56 , 	22 , 	35 , 	22 , 	5 , 	59 , 	88 , 	3 , 	5 , 	3 , 	2 , 	15 , 	7 ," 	2,341 ",,,Dtwn SF," 	1,969 "," 	5,982 "," 	15,340 "," 	6,568 "," 	6,566 "," 	9,274 "," 	3,503 "," 	45,698 "
FV, 	83 , 	111 , 	40 , 	48 , 	176 , 	85 , 	99 , 	59 , 	121 , 	56 , 	9 , 	250 , 	155 , 	261 , 	144 , 	62 , 	53 , 	88 , 	37 , 	19 , 	37 , 	16 , 	21 , 	25 , 	109 , 	218 , 	217 , 	506 , 	232 , 	124 , 	160 , 	27 , 	54 , 	42 , 	10 , 	44 , 	100 , 	4 , 	47 , 	6 , 	6 , 	24 , 	13 ," 	3,995 ",,,OAK," 	5,873 ", 	774 ," 	1,364 "," 	2,068 ", 	891 ," 	2,993 ", 	250 ," 	13,962 "
CL, 	80 , 	255 , 	112 , 	113 , 	237 , 	126 , 	186 , 	89 , 	174 , 	145 , 	243 , 	13 , 	242 , 	273 , 	190 , 	125 , 	177 , 	441 , 	130 , 	155 , 	122 , 	87 , 	67 , 	84 , 	90 , 	307 , 	204 , 	640 , 	317 , 	112 , 	135 , 	74 , 	69 , 	89 , 	17 , 	150 , 	572 , 	54 , 	139 , 	18 , 	14 , 	42 , 	27 ," 	6,934 ",,,CM line," 	14,752 "," 	1,391 "," 	4,953 "," 	1,707 "," 	1,108 "," 	1,927 "," 	1,343 "," 	25,838 "
SL, 	23 , 	32 , 	16 , 	14 , 	75 , 	30 , 	46 , 	42 , 	116 , 	132 , 	160 , 	247 , 	7 , 	112 , 	80 , 	34 , 	40 , 	60 , 	14 , 	6 , 	7 , 	6 , 	4 , 	12 , 	20 , 	152 , 	127 , 	331 , 	111 , 	37 , 	44 , 	17 , 	26 , 	20 , 	5 , 	22 , 	51 , 	4 , 	17 , 	4 , 	3 , 	14 , 	6 ," 	2,321 ",,,RM line," 	6,455 "," 	2,108 "," 	1,685 "," 	3,915 ", 	790 ," 	2,784 ", 	468 ," 	17,737 "
