Exit stations,Entry stations->,,ADJUSTED WEEKDAY,,,Aug 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	6 , 	140 , 	115 , 	73 , 	342 , 	102 , 	135 , 	132 , 	177 , 	38 , 	110 , 	96 , 	40 , 	37 , 	39 , 	22 , 	18 , 	32 , 	31 , 	20 , 	23 , 	13 , 	8 , 	16 , 	24 , 	206 , 	207 , 	280 , 	196 , 	116 , 	134 , 	25 , 	36 , 	37 , 	11 , 	11 , 	21 , 	7 , 	35 , 	10 , 	6 , 	25 , 	14 ," 	3,168 ",,,Eastbay," 	78,594 ",,SF CBD," 	201,183 ",66.0%,,,
EN, 	180 , 	13 , 	102 , 	77 , 	826 , 	167 , 	232 , 	441 , 	622 , 	100 , 	139 , 	234 , 	59 , 	50 , 	63 , 	32 , 	37 , 	74 , 	47 , 	32 , 	39 , 	10 , 	10 , 	24 , 	41 , 	854 , 	885 , 	753 , 	621 , 	137 , 	172 , 	44 , 	82 , 	117 , 	23 , 	7 , 	45 , 	7 , 	37 , 	26 , 	19 , 	59 , 	31 ," 	7,571 ",,,Westbay," 	89,344 ",,non-CBD," 	110,587 ",36.3%,,,
EP, 	121 , 	92 , 	5 , 	53 , 	566 , 	71 , 	94 , 	189 , 	261 , 	67 , 	60 , 	116 , 	25 , 	15 , 	22 , 	8 , 	15 , 	35 , 	22 , 	23 , 	25 , 	11 , 	7 , 	24 , 	16 , 	433 , 	471 , 	324 , 	259 , 	51 , 	42 , 	13 , 	27 , 	40 , 	3 , 	3 , 	20 , 	5 , 	11 , 	9 , 	5 , 	41 , 	13 ," 	3,713 ",,,Transbay," 	149,676 ",,,,,,,
NB, 	74 , 	71 , 	52 , 	5 , 	165 , 	59 , 	75 , 	150 , 	226 , 	54 , 	63 , 	127 , 	26 , 	24 , 	26 , 	8 , 	11 , 	30 , 	22 , 	18 , 	24 , 	10 , 	11 , 	16 , 	15 , 	560 , 	566 , 	355 , 	336 , 	93 , 	66 , 	20 , 	24 , 	36 , 	4 , 	7 , 	20 , 	2 , 	12 , 	7 , 	4 , 	58 , 	17 ," 	3,548 ",,,SFO Ext," 	24,296 ",,,,,,,
BK, 	371 , 	841 , 	568 , 	191 , 	16 , 	350 , 	376 , 	400 , 	542 , 	215 , 	302 , 	286 , 	143 , 	134 , 	122 , 	76 , 	152 , 	305 , 	117 , 	145 , 	142 , 	79 , 	60 , 	46 , 	51 , 	720 , 	694 , 	870 , 	717 , 	267 , 	256 , 	116 , 	92 , 	132 , 	22 , 	45 , 	133 , 	24 , 	79 , 	37 , 	24 , 	105 , 	118 ," 	10,485 ",,,Extensions," 	36,723 ",,,,,,,
AS, 	110 , 	161 , 	65 , 	54 , 	303 , 	6 , 	95 , 	173 , 	236 , 	77 , 	111 , 	145 , 	49 , 	42 , 	48 , 	21 , 	34 , 	58 , 	27 , 	15 , 	24 , 	8 , 	7 , 	18 , 	36 , 	417 , 	465 , 	333 , 	315 , 	106 , 	86 , 	22 , 	28 , 	41 , 	8 , 	13 , 	35 , 	3 , 	24 , 	10 , 	4 , 	33 , 	14 ," 	3,884 ",,,,,,,,,,,
MA, 	143 , 	221 , 	90 , 	75 , 	345 , 	87 , 	9 , 	130 , 	225 , 	63 , 	162 , 	216 , 	101 , 	104 , 	102 , 	50 , 	69 , 	112 , 	117 , 	102 , 	105 , 	40 , 	35 , 	43 , 	58 , 	694 , 	716 , 	602 , 	546 , 	204 , 	161 , 	53 , 	71 , 	75 , 	15 , 	24 , 	62 , 	22 , 	133 , 	16 , 	14 , 	59 , 	31 ," 	6,299 ",,,,,,,,,,,
19, 	133 , 	453 , 	188 , 	156 , 	360 , 	175 , 	123 , 	12 , 	78 , 	40 , 	134 , 	173 , 	190 , 	178 , 	178 , 	152 , 	181 , 	373 , 	237 , 	337 , 	212 , 	127 , 	79 , 	100 , 	51 , 	624 , 	574 , 	493 , 	510 , 	146 , 	155 , 	114 , 	98 , 	124 , 	64 , 	54 , 	198 , 	84 , 	243 , 	54 , 	34 , 	33 , 	74 ," 	8,096 ",,,,,,,,,,,
12, 	189 , 	612 , 	253 , 	227 , 	466 , 	233 , 	220 , 	81 , 	21 , 	44 , 	242 , 	358 , 	339 , 	360 , 	306 , 	201 , 	230 , 	405 , 	300 , 	407 , 	303 , 	176 , 	148 , 	193 , 	86 , 	856 , 	856 , 	852 , 	741 , 	213 , 	233 , 	134 , 	140 , 	189 , 	87 , 	106 , 	272 , 	113 , 	306 , 	81 , 	50 , 	65 , 	94 ," 	11,790 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	37 , 	91 , 	67 , 	54 , 	206 , 	77 , 	57 , 	42 , 	41 , 	11 , 	151 , 	240 , 	222 , 	204 , 	140 , 	92 , 	112 , 	142 , 	23 , 	24 , 	20 , 	14 , 	9 , 	29 , 	30 , 	510 , 	512 , 	462 , 	359 , 	96 , 	83 , 	34 , 	59 , 	71 , 	7 , 	79 , 	207 , 	7 , 	27 , 	8 , 	7 , 	19 , 	11 ," 	4,695 ",,,Dtwn SF,"4,306","13,049","29,878","11,007","17,391","20,488","6,945","96,120"
