Exit stations,Entry stations->,,TOTAL,,,Jan 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
GP," 	1,080 "," 	1,652 ", 	674 , 	789 ," 	2,844 ", 	921 ," 	1,818 "," 	3,601 "," 	4,092 "," 	1,317 "," 	1,705 "," 	1,781 "," 	1,073 ", 	750 , 	692 , 	295 , 	332 , 	415 , 	924 ," 	1,116 "," 	1,036 ", 	390 , 	451 ," 	1,085 "," 	1,699 "," 	25,879 "," 	32,051 "," 	31,779 "," 	15,491 "," 	8,025 "," 	6,362 ", 	604 ," 	2,704 "," 	1,499 "," 	1,235 ", 	373 ," 	1,515 ", 	397 , 	990 , 	767 ," 	1,492 "," 	2,782 "," 	3,035 ", 	587 , 	353 , 	378 , 	-   , 	-   , 	262 , 	749 ," 	171,841 ",,,,,,,,,,,,,
BP," 	1,445 "," 	2,182 ", 	816 , 	757 ," 	2,107 ", 	892 ," 	1,841 "," 	2,794 "," 	3,730 "," 	1,636 "," 	1,943 "," 	1,547 "," 	1,465 "," 	1,070 ", 	680 , 	440 , 	392 , 	470 ," 	1,048 ", 	871 , 	820 , 	212 , 	301 ," 	1,020 "," 	2,077 "," 	31,742 "," 	40,858 "," 	60,553 "," 	25,731 "," 	13,156 "," 	12,384 "," 	2,677 "," 	1,047 "," 	2,198 "," 	1,777 ", 	523 ," 	1,393 ", 	331 ," 	1,051 "," 	1,411 "," 	2,779 "," 	3,262 "," 	3,156 ", 	589 , 	276 , 	367 , 	-   , 	-   , 	217 , 	953 ," 	240,987 ",,,,,,,,,,,,,
DC," 	1,366 "," 	2,463 ", 	811 , 	609 ," 	2,153 ", 	804 ," 	1,510 "," 	3,007 "," 	4,562 "," 	1,777 "," 	2,013 "," 	2,201 "," 	1,613 "," 	1,143 ", 	817 , 	661 , 	761 , 	830 ," 	1,510 "," 	1,206 "," 	1,217 ", 	450 , 	329 , 	694 ," 	1,397 "," 	29,201 "," 	39,282 "," 	36,843 "," 	17,820 "," 	8,087 "," 	6,815 "," 	1,470 "," 	2,610 ", 	688 , 	950 , 	529 ," 	2,042 ", 	689 ," 	1,230 "," 	1,380 "," 	3,096 "," 	5,423 "," 	5,158 ", 	791 , 	366 , 	650 , 	-   , 	-   , 	330 ," 	1,055 "," 	202,409 ",,,,,,,,,,,,,
CM, 	367 , 	661 , 	176 , 	174 , 	694 , 	220 , 	548 ," 	1,666 "," 	2,653 ", 	235 , 	257 , 	298 , 	178 , 	218 , 	167 , 	125 , 	134 , 	103 , 	612 , 	284 , 	360 , 	160 , 	67 , 	137 , 	367 ," 	19,131 "," 	22,493 "," 	14,883 "," 	9,978 "," 	3,409 "," 	3,027 "," 	1,188 "," 	1,892 ", 	849 , 	356 , 	80 , 	329 , 	91 , 	521 , 	364 ," 	1,146 "," 	3,934 "," 	2,089 ", 	66 , 	75 , 	65 , 	-   , 	-   , 	126 , 	337 ," 	97,290 ",,,,,,,,,,,,,
CV, 	134 , 	185 , 	129 , 	140 ," 	1,028 ", 	202 , 	536 ," 	1,775 "," 	2,859 "," 	2,781 "," 	1,200 "," 	1,372 "," 	1,007 "," 	1,198 ", 	423 , 	362 , 	351 , 	478 , 	126 , 	65 , 	105 , 	36 , 	65 , 	136 , 	259 ," 	12,170 "," 	13,029 "," 	7,552 "," 	5,609 "," 	1,879 ", 	816 , 	511 , 	553 , 	636 , 	70 , 	263 ," 	2,169 ", 	37 , 	31 , 	83 , 	187 , 	609 , 	166 ," 	1,454 ", 	219 , 	368 , 	-   , 	-   , 	8 , 	27 ," 	65,398 ",,,,,,,,,,,,,
ED, 	390 , 	669 , 	341 , 	313 ," 	2,495 ", 	507 ," 	1,715 "," 	5,187 "," 	5,724 "," 	4,132 "," 	3,240 "," 	4,005 "," 	2,524 "," 	3,248 "," 	1,566 ", 	830 ," 	1,464 "," 	1,196 ", 	212 , 	88 , 	147 , 	30 , 	58 , 	252 , 	648 ," 	46,975 "," 	40,031 "," 	19,108 "," 	14,160 "," 	5,488 "," 	2,089 "," 	1,694 "," 	1,524 "," 	2,175 ", 	377 ," 	2,285 "," 	1,090 ", 	36 , 	125 , 	519 , 	275 ," 	3,244 ", 	400 , 	938 ," 	1,788 "," 	1,000 ", 	-   , 	-   , 	40 , 	79 ," 	186,421 ",,,,,,,,,,,,,
NC, 	78 , 	153 , 	86 , 	131 , 	654 , 	143 ," 	1,099 "," 	2,643 "," 	2,954 ", 	172 , 	163 , 	355 , 	219 , 	117 , 	156 , 	44 , 	68 , 	83 , 	851 , 	736 ," 	1,265 ", 	247 , 	108 , 	559 , 	117 ," 	8,260 "," 	7,946 "," 	5,232 "," 	4,621 "," 	1,594 ", 	892 , 	397 , 	378 , 	588 , 	94 , 	36 , 	37 , 	210 , 	506 , 	182 , 	224 ," 	1,444 ", 	160 , 	30 , 	290 , 	143 , 	-   , 	-   , 	281 , 	511 ," 	47,257 ",,,,,,,,,,,,,
WP, 	440 , 	375 , 	149 , 	243 ," 	1,602 ", 	339 ," 	3,222 "," 	3,833 "," 	4,858 ", 	480 , 	670 , 	873 , 	346 , 	248 , 	470 , 	200 , 	304 , 	267 ," 	3,452 "," 	1,792 "," 	3,130 ", 	606 , 	340 , 	889 , 	353 ," 	11,742 "," 	11,391 "," 	11,505 "," 	8,772 "," 	3,297 "," 	2,579 "," 	1,273 "," 	1,262 "," 	1,226 ", 	469 , 	49 , 	85 , 	504 , 	556 , 	535 , 	719 ," 	2,989 ", 	452 , 	58 , 	458 , 	383 , 	-   , 	-   , 	442 , 	596 ," 	90,823 ",,,,,,,,,,,,,
SS, 	286 , 	776 , 	149 , 	234 , 	779 , 	188 , 	635 ," 	1,520 "," 	2,047 ", 	304 , 	365 , 	419 , 	279 , 	268 , 	136 , 	120 , 	105 , 	120 , 	510 , 	634 , 	518 , 	156 , 	167 , 	249 , 	463 ," 	14,260 "," 	16,819 "," 	11,230 "," 	8,454 "," 	3,021 "," 	2,393 ", 	780 ," 	1,502 "," 	1,387 ", 	417 , 	110 , 	482 , 	170 , 	465 , 	344 , 	745 ," 	1,554 "," 	1,585 ", 	164 , 	79 , 	99 , 	-   , 	-   , 	115 , 	467 ," 	78,069 ",,,,,,,,,,,,,
SB, 	502 , 	805 , 	296 , 	243 , 	827 , 	363 , 	699 ," 	1,527 "," 	2,055 ", 	385 , 	574 , 	663 , 	341 , 	381 , 	186 , 	168 , 	132 , 	217 , 	555 , 	656 , 	464 , 	183 , 	182 , 	300 , 	584 ," 	14,537 "," 	16,065 "," 	11,755 "," 	8,190 "," 	3,455 "," 	3,239 "," 	1,562 "," 	2,989 "," 	3,117 "," 	1,146 ", 	129 , 	288 , 	230 , 	765 , 	805 , 	381 ," 	1,730 "," 	1,217 ", 	155 , 	116 , 	57 , 	-   , 	-   , 	222 , 	516 ," 	85,954 ",,,,,,,,,,,,,
SO," 	1,322 "," 	2,823 "," 	1,518 "," 	1,774 "," 	2,724 "," 	1,282 "," 	2,170 "," 	2,111 "," 	2,572 ", 	859 ," 	1,440 ", 	848 ," 	1,076 ", 	743 , 	497 , 	402 , 	449 , 	604 ," 	3,328 "," 	4,116 "," 	3,681 "," 	2,164 "," 	2,003 "," 	2,615 "," 	2,849 "," 	7,642 "," 	7,896 "," 	16,401 "," 	6,901 "," 	3,302 "," 	3,002 "," 	1,960 "," 	2,949 "," 	4,657 "," 	3,613 ", 	415 ," 	2,494 "," 	1,366 "," 	3,208 "," 	1,300 "," 	1,326 "," 	1,471 "," 	4,193 ", 	718 , 	425 , 	302 , 	-   , 	-   , 	455 ," 	2,093 "," 	124,059 ",,,,,,,,,,,,,
MB, 	552 ," 	1,692 ", 	741 , 	869 ," 	2,796 ", 	716 ," 	1,381 "," 	2,905 "," 	3,351 ", 	473 , 	670 , 	572 , 	249 , 	214 , 	170 , 	86 , 	77 , 	75 , 	679 , 	540 , 	609 , 	369 , 	305 , 	631 , 	916 ," 	23,513 "," 	30,660 "," 	17,103 "," 	12,417 "," 	6,095 "," 	5,016 "," 	2,846 "," 	3,647 "," 	4,734 "," 	1,998 ", 	149 , 	401 , 	158 , 	523 ," 	1,651 ", 	861 ," 	6,408 "," 	1,033 ", 	135 , 	143 , 	46 , 	-   , 	-   , 	149 , 	422 ," 	141,746 ",,,,,,,,,,,,,
WD, 	111 , 	353 , 	212 , 	172 ," 	1,022 ", 	303 , 	656 ," 	2,704 "," 	2,982 "," 	2,260 "," 	1,544 "," 	1,768 "," 	1,364 "," 	1,790 ", 	809 , 	595 , 	719 , 	597 , 	50 , 	99 , 	64 , 	13 , 	12 , 	111 , 	287 ," 	18,682 "," 	16,439 "," 	8,420 "," 	6,270 "," 	2,340 "," 	1,041 ", 	703 , 	663 , 	911 , 	90 ," 	1,608 "," 	1,125 ", 	42 , 	71 , 	166 , 	163 , 	969 , 	166 , 	335 , 	875 , 	346 , 	-   , 	-   , 	19 , 	55 ," 	82,096 ",,,,,,,,,,,,,
OA, 	224 , 	687 , 	534 , 	685 , 	909 , 	426 , 	476 , 	776 , 	926 , 	288 , 	224 , 	545 , 	148 , 	116 , 	166 , 	143 , 	297 , 	448 , 	644 , 	847 , 	685 , 	383 , 	242 , 	288 , 	153 ," 	3,262 "," 	2,615 "," 	1,974 "," 	1,337 ", 	542 , 	410 , 	305 , 	180 , 	267 , 	37 , 	134 ," 	1,319 ", 	233 , 	431 , 	52 , 	99 , 	457 , 	76 , 	577 , 	134 , 	189 , 	-   , 	-   , 	43 , 	357 ," 	26,290 ",,,,,,,,,,,,,
WS, 	456 ," 	1,155 ", 	573 , 	592 ," 	3,287 ", 	892 ," 	1,544 "," 	4,147 "," 	4,111 "," 	2,302 "," 	1,966 "," 	2,955 "," 	1,851 "," 	1,942 "," 	2,486 "," 	1,664 "," 	1,959 "," 	2,476 ", 	490 , 	480 , 	328 , 	107 , 	136 , 	329 , 	353 ," 	16,577 "," 	17,284 "," 	7,402 "," 	5,762 "," 	1,812 ", 	783 , 	383 , 	451 , 	688 , 	65 , 	321 ," 	1,032 ", 	198 , 	418 , 	99 , 	45 , 	552 , 	55 , 	339 , 	348 , 	694 , 	-   , 	-   , 	152 , 	342 ," 	94,383 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	174 , 	178 , 	69 , 	50 , 	527 , 	120 ," 	1,087 "," 	1,201 "," 	1,071 ", 	197 , 	246 , 	449 , 	131 , 	137 , 	162 , 	72 , 	79 , 	85 ," 	1,754 ", 	820 , 	944 , 	322 , 	126 , 	377 , 	208 ," 	2,084 "," 	2,050 "," 	2,514 "," 	1,615 ", 	831 , 	573 , 	278 , 	339 , 	336 , 	122 , 	11 , 	39 , 	312 , 	412 , 	93 , 	199 , 	477 , 	120 , 	20 , 	86 , 	183 , 	-   , 	-   , 	148 , 	618 ," 	24,046 ",,,,,,,,,,,,,
AN, 	369 , 	286 , 	126 , 	143 , 	976 , 	212 ," 	2,901 "," 	2,814 "," 	3,927 ", 	374 , 	536 ," 	1,038 ", 	384 , 	179 , 	560 , 	193 , 	253 , 	201 ," 	2,354 "," 	1,204 "," 	2,267 ", 	427 , 	296 , 	796 , 	405 ," 	8,703 "," 	7,530 "," 	7,081 "," 	5,841 "," 	2,681 "," 	1,446 ", 	948 ," 	1,085 "," 	1,104 ", 	414 , 	49 , 	96 , 	579 , 	646 , 	471 , 	622 ," 	2,394 ", 	427 , 	54 , 	562 , 	372 , 	-   , 	-   , 	660 , 	599 ," 	67,585 ",,,,,,,,,,,,,
Entries," 	100,622 "," 	179,624 "," 	111,109 "," 	101,593 "," 	238,968 "," 	122,129 "," 	200,361 "," 	308,434 "," 	317,951 "," 	162,933 "," 	184,631 "," 	137,307 "," 	142,169 "," 	128,130 "," 	105,137 "," 	69,889 "," 	110,544 "," 	133,707 "," 	129,530 "," 	176,000 "," 	152,140 "," 	80,557 "," 	69,400 "," 	124,698 "," 	191,533 "," 	941,598 "," 	969,132 "," 	755,769 "," 	548,079 "," 	310,472 "," 	306,751 "," 	184,963 "," 	270,509 "," 	204,743 "," 	100,197 "," 	65,673 "," 	190,768 "," 	50,077 "," 	92,845 "," 	79,393 "," 	85,831 "," 	151,800 "," 	151,757 "," 	78,359 "," 	35,052 "," 	95,869 ", 	-   , 	-   ," 	26,021 "," 	65,998 "," 	9,540,752 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
