Exit stations,Entry stations->,,WEEKDAY,,,Jan 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
MB, 	22 , 	74 , 	31 , 	36 , 	109 , 	29 , 	57 , 	125 , 	141 , 	19 , 	26 , 	24 , 	9 , 	8 , 	7 , 	3 , 	3 , 	3 , 	28 , 	21 , 	23 , 	14 , 	12 , 	23 , 	36 ," 	1,022 "," 	1,385 ", 	609 , 	489 , 	222 , 	189 , 	114 , 	150 , 	195 , 	87 , 	6 , 	15 , 	6 , 	22 , 	72 , 	34 , 	200 , 	39 , 	5 , 	5 , 	2 , 	-   , 	-   , 	6 , 	17 ," 	5,774 ",,,,,,,,,,,,,
WD, 	5 , 	14 , 	9 , 	7 , 	41 , 	13 , 	27 , 	122 , 	135 , 	92 , 	56 , 	64 , 	50 , 	66 , 	31 , 	23 , 	29 , 	24 , 	2 , 	4 , 	3 , 	0 , 	0 , 	5 , 	10 , 	823 , 	741 , 	325 , 	272 , 	98 , 	43 , 	31 , 	28 , 	36 , 	4 , 	58 , 	38 , 	2 , 	2 , 	7 , 	7 , 	32 , 	6 , 	14 , 	29 , 	14 , 	-   , 	-   , 	0 , 	2 ," 	3,444 ",,,,,,,,,,,,,
OA, 	9 , 	27 , 	19 , 	26 , 	33 , 	17 , 	19 , 	33 , 	37 , 	11 , 	8 , 	21 , 	6 , 	4 , 	7 , 	5 , 	12 , 	16 , 	26 , 	34 , 	26 , 	15 , 	10 , 	10 , 	6 , 	136 , 	111 , 	66 , 	51 , 	20 , 	14 , 	12 , 	7 , 	10 , 	2 , 	5 , 	51 , 	9 , 	16 , 	2 , 	4 , 	17 , 	3 , 	23 , 	6 , 	7 , 	-   , 	-   , 	2 , 	14 ," 	1,021 ",,,,,,,,,,,,,
WS, 	18 , 	43 , 	21 , 	21 , 	118 , 	33 , 	63 , 	178 , 	171 , 	92 , 	77 , 	123 , 	76 , 	79 , 	102 , 	68 , 	80 , 	100 , 	19 , 	19 , 	12 , 	4 , 	5 , 	12 , 	14 , 	727 , 	781 , 	279 , 	244 , 	74 , 	28 , 	15 , 	18 , 	27 , 	2 , 	13 , 	40 , 	8 , 	17 , 	4 , 	2 , 	18 , 	2 , 	13 , 	11 , 	27 , 	-   , 	-   , 	6 , 	14 ," 	3,917 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	6 , 	7 , 	3 , 	2 , 	23 , 	5 , 	46 , 	54 , 	49 , 	9 , 	10 , 	19 , 	5 , 	5 , 	7 , 	3 , 	3 , 	4 , 	72 , 	34 , 	38 , 	12 , 	5 , 	15 , 	8 , 	92 , 	92 , 	102 , 	73 , 	36 , 	25 , 	12 , 	15 , 	14 , 	5 , 	0 , 	2 , 	13 , 	16 , 	4 , 	8 , 	18 , 	5 , 	1 , 	3 , 	8 , 	-   , 	-   , 	6 , 	24 ," 	1,015 ",,,,,,,,,,,,,
AN, 	14 , 	10 , 	5 , 	6 , 	40 , 	8 , 	124 , 	125 , 	176 , 	16 , 	20 , 	38 , 	15 , 	6 , 	23 , 	7 , 	10 , 	7 , 	96 , 	49 , 	93 , 	17 , 	12 , 	32 , 	15 , 	381 , 	335 , 	285 , 	256 , 	118 , 	60 , 	40 , 	46 , 	46 , 	17 , 	1 , 	4 , 	24 , 	26 , 	20 , 	26 , 	91 , 	17 , 	2 , 	19 , 	15 , 	-   , 	-   , 	24 , 	25 ," 	2,841 ",,,,,,,,,,,,,
Entries," 	4,112 "," 	7,462 "," 	4,539 "," 	4,091 "," 	9,452 "," 	5,004 "," 	8,293 "," 	13,079 "," 	13,397 "," 	6,684 "," 	7,381 "," 	5,591 "," 	5,894 "," 	5,230 "," 	4,434 "," 	2,969 "," 	4,761 "," 	5,765 "," 	5,475 "," 	7,705 "," 	6,377 "," 	3,379 "," 	2,932 "," 	5,023 "," 	7,657 "," 	40,968 "," 	43,055 "," 	28,462 "," 	23,015 "," 	12,381 "," 	12,211 "," 	7,591 "," 	11,043 "," 	8,334 "," 	4,303 "," 	2,733 "," 	8,092 "," 	2,175 "," 	3,929 "," 	3,426 "," 	3,573 "," 	5,210 "," 	6,256 "," 	3,308 "," 	1,193 "," 	4,000 ", 	-   , 	-   ," 	1,104 "," 	2,812 "," 	395,860 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
