Exit stations,Entry stations->,,WEEKDAY,,,Jul 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV, 	34 , 	34 , 	16 , 	21 , 	49 , 	29 , 	40 , 	30 , 	44 , 	38 , 	14 , 	81 , 	89 , 	81 , 	65 , 	39 , 	25 , 	30 , 	10 , 	7 , 	10 , 	5 , 	10 , 	13 , 	39 , 	127 , 	102 , 	203 , 	166 , 	75 , 	62 , 	20 , 	19 , 	13 , 	3 , 	25 , 	56 , 	3 , 	7 , 	4 , 	7 , 	7 , 	4 , 	23 , 	4 , 	16 , 	5 , 	10 , 	4 , 	9 ," 	1,824 ",,,,,,,,,,,,,
CL, 	32 , 	30 , 	8 , 	9 , 	27 , 	16 , 	37 , 	31 , 	45 , 	41 , 	77 , 	7 , 	40 , 	50 , 	36 , 	27 , 	17 , 	20 , 	8 , 	7 , 	5 , 	3 , 	3 , 	8 , 	29 , 	75 , 	73 , 	93 , 	83 , 	48 , 	41 , 	15 , 	15 , 	11 , 	3 , 	11 , 	23 , 	2 , 	10 , 	3 , 	6 , 	5 , 	3 , 	8 , 	6 , 	14 , 	4 , 	7 , 	4 , 	14 ," 	1,187 ",,,,,,,,,,,,,
SL, 	12 , 	17 , 	7 , 	7 , 	21 , 	13 , 	23 , 	29 , 	53 , 	67 , 	90 , 	44 , 	4 , 	38 , 	38 , 	41 , 	25 , 	20 , 	6 , 	3 , 	3 , 	3 , 	3 , 	7 , 	20 , 	93 , 	92 , 	104 , 	81 , 	38 , 	27 , 	8 , 	10 , 	12 , 	5 , 	14 , 	24 , 	1 , 	3 , 	3 , 	2 , 	9 , 	3 , 	13 , 	3 , 	11 , 	3 , 	6 , 	4 , 	5 ," 	1,168 ",,,,,,,,,,,,,
BF, 	7 , 	10 , 	3 , 	5 , 	17 , 	10 , 	22 , 	28 , 	45 , 	52 , 	78 , 	48 , 	41 , 	6 , 	29 , 	26 , 	22 , 	34 , 	7 , 	3 , 	4 , 	0 , 	2 , 	4 , 	17 , 	79 , 	80 , 	90 , 	93 , 	40 , 	24 , 	9 , 	12 , 	8 , 	3 , 	12 , 	40 , 	2 , 	3 , 	3 , 	4 , 	6 , 	2 , 	17 , 	3 , 	11 , 	5 , 	4 , 	2 , 	2 ," 	1,073 ",,,,,,,,,,,,,
HY, 	9 , 	13 , 	3 , 	7 , 	14 , 	7 , 	21 , 	27 , 	33 , 	28 , 	68 , 	36 , 	42 , 	30 , 	4 , 	28 , 	41 , 	47 , 	5 , 	3 , 	4 , 	2 , 	1 , 	5 , 	11 , 	42 , 	39 , 	60 , 	50 , 	19 , 	16 , 	9 , 	8 , 	6 , 	2 , 	5 , 	19 , 	0 , 	3 , 	1 , 	2 , 	3 , 	3 , 	5 , 	1 , 	24 , 	7 , 	9 , 	2 , 	3 , 	826 ,,,,,,,,,,,,,
SH, 	8 , 	9 , 	3 , 	1 , 	9 , 	3 , 	13 , 	12 , 	17 , 	23 , 	35 , 	24 , 	31 , 	27 , 	23 , 	5 , 	16 , 	31 , 	6 , 	1 , 	3 , 	1 , 	1 , 	1 , 	9 , 	35 , 	43 , 	43 , 	45 , 	14 , 	13 , 	4 , 	5 , 	3 , 	4 , 	6 , 	9 , 	0 , 	4 , 	2 , 	3 , 	2 , 	2 , 	8 , 	2 , 	18 , 	7 , 	7 , 	1 , 	3 , 	594 ,,,,,,,,,,,,,
UC, 	4 , 	10 , 	5 , 	2 , 	12 , 	5 , 	12 , 	12 , 	20 , 	17 , 	25 , 	19 , 	24 , 	22 , 	33 , 	16 , 	3 , 	28 , 	3 , 	2 , 	3 , 	1 , 	0 , 	1 , 	3 , 	25 , 	31 , 	28 , 	41 , 	11 , 	11 , 	4 , 	3 , 	4 , 	2 , 	4 , 	12 , 	0 , 	2 , 	3 , 	2 , 	2 , 	1 , 	7 , 	1 , 	20 , 	7 , 	10 , 	1 , 	2 , 	513 ,,,,,,,,,,,,,
FM, 	7 , 	11 , 	3 , 	3 , 	7 , 	3 , 	13 , 	12 , 	16 , 	16 , 	33 , 	22 , 	24 , 	29 , 	46 , 	32 , 	71 , 	4 , 	2 , 	3 , 	1 , 	1 , 	1 , 	1 , 	4 , 	23 , 	27 , 	27 , 	32 , 	13 , 	8 , 	3 , 	4 , 	4 , 	2 , 	6 , 	10 , 	1 , 	2 , 	1 , 	3 , 	2 , 	1 , 	3 , 	2 , 	13 , 	14 , 	15 , 	1 , 	2 , 	585 ,,,,,,,,,,,,,
CN, 	9 , 	8 , 	4 , 	2 , 	5 , 	4 , 	28 , 	22 , 	29 , 	6 , 	11 , 	10 , 	6 , 	6 , 	6 , 	4 , 	3 , 	2 , 	7 , 	21 , 	49 , 	30 , 	9 , 	13 , 	5 , 	72 , 	72 , 	91 , 	83 , 	30 , 	22 , 	12 , 	10 , 	9 , 	3 , 	0 , 	2 , 	11 , 	44 , 	5 , 	7 , 	16 , 	5 , 	0 , 	3 , 	1 , 	1 , 	3 , 	34 , 	28 , 	862 ,,,,,,,,,,,,,
PH, 	3 , 	5 , 	3 , 	2 , 	7 , 	2 , 	23 , 	22 , 	26 , 	4 , 	6 , 	7 , 	2 , 	3 , 	2 , 	1 , 	2 , 	2 , 	24 , 	5 , 	16 , 	11 , 	9 , 	15 , 	3 , 	74 , 	64 , 	72 , 	62 , 	22 , 	12 , 	9 , 	3 , 	6 , 	2 , 	0 , 	1 , 	8 , 	20 , 	3 , 	6 , 	13 , 	1 , 	0 , 	4 , 	1 , 	0 , 	2 , 	14 , 	8 , 	611 ,,,,,,,,,,,,,
WC, 	6 , 	6 , 	3 , 	3 , 	8 , 	2 , 	23 , 	15 , 	22 , 	4 , 	10 , 	6 , 	3 , 	3 , 	6 , 	2 , 	2 , 	1 , 	57 , 	18 , 	4 , 	13 , 	9 , 	22 , 	5 , 	46 , 	42 , 	49 , 	35 , 	14 , 	10 , 	3 , 	5 , 	10 , 	1 , 	1 , 	2 , 	9 , 	32 , 	2 , 	3 , 	12 , 	1 , 	0 , 	3 , 	0 , 	0 , 	1 , 	19 , 	19 , 	572 ,,,,,,,,,,,,,
LF, 	2 , 	2 , 	2 , 	0 , 	2 , 	2 , 	7 , 	6 , 	5 , 	2 , 	7 , 	3 , 	3 , 	1 , 	1 , 	1 , 	1 , 	0 , 	35 , 	13 , 	17 , 	1 , 	3 , 	6 , 	1 , 	19 , 	22 , 	16 , 	17 , 	5 , 	7 , 	1 , 	2 , 	1 , 	1 , 	0 , 	1 , 	2 , 	11 , 	0 , 	1 , 	4 , 	1 , 	0 , 	2 , 	0 , 	1 , 	0 , 	1 , 	5 , 	243 ,,,,,,,,,,,,,
OR, 	3 , 	2 , 	2 , 	1 , 	3 , 	1 , 	6 , 	6 , 	11 , 	1 , 	10 , 	2 , 	1 , 	2 , 	1 , 	1 , 	0 , 	1 , 	7 , 	9 , 	11 , 	2 , 	2 , 	6 , 	1 , 	15 , 	24 , 	11 , 	13 , 	6 , 	4 , 	1 , 	2 , 	1 , 	0 , 	0 , 	0 , 	0 , 	4 , 	0 , 	0 , 	4 , 	1 , 	0 , 	1 , 	0 , 	0 , 	0 , 	2 , 	2 , 	182 ,,,,,,,,,,,,,
RR, 	6 , 	4 , 	4 , 	2 , 	2 , 	1 , 	6 , 	9 , 	13 , 	4 , 	14 , 	7 , 	8 , 	3 , 	5 , 	1 , 	1 , 	1 , 	11 , 	15 , 	20 , 	6 , 	7 , 	3 , 	6 , 	34 , 	29 , 	27 , 	28 , 	11 , 	6 , 	3 , 	3 , 	3 , 	1 , 	0 , 	2 , 	4 , 	13 , 	2 , 	1 , 	5 , 	2 , 	0 , 	1 , 	0 , 	0 , 	1 , 	5 , 	8 , 	346 ,,,,,,,,,,,,,
OW, 	9 , 	9 , 	5 , 	2 , 	8 , 	6 , 	10 , 	8 , 	20 , 	8 , 	39 , 	33 , 	17 , 	15 , 	10 , 	10 , 	4 , 	4 , 	6 , 	3 , 	4 , 	1 , 	1 , 	5 , 	6 , 	172 , 	135 , 	172 , 	133 , 	57 , 	43 , 	12 , 	18 , 	17 , 	5 , 	4 , 	8 , 	2 , 	6 , 	7 , 	8 , 	11 , 	5 , 	1 , 	2 , 	2 , 	1 , 	2 , 	3 , 	7 ," 	1,075 ",,,,,,,,,,,,,
EM, 	101 , 	136 , 	39 , 	32 , 	45 , 	40 , 	80 , 	77 , 	84 , 	79 , 	145 , 	86 , 	113 , 	83 , 	53 , 	43 , 	30 , 	30 , 	81 , 	86 , 	50 , 	24 , 	19 , 	40 , 	177 , 	10 , 	7 , 	28 , 	40 , 	69 , 	100 , 	71 , 	137 , 	113 , 	41 , 	39 , 	80 , 	20 , 	79 , 	32 , 	23 , 	18 , 	15 , 	23 , 	6 , 	9 , 	5 , 	12 , 	21 , 	71 ," 	2,845 ",,,,,,,,,,,,,
MT, 	104 , 	140 , 	40 , 	23 , 	37 , 	37 , 	70 , 	84 , 	82 , 	81 , 	132 , 	88 , 	110 , 	88 , 	50 , 	47 , 	43 , 	31 , 	86 , 	66 , 	50 , 	22 , 	25 , 	30 , 	156 , 	7 , 	10 , 	14 , 	36 , 	94 , 	135 , 	105 , 	267 , 	156 , 	69 , 	35 , 	73 , 	27 , 	90 , 	37 , 	38 , 	19 , 	32 , 	19 , 	4 , 	13 , 	11 , 	14 , 	17 , 	55 ," 	3,096 ",,,,,,,,,,,,,
PL, 	113 , 	143 , 	36 , 	23 , 	40 , 	37 , 	73 , 	76 , 	100 , 	92 , 	171 , 	83 , 	95 , 	80 , 	51 , 	36 , 	21 , 	24 , 	75 , 	61 , 	39 , 	14 , 	9 , 	20 , 	172 , 	30 , 	13 , 	18 , 	27 , 	133 , 	197 , 	129 , 	298 , 	211 , 	82 , 	31 , 	59 , 	24 , 	79 , 	57 , 	45 , 	36 , 	31 , 	19 , 	6 , 	6 , 	7 , 	9 , 	25 , 	46 ," 	3,303 ",,,,,,,,,,,,,
CC, 	91 , 	123 , 	34 , 	22 , 	41 , 	37 , 	85 , 	78 , 	77 , 	81 , 	174 , 	84 , 	72 , 	81 , 	49 , 	41 , 	35 , 	31 , 	76 , 	56 , 	35 , 	16 , 	12 , 	28 , 	136 , 	38 , 	31 , 	20 , 	13 , 	79 , 	119 , 	84 , 	203 , 	158 , 	76 , 	28 , 	62 , 	21 , 	73 , 	39 , 	41 , 	29 , 	41 , 	21 , 	4 , 	8 , 	6 , 	10 , 	21 , 	58 ," 	2,877 ",,,,,,,,,,,,,
16, 	60 , 	64 , 	14 , 	12 , 	24 , 	18 , 	48 , 	38 , 	43 , 	35 , 	67 , 	43 , 	34 , 	39 , 	18 , 	16 , 	10 , 	11 , 	26 , 	20 , 	13 , 	5 , 	6 , 	11 , 	61 , 	59 , 	88 , 	154 , 	90 , 	8 , 	23 , 	49 , 	114 , 	96 , 	43 , 	7 , 	22 , 	7 , 	36 , 	31 , 	28 , 	21 , 	23 , 	9 , 	2 , 	4 , 	2 , 	5 , 	12 , 	37 ," 	1,706 ",,,,,,,,,,,,,
24, 	59 , 	52 , 	9 , 	10 , 	23 , 	10 , 	32 , 	23 , 	30 , 	28 , 	52 , 	38 , 	27 , 	24 , 	15 , 	14 , 	10 , 	7 , 	19 , 	13 , 	9 , 	7 , 	4 , 	7 , 	43 , 	93 , 	113 , 	220 , 	139 , 	27 , 	8 , 	42 , 	84 , 	64 , 	38 , 	7 , 	10 , 	7 , 	31 , 	33 , 	31 , 	17 , 	22 , 	4 , 	2 , 	2 , 	2 , 	2 , 	8 , 	15 ," 	1,585 ",,,,,,,,,,,,,
GP, 	15 , 	18 , 	3 , 	4 , 	6 , 	4 , 	14 , 	14 , 	16 , 	10 , 	17 , 	16 , 	8 , 	8 , 	10 , 	4 , 	4 , 	1 , 	10 , 	7 , 	4 , 	2 , 	1 , 	3 , 	11 , 	62 , 	95 , 	140 , 	81 , 	45 , 	39 , 	5 , 	17 , 	16 , 	11 , 	2 , 	5 , 	2 , 	9 , 	7 , 	17 , 	8 , 	8 , 	3 , 	2 , 	2 , 	2 , 	1 , 	4 , 	9 , 	799 ,,,,,,,,,,,,,
BP, 	22 , 	21 , 	5 , 	4 , 	11 , 	7 , 	9 , 	13 , 	24 , 	12 , 	19 , 	13 , 	11 , 	12 , 	9 , 	4 , 	3 , 	4 , 	10 , 	2 , 	5 , 	2 , 	2 , 	3 , 	19 , 	120 , 	159 , 	355 , 	182 , 	101 , 	83 , 	17 , 	8 , 	20 , 	22 , 	2 , 	6 , 	1 , 	10 , 	19 , 	33 , 	20 , 	22 , 	3 , 	2 , 	3 , 	1 , 	1 , 	2 , 	5 ," 	1,440 ",,,,,,,,,,,,,
DC, 	11 , 	15 , 	3 , 	5 , 	8 , 	3 , 	9 , 	13 , 	23 , 	13 , 	17 , 	12 , 	10 , 	8 , 	7 , 	4 , 	6 , 	3 , 	7 , 	4 , 	10 , 	1 , 	1 , 	2 , 	17 , 	114 , 	137 , 	255 , 	164 , 	97 , 	68 , 	16 , 	22 , 	8 , 	9 , 	2 , 	10 , 	2 , 	10 , 	15 , 	28 , 	31 , 	25 , 	3 , 	2 , 	2 , 	2 , 	2 , 	3 , 	14 ," 	1,252 ",,,,,,,,,,,,,
CM, 	5 , 	8 , 	1 , 	1 , 	3 , 	2 , 	3 , 	6 , 	10 , 	3 , 	3 , 	3 , 	3 , 	3 , 	2 , 	3 , 	4 , 	1 , 	2 , 	2 , 	1 , 	1 , 	0 , 	1 , 	3 , 	40 , 	46 , 	99 , 	73 , 	35 , 	35 , 	13 , 	20 , 	8 , 	3 , 	1 , 	2 , 	1 , 	6 , 	4 , 	14 , 	28 , 	19 , 	0 , 	0 , 	1 , 	0 , 	0 , 	4 , 	9 , 	535 ,,,,,,,,,,,,,
CV, 	1 , 	2 , 	2 , 	1 , 	2 , 	3 , 	2 , 	3 , 	3 , 	16 , 	22 , 	11 , 	15 , 	13 , 	4 , 	5 , 	3 , 	5 , 	0 , 	1 , 	2 , 	0 , 	0 , 	0 , 	4 , 	30 , 	29 , 	35 , 	27 , 	9 , 	7 , 	2 , 	3 , 	3 , 	2 , 	2 , 	24 , 	0 , 	0 , 	1 , 	2 , 	3 , 	0 , 	15 , 	1 , 	2 , 	1 , 	1 , 	0 , 	0 , 	318 ,,,,,,,,,,,,,
ED, 	3 , 	9 , 	1 , 	2 , 	5 , 	3 , 	10 , 	7 , 	7 , 	32 , 	56 , 	24 , 	21 , 	38 , 	16 , 	11 , 	11 , 	11 , 	3 , 	2 , 	2 , 	1 , 	1 , 	1 , 	9 , 	66 , 	65 , 	68 , 	67 , 	22 , 	12 , 	5 , 	6 , 	12 , 	2 , 	24 , 	6 , 	1 , 	1 , 	2 , 	2 , 	10 , 	1 , 	7 , 	6 , 	4 , 	2 , 	6 , 	1 , 	1 , 	683 ,,,,,,,,,,,,,
NC, 	1 , 	2 , 	1 , 	1 , 	2 , 	1 , 	3 , 	9 , 	5 , 	1 , 	2 , 	1 , 	2 , 	2 , 	0 , 	1 , 	0 , 	1 , 	11 , 	5 , 	5 , 	2 , 	0 , 	3 , 	1 , 	17 , 	24 , 	26 , 	20 , 	8 , 	7 , 	2 , 	1 , 	2 , 	1 , 	1 , 	0 , 	1 , 	5 , 	2 , 	1 , 	7 , 	0 , 	0 , 	1 , 	0 , 	0 , 	0 , 	4 , 	4 , 	194 ,,,,,,,,,,,,,
WP, 	5 , 	7 , 	1 , 	2 , 	8 , 	4 , 	31 , 	19 , 	26 , 	3 , 	6 , 	7 , 	3 , 	2 , 	3 , 	4 , 	3 , 	2 , 	48 , 	21 , 	31 , 	10 , 	4 , 	10 , 	8 , 	67 , 	68 , 	104 , 	89 , 	35 , 	34 , 	8 , 	10 , 	13 , 	7 , 	0 , 	2 , 	6 , 	8 , 	3 , 	8 , 	17 , 	1 , 	0 , 	4 , 	2 , 	1 , 	1 , 	6 , 	12 , 	775 ,,,,,,,,,,,,,
SS, 	5 , 	10 , 	1 , 	2 , 	4 , 	2 , 	3 , 	6 , 	10 , 	2 , 	4 , 	2 , 	3 , 	4 , 	2 , 	2 , 	2 , 	1 , 	5 , 	4 , 	2 , 	0 , 	0 , 	1 , 	7 , 	36 , 	30 , 	63 , 	43 , 	31 , 	28 , 	5 , 	17 , 	13 , 	7 , 	1 , 	2 , 	1 , 	3 , 	4 , 	6 , 	12 , 	8 , 	0 , 	0 , 	0 , 	0 , 	0 , 	1 , 	7 , 	402 ,,,,,,,,,,,,,
SB, 	12 , 	9 , 	3 , 	1 , 	2 , 	4 , 	4 , 	7 , 	9 , 	3 , 	8 , 	5 , 	3 , 	4 , 	2 , 	3 , 	2 , 	4 , 	9 , 	5 , 	3 , 	0 , 	0 , 	2 , 	6 , 	23 , 	35 , 	52 , 	42 , 	30 , 	32 , 	18 , 	40 , 	32 , 	12 , 	2 , 	2 , 	1 , 	9 , 	7 , 	3 , 	10 , 	7 , 	0 , 	0 , 	0 , 	2 , 	0 , 	3 , 	6 , 	478 ,,,,,,,,,,,,,
SO, 	7 , 	14 , 	3 , 	3 , 	6 , 	2 , 	8 , 	7 , 	9 , 	4 , 	5 , 	4 , 	8 , 	5 , 	3 , 	1 , 	2 , 	1 , 	16 , 	13 , 	10 , 	3 , 	3 , 	4 , 	12 , 	13 , 	12 , 	31 , 	23 , 	17 , 	14 , 	7 , 	22 , 	27 , 	23 , 	2 , 	8 , 	6 , 	18 , 	10 , 	9 , 	7 , 	24 , 	2 , 	2 , 	1 , 	0 , 	0 , 	3 , 	21 , 	455 ,,,,,,,,,,,,,
MB, 	7 , 	10 , 	4 , 	1 , 	7 , 	3 , 	6 , 	7 , 	7 , 	3 , 	5 , 	3 , 	3 , 	2 , 	5 , 	2 , 	1 , 	1 , 	5 , 	1 , 	1 , 	1 , 	1 , 	1 , 	5 , 	15 , 	27 , 	36 , 	37 , 	22 , 	19 , 	6 , 	24 , 	30 , 	19 , 	0 , 	1 , 	0 , 	2 , 	6 , 	6 , 	30 , 	6 , 	0 , 	0 , 	0 , 	0 , 	0 , 	1 , 	5 , 	382 ,,,,,,,,,,,,,
WD, 	1 , 	1 , 	1 , 	0 , 	2 , 	1 , 	3 , 	4 , 	3 , 	14 , 	24 , 	9 , 	15 , 	21 , 	5 , 	7 , 	6 , 	2 , 	2 , 	0 , 	0 , 	0 , 	0 , 	0 , 	1 , 	22 , 	17 , 	21 , 	23 , 	9 , 	5 , 	4 , 	3 , 	4 , 	1 , 	19 , 	9 , 	0 , 	0 , 	0 , 	0 , 	1 , 	0 , 	3 , 	3 , 	2 , 	0 , 	1 , 	0 , 	0 , 	267 ,,,,,,,,,,,,,
OA, 	1 , 	4 , 	1 , 	1 , 	2 , 	1 , 	2 , 	2 , 	3 , 	3 , 	2 , 	4 , 	2 , 	1 , 	1 , 	2 , 	1 , 	2 , 	4 , 	4 , 	3 , 	1 , 	0 , 	1 , 	1 , 	4 , 	3 , 	7 , 	4 , 	2 , 	2 , 	1 , 	3 , 	1 , 	0 , 	1 , 	5 , 	1 , 	4 , 	0 , 	1 , 	2 , 	0 , 	2 , 	1 , 	1 , 	1 , 	0 , 	0 , 	3 , 	97 ,,,,,,,,,,,,,
WS, 	2 , 	5 , 	1 , 	3 , 	3 , 	2 , 	3 , 	6 , 	3 , 	10 , 	14 , 	14 , 	9 , 	8 , 	17 , 	16 , 	16 , 	11 , 	0 , 	2 , 	0 , 	-   , 	0 , 	0 , 	1 , 	8 , 	10 , 	7 , 	7 , 	4 , 	2 , 	2 , 	3 , 	3 , 	1 , 	3 , 	4 , 	0 , 	2 , 	0 , 	0 , 	2 , 	0 , 	1 , 	1 , 	3 , 	6 , 	13 , 	1 , 	1 , 	232 ,,,,,,,,,,,,,
ML, 	3 , 	4 , 	1 , 	2 , 	2 , 	1 , 	3 , 	3 , 	4 , 	4 , 	5 , 	4 , 	3 , 	5 , 	8 , 	7 , 	8 , 	12 , 	1 , 	0 , 	0 , 	0 , 	0 , 	0 , 	1 , 	6 , 	10 , 	7 , 	7 , 	1 , 	1 , 	1 , 	1 , 	2 , 	1 , 	1 , 	3 , 	0 , 	1 , 	0 , 	1 , 	0 , 	0 , 	0 , 	1 , 	8 , 	2 , 	3 , 	0 , 	1 , 	140 ,,,,,,,,,,,,,
BE, 	3 , 	5 , 	2 , 	1 , 	8 , 	3 , 	5 , 	8 , 	6 , 	8 , 	11 , 	7 , 	7 , 	5 , 	11 , 	9 , 	13 , 	18 , 	2 , 	1 , 	1 , 	0 , 	1 , 	0 , 	3 , 	12 , 	14 , 	13 , 	10 , 	5 , 	3 , 	1 , 	1 , 	3 , 	1 , 	1 , 	6 , 	0 , 	1 , 	0 , 	0 , 	1 , 	0 , 	1 , 	1 , 	14 , 	4 , 	4 , 	1 , 	1 , 	232 ,,,,,,,,,,,,,
PC, 	4 , 	2 , 	2 , 	0 , 	1 , 	1 , 	19 , 	7 , 	9 , 	2 , 	6 , 	4 , 	4 , 	1 , 	2 , 	2 , 	1 , 	1 , 	33 , 	10 , 	18 , 	3 , 	2 , 	6 , 	3 , 	16 , 	12 , 	24 , 	24 , 	9 , 	8 , 	5 , 	2 , 	4 , 	2 , 	0 , 	0 , 	4 , 	6 , 	1 , 	4 , 	3 , 	1 , 	-   , 	0 , 	0 , 	0 , 	0 , 	3 , 	10 , 	279 ,,,,,,,,,,,,,
