Exit stations,Entry stations->,,SATURDAY,,,Jul 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,
FV, 	24 , 	22 , 	13 , 	10 , 	30 , 	20 , 	26 , 	20 , 	21 , 	23 , 	11 , 	48 , 	46 , 	52 , 	37 , 	23 , 	13 , 	19 , 	5 , 	2 , 	3 , 	4 , 	4 , 	10 , 	17 , 	46 , 	36 , 	127 , 	67 , 	45 , 	37 , 	8 , 	13 , 	11 , 	3 , 	18 , 	26 , 	1 , 	7 , 	2 , 	5 , 	5 , 	4 , 	12 , 	5 , 	11 , 	4 , 	12 , 	3 , 	2 ," 	1,009 ",,,,,,,,,,
CL, 	15 , 	18 , 	5 , 	4 , 	14 , 	12 , 	17 , 	11 , 	12 , 	22 , 	41 , 	5 , 	21 , 	31 , 	21 , 	16 , 	9 , 	9 , 	5 , 	3 , 	4 , 	1 , 	1 , 	4 , 	16 , 	27 , 	16 , 	58 , 	30 , 	23 , 	20 , 	6 , 	7 , 	5 , 	1 , 	9 , 	13 , 	0 , 	3 , 	2 , 	2 , 	3 , 	1 , 	4 , 	3 , 	5 , 	3 , 	6 , 	3 , 	4 , 	570 ,,,,,,,,,,
SL, 	7 , 	8 , 	3 , 	5 , 	9 , 	7 , 	9 , 	14 , 	16 , 	30 , 	44 , 	20 , 	4 , 	21 , 	20 , 	13 , 	13 , 	12 , 	4 , 	2 , 	3 , 	0 , 	-   , 	6 , 	9 , 	34 , 	27 , 	66 , 	23 , 	15 , 	15 , 	4 , 	5 , 	8 , 	2 , 	10 , 	12 , 	0 , 	3 , 	2 , 	2 , 	4 , 	1 , 	7 , 	2 , 	3 , 	4 , 	6 , 	3 , 	2 , 	532 ,,,,,,,,,,
BF, 	4 , 	9 , 	2 , 	2 , 	11 , 	4 , 	12 , 	11 , 	20 , 	30 , 	55 , 	31 , 	31 , 	2 , 	17 , 	15 , 	14 , 	16 , 	4 , 	1 , 	1 , 	1 , 	2 , 	1 , 	8 , 	20 , 	22 , 	50 , 	22 , 	13 , 	14 , 	5 , 	7 , 	6 , 	2 , 	7 , 	26 , 	-   , 	3 , 	2 , 	3 , 	5 , 	2 , 	12 , 	1 , 	2 , 	4 , 	8 , 	1 , 	1 , 	533 ,,,,,,,,,,
HY, 	3 , 	7 , 	2 , 	3 , 	8 , 	4 , 	8 , 	12 , 	12 , 	13 , 	35 , 	20 , 	16 , 	20 , 	3 , 	17 , 	17 , 	29 , 	5 , 	2 , 	2 , 	1 , 	1 , 	2 , 	6 , 	18 , 	8 , 	31 , 	14 , 	9 , 	11 , 	3 , 	6 , 	5 , 	2 , 	3 , 	13 , 	1 , 	2 , 	1 , 	1 , 	3 , 	1 , 	3 , 	2 , 	6 , 	7 , 	12 , 	1 , 	3 , 	408 ,,,,,,,,,,
SH, 	4 , 	4 , 	4 , 	1 , 	4 , 	1 , 	5 , 	4 , 	5 , 	4 , 	21 , 	12 , 	13 , 	18 , 	17 , 	4 , 	9 , 	18 , 	2 , 	1 , 	1 , 	-   , 	0 , 	1 , 	4 , 	9 , 	9 , 	19 , 	8 , 	3 , 	6 , 	3 , 	2 , 	7 , 	2 , 	3 , 	4 , 	1 , 	1 , 	1 , 	2 , 	3 , 	1 , 	5 , 	2 , 	9 , 	4 , 	11 , 	1 , 	1 , 	266 ,,,,,,,,,,
UC, 	4 , 	6 , 	1 , 	2 , 	7 , 	5 , 	5 , 	6 , 	7 , 	4 , 	16 , 	9 , 	14 , 	12 , 	14 , 	6 , 	3 , 	13 , 	2 , 	1 , 	1 , 	-   , 	0 , 	1 , 	2 , 	10 , 	7 , 	20 , 	10 , 	8 , 	6 , 	1 , 	1 , 	4 , 	0 , 	2 , 	6 , 	0 , 	2 , 	-   , 	1 , 	3 , 	2 , 	5 , 	1 , 	7 , 	3 , 	14 , 	-   , 	1 , 	251 ,,,,,,,,,,
FM, 	2 , 	3 , 	1 , 	-   , 	5 , 	2 , 	5 , 	4 , 	7 , 	9 , 	14 , 	6 , 	8 , 	14 , 	23 , 	15 , 	7 , 	4 , 	1 , 	2 , 	0 , 	-   , 	-   , 	1 , 	1 , 	8 , 	7 , 	15 , 	7 , 	6 , 	4 , 	1 , 	2 , 	3 , 	2 , 	2 , 	5 , 	-   , 	1 , 	-   , 	0 , 	2 , 	-   , 	2 , 	1 , 	6 , 	10 , 	12 , 	0 , 	3 , 	227 ,,,,,,,,,,
CN, 	4 , 	5 , 	3 , 	1 , 	4 , 	5 , 	11 , 	8 , 	10 , 	3 , 	8 , 	6 , 	3 , 	5 , 	3 , 	3 , 	2 , 	2 , 	5 , 	12 , 	44 , 	22 , 	6 , 	8 , 	4 , 	24 , 	16 , 	40 , 	13 , 	9 , 	9 , 	2 , 	4 , 	4 , 	2 , 	0 , 	3 , 	6 , 	28 , 	2 , 	2 , 	7 , 	2 , 	0 , 	1 , 	1 , 	2 , 	4 , 	14 , 	19 , 	393 ,,,,,,,,,,
PH, 	2 , 	1 , 	1 , 	2 , 	1 , 	1 , 	8 , 	5 , 	6 , 	2 , 	2 , 	4 , 	1 , 	1 , 	1 , 	1 , 	1 , 	2 , 	17 , 	4 , 	15 , 	9 , 	3 , 	8 , 	2 , 	20 , 	10 , 	31 , 	12 , 	8 , 	6 , 	2 , 	2 , 	3 , 	1 , 	0 , 	1 , 	2 , 	12 , 	1 , 	3 , 	7 , 	1 , 	-   , 	4 , 	-   , 	1 , 	1 , 	4 , 	5 , 	230 ,,,,,,,,,,
WC, 	3 , 	4 , 	2 , 	4 , 	5 , 	2 , 	10 , 	8 , 	7 , 	2 , 	6 , 	4 , 	3 , 	1 , 	1 , 	1 , 	2 , 	1 , 	58 , 	18 , 	2 , 	6 , 	5 , 	11 , 	2 , 	19 , 	16 , 	23 , 	12 , 	6 , 	4 , 	4 , 	4 , 	4 , 	-   , 	1 , 	1 , 	5 , 	22 , 	1 , 	1 , 	6 , 	1 , 	-   , 	1 , 	1 , 	1 , 	1 , 	11 , 	9 , 	313 ,,,,,,,,,,
LF, 	2 , 	1 , 	1 , 	0 , 	2 , 	1 , 	4 , 	4 , 	1 , 	0 , 	5 , 	2 , 	1 , 	1 , 	1 , 	0 , 	0 , 	0 , 	27 , 	10 , 	7 , 	1 , 	1 , 	4 , 	1 , 	11 , 	4 , 	8 , 	4 , 	3 , 	1 , 	1 , 	1 , 	1 , 	-   , 	0 , 	1 , 	2 , 	8 , 	-   , 	-   , 	3 , 	0 , 	-   , 	2 , 	-   , 	1 , 	0 , 	1 , 	2 , 	129 ,,,,,,,,,,
OR, 	1 , 	2 , 	1 , 	1 , 	1 , 	0 , 	2 , 	3 , 	4 , 	-   , 	3 , 	0 , 	-   , 	2 , 	0 , 	-   , 	-   , 	-   , 	4 , 	3 , 	5 , 	2 , 	1 , 	2 , 	1 , 	4 , 	5 , 	6 , 	2 , 	4 , 	2 , 	1 , 	-   , 	0 , 	-   , 	1 , 	-   , 	-   , 	1 , 	1 , 	-   , 	1 , 	1 , 	-   , 	0 , 	-   , 	-   , 	-   , 	2 , 	1 , 	66 ,,,,,,,,,,
RR, 	4 , 	3 , 	2 , 	1 , 	2 , 	1 , 	5 , 	6 , 	8 , 	2 , 	10 , 	3 , 	6 , 	3 , 	3 , 	1 , 	1 , 	1 , 	8 , 	9 , 	10 , 	4 , 	4 , 	1 , 	5 , 	17 , 	12 , 	22 , 	10 , 	10 , 	8 , 	5 , 	4 , 	2 , 	0 , 	0 , 	1 , 	1 , 	3 , 	1 , 	0 , 	3 , 	2 , 	-   , 	1 , 	0 , 	-   , 	1 , 	3 , 	4 , 	209 ,,,,,,,,,,
OW, 	5 , 	5 , 	4 , 	1 , 	8 , 	3 , 	9 , 	6 , 	12 , 	6 , 	20 , 	12 , 	6 , 	7 , 	7 , 	3 , 	3 , 	2 , 	3 , 	2 , 	3 , 	2 , 	1 , 	5 , 	6 , 	98 , 	59 , 	129 , 	54 , 	43 , 	34 , 	7 , 	10 , 	6 , 	2 , 	3 , 	4 , 	0 , 	2 , 	2 , 	4 , 	7 , 	3 , 	1 , 	1 , 	1 , 	1 , 	3 , 	3 , 	1 , 	611 ,,,,,,,,,,
EM, 	35 , 	42 , 	22 , 	15 , 	32 , 	18 , 	36 , 	37 , 	45 , 	34 , 	49 , 	25 , 	35 , 	28 , 	16 , 	10 , 	13 , 	9 , 	22 , 	22 , 	18 , 	8 , 	3 , 	20 , 	83 , 	8 , 	2 , 	15 , 	9 , 	41 , 	43 , 	27 , 	51 , 	44 , 	11 , 	10 , 	34 , 	8 , 	16 , 	8 , 	12 , 	12 , 	7 , 	12 , 	5 , 	5 , 	8 , 	11 , 	4 , 	10 ," 	1,082 ",,,,,,,,,,
MT, 	40 , 	36 , 	12 , 	8 , 	22 , 	14 , 	24 , 	26 , 	34 , 	33 , 	44 , 	23 , 	33 , 	25 , 	6 , 	10 , 	12 , 	9 , 	16 , 	13 , 	15 , 	5 , 	6 , 	10 , 	57 , 	5 , 	3 , 	10 , 	11 , 	33 , 	35 , 	28 , 	83 , 	41 , 	18 , 	15 , 	19 , 	5 , 	20 , 	8 , 	10 , 	17 , 	3 , 	5 , 	4 , 	3 , 	4 , 	7 , 	5 , 	11 , 	933 ,,,,,,,,,,
PL, 	49 , 	63 , 	25 , 	11 , 	36 , 	24 , 	49 , 	49 , 	65 , 	50 , 	97 , 	49 , 	46 , 	43 , 	26 , 	13 , 	15 , 	11 , 	33 , 	26 , 	21 , 	9 , 	8 , 	18 , 	140 , 	14 , 	3 , 	13 , 	11 , 	100 , 	128 , 	73 , 	172 , 	156 , 	39 , 	19 , 	20 , 	7 , 	29 , 	26 , 	31 , 	28 , 	19 , 	8 , 	7 , 	3 , 	6 , 	12 , 	7 , 	12 ," 	1,914 ",,,,,,,,,,
CC, 	30 , 	32 , 	8 , 	10 , 	23 , 	18 , 	35 , 	37 , 	38 , 	22 , 	75 , 	30 , 	22 , 	18 , 	9 , 	6 , 	7 , 	6 , 	8 , 	12 , 	8 , 	4 , 	2 , 	12 , 	65 , 	14 , 	11 , 	14 , 	8 , 	43 , 	54 , 	35 , 	73 , 	46 , 	22 , 	5 , 	11 , 	5 , 	7 , 	14 , 	16 , 	23 , 	16 , 	3 , 	2 , 	2 , 	3 , 	6 , 	4 , 	5 , 	972 ,,,,,,,,,,
16, 	30 , 	22 , 	11 , 	8 , 	23 , 	12 , 	33 , 	32 , 	35 , 	25 , 	39 , 	16 , 	16 , 	12 , 	9 , 	3 , 	8 , 	5 , 	11 , 	9 , 	9 , 	3 , 	4 , 	12 , 	41 , 	41 , 	34 , 	135 , 	52 , 	6 , 	15 , 	33 , 	76 , 	58 , 	23 , 	7 , 	6 , 	1 , 	11 , 	15 , 	21 , 	18 , 	18 , 	3 , 	1 , 	3 , 	3 , 	6 , 	5 , 	10 ," 	1,024 ",,,,,,,,,,
24, 	30 , 	24 , 	4 , 	8 , 	15 , 	7 , 	21 , 	15 , 	16 , 	13 , 	38 , 	18 , 	11 , 	9 , 	8 , 	5 , 	5 , 	2 , 	9 , 	3 , 	5 , 	0 , 	2 , 	10 , 	34 , 	47 , 	28 , 	162 , 	67 , 	16 , 	6 , 	31 , 	49 , 	41 , 	25 , 	2 , 	2 , 	2 , 	13 , 	18 , 	21 , 	15 , 	15 , 	1 , 	2 , 	1 , 	1 , 	6 , 	3 , 	4 , 	888 ,,,,,,,,,,
GP, 	5 , 	13 , 	3 , 	2 , 	5 , 	2 , 	9 , 	6 , 	5 , 	5 , 	7 , 	5 , 	5 , 	3 , 	3 , 	2 , 	1 , 	1 , 	6 , 	2 , 	3 , 	1 , 	0 , 	4 , 	9 , 	26 , 	22 , 	83 , 	29 , 	31 , 	27 , 	6 , 	7 , 	11 , 	10 , 	2 , 	2 , 	-   , 	4 , 	5 , 	11 , 	5 , 	5 , 	1 , 	-   , 	-   , 	1 , 	1 , 	1 , 	3 , 	392 ,,,,,,,,,,
BP, 	11 , 	9 , 	2 , 	2 , 	5 , 	6 , 	7 , 	6 , 	7 , 	8 , 	10 , 	5 , 	4 , 	7 , 	4 , 	2 , 	3 , 	3 , 	4 , 	3 , 	1 , 	1 , 	-   , 	3 , 	11 , 	42 , 	45 , 	214 , 	60 , 	73 , 	47 , 	10 , 	6 , 	16 , 	17 , 	1 , 	4 , 	1 , 	4 , 	8 , 	22 , 	14 , 	13 , 	2 , 	1 , 	1 , 	3 , 	3 , 	2 , 	4 , 	731 ,,,,,,,,,,
DC, 	8 , 	11 , 	3 , 	4 , 	7 , 	4 , 	7 , 	11 , 	7 , 	6 , 	11 , 	6 , 	7 , 	6 , 	6 , 	2 , 	5 , 	2 , 	3 , 	3 , 	2 , 	1 , 	1 , 	2 , 	10 , 	39 , 	35 , 	187 , 	57 , 	61 , 	49 , 	11 , 	18 , 	4 , 	7 , 	1 , 	5 , 	2 , 	3 , 	4 , 	15 , 	22 , 	11 , 	1 , 	2 , 	1 , 	2 , 	2 , 	1 , 	2 , 	673 ,,,,,,,,,,
CM, 	3 , 	4 , 	1 , 	1 , 	2 , 	-   , 	4 , 	1 , 	4 , 	2 , 	5 , 	2 , 	1 , 	2 , 	1 , 	2 , 	1 , 	1 , 	2 , 	0 , 	1 , 	0 , 	1 , 	1 , 	2 , 	9 , 	12 , 	54 , 	22 , 	24 , 	21 , 	10 , 	11 , 	5 , 	3 , 	0 , 	-   , 	1 , 	4 , 	2 , 	9 , 	25 , 	6 , 	0 , 	0 , 	1 , 	-   , 	1 , 	1 , 	2 , 	261 ,,,,,,,,,,
CV, 	-   , 	1 , 	1 , 	-   , 	1 , 	1 , 	2 , 	1 , 	1 , 	13 , 	13 , 	6 , 	11 , 	10 , 	4 , 	2 , 	0 , 	2 , 	-   , 	0 , 	1 , 	0 , 	0 , 	1 , 	3 , 	9 , 	14 , 	22 , 	7 , 	9 , 	4 , 	4 , 	3 , 	2 , 	0 , 	2 , 	15 , 	-   , 	-   , 	0 , 	1 , 	3 , 	1 , 	12 , 	1 , 	1 , 	1 , 	1 , 	-   , 	-   , 	180 ,,,,,,,,,,
ED, 	3 , 	2 , 	2 , 	1 , 	3 , 	2 , 	4 , 	3 , 	3 , 	9 , 	18 , 	8 , 	13 , 	18 , 	7 , 	4 , 	5 , 	7 , 	1 , 	2 , 	1 , 	1 , 	-   , 	1 , 	5 , 	32 , 	18 , 	26 , 	13 , 	6 , 	3 , 	1 , 	6 , 	7 , 	2 , 	14 , 	3 , 	1 , 	1 , 	1 , 	2 , 	8 , 	1 , 	6 , 	7 , 	2 , 	2 , 	4 , 	-   , 	-   , 	283 ,,,,,,,,,,
NC, 	0 , 	-   , 	0 , 	-   , 	0 , 	-   , 	1 , 	2 , 	1 , 	0 , 	2 , 	1 , 	0 , 	-   , 	1 , 	0 , 	0 , 	-   , 	4 , 	2 , 	1 , 	1 , 	-   , 	2 , 	0 , 	6 , 	5 , 	8 , 	5 , 	1 , 	4 , 	0 , 	3 , 	3 , 	0 , 	0 , 	0 , 	1 , 	4 , 	1 , 	0 , 	3 , 	-   , 	-   , 	1 , 	-   , 	-   , 	0 , 	1 , 	1 , 	64 ,,,,,,,,,,
WP, 	4 , 	3 , 	1 , 	2 , 	3 , 	2 , 	11 , 	3 , 	5 , 	1 , 	8 , 	5 , 	4 , 	3 , 	2 , 	2 , 	2 , 	1 , 	32 , 	18 , 	19 , 	10 , 	2 , 	4 , 	4 , 	18 , 	16 , 	32 , 	12 , 	11 , 	13 , 	4 , 	7 , 	5 , 	3 , 	1 , 	1 , 	3 , 	4 , 	3 , 	3 , 	8 , 	1 , 	-   , 	2 , 	0 , 	0 , 	3 , 	3 , 	4 , 	301 ,,,,,,,,,,
SS, 	3 , 	1 , 	0 , 	1 , 	1 , 	0 , 	2 , 	2 , 	1 , 	2 , 	2 , 	2 , 	2 , 	0 , 	0 , 	2 , 	1 , 	2 , 	3 , 	2 , 	1 , 	-   , 	1 , 	0 , 	3 , 	10 , 	5 , 	33 , 	11 , 	12 , 	17 , 	4 , 	7 , 	6 , 	2 , 	0 , 	1 , 	1 , 	4 , 	1 , 	5 , 	8 , 	3 , 	-   , 	-   , 	-   , 	0 , 	1 , 	1 , 	4 , 	165 ,,,,,,,,,,
SB, 	5 , 	3 , 	2 , 	1 , 	1 , 	1 , 	2 , 	2 , 	5 , 	1 , 	4 , 	2 , 	1 , 	4 , 	2 , 	1 , 	1 , 	-   , 	4 , 	4 , 	1 , 	-   , 	0 , 	0 , 	2 , 	9 , 	8 , 	36 , 	18 , 	20 , 	22 , 	8 , 	21 , 	18 , 	8 , 	0 , 	1 , 	-   , 	3 , 	5 , 	4 , 	5 , 	4 , 	0 , 	1 , 	0 , 	1 , 	1 , 	2 , 	1 , 	239 ,,,,,,,,,,
SO, 	3 , 	8 , 	4 , 	2 , 	7 , 	2 , 	3 , 	3 , 	4 , 	1 , 	3 , 	2 , 	2 , 	3 , 	1 , 	1 , 	2 , 	1 , 	7 , 	3 , 	3 , 	2 , 	1 , 	2 , 	6 , 	8 , 	8 , 	25 , 	20 , 	11 , 	7 , 	5 , 	12 , 	15 , 	17 , 	1 , 	5 , 	2 , 	8 , 	5 , 	5 , 	7 , 	17 , 	1 , 	2 , 	0 , 	-   , 	0 , 	2 , 	6 , 	263 ,,,,,,,,,,
MB, 	3 , 	3 , 	1 , 	1 , 	3 , 	1 , 	3 , 	3 , 	7 , 	1 , 	2 , 	1 , 	1 , 	1 , 	2 , 	0 , 	1 , 	1 , 	2 , 	1 , 	1 , 	0 , 	-   , 	2 , 	3 , 	6 , 	6 , 	19 , 	12 , 	16 , 	8 , 	3 , 	10 , 	11 , 	4 , 	-   , 	2 , 	-   , 	1 , 	5 , 	1 , 	21 , 	4 , 	1 , 	-   , 	-   , 	-   , 	0 , 	1 , 	0 , 	170 ,,,,,,,,,,
WD, 	1 , 	1 , 	1 , 	1 , 	2 , 	1 , 	1 , 	1 , 	1 , 	8 , 	12 , 	8 , 	9 , 	16 , 	4 , 	3 , 	3 , 	2 , 	1 , 	-   , 	1 , 	-   , 	-   , 	0 , 	1 , 	10 , 	5 , 	10 , 	6 , 	4 , 	2 , 	1 , 	2 , 	2 , 	2 , 	15 , 	5 , 	-   , 	-   , 	-   , 	1 , 	1 , 	1 , 	1 , 	1 , 	0 , 	0 , 	1 , 	0 , 	1 , 	146 ,,,,,,,,,,
OA, 	1 , 	5 , 	1 , 	2 , 	3 , 	1 , 	-   , 	2 , 	2 , 	1 , 	3 , 	4 , 	-   , 	1 , 	1 , 	1 , 	1 , 	2 , 	0 , 	4 , 	2 , 	1 , 	-   , 	-   , 	1 , 	5 , 	1 , 	5 , 	4 , 	1 , 	1 , 	0 , 	1 , 	1 , 	-   , 	1 , 	2 , 	2 , 	1 , 	0 , 	-   , 	3 , 	0 , 	1 , 	-   , 	-   , 	-   , 	0 , 	1 , 	1 , 	63 ,,,,,,,,,,
WS, 	1 , 	5 , 	0 , 	2 , 	2 , 	3 , 	2 , 	2 , 	3 , 	3 , 	8 , 	6 , 	5 , 	3 , 	6 , 	6 , 	8 , 	4 , 	0 , 	-   , 	0 , 	-   , 	-   , 	-   , 	-   , 	5 , 	2 , 	5 , 	2 , 	1 , 	0 , 	-   , 	1 , 	1 , 	-   , 	1 , 	2 , 	0 , 	1 , 	-   , 	1 , 	1 , 	-   , 	0 , 	-   , 	2 , 	5 , 	8 , 	0 , 	2 , 	103 ,,,,,,,,,,
ML, 	3 , 	2 , 	1 , 	1 , 	3 , 	1 , 	2 , 	3 , 	1 , 	3 , 	4 , 	2 , 	5 , 	5 , 	6 , 	3 , 	4 , 	7 , 	1 , 	0 , 	1 , 	0 , 	-   , 	-   , 	1 , 	8 , 	4 , 	5 , 	6 , 	3 , 	2 , 	1 , 	2 , 	2 , 	1 , 	1 , 	1 , 	0 , 	0 , 	0 , 	0 , 	0 , 	0 , 	0 , 	1 , 	3 , 	3 , 	8 , 	0 , 	0 , 	104 ,,,,,,,,,,
BE, 	4 , 	7 , 	2 , 	2 , 	8 , 	7 , 	5 , 	5 , 	6 , 	9 , 	12 , 	7 , 	7 , 	6 , 	11 , 	8 , 	11 , 	17 , 	5 , 	3 , 	2 , 	-   , 	0 , 	0 , 	2 , 	8 , 	8 , 	17 , 	9 , 	6 , 	7 , 	3 , 	5 , 	5 , 	2 , 	1 , 	4 , 	-   , 	1 , 	1 , 	0 , 	1 , 	1 , 	1 , 	1 , 	11 , 	7 , 	11 , 	-   , 	0 , 	251 ,,,,,,,,,,
PC, 	2 , 	1 , 	3 , 	-   , 	1 , 	1 , 	5 , 	5 , 	3 , 	0 , 	3 , 	3 , 	1 , 	-   , 	3 , 	0 , 	1 , 	0 , 	12 , 	6 , 	11 , 	2 , 	2 , 	1 , 	2 , 	4 , 	3 , 	10 , 	4 , 	3 , 	4 , 	1 , 	2 , 	2 , 	1 , 	-   , 	-   , 	1 , 	3 , 	1 , 	2 , 	2 , 	1 , 	1 , 	2 , 	0 , 	0 , 	1 , 	1 , 	5 , 	118 ,,,,,,,,,,
AN, 	4 , 	3 , 	0 , 	-   , 	2 , 	4 , 	5 , 	4 , 	4 , 	1 , 	5 , 	5 , 	4 , 	1 , 	1 , 	2 , 	1 , 	1 , 	13 , 	6 , 	5 , 	2 , 	1 , 	8 , 	1 , 	14 , 	6 , 	20 , 	9 , 	10 , 	6 , 	3 , 	4 , 	4 , 	1 , 	-   , 	1 , 	1 , 	5 , 	3 , 	2 , 	7 , 	1 , 	-   , 	3 , 	1 , 	1 , 	1 , 	5 , 	2 , 	185 ,,,,,,,,,,
