Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Jun 04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	6 , 	84 , 	89 , 	55 , 	198 , 	78 , 	75 , 	38 , 	68 , 	19 , 	67 , 	84 , 	23 , 	25 , 	20 , 	15 , 	8 , 	17 , 	27 , 	12 , 	12 , 	7 , 	8 , 	11 , 	18 , 	70 , 	76 , 	189 , 	103 , 	96 , 	116 , 	18 , 	29 , 	25 , 	8 , 	4 , 	11 , 	7 , 	20 , 	4 , 	8 , 	20 , 	9 ," 	1,871 ",,,Eastbay," 	40,303 ",,SF CBD," 	89,165 ",61.2%,,,
EN, 	107 , 	9 , 	74 , 	53 , 	316 , 	110 , 	101 , 	65 , 	143 , 	26 , 	101 , 	244 , 	29 , 	28 , 	37 , 	16 , 	23 , 	41 , 	32 , 	8 , 	19 , 	8 , 	6 , 	21 , 	18 , 	201 , 	200 , 	495 , 	232 , 	76 , 	116 , 	34 , 	44 , 	44 , 	19 , 	6 , 	16 , 	4 , 	31 , 	7 , 	6 , 	33 , 	10 ," 	3,202 ",,,Westbay," 	45,250 ",,non-CBD," 	59,443 ",40.8%,,,
EP, 	94 , 	59 , 	5 , 	36 , 	293 , 	63 , 	44 , 	34 , 	83 , 	22 , 	34 , 	129 , 	14 , 	13 , 	9 , 	3 , 	11 , 	19 , 	8 , 	11 , 	15 , 	6 , 	4 , 	18 , 	9 , 	145 , 	115 , 	262 , 	147 , 	44 , 	34 , 	16 , 	11 , 	14 , 	3 , 	2 , 	9 , 	1 , 	3 , 	3 , 	1 , 	27 , 	8 ," 	1,875 ",,,Transbay," 	66,208 ",,,,,,,
NB, 	51 , 	51 , 	36 , 	7 , 	100 , 	45 , 	43 , 	37 , 	72 , 	16 , 	44 , 	129 , 	14 , 	17 , 	14 , 	9 , 	8 , 	17 , 	10 , 	10 , 	11 , 	6 , 	4 , 	11 , 	6 , 	207 , 	152 , 	322 , 	223 , 	97 , 	59 , 	15 , 	13 , 	14 , 	1 , 	3 , 	9 , 	1 , 	8 , 	2 , 	3 , 	38 , 	10 ," 	1,939 ",,,SFO Ext," 	11,225 ",,,,,,,
BK, 	203 , 	309 , 	307 , 	98 , 	13 , 	214 , 	182 , 	178 , 	244 , 	66 , 	135 , 	204 , 	64 , 	51 , 	51 , 	25 , 	47 , 	126 , 	42 , 	47 , 	54 , 	26 , 	24 , 	30 , 	35 , 	332 , 	277 , 	685 , 	386 , 	145 , 	112 , 	50 , 	36 , 	44 , 	10 , 	22 , 	48 , 	7 , 	25 , 	6 , 	6 , 	68 , 	35 ," 	5,065 ",,,Extensions," 	17,417 ",,,,,,,
AS, 	87 , 	104 , 	60 , 	42 , 	173 , 	7 , 	83 , 	82 , 	107 , 	34 , 	84 , 	119 , 	36 , 	27 , 	29 , 	10 , 	13 , 	31 , 	18 , 	12 , 	13 , 	9 , 	6 , 	7 , 	30 , 	165 , 	127 , 	265 , 	200 , 	124 , 	67 , 	16 , 	13 , 	10 , 	7 , 	6 , 	17 , 	4 , 	14 , 	2 , 	5 , 	20 , 	10 ," 	2,287 ",,,,,,,,,,,
MA, 	79 , 	100 , 	42 , 	34 , 	160 , 	83 , 	6 , 	40 , 	81 , 	19 , 	98 , 	195 , 	44 , 	56 , 	50 , 	23 , 	21 , 	32 , 	44 , 	27 , 	38 , 	16 , 	11 , 	30 , 	33 , 	289 , 	239 , 	517 , 	327 , 	190 , 	97 , 	22 , 	23 , 	27 , 	7 , 	10 , 	18 , 	7 , 	56 , 	7 , 	5 , 	28 , 	15 ," 	3,242 ",,,,,,,,,,,
19, 	42 , 	62 , 	40 , 	43 , 	156 , 	89 , 	48 , 	7 , 	18 , 	8 , 	54 , 	86 , 	36 , 	44 , 	40 , 	19 , 	27 , 	42 , 	30 , 	22 , 	41 , 	24 , 	10 , 	33 , 	23 , 	127 , 	115 , 	292 , 	199 , 	80 , 	64 , 	15 , 	20 , 	18 , 	7 , 	8 , 	20 , 	7 , 	37 , 	6 , 	3 , 	11 , 	13 ," 	2,083 ",,,,,,,,,,,
12, 	61 , 	129 , 	81 , 	70 , 	229 , 	108 , 	76 , 	17 , 	11 , 	18 , 	97 , 	154 , 	111 , 	112 , 	72 , 	37 , 	65 , 	104 , 	66 , 	41 , 	73 , 	27 , 	30 , 	40 , 	62 , 	248 , 	244 , 	614 , 	266 , 	83 , 	70 , 	43 , 	52 , 	51 , 	30 , 	14 , 	45 , 	17 , 	64 , 	6 , 	10 , 	35 , 	24 ," 	3,802 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	18 , 	20 , 	26 , 	15 , 	81 , 	31 , 	19 , 	6 , 	11 , 	4 , 	56 , 	158 , 	96 , 	109 , 	42 , 	19 , 	42 , 	60 , 	6 , 	5 , 	12 , 	5 , 	5 , 	12 , 	15 , 	154 , 	170 , 	397 , 	181 , 	89 , 	56 , 	20 , 	25 , 	25 , 	5 , 	43 , 	65 , 	2 , 	10 , 	1 , 	2 , 	10 , 	6 ," 	2,129 ",,,Dtwn SF," 	1,865 "," 	5,893 "," 	15,260 "," 	5,784 "," 	5,982 "," 	8,656 "," 	2,953 "," 	43,439 "
