Exit stations,Entry stations->,,SATURDAY,,,Oct 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
FV, 	67 , 	103 , 	47 , 	57 , 	284 , 	91 , 	122 , 	103 , 	119 , 	83 , 	19 , 	168 , 	142 , 	221 , 	132 , 	67 , 	53 , 	102 , 	33 , 	18 , 	25 , 	15 , 	14 , 	43 , 	88 , 	423 , 	310 , 	762 , 	448 , 	233 , 	196 , 	35 , 	71 , 	55 , 	7 , 	45 , 	74 , 	6 , 	46 , 	10 , 	20 , 	56 , 	21 , 	52 , 	10 , 	-   ," 	5,095 ",,,OAK," 	9,835 "," 	1,200 "," 	3,220 "," 	3,144 "," 	1,358 "," 	2,967 ", 	616 ," 	22,340 "
CL, 	50 , 	87 , 	22 , 	24 , 	114 , 	58 , 	91 , 	86 , 	125 , 	81 , 	164 , 	12 , 	95 , 	158 , 	109 , 	64 , 	49 , 	72 , 	22 , 	17 , 	17 , 	11 , 	8 , 	22 , 	69 , 	235 , 	124 , 	309 , 	160 , 	80 , 	67 , 	27 , 	40 , 	42 , 	7 , 	39 , 	69 , 	12 , 	66 , 	11 , 	16 , 	26 , 	13 , 	38 , 	25 , 	-   ," 	3,034 ",,,CM line," 	16,278 "," 	3,474 "," 	6,422 "," 	3,244 "," 	1,644 "," 	2,192 "," 	2,667 "," 	35,921 "
SL, 	25 , 	40 , 	18 , 	20 , 	152 , 	34 , 	53 , 	76 , 	100 , 	143 , 	151 , 	107 , 	14 , 	112 , 	99 , 	37 , 	40 , 	58 , 	17 , 	10 , 	9 , 	4 , 	6 , 	26 , 	31 , 	289 , 	173 , 	425 , 	162 , 	74 , 	70 , 	26 , 	33 , 	29 , 	5 , 	34 , 	48 , 	2 , 	29 , 	9 , 	5 , 	36 , 	8 , 	34 , 	8 , 	-   ," 	2,883 ",,,RM line," 	9,879 "," 	3,112 "," 	3,091 "," 	5,845 "," 	1,400 "," 	2,995 ", 	893 ," 	27,214 "
BF, 	20 , 	41 , 	16 , 	16 , 	149 , 	27 , 	61 , 	75 , 	114 , 	150 , 	226 , 	167 , 	107 , 	19 , 	125 , 	71 , 	78 , 	168 , 	16 , 	10 , 	11 , 	5 , 	5 , 	13 , 	30 , 	254 , 	176 , 	428 , 	147 , 	62 , 	45 , 	18 , 	32 , 	34 , 	6 , 	63 , 	111 , 	4 , 	25 , 	7 , 	13 , 	20 , 	7 , 	97 , 	7 , 	-   ," 	3,276 ",,,WP line," 	8,238 "," 	1,414 "," 	1,683 "," 	1,402 "," 	3,440 ", 	951 , 	962 ," 	18,090 "
HY, 	25 , 	36 , 	13 , 	16 , 	111 , 	23 , 	48 , 	63 , 	77 , 	57 , 	127 , 	121 , 	92 , 	133 , 	12 , 	69 , 	86 , 	161 , 	14 , 	9 , 	9 , 	4 , 	4 , 	7 , 	21 , 	177 , 	95 , 	265 , 	97 , 	45 , 	29 , 	14 , 	26 , 	23 , 	4 , 	23 , 	42 , 	3 , 	26 , 	4 , 	7 , 	22 , 	4 , 	40 , 	8 , 	-   ," 	2,292 ",,,FT/ED line," 	10,530 "," 	2,976 "," 	2,219 "," 	3,059 ", 	951 ," 	7,552 ", 	602 ," 	27,889 "
SH, 	13 , 	18 , 	5 , 	6 , 	56 , 	8 , 	16 , 	36 , 	34 , 	27 , 	64 , 	57 , 	37 , 	73 , 	61 , 	8 , 	49 , 	93 , 	7 , 	4 , 	6 , 	2 , 	2 , 	6 , 	9 , 	97 , 	62 , 	155 , 	61 , 	31 , 	31 , 	6 , 	14 , 	15 , 	3 , 	13 , 	22 , 	1 , 	12 , 	3 , 	4 , 	9 , 	2 , 	17 , 	5 , 	-   ," 	1,260 ",,,SFIA," 	5,189 ", 	570 ," 	2,480 ", 	852 , 	820 , 	482 ," 	1,025 "," 	11,418 "
UC, 	11 , 	24 , 	14 , 	9 , 	125 , 	20 , 	26 , 	36 , 	53 , 	46 , 	60 , 	54 , 	41 , 	83 , 	93 , 	46 , 	19 , 	116 , 	10 , 	7 , 	6 , 	3 , 	2 , 	9 , 	9 , 	249 , 	114 , 	261 , 	89 , 	33 , 	18 , 	10 , 	17 , 	25 , 	5 , 	15 , 	30 , 	1 , 	10 , 	4 , 	7 , 	25 , 	4 , 	18 , 	14 , 	-   ," 	1,869 ",,,Entries," 	62,229 "," 	23,537 "," 	35,885 "," 	28,187 "," 	18,535 "," 	28,295 "," 	13,122 "," 	209,789 "
FM, 	20 , 	53 , 	33 , 	34 , 	450 , 	44 , 	49 , 	95 , 	98 , 	68 , 	117 , 	80 , 	64 , 	148 , 	176 , 	101 , 	140 , 	33 , 	27 , 	21 , 	20 , 	9 , 	7 , 	30 , 	14 , 	502 , 	228 , 	526 , 	198 , 	75 , 	44 , 	20 , 	32 , 	48 , 	8 , 	30 , 	94 , 	4 , 	23 , 	6 , 	11 , 	41 , 	6 , 	38 , 	31 , 	-   ," 	3,897 ",,,,,,,,,,,
CN, 	17 , 	24 , 	9 , 	10 , 	102 , 	17 , 	50 , 	51 , 	87 , 	12 , 	33 , 	22 , 	13 , 	14 , 	15 , 	5 , 	9 , 	28 , 	13 , 	71 , 	178 , 	64 , 	24 , 	58 , 	11 , 	247 , 	147 , 	333 , 	151 , 	63 , 	48 , 	24 , 	24 , 	28 , 	12 , 	5 , 	8 , 	26 , 	218 , 	6 , 	13 , 	74 , 	19 , 	4 , 	20 , 	-   ," 	2,412 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	8 , 	7 , 	10 , 	13 , 	122 , 	13 , 	32 , 	50 , 	51 , 	9 , 	17 , 	20 , 	8 , 	9 , 	8 , 	3 , 	5 , 	17 , 	73 , 	18 , 	99 , 	28 , 	13 , 	76 , 	8 , 	391 , 	193 , 	393 , 	192 , 	76 , 	44 , 	14 , 	17 , 	27 , 	7 , 	2 , 	5 , 	17 , 	75 , 	6 , 	8 , 	111 , 	12 , 	2 , 	27 , 	-   ," 	2,338 ",,,Dtwn SF," 	2,281 ",,,,,,,
WC, 	14 , 	22 , 	14 , 	17 , 	201 , 	19 , 	46 , 	77 , 	72 , 	15 , 	24 , 	20 , 	13 , 	10 , 	9 , 	6 , 	7 , 	17 , 	209 , 	105 , 	19 , 	53 , 	29 , 	122 , 	11 , 	503 , 	257 , 	447 , 	258 , 	84 , 	65 , 	24 , 	19 , 	32 , 	10 , 	5 , 	5 , 	21 , 	123 , 	8 , 	5 , 	134 , 	19 , 	2 , 	25 , 	-   ," 	3,202 ",,,OAK," 	20,626 "," 	1,200 ",,,,,,
LF, 	5 , 	11 , 	11 , 	7 , 	124 , 	10 , 	24 , 	40 , 	31 , 	6 , 	15 , 	11 , 	4 , 	5 , 	3 , 	2 , 	4 , 	8 , 	78 , 	36 , 	49 , 	9 , 	10 , 	83 , 	2 , 	303 , 	168 , 	261 , 	157 , 	57 , 	28 , 	14 , 	9 , 	13 , 	3 , 	2 , 	2 , 	4 , 	33 , 	4 , 	3 , 	70 , 	10 , 	1 , 	22 , 	-   ," 	1,754 ",,,CM line," 	33,046 "," 	6,694 "," 	6,422 ",,,,,
OR, 	6 , 	6 , 	9 , 	7 , 	115 , 	6 , 	23 , 	31 , 	32 , 	7 , 	14 , 	9 , 	5 , 	3 , 	6 , 	1 , 	2 , 	6 , 	22 , 	20 , 	32 , 	9 , 	8 , 	85 , 	4 , 	233 , 	115 , 	212 , 	122 , 	44 , 	32 , 	13 , 	9 , 	9 , 	3 , 	1 , 	3 , 	4 , 	13 , 	4 , 	3 , 	60 , 	7 , 	0 , 	9 , 	-   ," 	1,365 ",,,RM line," 	20,520 "," 	6,256 "," 	6,335 "," 	5,845 ",,,,
RR, 	19 , 	21 , 	34 , 	22 , 	73 , 	16 , 	56 , 	104 , 	82 , 	20 , 	37 , 	24 , 	25 , 	16 , 	10 , 	5 , 	7 , 	19 , 	58 , 	89 , 	126 , 	91 , 	86 , 	24 , 	25 , 	445 , 	301 , 	575 , 	421 , 	218 , 	143 , 	42 , 	25 , 	26 , 	4 , 	6 , 	8 , 	14 , 	36 , 	6 , 	8 , 	110 , 	32 , 	2 , 	11 , 	-   ," 	3,522 ",,,WP line," 	17,161 "," 	2,772 "," 	3,327 "," 	2,802 "," 	3,440 ",,,
OW, 	18 , 	27 , 	11 , 	11 , 	74 , 	33 , 	49 , 	58 , 	79 , 	23 , 	93 , 	63 , 	28 , 	28 , 	21 , 	11 , 	10 , 	14 , 	7 , 	9 , 	9 , 	5 , 	2 , 	22 , 	17 , 	685 , 	461 , 	975 , 	524 , 	327 , 	205 , 	43 , 	61 , 	37 , 	7 , 	9 , 	18 , 	2 , 	26 , 	3 , 	16 , 	67 , 	12 , 	8 , 	6 , 	-   ," 	4,214 ",,,FT/ED line," 	21,686 "," 	5,943 "," 	4,412 "," 	6,054 "," 	1,902 "," 	7,552 ",,
EM, 	201 , 	491 , 	303 , 	384 ," 	1,298 ", 	399 , 	592 , 	572 , 	563 , 	435 , 	517 , 	285 , 	355 , 	306 , 	231 , 	126 , 	284 , 	598 , 	325 , 	516 , 	652 , 	377 , 	312 , 	596 , 	875 , 	96 , 	41 , 	342 , 	173 , 	541 , 	680 , 	388 , 	594 , 	517 , 	163 , 	220 , 	934 , 	150 , 	342 , 	153 , 	186 , 	506 , 	491 , 	316 , 	102 , 	-   ," 	18,526 ",,,SFIA," 	11,547 "," 	1,186 "," 	5,147 "," 	1,745 "," 	1,782 "," 	1,083 "," 	1,025 "," 	209,789 "
MT, 	154 , 	315 , 	163 , 	236 , 	791 , 	225 , 	376 , 	389 , 	364 , 	352 , 	378 , 	164 , 	192 , 	226 , 	105 , 	70 , 	142 , 	261 , 	178 , 	249 , 	274 , 	179 , 	122 , 	353 , 	600 , 	35 , 	44 , 	67 , 	102 , 	478 , 	510 , 	409 ," 	1,133 ", 	474 , 	138 , 	124 , 	292 , 	72 , 	166 , 	150 , 	113 , 	350 , 	269 , 	121 , 	60 , 	-   ," 	11,967 ",,,,,,,,,,,
PL, 	313 , 	652 , 	316 , 	365 ," 	1,639 ", 	402 , 	625 , 	616 , 	619 , 	529 , 	686 , 	299 , 	375 , 	396 , 	271 , 	150 , 	232 , 	484 , 	300 , 	355 , 	461 , 	265 , 	205 , 	546 , 	997 , 	375 , 	78 , 	146 , 	231 ," 	1,490 "," 	1,661 "," 	1,025 "," 	1,924 "," 	1,312 ", 	371 , 	217 , 	621 , 	136 , 	353 , 	337 , 	325 ," 	1,619 ", 	680 , 	229 , 	154 , 	-   ," 	25,383 ",,,,,,,,,,,
CC, 	128 , 	237 , 	170 , 	291 , 	869 , 	299 , 	545 , 	511 , 	342 , 	313 , 	430 , 	152 , 	135 , 	141 , 	93 , 	60 , 	80 , 	193 , 	135 , 	184 , 	233 , 	156 , 	137 , 	417 , 	576 , 	165 , 	97 , 	222 , 	68 , 	553 , 	723 , 	391 , 	621 , 	490 , 	184 , 	97 , 	233 , 	53 , 	120 , 	145 , 	173 , 	487 , 	374 , 	101 , 	37 , 	-   ," 	12,162 ",,,,,,,,,,,
16, 	99 , 	134 , 	88 , 	190 , 	530 , 	267 , 	398 , 	373 , 	222 , 	196 , 	244 , 	83 , 	68 , 	60 , 	45 , 	32 , 	34 , 	73 , 	58 , 	87 , 	86 , 	57 , 	42 , 	225 , 	413 , 	503 , 	424 ," 	1,618 ", 	630 , 	51 , 	286 , 	320 , 	563 , 	389 , 	119 , 	43 , 	87 , 	21 , 	59 , 	99 , 	126 , 	221 , 	298 , 	34 , 	19 , 	-   ," 	10,015 ",,,,,,,,,,,
24, 	109 , 	134 , 	64 , 	121 , 	352 , 	155 , 	250 , 	228 , 	169 , 	134 , 	201 , 	76 , 	59 , 	49 , 	35 , 	32 , 	19 , 	50 , 	48 , 	42 , 	64 , 	36 , 	27 , 	162 , 	229 , 	556 , 	433 ," 	1,831 ", 	806 , 	252 , 	44 , 	267 , 	501 , 	333 , 	119 , 	29 , 	61 , 	18 , 	65 , 	95 , 	144 , 	166 , 	212 , 	20 , 	13 , 	-   ," 	8,810 ",,,,,,,,,,,
GP, 	23 , 	36 , 	20 , 	29 , 	151 , 	37 , 	48 , 	72 , 	61 , 	33 , 	40 , 	24 , 	20 , 	17 , 	15 , 	7 , 	8 , 	20 , 	21 , 	16 , 	24 , 	13 , 	10 , 	41 , 	46 , 	314 , 	273 ," 	1,120 ", 	335 , 	280 , 	240 , 	30 , 	75 , 	53 , 	38 , 	11 , 	27 , 	5 , 	26 , 	27 , 	66 , 	96 , 	76 , 	11 , 	11 , 	-   ," 	3,945 ",,,,,,,,,,,
BP, 	39 , 	55 , 	15 , 	30 , 	105 , 	21 , 	48 , 	75 , 	63 , 	48 , 	63 , 	39 , 	28 , 	30 , 	22 , 	15 , 	14 , 	25 , 	25 , 	18 , 	16 , 	8 , 	9 , 	27 , 	74 , 	487 , 	560 ," 	2,263 ", 	547 , 	490 , 	423 , 	75 , 	57 , 	81 , 	65 , 	11 , 	29 , 	9 , 	39 , 	40 , 	114 , 	100 , 	101 , 	8 , 	7 , 	-   ," 	6,420 ",,,,,,,,,,,
DC, 	30 , 	58 , 	17 , 	19 , 	213 , 	30 , 	36 , 	60 , 	60 , 	38 , 	53 , 	35 , 	30 , 	31 , 	25 , 	16 , 	19 , 	36 , 	26 , 	24 , 	33 , 	9 , 	8 , 	29 , 	39 , 	437 , 	407 ," 	1,490 ", 	439 , 	358 , 	306 , 	52 , 	98 , 	26 , 	39 , 	14 , 	45 , 	9 , 	35 , 	44 , 	115 , 	172 , 	140 , 	22 , 	12 , 	-   ," 	5,231 ",,,,,,,,,,,
CM, 	8 , 	16 , 	6 , 	6 , 	29 , 	6 , 	10 , 	15 , 	22 , 	7 , 	8 , 	8 , 	5 , 	6 , 	3 , 	2 , 	3 , 	4 , 	10 , 	9 , 	12 , 	4 , 	3 , 	6 , 	6 , 	129 , 	99 , 	410 , 	170 , 	113 , 	114 , 	42 , 	76 , 	38 , 	10 , 	1 , 	6 , 	3 , 	18 , 	11 , 	54 , 	99 , 	51 , 	2 , 	1 , 	-   ," 	1,659 ",,,,,,,,,,,
CV, 	3 , 	9 , 	6 , 	5 , 	55 , 	4 , 	11 , 	17 , 	23 , 	63 , 	48 , 	39 , 	38 , 	70 , 	27 , 	10 , 	13 , 	25 , 	5 , 	3 , 	5 , 	1 , 	2 , 	7 , 	6 , 	185 , 	98 , 	234 , 	106 , 	35 , 	24 , 	9 , 	11 , 	15 , 	2 , 	9 , 	72 , 	1 , 	4 , 	2 , 	4 , 	24 , 	3 , 	78 , 	8 , 	-   ," 	1,421 ",,,,,,,,,,,
ED, 	9 , 	15 , 	8 , 	13 , 	186 , 	16 , 	26 , 	44 , 	26 , 	64 , 	83 , 	70 , 	44 , 	132 , 	47 , 	27 , 	36 , 	88 , 	7 , 	7 , 	5 , 	1 , 	3 , 	10 , 	14 , 	771 , 	283 , 	610 , 	242 , 	87 , 	56 , 	24 , 	27 , 	53 , 	6 , 	75 , 	27 , 	2 , 	14 , 	7 , 	8 , 	108 , 	11 , 	32 , 	60 , 	-   ," 	3,482 ",,,,,,,,,,,
NC, 	3 , 	2 , 	4 , 	2 , 	27 , 	2 , 	15 , 	12 , 	14 , 	1 , 	7 , 	11 , 	4 , 	4 , 	2 , 	2 , 	2 , 	5 , 	25 , 	15 , 	21 , 	4 , 	5 , 	14 , 	3 , 	123 , 	71 , 	138 , 	52 , 	23 , 	19 , 	6 , 	10 , 	12 , 	3 , 	1 , 	3 , 	5 , 	26 , 	4 , 	5 , 	45 , 	4 , 	2 , 	8 , 	-   , 	764 ,,,,,,,,,,,
WP, 	35 , 	50 , 	8 , 	11 , 	98 , 	17 , 	105 , 	61 , 	87 , 	18 , 	50 , 	76 , 	32 , 	26 , 	28 , 	13 , 	15 , 	26 , 	225 , 	80 , 	121 , 	30 , 	16 , 	45 , 	27 , 	297 , 	155 , 	420 , 	154 , 	66 , 	66 , 	30 , 	54 , 	59 , 	25 , 	4 , 	16 , 	34 , 	21 , 	14 , 	20 , 	115 , 	23 , 	6 , 	28 , 	-   ," 	2,906 ",,,,,,,,,,,
SS, 	11 , 	14 , 	3 , 	5 , 	34 , 	4 , 	5 , 	13 , 	12 , 	4 , 	11 , 	12 , 	7 , 	3 , 	2 , 	4 , 	2 , 	4 , 	6 , 	5 , 	9 , 	4 , 	4 , 	6 , 	8 , 	125 , 	115 , 	364 , 	136 , 	89 , 	83 , 	28 , 	54 , 	48 , 	10 , 	2 , 	8 , 	5 , 	14 , 	11 , 	31 , 	31 , 	23 , 	3 , 	3 , 	-   ," 	1,378 ",,,,,,,,,,,
SB, 	22 , 	25 , 	7 , 	6 , 	43 , 	8 , 	11 , 	16 , 	31 , 	12 , 	20 , 	14 , 	5 , 	12 , 	9 , 	5 , 	7 , 	9 , 	14 , 	11 , 	8 , 	3 , 	3 , 	7 , 	18 , 	160 , 	101 , 	358 , 	174 , 	116 , 	136 , 	63 , 	134 , 	125 , 	57 , 	3 , 	8 , 	4 , 	23 , 	29 , 	14 , 	54 , 	29 , 	2 , 	4 , 	-   ," 	1,918 ",,,,,,,,,,,
SO, 	35 , 	64 , 	39 , 	59 , 	148 , 	32 , 	83 , 	60 , 	70 , 	27 , 	35 , 	22 , 	28 , 	15 , 	15 , 	6 , 	15 , 	30 , 	54 , 	103 , 	101 , 	56 , 	47 , 	89 , 	61 , 	342 , 	233 ," 	1,128 ", 	345 , 	161 , 	122 , 	64 , 	95 , 	158 , 	88 , 	13 , 	79 , 	30 , 	88 , 	36 , 	47 , 	33 , 	276 , 	24 , 	17 , 	-   ," 	4,672 ",,,,,,,,,,,
MB, 	14 , 	18 , 	16 , 	20 , 	204 , 	22 , 	30 , 	40 , 	42 , 	13 , 	22 , 	11 , 	7 , 	7 , 	6 , 	3 , 	5 , 	4 , 	17 , 	16 , 	14 , 	10 , 	8 , 	35 , 	13 , 	375 , 	225 , 	675 , 	333 , 	268 , 	189 , 	71 , 	104 , 	169 , 	48 , 	2 , 	9 , 	3 , 	23 , 	24 , 	28 , 	331 , 	28 , 	5 , 	8 , 	-   ," 	3,515 ",,,,,,,,,,,
WD, 	3 , 	9 , 	4 , 	7 , 	65 , 	5 , 	12 , 	21 , 	10 , 	37 , 	58 , 	39 , 	42 , 	117 , 	44 , 	21 , 	19 , 	38 , 	6 , 	4 , 	3 , 	0 , 	1 , 	5 , 	8 , 	267 , 	120 , 	244 , 	104 , 	33 , 	17 , 	11 , 	13 , 	19 , 	2 , 	89 , 	23 , 	1 , 	5 , 	3 , 	2 , 	39 , 	3 , 	17 , 	24 , 	-   ," 	1,614 ",,,,,,,,,,,
OA, 	6 , 	20 , 	23 , 	23 , 	68 , 	20 , 	20 , 	19 , 	27 , 	13 , 	11 , 	25 , 	5 , 	4 , 	8 , 	3 , 	10 , 	19 , 	18 , 	23 , 	23 , 	12 , 	4 , 	12 , 	4 , 	65 , 	31 , 	93 , 	35 , 	14 , 	14 , 	7 , 	5 , 	9 , 	1 , 	5 , 	29 , 	7 , 	16 , 	1 , 	3 , 	20 , 	3 , 	15 , 	5 , 	-   , 	794 ,,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	2,445 "," 	4,390 "," 	2,743 "," 	2,841 "," 	12,521 "," 	3,500 "," 	5,047 "," 	5,247 "," 	5,103 "," 	3,509 "," 	5,209 "," 	3,176 "," 	2,796 "," 	3,365 "," 	2,365 "," 	1,322 "," 	1,853 "," 	3,807 "," 	2,482 "," 	2,546 "," 	3,276 "," 	1,817 "," 	1,429 "," 	3,685 "," 	4,801 "," 	14,791 "," 	9,586 "," 	26,524 "," 	12,286 "," 	9,305 "," 	8,385 "," 	4,143 "," 	7,111 "," 	5,380 "," 	1,703 "," 	1,458 "," 	3,554 ", 	775 ," 	2,665 "," 	1,431 "," 	1,879 "," 	6,197 "," 	3,688 "," 	1,567 "," 	1,144 ", 	-   ," 	214,848 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
