Exit stations,Entry stations->,,ADJUSTED WEEKDAY,,,Oct 03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	8 , 	145 , 	117 , 	90 , 	420 , 	108 , 	160 , 	134 , 	208 , 	53 , 	113 , 	92 , 	38 , 	43 , 	46 , 	28 , 	20 , 	34 , 	35 , 	26 , 	24 , 	14 , 	13 , 	24 , 	24 , 	182 , 	224 , 	266 , 	209 , 	106 , 	149 , 	25 , 	45 , 	61 , 	9 , 	5 , 	22 , 	8 , 	23 , 	8 , 	6 , 	15 , 	10 ," 	3,387 ",,,Eastbay," 	80,002 ",,SF CBD," 	196,110 ",63.9%,,,
EN, 	170 , 	17 , 	103 , 	90 ," 	1,002 ", 	150 , 	214 , 	409 , 	632 , 	122 , 	141 , 	220 , 	64 , 	47 , 	72 , 	31 , 	45 , 	73 , 	55 , 	31 , 	48 , 	13 , 	14 , 	29 , 	35 , 	817 , 	917 , 	742 , 	638 , 	125 , 	160 , 	49 , 	92 , 	179 , 	26 , 	9 , 	42 , 	8 , 	33 , 	20 , 	13 , 	40 , 	23 ," 	7,760 ",,,Westbay," 	87,203 ",,non-CBD," 	115,245 ",37.6%,,,
EP, 	128 , 	85 , 	5 , 	47 , 	690 , 	78 , 	82 , 	185 , 	298 , 	99 , 	45 , 	94 , 	29 , 	17 , 	29 , 	9 , 	15 , 	41 , 	30 , 	23 , 	29 , 	8 , 	9 , 	23 , 	13 , 	403 , 	464 , 	289 , 	292 , 	52 , 	48 , 	16 , 	29 , 	70 , 	4 , 	6 , 	13 , 	3 , 	11 , 	8 , 	4 , 	27 , 	11 ," 	3,858 ",,,Transbay," 	148,586 ",,,,,,,
NB, 	89 , 	84 , 	49 , 	5 , 	213 , 	68 , 	78 , 	159 , 	236 , 	80 , 	60 , 	102 , 	23 , 	12 , 	32 , 	6 , 	12 , 	34 , 	19 , 	16 , 	19 , 	8 , 	14 , 	17 , 	16 , 	472 , 	551 , 	331 , 	374 , 	88 , 	68 , 	27 , 	33 , 	70 , 	6 , 	4 , 	13 , 	3 , 	8 , 	4 , 	4 , 	32 , 	14 ," 	3,552 ",,,SFO Ext," 	17,324 ",,,,,,,
BK, 	439 ," 	1,023 ", 	692 , 	222 , 	18 , 	413 , 	400 , 	444 , 	609 , 	330 , 	312 , 	316 , 	167 , 	148 , 	149 , 	122 , 	170 , 	295 , 	120 , 	174 , 	148 , 	72 , 	71 , 	46 , 	62 , 	624 , 	635 , 	748 , 	807 , 	315 , 	288 , 	130 , 	118 , 	218 , 	27 , 	42 , 	120 , 	36 , 	86 , 	21 , 	11 , 	64 , 	80 ," 	11,336 ",,,Extensions," 	36,561 ",,,,,,,
AS, 	110 , 	142 , 	70 , 	54 , 	359 , 	5 , 	84 , 	177 , 	245 , 	111 , 	105 , 	140 , 	46 , 	44 , 	47 , 	21 , 	27 , 	56 , 	28 , 	21 , 	24 , 	14 , 	9 , 	16 , 	33 , 	379 , 	479 , 	312 , 	341 , 	118 , 	91 , 	23 , 	36 , 	71 , 	4 , 	8 , 	23 , 	4 , 	20 , 	4 , 	5 , 	19 , 	13 ," 	3,938 ",,,,,,,,,,,
MA, 	161 , 	213 , 	89 , 	84 , 	386 , 	83 , 	9 , 	119 , 	236 , 	94 , 	145 , 	208 , 	98 , 	89 , 	107 , 	58 , 	68 , 	102 , 	109 , 	93 , 	86 , 	32 , 	31 , 	56 , 	49 , 	623 , 	722 , 	556 , 	631 , 	191 , 	150 , 	54 , 	71 , 	124 , 	23 , 	12 , 	47 , 	30 , 	114 , 	14 , 	11 , 	32 , 	26 ," 	6,236 ",,,,,,,,,,,
19, 	140 , 	435 , 	181 , 	166 , 	399 , 	173 , 	116 , 	8 , 	76 , 	40 , 	115 , 	176 , 	175 , 	166 , 	165 , 	150 , 	166 , 	307 , 	231 , 	291 , 	201 , 	105 , 	78 , 	101 , 	40 , 	599 , 	590 , 	470 , 	543 , 	150 , 	160 , 	115 , 	109 , 	153 , 	74 , 	40 , 	130 , 	94 , 	216 , 	31 , 	24 , 	15 , 	56 ," 	7,771 ",,,,,,,,,,,
12, 	218 , 	664 , 	288 , 	246 , 	532 , 	236 , 	232 , 	70 , 	18 , 	60 , 	219 , 	368 , 	388 , 	379 , 	318 , 	219 , 	253 , 	424 , 	306 , 	402 , 	300 , 	191 , 	153 , 	188 , 	88 , 	841 , 	878 , 	877 , 	808 , 	216 , 	263 , 	137 , 	159 , 	233 , 	117 , 	70 , 	212 , 	121 , 	282 , 	39 , 	32 , 	36 , 	92 ," 	12,173 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	39 , 	119 , 	102 , 	96 , 	300 , 	118 , 	87 , 	38 , 	56 , 	7 , 	174 , 	265 , 	252 , 	224 , 	160 , 	93 , 	109 , 	159 , 	26 , 	23 , 	22 , 	10 , 	13 , 	39 , 	34 , 	440 , 	471 , 	438 , 	385 , 	96 , 	89 , 	36 , 	67 , 	110 , 	16 , 	105 , 	231 , 	10 , 	26 , 	11 , 	10 , 	29 , 	10 ," 	5,145 ",,,Dtwn SF,"3,885","13,203","31,436","10,819","17,349","19,482","4,647","96,175"
FV, 	109 , 	138 , 	45 , 	66 , 	315 , 	106 , 	145 , 	122 , 	242 , 	157 , 	11 , 	278 , 	248 , 	264 , 	274 , 	108 , 	104 , 	139 , 	54 , 	36 , 	39 , 	20 , 	35 , 	65 , 	108 , 	489 , 	603 , 	613 , 	503 , 	167 , 	201 , 	48 , 	79 , 	123 , 	19 , 	67 , 	161 , 	13 , 	44 , 	12 , 	11 , 	44 , 	16 ," 	6,440 ",,,OAK,"12,810","1,703","3,246","5,640","4,084","7,591",506,"35,074"
CL, 	105 , 	232 , 	106 , 	113 , 	365 , 	132 , 	225 , 	218 , 	410 , 	251 , 	283 , 	11 , 	226 , 	270 , 	259 , 	130 , 	194 , 	301 , 	98 , 	116 , 	114 , 	77 , 	74 , 	110 , 	113 , 	730 , 	617 , 	623 , 	510 , 	151 , 	157 , 	82 , 	72 , 	134 , 	32 , 	129 , 	462 , 	35 , 	98 , 	24 , 	30 , 	44 , 	41 ," 	8,505 ",,,CM line,"30,254","3,198","8,789","2,881","2,053","3,014","1,637","50,189"
SL, 	39 , 	61 , 	28 , 	29 , 	156 , 	49 , 	96 , 	196 , 	388 , 	247 , 	259 , 	241 , 	8 , 	125 , 	194 , 	97 , 	86 , 	124 , 	33 , 	28 , 	25 , 	6 , 	9 , 	16 , 	38 , 	534 , 	588 , 	399 , 	365 , 	62 , 	68 , 	24 , 	55 , 	72 , 	18 , 	32 , 	104 , 	4 , 	27 , 	10 , 	13 , 	19 , 	9 ," 	4,979 ",,,RM line,"11,496","5,731","2,974","7,507","1,527","4,138",458,"33,374"
BF, 	39 , 	47 , 	14 , 	11 , 	150 , 	39 , 	90 , 	172 , 	365 , 	235 , 	253 , 	259 , 	124 , 	9 , 	166 , 	123 , 	143 , 	221 , 	33 , 	11 , 	19 , 	6 , 	6 , 	12 , 	42 , 	498 , 	519 , 	381 , 	298 , 	56 , 	56 , 	20 , 	35 , 	64 , 	15 , 	58 , 	266 , 	5 , 	18 , 	11 , 	5 , 	15 , 	5 ," 	4,914 ",,,WP line,"17,555","4,088","2,100","1,581","6,373","1,821",641,"33,518"
HY, 	44 , 	80 , 	35 , 	27 , 	143 , 	53 , 	100 , 	173 , 	319 , 	143 , 	280 , 	263 , 	206 , 	163 , 	8 , 	143 , 	240 , 	377 , 	33 , 	23 , 	25 , 	7 , 	9 , 	23 , 	37 , 	353 , 	325 , 	255 , 	223 , 	53 , 	48 , 	24 , 	28 , 	53 , 	10 , 	22 , 	104 , 	8 , 	31 , 	7 , 	7 , 	9 , 	5 ," 	4,519 ",,,FT/ED line,"18,858","7,637","3,062","4,296","1,881","14,402",623,"50,137"
SH, 	28 , 	30 , 	9 , 	10 , 	113 , 	22 , 	55 , 	146 , 	217 , 	90 , 	108 , 	124 , 	98 , 	128 , 	137 , 	4 , 	93 , 	187 , 	17 , 	12 , 	12 , 	3 , 	2 , 	8 , 	20 , 	273 , 	290 , 	200 , 	189 , 	40 , 	44 , 	8 , 	20 , 	43 , 	8 , 	16 , 	49 , 	5 , 	14 , 	4 , 	2 , 	6 , 	6 ," 	2,886 ",,,SFIA,"4,315",535,"1,670",473,636,613,571,"8,241"
UC, 	19 , 	45 , 	17 , 	13 , 	173 , 	30 , 	69 , 	158 , 	251 , 	117 , 	111 , 	200 , 	95 , 	142 , 	252 , 	100 , 	9 , 	187 , 	22 , 	27 , 	22 , 	4 , 	5 , 	10 , 	18 , 	509 , 	455 , 	269 , 	251 , 	31 , 	28 , 	17 , 	25 , 	55 , 	10 , 	13 , 	54 , 	6 , 	15 , 	3 , 	2 , 	15 , 	4 ," 	3,855 ",,,Entries,"99,173","36,095","53,277","33,197","33,904","51,063","9,082","306,709"
FM, 	36 , 	78 , 	42 , 	33 , 	346 , 	56 , 	100 , 	299 , 	414 , 	156 , 	143 , 	302 , 	125 , 	242 , 	385 , 	182 , 	195 , 	23 , 	32 , 	29 , 	27 , 	5 , 	6 , 	20 , 	15 , 	788 , 	773 , 	443 , 	376 , 	49 , 	41 , 	16 , 	30 , 	75 , 	9 , 	26 , 	67 , 	8 , 	36 , 	4 , 	3 , 	31 , 	5 ," 	6,074 ",,,,,,,,,,,
CN, 	39 , 	53 , 	36 , 	21 , 	121 , 	33 , 	113 , 	227 , 	313 , 	22 , 	55 , 	94 , 	36 , 	32 , 	35 , 	19 , 	23 , 	29 , 	15 , 	166 , 	476 , 	135 , 	69 , 	110 , 	19 , 	660 , 	669 , 	370 , 	362 , 	61 , 	82 , 	39 , 	43 , 	100 , 	28 , 	9 , 	16 , 	74 , 	490 , 	15 , 	13 , 	34 , 	25 ," 	5,375 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	27 , 	32 , 	25 , 	20 , 	172 , 	20 , 	91 , 	273 , 	400 , 	23 , 	32 , 	105 , 	29 , 	14 , 	24 , 	13 , 	26 , 	29 , 	157 , 	12 , 	138 , 	72 , 	49 , 	121 , 	12 ," 	1,329 "," 	1,289 ", 	531 , 	484 , 	61 , 	58 , 	45 , 	43 , 	116 , 	33 , 	3 , 	9 , 	48 , 	159 , 	26 , 	16 , 	56 , 	28 ," 	6,248 ",,,Dtwn SF,"3,885",,,,,,,
WC, 	26 , 	51 , 	28 , 	24 , 	143 , 	24 , 	101 , 	196 , 	305 , 	22 , 	33 , 	108 , 	23 , 	21 , 	25 , 	14 , 	22 , 	27 , 	542 , 	136 , 	7 , 	80 , 	44 , 	153 , 	19 ," 	1,018 ", 	933 , 	439 , 	369 , 	57 , 	58 , 	35 , 	39 , 	94 , 	17 , 	3 , 	5 , 	74 , 	221 , 	15 , 	10 , 	52 , 	32 ," 	5,642 ",,,OAK,"26,013","1,703",,,,,,
LF, 	15 , 	14 , 	9 , 	9 , 	75 , 	13 , 	32 , 	98 , 	185 , 	9 , 	20 , 	71 , 	7 , 	6 , 	5 , 	2 , 	4 , 	5 , 	162 , 	87 , 	87 , 	5 , 	19 , 	72 , 	2 , 	759 , 	651 , 	235 , 	223 , 	29 , 	30 , 	10 , 	8 , 	32 , 	4 , 	2 , 	5 , 	14 , 	30 , 	6 , 	5 , 	30 , 	9 ," 	3,094 ",,,CM line,"61,690","6,444","8,789",,,,,
OR, 	13 , 	13 , 	9 , 	13 , 	60 , 	10 , 	32 , 	76 , 	155 , 	10 , 	32 , 	68 , 	8 , 	6 , 	10 , 	2 , 	5 , 	7 , 	69 , 	54 , 	45 , 	18 , 	4 , 	66 , 	6 , 	630 , 	603 , 	215 , 	198 , 	25 , 	25 , 	8 , 	14 , 	28 , 	3 , 	1 , 	4 , 	8 , 	26 , 	8 , 	4 , 	23 , 	9 ," 	2,622 ",,,RM line,"22,315","11,371","5,855","7,507",,,,
RR, 	23 , 	25 , 	25 , 	28 , 	54 , 	16 , 	57 , 	111 , 	215 , 	42 , 	63 , 	104 , 	17 , 	13 , 	21 , 	8 , 	10 , 	17 , 	104 , 	117 , 	141 , 	67 , 	65 , 	8 , 	14 , 	866 , 	933 , 	514 , 	501 , 	125 , 	80 , 	26 , 	50 , 	63 , 	6 , 	5 , 	13 , 	22 , 	52 , 	11 , 	7 , 	44 , 	23 ," 	4,701 ",,,WP line,"34,905","8,171","4,153","3,109","6,373",,,
OW, 	25 , 	31 , 	12 , 	16 , 	55 , 	33 , 	52 , 	44 , 	94 , 	29 , 	118 , 	115 , 	36 , 	38 , 	39 , 	17 , 	23 , 	14 , 	15 , 	12 , 	17 , 	2 , 	6 , 	17 , 	5 ," 	1,040 ", 	983 , 	527 , 	386 , 	96 , 	89 , 	23 , 	47 , 	67 , 	12 , 	9 , 	37 , 	3 , 	29 , 	8 , 	5 , 	14 , 	13 ," 	4,256 ",,,FT/ED line,"38,340","15,229","6,076","8,435","3,702","14,402",,
EM, 	218 , 	789 , 	439 , 	412 , 	789 , 	439 , 	732 , 	819 ," 	1,129 ", 	521 , 	558 , 	718 , 	626 , 	576 , 	407 , 	320 , 	564 , 	859 , 	778 ," 	1,571 "," 	1,174 ", 	718 , 	635 , 	825 ," 	1,138 ", 	84 , 	101 , 	337 , 	325 , 	734 ," 	1,289 "," 	1,062 "," 	1,474 "," 	1,043 ", 	715 , 	442 ," 	1,335 ", 	338 , 	662 , 	273 , 	186 , 	209 , 	385 ," 	28,746 ",,,SFIA,"8,962","2,171","2,128","1,113","1,259",613,571,"314,714"
