Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Oct 03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	8 , 	63 , 	49 , 	34 , 	132 , 	65 , 	55 , 	23 , 	54 , 	24 , 	52 , 	53 , 	13 , 	12 , 	18 , 	13 , 	6 , 	21 , 	14 , 	8 , 	8 , 	3 , 	2 , 	11 , 	20 , 	66 , 	50 , 	131 , 	69 , 	48 , 	74 , 	13 , 	29 , 	13 , 	6 , 	1 , 	7 , 	2 , 	18 , 	5 , 	4 , 	9 , 	9 ," 	1,308 ",,,Eastbay," 	23,528 ",,SF CBD," 	63,480 ",64.7%,,,
EN, 	72 , 	8 , 	54 , 	46 , 	231 , 	76 , 	73 , 	35 , 	99 , 	42 , 	55 , 	71 , 	24 , 	23 , 	17 , 	9 , 	16 , 	32 , 	18 , 	5 , 	14 , 	3 , 	7 , 	10 , 	14 , 	160 , 	125 , 	299 , 	126 , 	35 , 	68 , 	20 , 	39 , 	28 , 	18 , 	4 , 	12 , 	4 , 	18 , 	6 , 	5 , 	35 , 	10 ," 	2,063 ",,,Westbay," 	31,285 ",,non-CBD," 	36,995 ",37.7%,,,
EP, 	58 , 	46 , 	7 , 	28 , 	223 , 	46 , 	27 , 	27 , 	54 , 	25 , 	21 , 	41 , 	15 , 	10 , 	6 , 	6 , 	8 , 	17 , 	9 , 	3 , 	7 , 	3 , 	4 , 	9 , 	6 , 	95 , 	85 , 	149 , 	103 , 	24 , 	21 , 	8 , 	10 , 	12 , 	3 , 	2 , 	4 , 	1 , 	7 , 	0 , 	2 , 	28 , 	8 ," 	1,263 ",,,Transbay," 	48,371 ",,,,,,,
NB, 	37 , 	38 , 	26 , 	6 , 	66 , 	31 , 	31 , 	27 , 	48 , 	25 , 	31 , 	45 , 	11 , 	12 , 	8 , 	6 , 	5 , 	15 , 	7 , 	9 , 	10 , 	2 , 	2 , 	8 , 	5 , 	146 , 	115 , 	210 , 	146 , 	40 , 	43 , 	16 , 	9 , 	10 , 	4 , 	3 , 	8 , 	1 , 	7 , 	1 , 	2 , 	45 , 	6 ," 	1,316 ",,,SFO Ext," 	8,768 ",,,,,,,
BK, 	157 , 	228 , 	211 , 	65 , 	14 , 	146 , 	116 , 	131 , 	191 , 	93 , 	94 , 	232 , 	43 , 	54 , 	42 , 	25 , 	44 , 	197 , 	27 , 	26 , 	46 , 	19 , 	18 , 	19 , 	26 , 	257 , 	180 , 	549 , 	312 , 	110 , 	77 , 	40 , 	28 , 	41 , 	16 , 	15 , 	50 , 	6 , 	16 , 	6 , 	6 , 	79 , 	45 ," 	4,091 ",,,Extensions," 	11,468 ",,,,,,,
AS, 	69 , 	77 , 	49 , 	27 , 	115 , 	9 , 	73 , 	60 , 	80 , 	34 , 	63 , 	74 , 	21 , 	23 , 	15 , 	8 , 	17 , 	25 , 	7 , 	8 , 	9 , 	4 , 	2 , 	5 , 	23 , 	89 , 	77 , 	183 , 	140 , 	61 , 	58 , 	13 , 	15 , 	8 , 	4 , 	3 , 	10 , 	1 , 	10 , 	1 , 	1 , 	27 , 	6 ," 	1,599 ",,,,,,,,,,,
MA, 	51 , 	64 , 	27 , 	30 , 	116 , 	63 , 	7 , 	32 , 	52 , 	22 , 	56 , 	82 , 	25 , 	36 , 	31 , 	12 , 	20 , 	25 , 	27 , 	14 , 	22 , 	10 , 	10 , 	22 , 	23 , 	167 , 	133 , 	311 , 	207 , 	88 , 	72 , 	19 , 	24 , 	18 , 	6 , 	4 , 	16 , 	5 , 	40 , 	3 , 	4 , 	30 , 	7 ," 	2,030 ",,,,,,,,,,,
19, 	19 , 	35 , 	26 , 	29 , 	134 , 	56 , 	28 , 	5 , 	14 , 	10 , 	44 , 	36 , 	22 , 	26 , 	17 , 	7 , 	12 , 	19 , 	17 , 	10 , 	16 , 	6 , 	4 , 	24 , 	12 , 	99 , 	83 , 	198 , 	147 , 	47 , 	35 , 	13 , 	10 , 	14 , 	4 , 	3 , 	11 , 	5 , 	18 , 	3 , 	1 , 	14 , 	8 ," 	1,334 ",,,,,,,,,,,
12, 	58 , 	72 , 	51 , 	44 , 	178 , 	73 , 	44 , 	12 , 	14 , 	19 , 	55 , 	97 , 	58 , 	70 , 	52 , 	23 , 	42 , 	63 , 	47 , 	25 , 	41 , 	20 , 	17 , 	35 , 	37 , 	165 , 	186 , 	438 , 	217 , 	71 , 	62 , 	31 , 	38 , 	33 , 	20 , 	5 , 	19 , 	10 , 	33 , 	3 , 	4 , 	37 , 	18 ," 	2,633 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	24 , 	40 , 	20 , 	30 , 	89 , 	43 , 	22 , 	13 , 	19 , 	5 , 	85 , 	69 , 	76 , 	81 , 	35 , 	23 , 	33 , 	53 , 	13 , 	6 , 	14 , 	4 , 	4 , 	11 , 	23 , 	136 , 	121 , 	286 , 	158 , 	53 , 	55 , 	20 , 	23 , 	18 , 	8 , 	42 , 	47 , 	1 , 	7 , 	3 , 	2 , 	38 , 	4 ," 	1,851 ",,,Dtwn SF," 	1,205 "," 	4,135 "," 	9,985 "," 	3,933 "," 	4,656 "," 	6,311 "," 	2,401 "," 	30,225 "
