Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Oct 03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	11 , 	93 , 	86 , 	52 , 	256 , 	78 , 	69 , 	47 , 	77 , 	20 , 	73 , 	60 , 	18 , 	18 , 	20 , 	14 , 	10 , 	18 , 	24 , 	14 , 	9 , 	6 , 	6 , 	16 , 	25 , 	65 , 	76 , 	194 , 	102 , 	75 , 	121 , 	22 , 	29 , 	19 , 	6 , 	2 , 	10 , 	6 , 	17 , 	4 , 	5 , 	8 , 	5 ," 	1,881 ",,,Eastbay," 	35,318 ",,SF CBD," 	91,363 ",64.6%,,,
EN, 	118 , 	14 , 	78 , 	61 , 	581 , 	114 , 	106 , 	65 , 	157 , 	36 , 	94 , 	97 , 	40 , 	39 , 	31 , 	16 , 	25 , 	44 , 	30 , 	9 , 	18 , 	5 , 	8 , 	17 , 	21 , 	236 , 	216 , 	500 , 	211 , 	65 , 	101 , 	32 , 	49 , 	45 , 	21 , 	6 , 	15 , 	3 , 	20 , 	8 , 	5 , 	21 , 	8 ," 	3,381 ",,,Westbay," 	43,818 ",,non-CBD," 	53,008 ",37.5%,,,
EP, 	83 , 	64 , 	5 , 	37 , 	441 , 	83 , 	44 , 	44 , 	89 , 	34 , 	33 , 	43 , 	13 , 	17 , 	11 , 	6 , 	11 , 	18 , 	11 , 	5 , 	15 , 	4 , 	4 , 	14 , 	8 , 	147 , 	127 , 	286 , 	150 , 	34 , 	31 , 	13 , 	12 , 	14 , 	1 , 	3 , 	7 , 	2 , 	9 , 	1 , 	1 , 	19 , 	5 ," 	1,995 ",,,Transbay," 	67,732 ",,,,,,,
NB, 	55 , 	57 , 	40 , 	9 , 	179 , 	45 , 	45 , 	44 , 	84 , 	30 , 	35 , 	34 , 	18 , 	13 , 	14 , 	4 , 	9 , 	20 , 	12 , 	7 , 	9 , 	8 , 	5 , 	11 , 	11 , 	199 , 	177 , 	309 , 	235 , 	54 , 	57 , 	17 , 	13 , 	12 , 	3 , 	2 , 	9 , 	1 , 	8 , 	3 , 	-   , 	24 , 	8 ," 	1,926 ",,,SFO Ext," 	9,917 ",,,,,,,
BK, 	261 , 	556 , 	453 , 	180 , 	17 , 	286 , 	243 , 	200 , 	309 , 	138 , 	205 , 	177 , 	103 , 	101 , 	77 , 	48 , 	75 , 	221 , 	63 , 	101 , 	107 , 	65 , 	62 , 	37 , 	39 , 	493 , 	341 , 	942 , 	525 , 	158 , 	140 , 	75 , 	54 , 	101 , 	21 , 	38 , 	123 , 	16 , 	35 , 	10 , 	12 , 	56 , 	63 ," 	7,325 ",,,Extensions," 	15,506 ",,,,,,,
AS, 	89 , 	113 , 	65 , 	36 , 	223 , 	10 , 	72 , 	80 , 	121 , 	43 , 	77 , 	69 , 	23 , 	37 , 	25 , 	9 , 	16 , 	30 , 	12 , 	7 , 	13 , 	7 , 	6 , 	8 , 	30 , 	163 , 	124 , 	255 , 	214 , 	85 , 	64 , 	16 , 	19 , 	14 , 	4 , 	6 , 	14 , 	3 , 	9 , 	2 , 	3 , 	17 , 	6 ," 	2,232 ",,,,,,,,,,,
MA, 	69 , 	97 , 	45 , 	49 , 	230 , 	77 , 	11 , 	51 , 	85 , 	27 , 	82 , 	81 , 	43 , 	48 , 	45 , 	18 , 	22 , 	30 , 	44 , 	20 , 	25 , 	19 , 	10 , 	32 , 	34 , 	257 , 	235 , 	468 , 	339 , 	122 , 	98 , 	19 , 	25 , 	24 , 	11 , 	6 , 	17 , 	7 , 	34 , 	6 , 	4 , 	17 , 	7 ," 	2,985 ",,,,,,,,,,,
19, 	55 , 	76 , 	44 , 	47 , 	210 , 	90 , 	50 , 	7 , 	27 , 	10 , 	59 , 	55 , 	37 , 	41 , 	36 , 	13 , 	22 , 	35 , 	34 , 	16 , 	30 , 	15 , 	14 , 	38 , 	26 , 	134 , 	119 , 	269 , 	182 , 	66 , 	59 , 	21 , 	18 , 	22 , 	7 , 	6 , 	20 , 	9 , 	31 , 	4 , 	3 , 	7 , 	14 ," 	2,071 ",,,,,,,,,,,
12, 	80 , 	142 , 	90 , 	70 , 	295 , 	120 , 	75 , 	21 , 	8 , 	26 , 	103 , 	117 , 	89 , 	123 , 	83 , 	40 , 	63 , 	83 , 	50 , 	47 , 	64 , 	35 , 	32 , 	51 , 	63 , 	280 , 	244 , 	607 , 	283 , 	83 , 	84 , 	49 , 	57 , 	59 , 	30 , 	7 , 	34 , 	15 , 	46 , 	7 , 	7 , 	23 , 	22 ," 	3,903 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	18 , 	31 , 	29 , 	29 , 	121 , 	43 , 	24 , 	12 , 	19 , 	5 , 	57 , 	64 , 	116 , 	125 , 	42 , 	28 , 	51 , 	56 , 	10 , 	10 , 	16 , 	7 , 	6 , 	13 , 	18 , 	193 , 	182 , 	409 , 	178 , 	55 , 	58 , 	23 , 	25 , 	20 , 	11 , 	40 , 	57 , 	2 , 	7 , 	4 , 	3 , 	24 , 	6 ," 	2,243 ",,,Dtwn SF," 	1,841 "," 	5,899 "," 	14,867 "," 	6,668 "," 	6,483 "," 	9,100 "," 	2,966 "," 	44,858 "
FV, 	72 , 	87 , 	33 , 	43 , 	204 , 	82 , 	72 , 	51 , 	113 , 	58 , 	9 , 	131 , 	144 , 	232 , 	138 , 	63 , 	60 , 	85 , 	24 , 	16 , 	17 , 	13 , 	24 , 	31 , 	77 , 	225 , 	198 , 	496 , 	238 , 	105 , 	143 , 	33 , 	44 , 	33 , 	16 , 	32 , 	71 , 	6 , 	28 , 	5 , 	5 , 	26 , 	7 ," 	3,586 ",,,OAK," 	5,715 ", 	734 ," 	1,234 "," 	2,278 ", 	822 ," 	2,306 ", 	173 ," 	13,089 "
CL, 	52 , 	109 , 	37 , 	34 , 	185 , 	71 , 	86 , 	69 , 	133 , 	63 , 	127 , 	8 , 	75 , 	134 , 	100 , 	56 , 	57 , 	77 , 	51 , 	34 , 	26 , 	12 , 	12 , 	26 , 	55 , 	196 , 	148 , 	402 , 	190 , 	68 , 	95 , 	36 , 	44 , 	37 , 	17 , 	34 , 	131 , 	11 , 	40 , 	8 , 	10 , 	32 , 	11 ," 	3,193 ",,,CM line," 	14,424 "," 	1,244 "," 	5,078 "," 	1,522 ", 	910 ," 	1,510 ", 	958 ," 	24,688 "
SL, 	19 , 	35 , 	17 , 	16 , 	99 , 	25 , 	43 , 	44 , 	107 , 	110 , 	146 , 	80 , 	8 , 	118 , 	79 , 	50 , 	43 , 	53 , 	16 , 	8 , 	10 , 	6 , 	6 , 	12 , 	21 , 	190 , 	132 , 	319 , 	129 , 	31 , 	44 , 	17 , 	26 , 	22 , 	9 , 	26 , 	48 , 	3 , 	12 , 	5 , 	6 , 	23 , 	3 ," 	2,208 ",,,RM line," 	6,283 "," 	2,326 "," 	1,591 "," 	4,926 ", 	880 ," 	2,440 ", 	294 ," 	18,446 "
BF, 	19 , 	31 , 	15 , 	13 , 	103 , 	31 , 	55 , 	46 , 	121 , 	124 , 	225 , 	140 , 	126 , 	11 , 	115 , 	94 , 	76 , 	120 , 	10 , 	7 , 	10 , 	4 , 	3 , 	9 , 	27 , 	164 , 	112 , 	279 , 	103 , 	24 , 	40 , 	15 , 	20 , 	22 , 	8 , 	45 , 	115 , 	1 , 	13 , 	3 , 	5 , 	12 , 	5 ," 	2,517 ",,,WP line," 	6,181 ", 	895 ," 	1,015 ", 	964 ," 	3,124 ", 	814 , 	361 ," 	12,991 "
HY, 	19 , 	31 , 	13 , 	11 , 	82 , 	27 , 	46 , 	41 , 	78 , 	49 , 	146 , 	96 , 	95 , 	129 , 	16 , 	97 , 	101 , 	143 , 	13 , 	9 , 	12 , 	3 , 	2 , 	11 , 	19 , 	114 , 	56 , 	208 , 	77 , 	27 , 	34 , 	12 , 	14 , 	13 , 	5 , 	14 , 	31 , 	4 , 	11 , 	2 , 	6 , 	9 , 	3 ," 	1,924 ",,,FT/ED line," 	8,497 "," 	2,450 "," 	1,572 "," 	2,510 ", 	801 ," 	7,050 ", 	395 ," 	22,880 "
