Exit stations,Entry stations->,,SATURDAY,,,Apr 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
GP, 	18 , 	25 , 	17 , 	23 , 	78 , 	20 , 	39 , 	36 , 	47 , 	23 , 	28 , 	41 , 	18 , 	15 , 	9 , 	7 , 	7 , 	17 , 	15 , 	14 , 	19 , 	9 , 	11 , 	29 , 	28 , 	270 , 	265 ," 	1,226 ", 	324 , 	247 , 	246 , 	20 , 	84 , 	55 , 	39 , 	6 , 	27 , 	5 , 	26 , 	22 , 	50 , 	56 , 	58 ," 	3,612 ",,,,,,,,,,,
BP, 	33 , 	48 , 	18 , 	19 , 	72 , 	24 , 	42 , 	30 , 	48 , 	31 , 	58 , 	43 , 	24 , 	29 , 	20 , 	11 , 	15 , 	17 , 	23 , 	12 , 	16 , 	7 , 	5 , 	19 , 	43 , 	409 , 	429 ," 	2,482 ", 	585 , 	442 , 	491 , 	85 , 	32 , 	73 , 	76 , 	10 , 	22 , 	5 , 	38 , 	38 , 	127 , 	50 , 	84 ," 	6,179 ",,,,,,,,,,,
DC, 	25 , 	50 , 	20 , 	18 , 	131 , 	15 , 	33 , 	34 , 	53 , 	33 , 	49 , 	87 , 	38 , 	29 , 	26 , 	18 , 	27 , 	52 , 	29 , 	24 , 	27 , 	13 , 	8 , 	26 , 	26 , 	224 , 	232 ," 	1,101 ", 	308 , 	202 , 	224 , 	59 , 	80 , 	11 , 	36 , 	19 , 	59 , 	9 , 	46 , 	36 , 	99 , 	123 , 	119 ," 	3,875 ",,,,,,,,,,,
CM, 	5 , 	15 , 	3 , 	2 , 	28 , 	7 , 	7 , 	9 , 	16 , 	7 , 	11 , 	9 , 	7 , 	9 , 	4 , 	6 , 	8 , 	5 , 	9 , 	7 , 	9 , 	5 , 	2 , 	1 , 	3 , 	77 , 	83 , 	390 , 	150 , 	77 , 	110 , 	37 , 	87 , 	37 , 	7 , 	3 , 	9 , 	2 , 	17 , 	9 , 	49 , 	33 , 	48 ," 	1,413 ",,,,,,,,,,,
CV, 	8 , 	7 , 	4 , 	6 , 	36 , 	5 , 	11 , 	15 , 	16 , 	51 , 	33 , 	96 , 	34 , 	73 , 	16 , 	11 , 	10 , 	25 , 	4 , 	2 , 	5 , 	2 , 	2 , 	7 , 	4 , 	135 , 	80 , 	206 , 	80 , 	17 , 	16 , 	10 , 	11 , 	17 , 	2 , 	3 , 	89 , 	2 , 	8 , 	1 , 	1 , 	14 , 	3 ," 	1,172 ",,,,,,,,,,,
ED, 	11 , 	20 , 	12 , 	7 , 	129 , 	13 , 	25 , 	45 , 	41 , 	61 , 	87 , 	531 , 	42 , 	163 , 	43 , 	27 , 	30 , 	56 , 	13 , 	9 , 	10 , 	2 , 	2 , 	10 , 	14 , 	720 , 	292 , 	899 , 	294 , 	76 , 	48 , 	26 , 	31 , 	59 , 	7 , 	97 , 	21 , 	2 , 	10 , 	8 , 	9 , 	92 , 	17 ," 	4,104 ",,,,,,,,,,,
NC, 	2 , 	4 , 	3 , 	2 , 	15 , 	4 , 	10 , 	9 , 	16 , 	1 , 	7 , 	44 , 	2 , 	4 , 	3 , 	2 , 	2 , 	5 , 	17 , 	8 , 	18 , 	7 , 	2 , 	14 , 	1 , 	80 , 	45 , 	141 , 	49 , 	7 , 	11 , 	6 , 	3 , 	9 , 	3 , 	2 , 	2 , 	2 , 	28 , 	5 , 	4 , 	21 , 	4 , 	617 ,,,,,,,,,,,
WP, 	26 , 	44 , 	7 , 	13 , 	37 , 	21 , 	93 , 	39 , 	83 , 	9 , 	56 , 	130 , 	21 , 	26 , 	22 , 	14 , 	17 , 	28 , 	213 , 	61 , 	96 , 	17 , 	14 , 	32 , 	21 , 	189 , 	122 , 	368 , 	121 , 	54 , 	76 , 	30 , 	46 , 	56 , 	19 , 	6 , 	10 , 	27 , 	14 , 	16 , 	17 , 	60 , 	20 ," 	2,386 ",,,,,,,,,,,
SS, 	6 , 	12 , 	2 , 	2 , 	20 , 	3 , 	8 , 	8 , 	10 , 	5 , 	10 , 	16 , 	6 , 	4 , 	6 , 	4 , 	5 , 	3 , 	8 , 	7 , 	8 , 	2 , 	3 , 	3 , 	4 , 	68 , 	65 , 	331 , 	88 , 	44 , 	74 , 	23 , 	50 , 	33 , 	9 , 	2 , 	7 , 	3 , 	14 , 	5 , 	35 , 	17 , 	20 ," 	1,050 ",,,,,,,,,,,
SB, 	8 , 	16 , 	4 , 	5 , 	16 , 	3 , 	11 , 	7 , 	16 , 	3 , 	9 , 	19 , 	6 , 	7 , 	6 , 	5 , 	3 , 	7 , 	10 , 	7 , 	8 , 	4 , 	0 , 	4 , 	8 , 	73 , 	55 , 	311 , 	138 , 	80 , 	129 , 	59 , 	139 , 	112 , 	57 , 	3 , 	10 , 	5 , 	12 , 	41 , 	5 , 	26 , 	36 ," 	1,477 ",,,,,,,,,,,
