Exit stations,Entry stations->,,WEEKDAY,,,Mar 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,
RM, 	14 , 	131 , 	101 , 	83 , 	478 , 	106 , 	154 , 	150 , 	189 , 	48 , 	97 , 	66 , 	36 , 	31 , 	31 , 	22 , 	20 , 	37 , 	24 , 	15 , 	24 , 	6 , 	8 , 	19 , 	28 , 	381 , 	415 , 	463 , 	342 , 	192 , 	205 , 	53 , 	74 , 	80 , 	17 , 	5 , 	15 , 	6 , 	32 , 	10 , 	17 , 	52 , 	26 , 	5 , 	10 , 	2 ," 	4,320 ",,,,,,,,,
EN, 	152 , 	24 , 	116 , 	100 ," 	1,004 ", 	164 , 	282 , 	488 , 	636 , 	119 , 	128 , 	123 , 	57 , 	49 , 	75 , 	28 , 	39 , 	86 , 	40 , 	20 , 	30 , 	12 , 	14 , 	38 , 	38 , 	987 ," 	1,094 ", 	943 , 	860 , 	275 , 	235 , 	84 , 	109 , 	152 , 	32 , 	8 , 	28 , 	8 , 	39 , 	39 , 	44 , 	105 , 	73 , 	14 , 	35 , 	4 ," 	9,029 ",,,,,,,,,
EP, 	109 , 	103 , 	17 , 	63 , 	766 , 	87 , 	140 , 	321 , 	344 , 	92 , 	59 , 	40 , 	33 , 	18 , 	24 , 	8 , 	17 , 	49 , 	21 , 	17 , 	24 , 	9 , 	8 , 	33 , 	16 , 	615 , 	704 , 	450 , 	446 , 	142 , 	77 , 	39 , 	41 , 	55 , 	5 , 	4 , 	17 , 	4 , 	18 , 	7 , 	13 , 	61 , 	37 , 	8 , 	27 , 	2 ," 	5,191 ",,,,,,,,,
NB, 	88 , 	95 , 	63 , 	19 , 	215 , 	80 , 	94 , 	276 , 	245 , 	57 , 	63 , 	42 , 	35 , 	19 , 	30 , 	9 , 	18 , 	38 , 	20 , 	22 , 	26 , 	6 , 	9 , 	23 , 	16 , 	704 , 	795 , 	424 , 	547 , 	169 , 	102 , 	39 , 	32 , 	49 , 	6 , 	8 , 	15 , 	4 , 	18 , 	7 , 	10 , 	88 , 	40 , 	11 , 	36 , 	2 ," 	4,714 ",,,,,,,,,
BK, 	507 ," 	1,051 ", 	793 , 	239 , 	47 , 	413 , 	435 , 	608 , 	598 , 	294 , 	319 , 	170 , 	207 , 	155 , 	162 , 	90 , 	160 , 	278 , 	147 , 	182 , 	153 , 	79 , 	51 , 	53 , 	83 ," 	1,076 "," 	1,046 ", 	874 , 	837 , 	351 , 	278 , 	143 , 	124 , 	136 , 	46 , 	59 , 	117 , 	48 , 	130 , 	38 , 	43 , 	166 , 	174 , 	57 , 	86 , 	12 ," 	13,118 ",,,,,,,,,
AS, 	115 , 	137 , 	86 , 	69 , 	382 , 	24 , 	101 , 	274 , 	261 , 	72 , 	104 , 	63 , 	53 , 	32 , 	38 , 	21 , 	39 , 	59 , 	26 , 	24 , 	25 , 	11 , 	7 , 	17 , 	32 , 	739 , 	824 , 	500 , 	561 , 	231 , 	137 , 	32 , 	48 , 	46 , 	12 , 	9 , 	19 , 	8 , 	39 , 	9 , 	17 , 	55 , 	46 , 	10 , 	25 , 	4 ," 	5,443 ",,,,,,,,,
MA, 	170 , 	292 , 	132 , 	103 , 	437 , 	106 , 	40 , 	223 , 	251 , 	89 , 	191 , 	156 , 	127 , 	103 , 	113 , 	61 , 	83 , 	140 , 	165 , 	193 , 	149 , 	61 , 	40 , 	71 , 	58 ," 	1,125 "," 	1,303 ", 	878 , 	945 , 	426 , 	245 , 	82 , 	83 , 	96 , 	29 , 	31 , 	67 , 	67 , 	261 , 	32 , 	36 , 	108 , 	68 , 	24 , 	29 , 	7 ," 	9,496 ",,,,,,,,,
19, 	168 , 	502 , 	335 , 	279 , 	575 , 	283 , 	216 , 	44 , 	55 , 	47 , 	199 , 	184 , 	247 , 	209 , 	230 , 	169 , 	227 , 	389 , 	348 , 	406 , 	325 , 	156 , 	115 , 	192 , 	64 ," 	1,444 "," 	1,579 ", 	982 ," 	1,101 ", 	483 , 	356 , 	189 , 	137 , 	172 , 	83 , 	79 , 	236 , 	176 , 	270 , 	72 , 	69 , 	86 , 	146 , 	99 , 	37 , 	19 ," 	13,780 ",,,,,,,,,
12, 	207 , 	649 , 	325 , 	253 , 	525 , 	253 , 	238 , 	59 , 	52 , 	55 , 	256 , 	320 , 	356 , 	337 , 	309 , 	176 , 	219 , 	357 , 	356 , 	391 , 	285 , 	148 , 	120 , 	165 , 	97 ," 	1,357 "," 	1,370 ", 	973 ," 	1,043 ", 	350 , 	325 , 	175 , 	179 , 	210 , 	137 , 	115 , 	246 , 	186 , 	357 , 	85 , 	92 , 	122 , 	157 , 	124 , 	58 , 	17 ," 	14,182 ",,,,,,,,,
LM, 	49 , 	121 , 	96 , 	72 , 	289 , 	71 , 	92 , 	57 , 	58 , 	26 , 	196 , 	247 , 	334 , 	284 , 	177 , 	98 , 	129 , 	181 , 	37 , 	31 , 	27 , 	9 , 	14 , 	38 , 	41 , 	891 ," 	1,014 ", 	737 , 	673 , 	256 , 	154 , 	60 , 	87 , 	103 , 	11 , 	133 , 	198 , 	13 , 	56 , 	14 , 	19 , 	30 , 	22 , 	77 , 	21 , 	16 ," 	7,359 ",,,,,,,,,
FV, 	93 , 	126 , 	67 , 	68 , 	333 , 	100 , 	202 , 	220 , 	262 , 	188 , 	33 , 	258 , 	253 , 	253 , 	216 , 	91 , 	93 , 	183 , 	48 , 	30 , 	42 , 	18 , 	27 , 	55 , 	118 , 	969 ," 	1,052 ", 	958 , 	919 , 	333 , 	255 , 	73 , 	108 , 	132 , 	10 , 	69 , 	123 , 	12 , 	57 , 	18 , 	25 , 	66 , 	28 , 	60 , 	12 , 	9 ," 	8,666 ",,,,,,,,,
CL, 	67 , 	124 , 	41 , 	47 , 	169 , 	63 , 	168 , 	198 , 	331 , 	219 , 	239 , 	22 , 	141 , 	226 , 	159 , 	90 , 	100 , 	178 , 	51 , 	38 , 	47 , 	24 , 	19 , 	38 , 	99 , 	624 , 	575 , 	553 , 	464 , 	155 , 	131 , 	70 , 	77 , 	138 , 	15 , 	51 , 	140 , 	18 , 	102 , 	24 , 	29 , 	38 , 	28 , 	63 , 	32 , 	14 ," 	6,238 ",,,,,,,,,
SL, 	40 , 	60 , 	34 , 	38 , 	206 , 	52 , 	136 , 	259 , 	372 , 	326 , 	253 , 	152 , 	20 , 	134 , 	176 , 	75 , 	96 , 	157 , 	32 , 	28 , 	27 , 	9 , 	8 , 	24 , 	39 , 	745 , 	787 , 	631 , 	537 , 	163 , 	105 , 	40 , 	74 , 	108 , 	11 , 	45 , 	98 , 	9 , 	45 , 	14 , 	15 , 	43 , 	13 , 	52 , 	9 , 	7 ," 	6,307 ",,,,,,,,,
BF, 	27 , 	46 , 	18 , 	21 , 	152 , 	30 , 	108 , 	209 , 	322 , 	267 , 	239 , 	207 , 	133 , 	22 , 	140 , 	85 , 	110 , 	251 , 	27 , 	13 , 	11 , 	6 , 	3 , 	14 , 	35 , 	722 , 	743 , 	585 , 	469 , 	140 , 	90 , 	37 , 	46 , 	88 , 	9 , 	66 , 	158 , 	6 , 	18 , 	12 , 	19 , 	29 , 	9 , 	92 , 	7 , 	8 ," 	5,849 ",,,,,,,,,
HY, 	37 , 	80 , 	28 , 	31 , 	152 , 	43 , 	114 , 	232 , 	299 , 	164 , 	216 , 	169 , 	196 , 	146 , 	23 , 	128 , 	222 , 	363 , 	27 , 	20 , 	18 , 	5 , 	4 , 	17 , 	29 , 	536 , 	561 , 	391 , 	331 , 	90 , 	66 , 	29 , 	40 , 	57 , 	6 , 	25 , 	65 , 	11 , 	41 , 	8 , 	13 , 	21 , 	9 , 	36 , 	12 , 	11 ," 	5,122 ",,,,,,,,,
SH, 	21 , 	31 , 	9 , 	11 , 	84 , 	21 , 	57 , 	160 , 	163 , 	90 , 	92 , 	83 , 	68 , 	79 , 	101 , 	13 , 	93 , 	179 , 	11 , 	8 , 	12 , 	1 , 	2 , 	7 , 	16 , 	404 , 	388 , 	224 , 	255 , 	79 , 	46 , 	11 , 	21 , 	46 , 	5 , 	12 , 	34 , 	2 , 	13 , 	7 , 	8 , 	15 , 	7 , 	22 , 	6 , 	7 ," 	3,025 ",,,,,,,,,
UC, 	22 , 	42 , 	19 , 	16 , 	160 , 	45 , 	82 , 	230 , 	212 , 	118 , 	100 , 	106 , 	93 , 	112 , 	220 , 	80 , 	33 , 	197 , 	15 , 	14 , 	15 , 	3 , 	4 , 	11 , 	13 ," 	1,015 ", 	862 , 	372 , 	344 , 	79 , 	43 , 	13 , 	24 , 	61 , 	5 , 	20 , 	57 , 	5 , 	27 , 	7 , 	5 , 	24 , 	7 , 	20 , 	14 , 	9 ," 	4,977 ",,,,,,,,,
FM, 	41 , 	92 , 	49 , 	39 , 	305 , 	61 , 	147 , 	390 , 	349 , 	181 , 	195 , 	180 , 	164 , 	256 , 	361 , 	190 , 	176 , 	73 , 	32 , 	37 , 	26 , 	14 , 	15 , 	33 , 	24 ," 	1,929 "," 	1,586 ", 	634 , 	515 , 	152 , 	51 , 	34 , 	36 , 	75 , 	9 , 	42 , 	99 , 	11 , 	53 , 	6 , 	7 , 	42 , 	9 , 	42 , 	31 , 	14 ," 	8,810 ",,,,,,,,,
CN, 	25 , 	38 , 	21 , 	25 , 	148 , 	24 , 	175 , 	339 , 	355 , 	38 , 	41 , 	52 , 	32 , 	26 , 	28 , 	10 , 	16 , 	33 , 	29 , 	109 , 	265 , 	95 , 	44 , 	98 , 	19 , 	945 , 	983 , 	587 , 	529 , 	137 , 	88 , 	46 , 	56 , 	100 , 	26 , 	8 , 	9 , 	58 , 	324 , 	29 , 	26 , 	105 , 	31 , 	3 , 	30 , 	2 ," 	6,209 ",,,,,,,,,
PH, 	15 , 	18 , 	19 , 	24 , 	180 , 	24 , 	186 , 	383 , 	379 , 	26 , 	30 , 	40 , 	25 , 	11 , 	25 , 	10 , 	13 , 	36 , 	103 , 	28 , 	122 , 	50 , 	34 , 	120 , 	14 ," 	1,679 "," 	1,733 ", 	702 , 	620 , 	148 , 	82 , 	109 , 	46 , 	80 , 	15 , 	3 , 	5 , 	34 , 	148 , 	26 , 	29 , 	151 , 	27 , 	2 , 	47 , 	2 ," 	7,603 ",,,,,,,,,
WC, 	28 , 	35 , 	24 , 	32 , 	156 , 	26 , 	156 , 	334 , 	313 , 	26 , 	37 , 	46 , 	27 , 	13 , 	17 , 	14 , 	12 , 	29 , 	311 , 	135 , 	30 , 	63 , 	44 , 	163 , 	18 ," 	1,488 "," 	1,501 ", 	580 , 	502 , 	131 , 	78 , 	57 , 	42 , 	74 , 	25 , 	5 , 	6 , 	56 , 	234 , 	19 , 	28 , 	183 , 	33 , 	2 , 	47 , 	2 ," 	7,182 ",,,,,,,,,
LF, 	8 , 	8 , 	8 , 	6 , 	80 , 	11 , 	57 , 	152 , 	155 , 	10 , 	15 , 	26 , 	8 , 	6 , 	5 , 	2 , 	3 , 	13 , 	111 , 	70 , 	65 , 	14 , 	17 , 	75 , 	5 , 	881 , 	824 , 	293 , 	294 , 	69 , 	34 , 	23 , 	11 , 	19 , 	4 , 	2 , 	2 , 	11 , 	48 , 	6 , 	9 , 	91 , 	16 , 	1 , 	26 , 	1 ," 	3,598 ",,,,,,,,,
OR, 	10 , 	12 , 	9 , 	8 , 	51 , 	8 , 	43 , 	116 , 	124 , 	11 , 	20 , 	20 , 	6 , 	3 , 	6 , 	2 , 	5 , 	13 , 	48 , 	29 , 	45 , 	22 , 	11 , 	58 , 	2 , 	811 , 	743 , 	256 , 	249 , 	52 , 	28 , 	25 , 	19 , 	21 , 	3 , 	3 , 	2 , 	6 , 	22 , 	9 , 	8 , 	73 , 	9 , 	1 , 	15 , 	1 ," 	3,038 ",,,,,,,,,
RR, 	25 , 	41 , 	32 , 	25 , 	69 , 	17 , 	69 , 	215 , 	186 , 	34 , 	54 , 	30 , 	20 , 	13 , 	16 , 	7 , 	11 , 	35 , 	97 , 	119 , 	158 , 	75 , 	63 , 	25 , 	28 ," 	1,131 "," 	1,235 ", 	622 , 	702 , 	210 , 	111 , 	56 , 	41 , 	41 , 	7 , 	6 , 	14 , 	23 , 	57 , 	14 , 	14 , 	141 , 	30 , 	5 , 	19 , 	2 ," 	5,942 ",,,,,,,,,
OW, 	25 , 	32 , 	16 , 	12 , 	79 , 	29 , 	54 , 	66 , 	106 , 	35 , 	105 , 	99 , 	40 , 	38 , 	32 , 	15 , 	12 , 	24 , 	15 , 	13 , 	14 , 	5 , 	2 , 	27 , 	24 ," 	1,731 "," 	1,553 "," 	1,047 ", 	903 , 	370 , 	203 , 	56 , 	76 , 	54 , 	15 , 	15 , 	26 , 	6 , 	36 , 	16 , 	24 , 	85 , 	35 , 	8 , 	7 , 	2 ," 	7,187 ",,,,,,,,,
EM, 	491 ," 	1,136 ", 	731 , 	794 ," 	1,249 ", 	957 ," 	1,370 "," 	1,836 "," 	1,719 "," 	1,128 "," 	1,180 ", 	702 , 	968 , 	920 , 	692 , 	512 ," 	1,162 "," 	2,199 "," 	1,178 "," 	2,150 "," 	1,802 "," 	1,011 ", 	927 ," 	1,235 "," 	2,145 ", 	163 , 	128 , 	547 , 	628 ," 	1,176 "," 	1,833 "," 	1,272 "," 	1,570 "," 	1,378 ", 	900 , 	672 ," 	2,423 ", 	607 ," 	1,012 ", 	671 , 	656 , 	454 ," 	1,124 ", 	959 , 	155 , 	122 ," 	48,644 ",,,,,,,,,
MT, 	444 ," 	1,002 ", 	653 , 	687 , 	936 , 	815 ," 	1,161 "," 	1,379 "," 	1,171 "," 	1,024 "," 	1,061 ", 	568 , 	779 , 	726 , 	566 , 	396 , 	846 ," 	1,567 ", 	965 ," 	1,664 "," 	1,307 ", 	726 , 	650 ," 	1,045 "," 	1,639 ", 	155 , 	148 , 	178 , 	535 ," 	1,358 "," 	2,289 "," 	1,597 "," 	2,483 "," 	1,868 "," 	1,090 ", 	556 ," 	1,651 ", 	511 , 	847 , 	849 , 	750 , 	414 ," 	1,420 ", 	681 , 	95 , 	84 ," 	43,333 ",,,,,,,,,
PL, 	384 , 	697 , 	335 , 	330 , 	698 , 	399 , 	706 , 	838 , 	803 , 	605 , 	773 , 	476 , 	498 , 	477 , 	314 , 	190 , 	300 , 	538 , 	452 , 	520 , 	429 , 	206 , 	193 , 	450 , 	946 , 	776 , 	322 , 	137 , 	362 ," 	1,297 "," 	1,687 "," 	1,131 "," 	2,114 "," 	1,288 ", 	594 , 	240 , 	640 , 	238 , 	566 , 	444 , 	385 ," 	1,110 ", 	667 , 	274 , 	119 , 	37 ," 	26,985 ",,,,,,,,,
CC, 	314 , 	676 , 	380 , 	440 , 	659 , 	511 , 	806 , 	914 , 	796 , 	576 , 	821 , 	406 , 	460 , 	420 , 	301 , 	240 , 	312 , 	485 , 	442 , 	530 , 	400 , 	253 , 	209 , 	574 , 	886 , 	646 , 	592 , 	332 , 	89 , 	665 ," 	1,093 ", 	811 ," 	1,362 ", 	850 , 	519 , 	239 , 	619 , 	270 , 	551 , 	424 , 	385 , 	457 , 	666 , 	260 , 	61 , 	34 ," 	23,736 ",,,,,,,,,
