Exit stations,Entry stations->,,ADJUSTED WEEKDAY,,,May 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	9 , 	133 , 	120 , 	84 , 	414 , 	112 , 	146 , 	130 , 	194 , 	36 , 	107 , 	91 , 	45 , 	36 , 	37 , 	20 , 	18 , 	35 , 	24 , 	19 , 	23 , 	13 , 	8 , 	17 , 	23 , 	216 , 	207 , 	275 , 	219 , 	107 , 	142 , 	28 , 	43 , 	53 , 	13 , 	6 , 	21 , 	5 , 	31 , 	12 , 	8 , 	24 , 	15 ," 	3,320 ",,,Eastbay," 	77,534 ",,SF CBD," 	199,511 ",65.6%,,,
EN, 	169 , 	14 , 	104 , 	82 , 	812 , 	170 , 	220 , 	420 , 	622 , 	102 , 	134 , 	174 , 	61 , 	47 , 	75 , 	24 , 	40 , 	72 , 	45 , 	29 , 	40 , 	9 , 	11 , 	27 , 	40 , 	849 , 	879 , 	725 , 	631 , 	145 , 	182 , 	45 , 	77 , 	141 , 	23 , 	6 , 	37 , 	5 , 	33 , 	24 , 	16 , 	56 , 	27 ," 	7,446 ",,,Westbay," 	89,419 ",,non-CBD," 	110,914 ",36.5%,,,
EP, 	130 , 	88 , 	5 , 	59 , 	579 , 	80 , 	103 , 	202 , 	263 , 	72 , 	53 , 	85 , 	28 , 	16 , 	27 , 	9 , 	14 , 	40 , 	25 , 	22 , 	23 , 	9 , 	12 , 	21 , 	13 , 	425 , 	459 , 	303 , 	290 , 	54 , 	49 , 	12 , 	29 , 	52 , 	3 , 	4 , 	16 , 	5 , 	10 , 	8 , 	4 , 	34 , 	13 ," 	3,747 ",,,Transbay," 	148,935 ",,,,,,,
NB, 	78 , 	76 , 	55 , 	5 , 	185 , 	65 , 	72 , 	162 , 	234 , 	59 , 	60 , 	91 , 	24 , 	17 , 	30 , 	9 , 	10 , 	34 , 	17 , 	15 , 	17 , 	9 , 	10 , 	15 , 	12 , 	536 , 	561 , 	341 , 	376 , 	89 , 	74 , 	21 , 	40 , 	46 , 	3 , 	5 , 	14 , 	2 , 	12 , 	7 , 	4 , 	45 , 	15 ," 	3,550 ",,,SFO Ext," 	22,331 ",,,,,,,
BK, 	435 , 	838 , 	601 , 	204 , 	17 , 	390 , 	371 , 	417 , 	564 , 	226 , 	309 , 	279 , 	142 , 	133 , 	126 , 	86 , 	156 , 	270 , 	113 , 	140 , 	126 , 	69 , 	51 , 	45 , 	51 , 	601 , 	632 , 	742 , 	650 , 	243 , 	253 , 	101 , 	97 , 	143 , 	27 , 	40 , 	117 , 	18 , 	78 , 	33 , 	19 , 	85 , 	94 ," 	10,129 ",,,Extensions," 	35,749 ",,,,,,,
AS, 	119 , 	161 , 	77 , 	59 , 	335 , 	6 , 	96 , 	184 , 	246 , 	80 , 	107 , 	136 , 	48 , 	44 , 	55 , 	23 , 	33 , 	57 , 	20 , 	17 , 	27 , 	10 , 	8 , 	18 , 	37 , 	424 , 	478 , 	344 , 	334 , 	118 , 	93 , 	20 , 	33 , 	60 , 	6 , 	10 , 	29 , 	3 , 	27 , 	10 , 	5 , 	28 , 	12 ," 	4,038 ",,,,,,,,,,,
MA, 	161 , 	211 , 	100 , 	77 , 	352 , 	99 , 	11 , 	124 , 	215 , 	61 , 	166 , 	198 , 	114 , 	108 , 	108 , 	50 , 	66 , 	122 , 	105 , 	98 , 	107 , 	40 , 	38 , 	57 , 	58 , 	663 , 	722 , 	582 , 	586 , 	206 , 	160 , 	55 , 	72 , 	95 , 	17 , 	21 , 	59 , 	23 , 	133 , 	23 , 	16 , 	44 , 	30 ," 	6,354 ",,,,,,,,,,,
19, 	131 , 	424 , 	203 , 	172 , 	387 , 	185 , 	121 , 	12 , 	72 , 	40 , 	141 , 	175 , 	196 , 	190 , 	181 , 	162 , 	182 , 	386 , 	236 , 	322 , 	216 , 	123 , 	80 , 	101 , 	55 , 	606 , 	577 , 	496 , 	532 , 	158 , 	170 , 	112 , 	101 , 	133 , 	66 , 	58 , 	181 , 	92 , 	229 , 	53 , 	31 , 	30 , 	76 ," 	8,196 ",,,,,,,,,,,
12, 	201 , 	616 , 	254 , 	240 , 	484 , 	241 , 	210 , 	74 , 	21 , 	40 , 	291 , 	362 , 	371 , 	379 , 	307 , 	211 , 	228 , 	416 , 	298 , 	398 , 	303 , 	178 , 	149 , 	195 , 	98 , 	832 , 	847 , 	806 , 	755 , 	212 , 	234 , 	127 , 	128 , 	207 , 	85 , 	102 , 	270 , 	125 , 	298 , 	79 , 	52 , 	62 , 	93 ," 	11,878 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	35 , 	90 , 	75 , 	63 , 	220 , 	87 , 	59 , 	43 , 	41 , 	9 , 	158 , 	200 , 	247 , 	210 , 	159 , 	96 , 	126 , 	160 , 	25 , 	26 , 	26 , 	10 , 	11 , 	35 , 	30 , 	485 , 	497 , 	455 , 	372 , 	97 , 	78 , 	31 , 	62 , 	92 , 	7 , 	90 , 	204 , 	12 , 	33 , 	13 , 	7 , 	18 , 	13 ," 	4,804 ",,,Dtwn SF,"4,169","13,043","30,502","10,546","17,212","20,474","6,260","95,946"
FV, 	106 , 	135 , 	59 , 	60 , 	300 , 	115 , 	168 , 	177 , 	306 , 	154 , 	15 , 	270 , 	290 , 	289 , 	261 , 	119 , 	98 , 	145 , 	56 , 	36 , 	56 , 	24 , 	46 , 	59 , 	126 , 	626 , 	709 , 	624 , 	524 , 	179 , 	202 , 	37 , 	76 , 	111 , 	19 , 	56 , 	180 , 	12 , 	53 , 	13 , 	12 , 	36 , 	16 ," 	6,957 ",,,OAK,"12,885","1,646","3,052","5,285","4,225","7,897",687,"34,990"
CL, 	95 , 	184 , 	89 , 	100 , 	305 , 	138 , 	217 , 	230 , 	391 , 	184 , 	285 , 	11 , 	181 , 	205 , 	217 , 	127 , 	164 , 	254 , 	87 , 	107 , 	100 , 	51 , 	48 , 	86 , 	116 , 	682 , 	569 , 	606 , 	491 , 	151 , 	153 , 	70 , 	70 , 	106 , 	17 , 	86 , 	427 , 	36 , 	102 , 	21 , 	20 , 	43 , 	32 ," 	7,655 ",,,CM line,"29,752","3,001","8,061","2,464","1,796","2,864","1,920","47,938"
SL, 	47 , 	62 , 	26 , 	26 , 	141 , 	47 , 	115 , 	203 , 	375 , 	243 , 	307 , 	189 , 	8 , 	112 , 	193 , 	73 , 	80 , 	110 , 	30 , 	30 , 	20 , 	10 , 	10 , 	27 , 	38 , 	556 , 	591 , 	403 , 	354 , 	70 , 	65 , 	22 , 	50 , 	68 , 	11 , 	40 , 	112 , 	7 , 	27 , 	11 , 	9 , 	21 , 	9 ," 	4,948 ",,,RM line,"11,496","5,399","2,663","6,870","1,333","3,874",599,"31,633"
