Exit stations,Entry stations->,,SATURDAY,,,Sep 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	6 , 	62 , 	77 , 	39 , 	282 , 	75 , 	81 , 	51 , 	63 , 	23 , 	80 , 	86 , 	20 , 	19 , 	19 , 	14 , 	9 , 	22 , 	15 , 	9 , 	11 , 	3 , 	5 , 	15 , 	14 , 	113 , 	80 , 	241 , 	114 , 	75 , 	94 , 	26 , 	46 , 	25 , 	7 , 	3 , 	10 , 	4 , 	34 , 	12 , 	10 , 	18 , 	15 ," 	2,022 ",,,Eastbay," 	44,567 ",,SF CBD," 	106,443 ",58.6%,,,
EN, 	82 , 	10 , 	74 , 	62 , 	673 , 	115 , 	123 , 	65 , 	127 , 	42 , 	109 , 	152 , 	41 , 	46 , 	37 , 	17 , 	17 , 	43 , 	25 , 	11 , 	21 , 	5 , 	9 , 	23 , 	28 , 	248 , 	191 , 	605 , 	206 , 	91 , 	117 , 	37 , 	62 , 	51 , 	24 , 	9 , 	20 , 	2 , 	34 , 	13 , 	13 , 	47 , 	25 ," 	3,748 ",,,Westbay," 	54,119 ",,non-CBD," 	70,039 ",38.5%,,,
EP, 	85 , 	69 , 	11 , 	39 , 	595 , 	82 , 	65 , 	51 , 	84 , 	30 , 	43 , 	79 , 	16 , 	16 , 	14 , 	7 , 	8 , 	34 , 	11 , 	8 , 	14 , 	12 , 	7 , 	30 , 	15 , 	167 , 	119 , 	349 , 	137 , 	49 , 	45 , 	15 , 	18 , 	20 , 	3 , 	4 , 	11 , 	1 , 	12 , 	4 , 	3 , 	35 , 	14 ," 	2,427 ",,,Transbay," 	83,031 ",,,,,,,
NB, 	46 , 	53 , 	43 , 	8 , 	238 , 	53 , 	49 , 	55 , 	88 , 	31 , 	62 , 	85 , 	25 , 	18 , 	12 , 	7 , 	10 , 	23 , 	17 , 	7 , 	18 , 	10 , 	5 , 	14 , 	11 , 	235 , 	186 , 	390 , 	214 , 	131 , 	85 , 	28 , 	20 , 	13 , 	4 , 	8 , 	11 , 	1 , 	10 , 	4 , 	5 , 	60 , 	15 ," 	2,404 ",,,,,,,,,,,
BK, 	296 , 	692 , 	610 , 	244 , 	27 , 	302 , 	355 , 	261 , 	314 , 	136 , 	249 , 	237 , 	138 , 	172 , 	123 , 	44 , 	113 , 	389 , 	90 , 	130 , 	253 , 	177 , 	140 , 	61 , 	72 , 	933 , 	592 ," 	1,520 ", 	800 , 	354 , 	270 , 	137 , 	85 , 	203 , 	21 , 	61 , 	209 , 	33 , 	59 , 	52 , 	25 , 	145 , 	162 ," 	11,280 ",,,,,,,,,,,
AS, 	75 , 	94 , 	79 , 	47 , 	231 , 	5 , 	88 , 	91 , 	127 , 	44 , 	87 , 	105 , 	31 , 	29 , 	20 , 	10 , 	16 , 	26 , 	17 , 	11 , 	16 , 	10 , 	7 , 	9 , 	31 , 	172 , 	134 , 	335 , 	230 , 	166 , 	96 , 	19 , 	23 , 	21 , 	4 , 	10 , 	21 , 	3 , 	23 , 	3 , 	2 , 	29 , 	14 ," 	2,608 ",,,,,,,,,,,
MA, 	86 , 	119 , 	64 , 	58 , 	342 , 	95 , 	14 , 	65 , 	83 , 	26 , 	105 , 	149 , 	54 , 	65 , 	58 , 	27 , 	20 , 	51 , 	57 , 	29 , 	49 , 	21 , 	19 , 	42 , 	49 , 	309 , 	245 , 	656 , 	374 , 	241 , 	170 , 	43 , 	43 , 	31 , 	8 , 	11 , 	24 , 	7 , 	86 , 	7 , 	11 , 	68 , 	21 ," 	4,097 ",,,,,,,,,,,
19, 	42 , 	69 , 	61 , 	59 , 	228 , 	102 , 	66 , 	7 , 	17 , 	13 , 	55 , 	80 , 	45 , 	59 , 	39 , 	18 , 	25 , 	36 , 	29 , 	31 , 	44 , 	22 , 	18 , 	52 , 	31 , 	173 , 	162 , 	386 , 	223 , 	132 , 	100 , 	32 , 	31 , 	31 , 	7 , 	10 , 	29 , 	6 , 	37 , 	7 , 	8 , 	28 , 	21 ," 	2,664 ",,,,,,,,,,,
12, 	69 , 	112 , 	78 , 	80 , 	274 , 	107 , 	75 , 	11 , 	8 , 	18 , 	90 , 	157 , 	85 , 	108 , 	66 , 	38 , 	36 , 	72 , 	55 , 	35 , 	51 , 	28 , 	30 , 	64 , 	54 , 	272 , 	248 , 	634 , 	246 , 	126 , 	101 , 	35 , 	54 , 	61 , 	24 , 	14 , 	32 , 	8 , 	68 , 	12 , 	14 , 	71 , 	43 ," 	3,855 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	22 , 	41 , 	33 , 	32 , 	126 , 	50 , 	28 , 	11 , 	14 , 	8 , 	67 , 	135 , 	111 , 	135 , 	51 , 	24 , 	43 , 	63 , 	6 , 	12 , 	10 , 	10 , 	7 , 	28 , 	20 , 	188 , 	193 , 	499 , 	223 , 	111 , 	79 , 	30 , 	37 , 	39 , 	4 , 	42 , 	72 , 	3 , 	11 , 	3 , 	5 , 	18 , 	8 ," 	2,646 ",,,Dtwn SF," 	2,173 "," 	7,090 "," 	15,610 "," 	8,408 "," 	7,034 "," 	9,269 "," 	5,715 "," 	55,298 "
FV, 	77 , 	100 , 	43 , 	63 , 	234 , 	87 , 	110 , 	76 , 	108 , 	50 , 	17 , 	211 , 	140 , 	242 , 	146 , 	65 , 	51 , 	87 , 	38 , 	18 , 	34 , 	18 , 	20 , 	38 , 	91 , 	282 , 	216 , 	607 , 	317 , 	150 , 	139 , 	39 , 	55 , 	54 , 	8 , 	35 , 	94 , 	4 , 	57 , 	9 , 	9 , 	32 , 	21 ," 	4,287 ",,,OAK," 	6,653 ", 	773 ," 	1,896 "," 	2,496 "," 	1,044 "," 	2,693 ", 	398 ," 	15,953 "
CL, 	80 , 	168 , 	79 , 	83 , 	232 , 	108 , 	168 , 	111 , 	172 , 	118 , 	209 , 	17 , 	146 , 	218 , 	157 , 	94 , 	117 , 	246 , 	74 , 	73 , 	103 , 	52 , 	40 , 	68 , 	79 , 	291 , 	168 , 	490 , 	228 , 	86 , 	92 , 	55 , 	51 , 	64 , 	12 , 	97 , 	447 , 	36 , 	131 , 	14 , 	18 , 	46 , 	38 ," 	5,369 ",,,CM line," 	15,442 "," 	1,922 "," 	5,688 "," 	2,407 "," 	1,309 "," 	1,907 "," 	2,044 "," 	30,718 "
SL, 	17 , 	35 , 	14 , 	18 , 	146 , 	35 , 	50 , 	45 , 	89 , 	112 , 	136 , 	147 , 	9 , 	86 , 	91 , 	38 , 	37 , 	62 , 	18 , 	8 , 	9 , 	6 , 	3 , 	16 , 	27 , 	145 , 	108 , 	362 , 	117 , 	52 , 	52 , 	17 , 	26 , 	33 , 	9 , 	36 , 	48 , 	3 , 	27 , 	10 , 	8 , 	23 , 	11 ," 	2,334 ",,,RM line," 	8,310 "," 	2,612 "," 	2,481 "," 	5,577 "," 	1,438 "," 	3,346 ", 	724 ," 	24,488 "
