Exit stations,Entry stations->,,TOTAL,,,Mar 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV," 	2,268 "," 	2,684 "," 	1,188 "," 	1,772 "," 	7,225 "," 	2,445 "," 	4,074 "," 	4,480 "," 	5,317 "," 	4,041 ", 	727 ," 	6,513 "," 	5,289 "," 	5,134 "," 	4,804 "," 	1,985 "," 	1,687 "," 	2,255 "," 	1,065 ", 	657 , 	976 , 	418 , 	472 ," 	1,380 "," 	2,223 "," 	22,026 "," 	23,044 "," 	22,922 "," 	19,605 "," 	8,666 "," 	5,671 "," 	1,865 "," 	2,364 "," 	3,107 ", 	220 ," 	1,339 "," 	3,053 ", 	168 , 	687 , 	339 , 	619 ," 	1,693 ", 	666 ," 	1,562 ", 	346 ," 	2,019 ", 	-   , 	-   , 	262 , 	513 ," 	193,835 ",,,,,,,,,,,,,
CL," 	1,812 "," 	3,449 "," 	1,563 "," 	1,385 "," 	4,134 "," 	1,990 "," 	3,839 "," 	4,737 "," 	6,808 "," 	5,791 "," 	6,102 ", 	739 ," 	4,291 "," 	4,455 "," 	4,096 "," 	2,231 "," 	2,799 "," 	3,177 "," 	1,652 "," 	1,541 "," 	1,366 ", 	829 , 	697 ," 	1,274 "," 	2,151 "," 	14,749 "," 	13,584 "," 	14,687 "," 	10,601 "," 	4,138 "," 	3,527 "," 	1,851 "," 	1,879 "," 	3,063 ", 	362 ," 	1,973 "," 	5,700 ", 	478 ," 	1,170 ", 	525 , 	639 ," 	1,052 ", 	670 ," 	2,708 ", 	812 ," 	4,046 ", 	-   , 	-   , 	544 ," 	1,166 "," 	162,832 ",,,,,,,,,,,,,
SL, 	949 ," 	1,532 ", 	684 , 	658 ," 	4,405 "," 	1,095 "," 	2,715 "," 	5,428 "," 	8,231 "," 	7,629 "," 	5,342 "," 	4,461 ", 	453 ," 	2,853 "," 	3,354 "," 	1,517 "," 	2,056 "," 	2,489 ", 	705 , 	643 , 	567 , 	191 , 	177 , 	546 ," 	1,004 "," 	17,398 "," 	19,463 "," 	16,005 "," 	12,918 "," 	4,140 "," 	2,472 "," 	1,101 "," 	1,707 "," 	2,442 ", 	192 ," 	1,097 "," 	2,557 ", 	201 , 	282 , 	339 , 	354 ," 	1,245 ", 	282 ," 	1,453 ", 	222 ," 	1,865 ", 	-   , 	-   , 	145 , 	382 ," 	147,946 ",,,,,,,,,,,,,
BF, 	594 , 	857 , 	334 , 	553 ," 	3,485 ", 	816 ," 	2,268 "," 	4,872 "," 	7,131 "," 	5,958 "," 	4,936 "," 	4,588 "," 	2,799 ", 	499 ," 	2,358 "," 	1,413 "," 	2,074 "," 	3,148 ", 	565 , 	280 , 	294 , 	84 , 	62 , 	292 , 	783 ," 	15,712 "," 	16,083 "," 	14,282 "," 	11,473 "," 	3,518 "," 	2,276 ", 	848 ," 	1,354 "," 	1,897 ", 	261 ," 	1,214 "," 	3,215 ", 	115 , 	234 , 	272 , 	417 , 	762 , 	296 ," 	1,679 ", 	183 ," 	2,031 ", 	-   , 	-   , 	118 , 	195 ," 	129,478 ",,,,,,,,,,,,,
HY, 	865 ," 	1,821 ", 	715 , 	733 ," 	2,860 ", 	932 ," 	2,214 "," 	4,903 "," 	6,429 "," 	3,401 "," 	4,836 "," 	4,149 "," 	3,271 "," 	2,279 ", 	491 ," 	2,243 "," 	4,631 "," 	5,176 ", 	843 , 	447 , 	441 , 	167 , 	109 , 	372 , 	803 ," 	11,112 "," 	11,525 "," 	8,878 "," 	7,186 "," 	2,440 "," 	1,484 ", 	778 , 	828 ," 	1,237 ", 	91 , 	493 ," 	1,726 ", 	294 , 	600 , 	142 , 	256 , 	613 , 	138 , 	936 , 	286 ," 	3,217 ", 	-   , 	-   , 	236 , 	636 ," 	110,263 ",,,,,,,,,,,,,
SH, 	463 , 	575 , 	197 , 	208 ," 	1,776 ", 	520 ," 	1,226 "," 	3,276 "," 	3,761 "," 	1,739 "," 	1,853 "," 	2,078 "," 	1,456 "," 	1,426 "," 	1,881 ", 	339 ," 	1,850 "," 	2,120 ", 	288 , 	162 , 	291 , 	57 , 	44 , 	142 , 	371 ," 	9,703 "," 	9,681 "," 	6,064 "," 	6,141 "," 	1,966 "," 	1,192 ", 	399 , 	515 ," 	1,174 ", 	140 , 	296 , 	873 , 	60 , 	197 , 	144 , 	268 , 	391 , 	128 , 	528 , 	166 ," 	2,256 ", 	-   , 	-   , 	71 , 	130 ," 	70,582 ",,,,,,,,,,,,,
UC, 	493 , 	777 , 	482 , 	486 ," 	3,591 ", 	868 ," 	1,383 "," 	4,542 "," 	5,236 "," 	2,657 "," 	1,774 "," 	2,719 "," 	2,189 "," 	2,067 "," 	4,371 "," 	1,572 ", 	515 ," 	3,992 ", 	358 , 	360 , 	357 , 	62 , 	83 , 	242 , 	305 ," 	19,857 "," 	17,599 "," 	9,354 "," 	8,130 "," 	2,508 ", 	898 , 	375 , 	575 ," 	1,289 ", 	179 , 	352 ," 	1,323 ", 	62 , 	210 , 	100 , 	119 , 	600 , 	89 , 	666 , 	408 ," 	2,534 ", 	-   , 	-   , 	106 , 	270 ," 	109,084 ",,,,,,,,,,,,,
FM, 	610 ," 	1,085 ", 	669 , 	568 ," 	3,918 ", 	718 ," 	1,913 "," 	5,840 "," 	6,062 "," 	2,472 "," 	2,359 "," 	3,251 "," 	2,576 "," 	2,988 "," 	5,315 "," 	2,489 "," 	3,922 ", 	990 , 	358 , 	472 , 	317 , 	151 , 	154 , 	370 , 	313 ," 	29,275 "," 	24,466 "," 	10,644 "," 	8,791 "," 	2,798 "," 	1,062 ", 	471 , 	632 ," 	1,250 ", 	147 , 	520 ," 	1,162 ", 	81 , 	219 , 	132 , 	233 , 	805 , 	104 , 	521 , 	529 ," 	2,791 ", 	-   , 	-   , 	111 , 	255 ," 	136,879 ",,,,,,,,,,,,,
CN, 	521 , 	674 , 	518 , 	469 ," 	2,573 ", 	698 ," 	3,225 "," 	6,501 "," 	7,411 ", 	917 ," 	1,073 "," 	1,554 ", 	698 , 	568 , 	856 , 	282 , 	363 , 	393 , 	627 ," 	2,601 "," 	6,194 "," 	2,213 "," 	1,060 "," 	2,135 ", 	506 ," 	18,870 "," 	19,108 "," 	13,028 "," 	11,043 "," 	3,650 "," 	2,064 "," 	1,189 "," 	1,346 "," 	2,316 ", 	624 , 	120 , 	281 ," 	1,026 "," 	3,925 ", 	533 , 	638 ," 	3,386 ", 	755 , 	87 , 	850 , 	449 , 	-   , 	-   ," 	2,133 "," 	2,506 "," 	134,557 ",,,,,,,,,,,,,
PH, 	393 , 	584 , 	389 , 	515 ," 	3,306 ", 	586 ," 	3,794 "," 	8,578 "," 	9,550 ", 	421 , 	538 ," 	1,422 ", 	572 , 	326 , 	441 , 	115 , 	366 , 	469 ," 	2,446 ", 	614 ," 	2,865 "," 	1,395 ", 	809 ," 	2,957 ", 	350 ," 	36,535 "," 	37,521 "," 	16,589 "," 	14,729 "," 	4,514 "," 	2,053 "," 	1,982 "," 	1,119 "," 	1,681 ", 	348 , 	90 , 	119 , 	968 ," 	2,087 ", 	607 , 	804 ," 	4,415 ", 	577 , 	63 ," 	1,131 ", 	469 , 	-   , 	-   , 	718 ," 	1,204 "," 	174,124 ",,,,,,,,,,,,,
WC, 	644 , 	746 , 	665 , 	642 ," 	3,316 ", 	574 ," 	3,591 "," 	7,555 "," 	7,685 ", 	629 , 	861 ," 	1,412 ", 	604 , 	282 , 	443 , 	300 , 	348 , 	358 ," 	6,668 "," 	3,216 ", 	696 ," 	1,483 ", 	953 ," 	3,607 ", 	481 ," 	30,812 "," 	30,051 "," 	14,047 "," 	11,701 "," 	3,201 "," 	1,822 "," 	1,244 "," 	1,021 "," 	1,467 ", 	380 , 	107 , 	120 ," 	1,151 "," 	3,111 ", 	567 , 	572 ," 	4,724 ", 	655 , 	53 ," 	1,105 ", 	357 , 	-   , 	-   ," 	1,106 "," 	2,267 "," 	159,400 ",,,,,,,,,,,,,
LF, 	197 , 	185 , 	227 , 	158 ," 	1,404 ", 	249 ," 	1,343 "," 	3,820 "," 	3,290 ", 	230 , 	410 , 	807 , 	170 , 	69 , 	134 , 	52 , 	56 , 	137 ," 	2,466 "," 	1,404 "," 	1,593 ", 	393 , 	344 ," 	1,816 ", 	121 ," 	19,674 "," 	18,619 "," 	7,761 "," 	7,538 "," 	1,885 ", 	957 , 	499 , 	318 , 	579 , 	111 , 	20 , 	38 , 	271 , 	596 , 	137 , 	249 ," 	2,397 ", 	393 , 	17 , 	635 , 	136 , 	-   , 	-   , 	432 , 	387 ," 	84,724 ",,,,,,,,,,,,,
OR, 	185 , 	346 , 	136 , 	206 ," 	1,189 ", 	174 ," 	1,028 "," 	2,599 "," 	2,852 ", 	226 , 	394 , 	662 , 	205 , 	52 , 	123 , 	41 , 	76 , 	159 , 	875 , 	722 ," 	1,050 ", 	408 , 	438 ," 	1,321 ", 	69 ," 	17,932 "," 	15,705 "," 	6,759 "," 	6,210 "," 	1,540 ", 	892 , 	708 , 	404 , 	450 , 	73 , 	59 , 	59 , 	158 , 	284 , 	165 , 	198 ," 	2,015 ", 	286 , 	16 , 	372 , 	133 , 	-   , 	-   , 	161 , 	264 ," 	70,379 ",,,,,,,,,,,,,
RR, 	562 , 	820 , 	795 , 	423 ," 	1,286 ", 	281 ," 	1,445 "," 	4,607 "," 	4,502 ", 	824 ," 	1,212 "," 	1,115 ", 	526 , 	211 , 	342 , 	161 , 	294 , 	384 ," 	2,072 "," 	2,829 "," 	3,478 "," 	1,701 "," 	1,547 ", 	665 , 	653 ," 	24,856 "," 	26,022 "," 	15,313 "," 	16,454 "," 	5,794 "," 	3,081 "," 	1,312 "," 	1,113 ", 	964 , 	100 , 	110 , 	248 , 	490 , 	920 , 	272 , 	328 ," 	3,870 ", 	730 , 	123 , 	516 , 	372 , 	-   , 	-   , 	419 , 	834 ," 	136,976 ",,,,,,,,,,,,,
OW, 	608 , 	849 , 	283 , 	362 ," 	1,918 ", 	637 ," 	1,106 "," 	1,661 "," 	2,411 ", 	737 ," 	2,187 "," 	2,262 ", 	942 , 	876 , 	684 , 	332 , 	283 , 	298 , 	415 , 	323 , 	456 , 	136 , 	65 , 	506 , 	737 ," 	42,633 "," 	36,692 "," 	30,627 "," 	22,886 "," 	10,331 "," 	5,976 "," 	1,513 "," 	1,905 "," 	1,532 ", 	311 , 	232 , 	683 , 	144 , 	418 , 	436 , 	592 ," 	2,830 ", 	964 , 	258 , 	224 , 	353 , 	-   , 	-   , 	193 , 	396 ," 	183,203 ",,,,,,,,,,,,,
EM," 	11,415 "," 	23,137 "," 	16,476 "," 	17,402 "," 	27,977 "," 	21,102 "," 	31,195 "," 	43,370 "," 	39,850 "," 	27,676 "," 	28,062 "," 	17,423 "," 	22,742 "," 	19,553 "," 	14,034 "," 	11,326 "," 	23,423 "," 	33,652 "," 	23,641 "," 	45,165 "," 	36,783 "," 	23,145 "," 	20,893 "," 	28,469 "," 	53,459 "," 	4,853 "," 	3,032 "," 	12,420 "," 	15,163 "," 	28,818 "," 	44,718 "," 	28,890 "," 	37,645 "," 	31,322 "," 	19,474 "," 	14,828 "," 	54,678 "," 	9,015 "," 	13,757 "," 	14,411 "," 	14,392 "," 	9,982 "," 	24,984 "," 	20,841 "," 	3,912 "," 	18,892 ", 	-   , 	-   ," 	3,226 "," 	10,421 "," 	1,101,044 ",,,,,,,,,,,,,
MT," 	11,848 "," 	21,928 "," 	15,256 "," 	15,775 "," 	22,135 "," 	18,912 "," 	28,126 "," 	35,483 "," 	28,711 "," 	26,739 "," 	24,858 "," 	14,130 "," 	20,273 "," 	17,955 "," 	13,190 "," 	10,231 "," 	19,007 "," 	25,539 "," 	20,403 "," 	38,862 "," 	29,063 "," 	17,388 "," 	14,786 "," 	24,299 "," 	42,903 "," 	3,537 "," 	4,784 "," 	4,211 "," 	14,467 "," 	35,067 "," 	55,798 "," 	38,973 "," 	62,051 "," 	47,191 "," 	26,115 "," 	13,067 "," 	40,943 "," 	8,708 "," 	12,760 "," 	18,898 "," 	18,229 "," 	10,681 "," 	35,857 "," 	15,394 "," 	2,609 "," 	18,742 ", 	-   , 	-   ," 	2,823 "," 	7,994 "," 	1,056,699 ",,,,,,,,,,,,,
PL," 	10,250 "," 	16,708 "," 	8,720 "," 	8,549 "," 	16,556 "," 	9,480 "," 	16,881 "," 	20,428 "," 	21,026 "," 	15,304 "," 	18,899 "," 	13,059 "," 	12,843 "," 	11,602 "," 	7,122 "," 	5,140 "," 	7,604 "," 	8,784 "," 	10,309 "," 	12,909 "," 	11,049 "," 	6,410 "," 	5,446 "," 	11,856 "," 	29,097 "," 	17,956 "," 	6,703 "," 	4,885 "," 	8,516 "," 	34,402 "," 	43,120 "," 	27,988 "," 	50,408 "," 	33,209 "," 	13,409 "," 	6,080 "," 	17,721 "," 	4,687 "," 	8,736 "," 	10,171 "," 	10,485 "," 	25,357 "," 	18,020 "," 	6,957 "," 	2,712 "," 	6,953 ", 	-   , 	-   ," 	2,332 "," 	5,930 "," 	682,768 ",,,,,,,,,,,,,
CC," 	7,927 "," 	14,362 "," 	9,830 "," 	10,122 "," 	15,191 "," 	11,086 "," 	18,837 "," 	21,374 "," 	18,205 "," 	14,486 "," 	17,769 "," 	9,294 "," 	10,995 "," 	9,985 "," 	6,732 "," 	5,480 "," 	7,420 "," 	8,194 "," 	9,374 "," 	12,801 "," 	10,106 "," 	7,029 "," 	5,577 "," 	13,916 "," 	23,484 "," 	14,718 "," 	13,218 "," 	8,109 "," 	2,923 "," 	15,818 "," 	24,195 "," 	18,076 "," 	29,536 "," 	20,644 "," 	11,801 "," 	5,794 "," 	14,573 "," 	4,553 "," 	7,111 "," 	9,259 "," 	9,012 "," 	10,733 "," 	16,800 "," 	5,861 "," 	1,344 "," 	6,268 ", 	-   , 	-   ," 	1,697 "," 	5,190 "," 	556,809 ",,,,,,,,,,,,,
16," 	3,943 "," 	5,633 "," 	3,190 "," 	4,001 "," 	8,353 "," 	5,919 "," 	9,159 "," 	11,321 "," 	8,331 "," 	6,155 "," 	7,844 "," 	3,974 "," 	3,502 "," 	3,186 "," 	2,334 "," 	1,800 "," 	2,102 "," 	2,293 "," 	2,889 "," 	3,753 "," 	2,526 "," 	1,493 "," 	1,329 "," 	4,899 "," 	10,737 "," 	29,397 "," 	36,526 "," 	39,650 "," 	17,670 "," 	1,509 "," 	5,273 "," 	7,859 "," 	14,969 "," 	8,469 "," 	3,950 "," 	1,649 "," 	4,669 "," 	1,341 "," 	2,877 "," 	3,512 "," 	3,820 "," 	5,102 "," 	7,084 "," 	1,715 ", 	599 ," 	1,956 ", 	-   , 	-   , 	763 ," 	2,140 "," 	323,165 ",,,,,,,,,,,,,
24," 	4,270 "," 	4,323 "," 	1,705 "," 	2,518 "," 	5,996 "," 	3,065 "," 	5,407 "," 	8,199 "," 	6,954 "," 	3,628 "," 	5,296 "," 	3,440 "," 	2,309 "," 	1,882 "," 	1,433 "," 	1,075 ", 	899 , 	945 ," 	1,870 "," 	1,811 "," 	1,660 ", 	963 , 	810 ," 	2,880 "," 	6,287 "," 	38,470 "," 	47,473 "," 	50,530 "," 	25,783 "," 	5,584 "," 	1,598 "," 	6,740 "," 	12,990 "," 	7,321 "," 	3,203 ", 	679 ," 	1,923 ", 	754 ," 	2,166 "," 	2,563 "," 	3,223 "," 	4,576 "," 	5,729 ", 	763 , 	656 , 	754 , 	-   , 	-   , 	561 ," 	1,232 "," 	304,896 ",,,,,,,,,,,,,
GP," 	1,140 "," 	1,692 ", 	731 , 	877 ," 	3,108 ", 	861 ," 	1,817 "," 	3,637 "," 	3,997 "," 	1,320 "," 	1,708 "," 	1,781 "," 	1,053 ", 	753 , 	647 , 	311 , 	326 , 	384 , 	933 ," 	1,063 "," 	1,008 ", 	366 , 	481 ," 	1,209 "," 	1,631 "," 	25,333 "," 	31,388 "," 	31,322 "," 	16,646 "," 	7,740 "," 	6,760 ", 	749 ," 	2,837 "," 	1,540 "," 	1,211 ", 	316 ," 	1,574 ", 	366 , 	913 , 	753 ," 	1,692 "," 	2,763 "," 	3,165 ", 	541 , 	369 , 	324 , 	-   , 	-   , 	259 , 	744 ," 	172,139 ",,,,,,,,,,,,,
BP," 	1,577 "," 	2,116 ", 	767 , 	815 ," 	2,386 ", 	907 ," 	1,838 "," 	2,896 "," 	3,696 "," 	1,637 "," 	1,941 "," 	1,727 "," 	1,441 "," 	1,064 ", 	718 , 	472 , 	397 , 	481 ," 	1,096 ", 	914 , 	891 , 	225 , 	329 ," 	1,006 "," 	2,080 "," 	31,222 "," 	39,912 "," 	59,844 "," 	26,020 "," 	13,585 "," 	12,063 "," 	2,816 "," 	1,124 "," 	2,129 "," 	1,649 ", 	500 ," 	1,419 ", 	264 ," 	1,009 "," 	1,413 "," 	2,821 "," 	3,414 "," 	3,409 ", 	541 , 	244 , 	411 , 	-   , 	-   , 	267 , 	970 ," 	240,463 ",,,,,,,,,,,,,
DC," 	2,394 "," 	3,683 "," 	1,348 ", 	909 ," 	2,888 "," 	1,025 "," 	1,922 "," 	3,428 "," 	4,983 "," 	2,532 "," 	3,197 "," 	3,293 "," 	2,428 "," 	1,767 "," 	1,347 "," 	1,101 "," 	1,256 "," 	1,303 "," 	2,329 "," 	1,682 "," 	1,465 ", 	581 , 	472 , 	927 ," 	1,871 "," 	29,698 "," 	39,701 "," 	38,310 "," 	19,825 "," 	8,915 "," 	7,912 "," 	1,679 "," 	2,643 ", 	963 ," 	1,091 ", 	799 ," 	2,776 "," 	1,026 "," 	1,833 "," 	1,800 "," 	3,317 "," 	5,651 "," 	6,033 "," 	1,055 ", 	393 , 	990 , 	-   , 	-   , 	541 ," 	1,651 "," 	228,733 ",,,,,,,,,,,,,
CM, 	379 , 	730 , 	184 , 	165 , 	963 , 	237 , 	562 ," 	1,645 "," 	2,720 ", 	264 , 	193 , 	348 , 	171 , 	227 , 	103 , 	109 , 	174 , 	127 , 	611 , 	308 , 	363 , 	163 , 	71 , 	110 , 	332 ," 	19,147 "," 	22,720 "," 	15,850 "," 	10,924 "," 	3,460 "," 	3,057 "," 	1,102 "," 	1,833 ", 	992 , 	346 , 	78 , 	356 , 	84 , 	419 , 	460 ," 	1,082 "," 	3,867 "," 	1,947 ", 	88 , 	91 , 	61 , 	-   , 	-   , 	156 , 	339 ," 	99,718 ",,,,,,,,,,,,,
CV, 	119 , 	205 , 	119 , 	143 ," 	1,143 ", 	245 , 	547 ," 	1,674 "," 	2,715 "," 	2,787 "," 	1,241 "," 	2,125 ", 	979 ," 	1,194 ", 	477 , 	302 , 	437 , 	491 , 	123 , 	98 , 	117 , 	34 , 	68 , 	129 , 	265 ," 	11,905 "," 	12,754 "," 	7,740 "," 	6,051 "," 	1,932 ", 	787 , 	456 , 	534 , 	894 , 	80 , 	294 ," 	2,361 ", 	28 , 	36 , 	113 , 	187 , 	577 , 	159 ," 	1,578 ", 	184 , 	424 , 	-   , 	-   , 	14 , 	26 ," 	66,891 ",,,,,,,,,,,,,
