Exit stations,Entry stations->,,WEEKDAY,,,Mar 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
SB, 	22 , 	33 , 	12 , 	10 , 	39 , 	15 , 	29 , 	71 , 	85 , 	20 , 	23 , 	22 , 	14 , 	17 , 	9 , 	8 , 	5 , 	10 , 	23 , 	30 , 	20 , 	9 , 	9 , 	13 , 	25 , 	651 , 	759 , 	463 , 	359 , 	151 , 	128 , 	67 , 	109 , 	133 , 	39 , 	6 , 	13 , 	11 , 	24 , 	34 , 	14 , 	57 , 	52 , 	4 , 	5 , 	3 , 	-   , 	-   , 	9 , 	23 ," 	3,687 ",,,,,,,,,,,,,
SO, 	52 , 	121 , 	68 , 	91 , 	187 , 	61 , 	108 , 	95 , 	123 , 	39 , 	65 , 	39 , 	47 , 	30 , 	21 , 	15 , 	19 , 	26 , 	135 , 	166 , 	177 , 	96 , 	88 , 	143 , 	128 , 	373 , 	397 , 	654 , 	325 , 	156 , 	136 , 	86 , 	119 , 	185 , 	123 , 	19 , 	108 , 	55 , 	115 , 	52 , 	49 , 	55 , 	207 , 	31 , 	19 , 	14 , 	-   , 	-   , 	18 , 	85 ," 	5,523 ",,,,,,,,,,,,,
MB, 	23 , 	74 , 	27 , 	38 , 	146 , 	31 , 	59 , 	130 , 	144 , 	17 , 	23 , 	20 , 	10 , 	9 , 	6 , 	4 , 	2 , 	3 , 	28 , 	21 , 	24 , 	13 , 	9 , 	24 , 	41 ," 	1,050 "," 	1,408 ", 	673 , 	556 , 	233 , 	192 , 	119 , 	156 , 	240 , 	80 , 	6 , 	18 , 	5 , 	17 , 	65 , 	32 , 	209 , 	50 , 	5 , 	6 , 	1 , 	-   , 	-   , 	6 , 	15 ," 	6,068 ",,,,,,,,,,,,,
WD, 	5 , 	12 , 	7 , 	8 , 	43 , 	12 , 	25 , 	113 , 	170 , 	95 , 	62 , 	71 , 	50 , 	62 , 	36 , 	21 , 	27 , 	19 , 	3 , 	3 , 	2 , 	1 , 	0 , 	3 , 	11 , 	818 , 	743 , 	329 , 	291 , 	97 , 	38 , 	31 , 	28 , 	52 , 	3 , 	62 , 	46 , 	1 , 	2 , 	6 , 	5 , 	33 , 	5 , 	17 , 	30 , 	17 , 	-   , 	-   , 	1 , 	2 ," 	3,520 ",,,,,,,,,,,,,
OA, 	11 , 	32 , 	26 , 	31 , 	76 , 	23 , 	25 , 	36 , 	50 , 	15 , 	9 , 	24 , 	6 , 	4 , 	9 , 	4 , 	14 , 	17 , 	28 , 	40 , 	34 , 	20 , 	13 , 	15 , 	8 , 	166 , 	143 , 	86 , 	69 , 	25 , 	22 , 	13 , 	10 , 	14 , 	2 , 	6 , 	55 , 	11 , 	17 , 	3 , 	5 , 	20 , 	5 , 	30 , 	5 , 	11 , 	-   , 	-   , 	3 , 	15 ," 	1,305 ",,,,,,,,,,,,,
WS, 	17 , 	45 , 	24 , 	24 , 	176 , 	34 , 	64 , 	205 , 	180 , 	102 , 	80 , 	109 , 	77 , 	81 , 	129 , 	91 , 	100 , 	105 , 	17 , 	18 , 	14 , 	4 , 	5 , 	12 , 	15 , 	717 , 	795 , 	301 , 	274 , 	82 , 	32 , 	14 , 	19 , 	42 , 	3 , 	17 , 	35 , 	9 , 	15 , 	5 , 	2 , 	16 , 	2 , 	17 , 	11 , 	31 , 	-   , 	-   , 	8 , 	12 ," 	4,190 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	9 , 	7 , 	3 , 	3 , 	25 , 	6 , 	50 , 	50 , 	55 , 	9 , 	12 , 	19 , 	4 , 	6 , 	10 , 	2 , 	3 , 	4 , 	85 , 	33 , 	37 , 	14 , 	5 , 	19 , 	8 , 	95 , 	105 , 	101 , 	80 , 	35 , 	24 , 	15 , 	13 , 	24 , 	5 , 	0 , 	2 , 	14 , 	16 , 	4 , 	8 , 	17 , 	5 , 	0 , 	3 , 	7 , 	-   , 	-   , 	6 , 	22 ," 	1,077 ",,,,,,,,,,,,,
AN, 	11 , 	9 , 	4 , 	6 , 	43 , 	7 , 	121 , 	128 , 	183 , 	22 , 	20 , 	41 , 	15 , 	8 , 	29 , 	6 , 	9 , 	10 , 	110 , 	51 , 	98 , 	17 , 	11 , 	35 , 	16 , 	384 , 	321 , 	283 , 	280 , 	123 , 	59 , 	43 , 	44 , 	73 , 	18 , 	1 , 	4 , 	26 , 	31 , 	20 , 	27 , 	92 , 	17 , 	2 , 	23 , 	15 , 	-   , 	-   , 	27 , 	25 ," 	2,949 ",,,,,,,,,,,,,
Entries," 	4,290 "," 	7,668 "," 	4,767 "," 	4,251 "," 	10,833 "," 	5,123 "," 	8,560 "," 	13,417 "," 	13,910 "," 	7,109 "," 	7,703 "," 	5,747 "," 	6,060 "," 	5,298 "," 	4,705 "," 	3,051 "," 	4,761 "," 	5,928 "," 	5,698 "," 	7,729 "," 	6,484 "," 	3,506 "," 	2,928 "," 	5,205 "," 	7,955 "," 	41,234 "," 	43,784 "," 	29,464 "," 	24,817 "," 	12,937 "," 	12,567 "," 	7,655 "," 	11,250 "," 	9,497 "," 	4,403 "," 	2,813 "," 	8,222 "," 	2,133 "," 	3,777 "," 	3,509 "," 	3,667 "," 	5,570 "," 	6,525 "," 	3,404 "," 	1,273 "," 	4,294 ", 	-   , 	-   ," 	1,187 "," 	2,848 "," 	409,516 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
