Exit stations,Entry stations->,,SATURDAY,,,Mar 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,
WD, 	1 , 	8 , 	3 , 	3 , 	35 , 	4 , 	7 , 	12 , 	9 , 	25 , 	44 , 	82 , 	33 , 	49 , 	24 , 	12 , 	15 , 	10 , 	2 , 	1 , 	0 , 	1 , 	1 , 	4 , 	7 , 	156 , 	89 , 	192 , 	92 , 	30 , 	15 , 	10 , 	8 , 	17 , 	1 , 	55 , 	29 , 	0 , 	1 , 	1 , 	1 , 	23 , 	4 , 	8 , 	15 , 	8 , 	-   , 	-   , 	1 , 	1 ," 	1,150 ",,,,,,,,,,
OA, 	4 , 	13 , 	14 , 	15 , 	83 , 	11 , 	11 , 	12 , 	16 , 	7 , 	5 , 	16 , 	4 , 	2 , 	4 , 	3 , 	8 , 	8 , 	12 , 	14 , 	11 , 	8 , 	3 , 	10 , 	4 , 	38 , 	21 , 	50 , 	25 , 	9 , 	12 , 	6 , 	4 , 	9 , 	1 , 	2 , 	19 , 	3 , 	8 , 	1 , 	1 , 	12 , 	1 , 	8 , 	3 , 	4 , 	-   , 	-   , 	1 , 	7 , 	545 ,,,,,,,,,,
WS, 	8 , 	27 , 	15 , 	15 , 	177 , 	25 , 	27 , 	44 , 	36 , 	43 , 	34 , 	150 , 	22 , 	39 , 	39 , 	27 , 	32 , 	40 , 	11 , 	11 , 	10 , 	2 , 	3 , 	15 , 	13 , 	145 , 	100 , 	185 , 	113 , 	38 , 	22 , 	6 , 	14 , 	16 , 	4 , 	8 , 	18 , 	3 , 	7 , 	1 , 	2 , 	9 , 	1 , 	9 , 	6 , 	17 , 	-   , 	-   , 	2 , 	3 ," 	1,593 ",,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,
PC, 	5 , 	7 , 	2 , 	1 , 	8 , 	3 , 	10 , 	7 , 	7 , 	2 , 	6 , 	8 , 	3 , 	2 , 	2 , 	1 , 	0 , 	1 , 	39 , 	13 , 	15 , 	7 , 	4 , 	6 , 	3 , 	17 , 	14 , 	39 , 	16 , 	10 , 	10 , 	3 , 	7 , 	6 , 	3 , 	1 , 	2 , 	6 , 	10 , 	2 , 	3 , 	8 , 	2 , 	1 , 	3 , 	5 , 	-   , 	-   , 	3 , 	10 , 	342 ,,,,,,,,,,
AN, 	9 , 	9 , 	4 , 	3 , 	16 , 	6 , 	32 , 	20 , 	27 , 	5 , 	15 , 	31 , 	9 , 	8 , 	9 , 	3 , 	6 , 	3 , 	45 , 	18 , 	37 , 	7 , 	3 , 	20 , 	8 , 	82 , 	45 , 	129 , 	72 , 	19 , 	23 , 	9 , 	15 , 	17 , 	5 , 	1 , 	2 , 	8 , 	15 , 	7 , 	10 , 	52 , 	5 , 	1 , 	15 , 	7 , 	-   , 	-   , 	14 , 	14 , 	918 ,,,,,,,,,,
Entries," 	1,648 "," 	2,749 "," 	1,942 "," 	1,886 "," 	6,154 "," 	2,029 "," 	3,183 "," 	3,731 "," 	3,570 "," 	2,663 "," 	3,499 "," 	3,797 "," 	2,232 "," 	2,110 "," 	1,480 ", 	874 ," 	1,294 "," 	1,559 "," 	1,759 "," 	1,664 "," 	2,269 "," 	1,213 "," 	1,072 "," 	2,567 "," 	4,143 "," 	9,502 "," 	7,477 "," 	19,251 "," 	9,669 "," 	6,554 "," 	6,240 "," 	3,009 "," 	4,462 "," 	3,862 "," 	1,157 "," 	1,036 "," 	2,488 ", 	481 ," 	1,150 ", 	927 ," 	1,306 "," 	4,181 "," 	2,680 "," 	1,127 ", 	740 ," 	1,543 ", 	-   , 	-   , 	294 , 	775 ," 	150,999 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
