Exit stations,Entry stations->,,ADJUSTED WEEKDAY,,,Sep 03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	9 , 	145 , 	123 , 	92 , 	413 , 	117 , 	153 , 	145 , 	203 , 	52 , 	113 , 	87 , 	40 , 	43 , 	38 , 	26 , 	17 , 	34 , 	35 , 	27 , 	22 , 	13 , 	12 , 	25 , 	26 , 	194 , 	228 , 	267 , 	225 , 	108 , 	153 , 	24 , 	47 , 	67 , 	11 , 	3 , 	22 , 	9 , 	24 , 	7 , 	6 , 	15 , 	9 ," 	3,429 ",,,Eastbay," 	77,826 ",,SF CBD," 	196,620 ",64.5%,,,
EN, 	120 , 	12 , 	87 , 	67 , 	808 , 	130 , 	165 , 	322 , 	490 , 	97 , 	157 , 	185 , 	63 , 	61 , 	65 , 	40 , 	45 , 	66 , 	44 , 	22 , 	35 , 	9 , 	10 , 	22 , 	28 , 	802 , 	883 , 	706 , 	672 , 	118 , 	161 , 	44 , 	87 , 	151 , 	21 , 	6 , 	36 , 	6 , 	22 , 	43 , 	49 , 	100 , 	16 ," 	7,072 ",,,Westbay," 	86,740 ",,non-CBD," 	112,590 ",37.0%,,,
EP, 	135 , 	85 , 	11 , 	50 , 	698 , 	75 , 	88 , 	187 , 	289 , 	101 , 	50 , 	79 , 	27 , 	16 , 	25 , 	8 , 	18 , 	37 , 	30 , 	20 , 	28 , 	8 , 	9 , 	24 , 	9 , 	431 , 	442 , 	304 , 	284 , 	48 , 	43 , 	15 , 	30 , 	77 , 	5 , 	8 , 	14 , 	3 , 	11 , 	4 , 	6 , 	25 , 	12 ," 	3,871 ",,,Transbay," 	149,115 ",,,,,,,
NB, 	91 , 	85 , 	48 , 	5 , 	216 , 	61 , 	77 , 	162 , 	244 , 	79 , 	60 , 	89 , 	24 , 	13 , 	28 , 	10 , 	9 , 	34 , 	21 , 	15 , 	22 , 	7 , 	13 , 	17 , 	16 , 	497 , 	542 , 	324 , 	384 , 	83 , 	64 , 	27 , 	34 , 	72 , 	6 , 	4 , 	13 , 	3 , 	8 , 	3 , 	5 , 	32 , 	14 ," 	3,563 ",,,SFO Ext," 	17,049 ",,,,,,,
BK, 	436 ," 	1,034 ", 	712 , 	228 , 	18 , 	423 , 	418 , 	454 , 	610 , 	350 , 	314 , 	291 , 	162 , 	146 , 	132 , 	109 , 	173 , 	313 , 	125 , 	176 , 	152 , 	76 , 	70 , 	52 , 	58 , 	643 , 	649 , 	764 , 	787 , 	267 , 	285 , 	141 , 	120 , 	229 , 	31 , 	38 , 	121 , 	36 , 	95 , 	21 , 	14 , 	60 , 	81 ," 	11,416 ",,,Extensions," 	36,923 ",,,,,,,
AS, 	117 , 	146 , 	70 , 	43 , 	357 , 	6 , 	86 , 	168 , 	238 , 	110 , 	109 , 	122 , 	46 , 	40 , 	41 , 	19 , 	29 , 	52 , 	30 , 	19 , 	24 , 	12 , 	12 , 	16 , 	29 , 	389 , 	471 , 	315 , 	330 , 	103 , 	82 , 	26 , 	38 , 	76 , 	4 , 	9 , 	27 , 	4 , 	17 , 	5 , 	6 , 	21 , 	11 ," 	3,875 ",,,,,,,,,,,
MA, 	153 , 	206 , 	80 , 	84 , 	393 , 	84 , 	9 , 	122 , 	221 , 	99 , 	147 , 	187 , 	99 , 	86 , 	98 , 	56 , 	60 , 	101 , 	104 , 	95 , 	89 , 	33 , 	30 , 	62 , 	51 , 	638 , 	693 , 	561 , 	621 , 	187 , 	149 , 	52 , 	75 , 	124 , 	23 , 	11 , 	53 , 	33 , 	110 , 	12 , 	13 , 	32 , 	26 ," 	6,161 ",,,,,,,,,,,
19, 	147 , 	424 , 	190 , 	172 , 	405 , 	168 , 	115 , 	8 , 	74 , 	47 , 	113 , 	165 , 	175 , 	171 , 	155 , 	141 , 	162 , 	299 , 	230 , 	286 , 	196 , 	105 , 	76 , 	99 , 	42 , 	592 , 	588 , 	460 , 	544 , 	148 , 	154 , 	117 , 	111 , 	163 , 	71 , 	39 , 	126 , 	93 , 	216 , 	27 , 	23 , 	17 , 	57 ," 	7,713 ",,,,,,,,,,,
12, 	210 , 	637 , 	284 , 	253 , 	526 , 	231 , 	220 , 	75 , 	18 , 	67 , 	219 , 	360 , 	387 , 	363 , 	305 , 	215 , 	259 , 	444 , 	306 , 	404 , 	305 , 	192 , 	157 , 	183 , 	81 , 	872 , 	861 , 	900 , 	797 , 	209 , 	257 , 	145 , 	167 , 	251 , 	119 , 	70 , 	225 , 	122 , 	287 , 	42 , 	30 , 	41 , 	85 ," 	12,180 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	42 , 	121 , 	108 , 	87 , 	318 , 	115 , 	93 , 	49 , 	66 , 	8 , 	178 , 	237 , 	259 , 	220 , 	155 , 	97 , 	115 , 	173 , 	25 , 	24 , 	26 , 	11 , 	11 , 	39 , 	43 , 	470 , 	481 , 	450 , 	384 , 	103 , 	84 , 	36 , 	75 , 	120 , 	15 , 	99 , 	248 , 	9 , 	25 , 	10 , 	7 , 	33 , 	12 ," 	5,283 ",,,Dtwn SF,"3,810","13,328","31,498","10,853","17,688","19,486","4,558","96,664"
