Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Sep 03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	11 , 	62 , 	58 , 	32 , 	141 , 	67 , 	60 , 	21 , 	57 , 	16 , 	57 , 	110 , 	14 , 	17 , 	12 , 	9 , 	8 , 	18 , 	18 , 	5 , 	6 , 	4 , 	2 , 	10 , 	21 , 	63 , 	56 , 	137 , 	77 , 	53 , 	82 , 	18 , 	24 , 	14 , 	8 , 	3 , 	6 , 	3 , 	23 , 	3 , 	4 , 	10 , 	6 ," 	1,421 ",,,Eastbay," 	37,488 ",,SF CBD," 	69,648 ",58.5%,,,
EN, 	54 , 	7 , 	42 , 	34 , 	217 , 	64 , 	59 , 	29 , 	78 , 	30 , 	49 , 	447 , 	21 , 	26 , 	19 , 	9 , 	17 , 	32 , 	15 , 	5 , 	14 , 	3 , 	5 , 	9 , 	14 , 	188 , 	129 , 	268 , 	150 , 	39 , 	64 , 	21 , 	42 , 	29 , 	16 , 	6 , 	12 , 	3 , 	15 , 	17 , 	15 , 	33 , 	7 ," 	2,348 ",,,Westbay," 	32,397 ",,non-CBD," 	51,863 ",43.6%,,,
EP, 	57 , 	45 , 	6 , 	29 , 	227 , 	50 , 	36 , 	26 , 	58 , 	27 , 	18 , 	180 , 	12 , 	7 , 	7 , 	7 , 	9 , 	21 , 	11 , 	3 , 	7 , 	5 , 	3 , 	12 , 	3 , 	131 , 	100 , 	168 , 	119 , 	25 , 	22 , 	11 , 	7 , 	13 , 	2 , 	3 , 	9 , 	1 , 	8 , 	2 , 	2 , 	31 , 	7 ," 	1,521 ",,,Transbay," 	54,386 ",,,,,,,
NB, 	32 , 	36 , 	28 , 	7 , 	77 , 	40 , 	29 , 	25 , 	68 , 	24 , 	25 , 	161 , 	12 , 	8 , 	8 , 	3 , 	8 , 	15 , 	11 , 	8 , 	15 , 	5 , 	4 , 	12 , 	5 , 	189 , 	119 , 	185 , 	192 , 	45 , 	42 , 	15 , 	7 , 	7 , 	2 , 	1 , 	7 , 	1 , 	9 , 	2 , 	2 , 	38 , 	5 ," 	1,532 ",,,SFO Ext," 	9,058 ",,,,,,,
BK, 	155 , 	239 , 	231 , 	72 , 	13 , 	147 , 	132 , 	136 , 	192 , 	74 , 	111 , 	257 , 	44 , 	47 , 	40 , 	22 , 	51 , 	176 , 	26 , 	29 , 	42 , 	23 , 	22 , 	25 , 	26 , 	291 , 	190 , 	603 , 	375 , 	131 , 	97 , 	46 , 	32 , 	48 , 	12 , 	14 , 	52 , 	5 , 	21 , 	8 , 	5 , 	83 , 	44 ," 	4,383 ",,,Extensions," 	16,891 ",,,,,,,
AS, 	82 , 	75 , 	49 , 	36 , 	124 , 	6 , 	68 , 	53 , 	83 , 	39 , 	63 , 	126 , 	20 , 	25 , 	13 , 	9 , 	17 , 	29 , 	7 , 	7 , 	8 , 	7 , 	3 , 	7 , 	17 , 	106 , 	96 , 	172 , 	173 , 	59 , 	53 , 	13 , 	11 , 	11 , 	6 , 	5 , 	10 , 	1 , 	10 , 	1 , 	5 , 	20 , 	7 ," 	1,726 ",,,,,,,,,,,
MA, 	52 , 	71 , 	34 , 	26 , 	129 , 	71 , 	8 , 	31 , 	67 , 	20 , 	54 , 	230 , 	19 , 	31 , 	28 , 	14 , 	14 , 	29 , 	30 , 	18 , 	20 , 	11 , 	7 , 	17 , 	27 , 	209 , 	149 , 	288 , 	288 , 	96 , 	73 , 	22 , 	25 , 	17 , 	6 , 	5 , 	14 , 	7 , 	50 , 	2 , 	3 , 	36 , 	9 ," 	2,351 ",,,,,,,,,,,
19, 	32 , 	37 , 	28 , 	29 , 	134 , 	54 , 	36 , 	4 , 	22 , 	12 , 	41 , 	95 , 	25 , 	30 , 	17 , 	9 , 	9 , 	26 , 	18 , 	12 , 	17 , 	9 , 	7 , 	25 , 	19 , 	98 , 	88 , 	229 , 	167 , 	53 , 	37 , 	13 , 	13 , 	14 , 	6 , 	4 , 	12 , 	6 , 	26 , 	2 , 	1 , 	12 , 	10 ," 	1,531 ",,,,,,,,,,,
12, 	52 , 	87 , 	52 , 	57 , 	169 , 	77 , 	65 , 	14 , 	10 , 	21 , 	65 , 	198 , 	63 , 	89 , 	53 , 	31 , 	44 , 	58 , 	43 , 	34 , 	31 , 	19 , 	13 , 	38 , 	31 , 	183 , 	198 , 	486 , 	249 , 	91 , 	66 , 	36 , 	45 , 	40 , 	22 , 	7 , 	19 , 	10 , 	34 , 	5 , 	5 , 	31 , 	22 ," 	2,957 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	15 , 	34 , 	21 , 	23 , 	76 , 	36 , 	19 , 	15 , 	18 , 	7 , 	75 , 	223 , 	86 , 	76 , 	30 , 	15 , 	32 , 	40 , 	7 , 	10 , 	11 , 	4 , 	2 , 	8 , 	19 , 	135 , 	136 , 	304 , 	187 , 	59 , 	55 , 	24 , 	25 , 	19 , 	7 , 	34 , 	46 , 	1 , 	5 , 	3 , 	2 , 	47 , 	4 ," 	1,988 ",,,Dtwn SF," 	1,221 "," 	4,565 "," 	10,662 "," 	4,348 "," 	5,361 "," 	7,297 "," 	2,443 "," 	33,454 "
