Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Dec 07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,
OR, 	2 , 	5 , 	4 , 	3 , 	16 , 	5 , 	11 , 	8 , 	21 , 	4 , 	10 , 	120 , 	1 , 	2 , 	2 , 	0 , 	1 , 	4 , 	20 , 	15 , 	20 , 	7 , 	5 , 	29 , 	1 , 	99 , 	82 , 	300 , 	89 , 	12 , 	13 , 	7 , 	7 , 	9 , 	3 , 	1 , 	1 , 	1 , 	7 , 	1 , 	1 , 	28 , 	3 , 	980 ,,,,,,,,,,
RR, 	6 , 	11 , 	17 , 	13 , 	36 , 	11 , 	32 , 	38 , 	38 , 	12 , 	25 , 	102 , 	9 , 	7 , 	9 , 	2 , 	3 , 	11 , 	29 , 	33 , 	61 , 	37 , 	30 , 	8 , 	14 , 	202 , 	173 , 	611 , 	224 , 	93 , 	66 , 	29 , 	22 , 	21 , 	3 , 	3 , 	7 , 	4 , 	13 , 	2 , 	2 , 	54 , 	11 ," 	2,131 ",,,,,,,,,,
OW, 	13 , 	20 , 	7 , 	6 , 	43 , 	27 , 	37 , 	20 , 	46 , 	20 , 	70 , 	116 , 	16 , 	32 , 	21 , 	5 , 	9 , 	6 , 	8 , 	4 , 	4 , 	2 , 	2 , 	9 , 	6 , 	187 , 	183 , 	766 , 	214 , 	86 , 	62 , 	19 , 	22 , 	13 , 	3 , 	4 , 	10 , 	1 , 	21 , 	3 , 	6 , 	28 , 	5 ," 	2,181 ",,,,,,,,,,
EM, 	63 , 	154 , 	106 , 	142 , 	286 , 	109 , 	192 , 	111 , 	202 , 	140 , 	159 , 	475 , 	104 , 	103 , 	66 , 	39 , 	68 , 	167 , 	120 , 	182 , 	215 , 	115 , 	116 , 	223 , 	213 , 	43 , 	29 , 	318 , 	79 , 	279 , 	318 , 	168 , 	261 , 	150 , 	42 , 	93 , 	356 , 	44 , 	129 , 	38 , 	38 , 	225 , 	108 ," 	6,587 ",,,,,,,,,,
MT, 	57 , 	141 , 	98 , 	139 , 	188 , 	97 , 	172 , 	110 , 	211 , 	187 , 	144 , 	249 , 	100 , 	95 , 	41 , 	25 , 	50 , 	139 , 	77 , 	110 , 	124 , 	86 , 	81 , 	178 , 	216 , 	27 , 	29 , 	61 , 	65 , 	315 , 	411 , 	301 , 	933 , 	186 , 	62 , 	62 , 	202 , 	33 , 	87 , 	42 , 	43 , 	226 , 	84 ," 	6,283 ",,,,,,,,,,
PL, 	162 , 	456 , 	302 , 	313 , 	670 , 	297 , 	538 , 	280 , 	460 , 	487 , 	560 , 	783 , 	357 , 	337 , 	135 , 	128 , 	211 , 	496 , 	228 , 	380 , 	495 , 	331 , 	290 , 	579 , 	775 , 	329 , 	53 , 	135 , 	271 ," 	1,386 "," 	1,881 "," 	1,099 "," 	1,755 ", 	969 , 	310 , 	268 ," 	1,040 ", 	132 , 	289 , 	251 , 	218 ," 	1,209 ", 	624 ," 	22,268 ",,,,,,,,,,
CC, 	51 , 	127 , 	98 , 	137 , 	228 , 	129 , 	230 , 	129 , 	157 , 	150 , 	196 , 	288 , 	75 , 	83 , 	44 , 	29 , 	52 , 	129 , 	72 , 	95 , 	126 , 	93 , 	81 , 	210 , 	214 , 	75 , 	57 , 	284 , 	65 , 	607 , 	629 , 	284 , 	538 , 	207 , 	106 , 	61 , 	189 , 	25 , 	74 , 	59 , 	100 , 	422 , 	138 ," 	7,145 ",,,,,,,,,,
16, 	45 , 	44 , 	27 , 	57 , 	106 , 	76 , 	105 , 	65 , 	58 , 	69 , 	91 , 	110 , 	26 , 	25 , 	13 , 	14 , 	11 , 	24 , 	32 , 	16 , 	22 , 	15 , 	12 , 	82 , 	83 , 	270 , 	224 ," 	1,533 ", 	639 , 	44 , 	217 , 	185 , 	358 , 	128 , 	73 , 	12 , 	38 , 	5 , 	31 , 	28 , 	63 , 	144 , 	49 ," 	5,271 ",,,,,,,,,,
24, 	69 , 	72 , 	24 , 	47 , 	100 , 	66 , 	85 , 	62 , 	63 , 	67 , 	93 , 	125 , 	28 , 	26 , 	18 , 	17 , 	13 , 	22 , 	26 , 	18 , 	25 , 	16 , 	14 , 	59 , 	69 , 	306 , 	256 ," 	2,044 ", 	696 , 	218 , 	53 , 	157 , 	385 , 	166 , 	87 , 	12 , 	32 , 	7 , 	44 , 	35 , 	130 , 	153 , 	55 ," 	6,059 ",,,,,,,,,,
GP, 	15 , 	20 , 	9 , 	13 , 	40 , 	14 , 	25 , 	17 , 	23 , 	28 , 	20 , 	77 , 	14 , 	13 , 	4 , 	4 , 	5 , 	16 , 	15 , 	11 , 	17 , 	8 , 	6 , 	26 , 	18 , 	166 , 	156 ," 	1,329 ", 	255 , 	163 , 	147 , 	27 , 	60 , 	32 , 	27 , 	6 , 	26 , 	5 , 	20 , 	12 , 	46 , 	72 , 	27 ," 	3,032 ",,,,,,,,,,
