Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Dec 07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,
RM, 	8 , 	96 , 	80 , 	41 , 	189 , 	68 , 	61 , 	41 , 	69 , 	14 , 	69 , 	59 , 	20 , 	24 , 	24 , 	13 , 	6 , 	18 , 	16 , 	10 , 	7 , 	6 , 	6 , 	11 , 	19 , 	87 , 	69 , 	271 , 	98 , 	74 , 	94 , 	16 , 	30 , 	27 , 	7 , 	3 , 	10 , 	2 , 	26 , 	7 , 	8 , 	12 , 	8 ," 	1,823 ",,,,,,,,,,
EN, 	110 , 	11 , 	100 , 	51 , 	377 , 	116 , 	126 , 	88 , 	157 , 	30 , 	97 , 	121 , 	28 , 	38 , 	34 , 	19 , 	25 , 	39 , 	30 , 	8 , 	23 , 	7 , 	9 , 	22 , 	40 , 	239 , 	223 , 	908 , 	229 , 	79 , 	118 , 	37 , 	68 , 	59 , 	19 , 	5 , 	19 , 	4 , 	34 , 	9 , 	13 , 	43 , 	16 ," 	3,831 ",,,,,,,,,,
EP, 	97 , 	76 , 	7 , 	39 , 	348 , 	73 , 	59 , 	52 , 	101 , 	33 , 	41 , 	57 , 	15 , 	10 , 	9 , 	5 , 	11 , 	24 , 	14 , 	11 , 	17 , 	9 , 	7 , 	18 , 	11 , 	125 , 	140 , 	487 , 	145 , 	38 , 	39 , 	14 , 	16 , 	16 , 	3 , 	3 , 	9 , 	2 , 	9 , 	1 , 	2 , 	28 , 	10 ," 	2,230 ",,,,,,,,,,
NB, 	54 , 	54 , 	44 , 	9 , 	112 , 	45 , 	54 , 	53 , 	98 , 	27 , 	56 , 	62 , 	14 , 	22 , 	14 , 	5 , 	7 , 	22 , 	5 , 	8 , 	15 , 	6 , 	4 , 	12 , 	12 , 	163 , 	154 , 	488 , 	215 , 	91 , 	68 , 	25 , 	17 , 	15 , 	4 , 	4 , 	8 , 	4 , 	11 , 	4 , 	3 , 	37 , 	10 ," 	2,139 ",,,,,,,,,,
BK, 	197 , 	383 , 	333 , 	109 , 	17 , 	269 , 	244 , 	186 , 	363 , 	113 , 	188 , 	132 , 	77 , 	79 , 	64 , 	37 , 	55 , 	139 , 	42 , 	49 , 	75 , 	57 , 	37 , 	39 , 	49 , 	340 , 	275 ," 	1,103 ", 	386 , 	158 , 	160 , 	72 , 	51 , 	78 , 	7 , 	26 , 	74 , 	12 , 	28 , 	11 , 	10 , 	86 , 	82 ," 	6,294 ",,,,,,,,,,
AS, 	66 , 	110 , 	64 , 	46 , 	228 , 	9 , 	80 , 	86 , 	131 , 	44 , 	86 , 	87 , 	21 , 	42 , 	24 , 	12 , 	15 , 	24 , 	15 , 	10 , 	16 , 	8 , 	6 , 	18 , 	35 , 	134 , 	126 , 	393 , 	192 , 	118 , 	82 , 	19 , 	21 , 	20 , 	3 , 	4 , 	14 , 	4 , 	14 , 	3 , 	2 , 	32 , 	8 ," 	2,468 ",,,,,,,,,,
MA, 	69 , 	116 , 	62 , 	53 , 	227 , 	81 , 	9 , 	83 , 	112 , 	29 , 	107 , 	126 , 	43 , 	78 , 	47 , 	23 , 	18 , 	39 , 	49 , 	32 , 	42 , 	19 , 	18 , 	40 , 	50 , 	234 , 	234 , 	804 , 	320 , 	157 , 	129 , 	30 , 	30 , 	31 , 	3 , 	10 , 	23 , 	6 , 	73 , 	4 , 	5 , 	41 , 	16 ," 	3,727 ",,,,,,,,,,
19, 	39 , 	87 , 	51 , 	58 , 	177 , 	90 , 	74 , 	8 , 	28 , 	10 , 	72 , 	67 , 	52 , 	68 , 	40 , 	23 , 	24 , 	50 , 	45 , 	36 , 	46 , 	26 , 	20 , 	53 , 	41 , 	117 , 	131 , 	376 , 	191 , 	90 , 	74 , 	31 , 	23 , 	38 , 	5 , 	11 , 	25 , 	9 , 	50 , 	3 , 	6 , 	12 , 	10 ," 	2,488 ",,,,,,,,,,
12, 	68 , 	140 , 	95 , 	100 , 	240 , 	122 , 	96 , 	28 , 	15 , 	20 , 	146 , 	181 , 	137 , 	150 , 	98 , 	43 , 	75 , 	106 , 	61 , 	63 , 	60 , 	29 , 	34 , 	63 , 	73 , 	253 , 	219 , 	719 , 	265 , 	91 , 	95 , 	44 , 	56 , 	65 , 	14 , 	15 , 	34 , 	15 , 	69 , 	8 , 	6 , 	25 , 	19 ," 	4,253 ",,,,,,,,,,
LM, 	15 , 	27 , 	28 , 	28 , 	108 , 	40 , 	30 , 	7 , 	24 , 	9 , 	66 , 	103 , 	87 , 	127 , 	44 , 	23 , 	43 , 	64 , 	10 , 	6 , 	10 , 	6 , 	6 , 	13 , 	23 , 	173 , 	178 , 	673 , 	191 , 	81 , 	64 , 	26 , 	36 , 	31 , 	8 , 	63 , 	81 , 	4 , 	9 , 	6 , 	8 , 	46 , 	20 ," 	2,646 ",,,,,,,,,,
