Exit stations,Entry stations->,,SATURDAY,,,Dec 08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	63 , 	83 , 	44 , 	200 , 	67 , 	64 , 	52 , 	56 , 	12 , 	69 , 	46 , 	19 , 	24 , 	19 , 	9 , 	10 , 	20 , 	17 , 	9 , 	7 , 	5 , 	5 , 	10 , 	19 , 	99 , 	82 , 	251 , 	97 , 	68 , 	91 , 	15 , 	35 , 	27 , 	8 , 	6 , 	12 , 	2 , 	26 , 	7 , 	11 , 	23 , 	6 ," 	1,795 ",,,Eastbay," 	39,129 ",,SF CBD," 	122,434 ",64.6%,,,
EN, 	90 , 	12 , 	84 , 	61 , 	476 , 	104 , 	119 , 	78 , 	160 , 	37 , 	110 , 	112 , 	40 , 	44 , 	34 , 	18 , 	22 , 	45 , 	25 , 	12 , 	25 , 	5 , 	6 , 	17 , 	28 , 	280 , 	227 , 	826 , 	195 , 	73 , 	100 , 	34 , 	56 , 	49 , 	24 , 	7 , 	18 , 	5 , 	30 , 	10 , 	15 , 	56 , 	17 ," 	3,780 ",,,Westbay," 	63,272 ",,non-CBD," 	62,074 ",32.8%,,,
EP, 	87 , 	80 , 	7 , 	43 , 	453 , 	84 , 	70 , 	57 , 	89 , 	31 , 	48 , 	46 , 	12 , 	12 , 	10 , 	8 , 	8 , 	21 , 	10 , 	10 , 	12 , 	6 , 	7 , 	25 , 	10 , 	194 , 	170 , 	522 , 	149 , 	42 , 	38 , 	17 , 	18 , 	14 , 	3 , 	8 , 	11 , 	1 , 	9 , 	2 , 	4 , 	36 , 	13 ," 	2,492 ",,,Transbay," 	87,094 ",,,,,,,
NB, 	53 , 	60 , 	47 , 	9 , 	151 , 	50 , 	50 , 	67 , 	76 , 	36 , 	71 , 	52 , 	17 , 	19 , 	14 , 	6 , 	10 , 	27 , 	11 , 	11 , 	16 , 	6 , 	4 , 	14 , 	7 , 	249 , 	218 , 	556 , 	229 , 	95 , 	77 , 	31 , 	14 , 	16 , 	5 , 	4 , 	8 , 	2 , 	15 , 	5 , 	4 , 	47 , 	12 ," 	2,468 ",,,,,,,,,,,
BK, 	214 , 	476 , 	462 , 	156 , 	22 , 	230 , 	316 , 	221 , 	299 , 	123 , 	211 , 	138 , 	101 , 	111 , 	78 , 	42 , 	63 , 	249 , 	59 , 	84 , 	149 , 	72 , 	60 , 	50 , 	66 , 	463 , 	320 ," 	1,208 ", 	438 , 	183 , 	159 , 	77 , 	50 , 	109 , 	18 , 	38 , 	116 , 	19 , 	42 , 	13 , 	17 , 	103 , 	88 ," 	7,507 ",,,,,,,,,,,
AS, 	73 , 	106 , 	67 , 	42 , 	191 , 	6 , 	88 , 	102 , 	129 , 	36 , 	94 , 	72 , 	18 , 	47 , 	24 , 	10 , 	11 , 	30 , 	13 , 	9 , 	16 , 	9 , 	5 , 	19 , 	45 , 	157 , 	131 , 	366 , 	206 , 	116 , 	89 , 	26 , 	19 , 	14 , 	4 , 	9 , 	20 , 	2 , 	19 , 	2 , 	4 , 	31 , 	12 ," 	2,486 ",,,,,,,,,,,
MA, 	71 , 	126 , 	65 , 	55 , 	283 , 	102 , 	12 , 	69 , 	121 , 	29 , 	114 , 	124 , 	44 , 	75 , 	47 , 	24 , 	15 , 	44 , 	37 , 	26 , 	45 , 	13 , 	19 , 	36 , 	59 , 	325 , 	284 , 	802 , 	327 , 	176 , 	125 , 	32 , 	32 , 	34 , 	7 , 	8 , 	22 , 	11 , 	65 , 	4 , 	8 , 	60 , 	13 ," 	3,984 ",,,,,,,,,,,
19, 	53 , 	68 , 	58 , 	67 , 	186 , 	90 , 	67 , 	7 , 	29 , 	13 , 	73 , 	81 , 	46 , 	66 , 	44 , 	21 , 	28 , 	54 , 	39 , 	28 , 	36 , 	18 , 	23 , 	68 , 	38 , 	150 , 	136 , 	390 , 	188 , 	106 , 	80 , 	29 , 	29 , 	26 , 	4 , 	8 , 	28 , 	10 , 	37 , 	8 , 	7 , 	29 , 	11 ," 	2,571 ",,,,,,,,,,,
12, 	60 , 	154 , 	92 , 	82 , 	239 , 	120 , 	106 , 	25 , 	12 , 	15 , 	129 , 	156 , 	120 , 	142 , 	98 , 	45 , 	88 , 	156 , 	70 , 	58 , 	65 , 	27 , 	35 , 	62 , 	77 , 	242 , 	206 , 	676 , 	242 , 	86 , 	71 , 	40 , 	59 , 	45 , 	16 , 	15 , 	33 , 	13 , 	67 , 	12 , 	10 , 	52 , 	24 ," 	4,140 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	15 , 	33 , 	29 , 	32 , 	121 , 	42 , 	27 , 	11 , 	19 , 	5 , 	74 , 	82 , 	106 , 	125 , 	36 , 	23 , 	31 , 	63 , 	11 , 	6 , 	14 , 	9 , 	10 , 	20 , 	22 , 	197 , 	203 , 	712 , 	200 , 	103 , 	78 , 	28 , 	33 , 	24 , 	8 , 	51 , 	76 , 	3 , 	9 , 	7 , 	8 , 	21 , 	13 ," 	2,733 ",,,Dtwn SF," 	3,226 "," 	7,622 "," 	19,355 "," 	7,846 "," 	9,226 "," 	11,008 "," 	5,691 "," 	63,974 "
FV, 	72 , 	96 , 	40 , 	60 , 	200 , 	95 , 	109 , 	104 , 	157 , 	73 , 	14 , 	158 , 	152 , 	262 , 	145 , 	64 , 	50 , 	78 , 	28 , 	15 , 	27 , 	19 , 	18 , 	31 , 	98 , 	258 , 	211 , 	835 , 	297 , 	126 , 	130 , 	37 , 	53 , 	37 , 	12 , 	34 , 	91 , 	4 , 	49 , 	9 , 	18 , 	36 , 	18 ," 	4,413 ",,,OAK," 	7,374 ", 	961 ," 	1,545 "," 	2,410 "," 	1,048 "," 	2,906 ", 	325 ," 	16,569 "
CL, 	49 , 	106 , 	44 , 	60 , 	305 , 	79 , 	118 , 	106 , 	178 , 	77 , 	148 , 	10 , 	88 , 	161 , 	115 , 	68 , 	66 , 	169 , 	53 , 	61 , 	54 , 	31 , 	18 , 	56 , 	62 , 	234 , 	121 , 	411 , 	187 , 	88 , 	87 , 	36 , 	39 , 	53 , 	16 , 	63 , 	209 , 	17 , 	79 , 	11 , 	20 , 	43 , 	33 ," 	4,027 ",,,CM line," 	19,069 "," 	1,621 "," 	6,244 "," 	1,764 "," 	1,169 "," 	1,709 "," 	1,992 "," 	33,567 "
SL, 	21 , 	31 , 	14 , 	16 , 	93 , 	25 , 	51 , 	68 , 	134 , 	102 , 	155 , 	82 , 	11 , 	125 , 	80 , 	43 , 	33 , 	47 , 	14 , 	10 , 	12 , 	4 , 	7 , 	11 , 	27 , 	167 , 	139 , 	537 , 	115 , 	40 , 	36 , 	19 , 	22 , 	24 , 	7 , 	24 , 	49 , 	2 , 	20 , 	4 , 	9 , 	28 , 	11 ," 	2,463 ",,,RM line," 	7,632 "," 	2,540 "," 	1,814 "," 	4,456 ", 	984 ," 	2,564 ", 	537 ," 	20,526 "
