Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Dec 06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,
RM, 	5 , 	64 , 	67 , 	19 , 	108 , 	50 , 	49 , 	22 , 	47 , 	16 , 	48 , 	66 , 	13 , 	22 , 	17 , 	10 , 	9 , 	14 , 	9 , 	4 , 	7 , 	2 , 	3 , 	5 , 	17 , 	58 , 	54 , 	165 , 	81 , 	52 , 	67 , 	19 , 	34 , 	15 , 	6 , 	3 , 	7 , 	1 , 	23 , 	4 , 	3 , 	15 , 	7 ," 	1,307 ",,,,,,,,,,
EN, 	84 , 	7 , 	69 , 	40 , 	194 , 	95 , 	82 , 	39 , 	83 , 	28 , 	135 , 	206 , 	27 , 	27 , 	29 , 	13 , 	20 , 	33 , 	20 , 	13 , 	15 , 	7 , 	4 , 	11 , 	20 , 	171 , 	136 , 	475 , 	133 , 	68 , 	74 , 	26 , 	55 , 	35 , 	14 , 	5 , 	14 , 	2 , 	26 , 	8 , 	8 , 	37 , 	14 ," 	2,602 ",,,,,,,,,,
EP, 	76 , 	55 , 	5 , 	36 , 	195 , 	38 , 	38 , 	32 , 	52 , 	26 , 	30 , 	103 , 	10 , 	13 , 	8 , 	4 , 	5 , 	15 , 	7 , 	6 , 	9 , 	3 , 	3 , 	10 , 	5 , 	101 , 	88 , 	290 , 	98 , 	31 , 	26 , 	10 , 	20 , 	11 , 	3 , 	3 , 	9 , 	1 , 	7 , 	2 , 	2 , 	37 , 	10 ," 	1,533 ",,,,,,,,,,
NB, 	32 , 	41 , 	40 , 	8 , 	68 , 	39 , 	37 , 	24 , 	47 , 	18 , 	23 , 	73 , 	9 , 	12 , 	7 , 	2 , 	5 , 	19 , 	8 , 	5 , 	9 , 	3 , 	6 , 	11 , 	6 , 	127 , 	99 , 	313 , 	149 , 	50 , 	49 , 	17 , 	8 , 	8 , 	2 , 	3 , 	7 , 	2 , 	4 , 	2 , 	1 , 	50 , 	8 ," 	1,452 ",,,,,,,,,,
BK, 	120 , 	193 , 	196 , 	63 , 	16 , 	139 , 	130 , 	110 , 	167 , 	71 , 	92 , 	133 , 	42 , 	42 , 	46 , 	12 , 	38 , 	107 , 	18 , 	23 , 	35 , 	20 , 	17 , 	20 , 	23 , 	218 , 	178 , 	593 , 	240 , 	108 , 	86 , 	39 , 	25 , 	41 , 	2 , 	14 , 	35 , 	7 , 	10 , 	3 , 	6 , 	74 , 	24 ," 	3,574 ",,,,,,,,,,
AS, 	62 , 	76 , 	44 , 	33 , 	123 , 	8 , 	60 , 	49 , 	81 , 	35 , 	59 , 	106 , 	14 , 	26 , 	16 , 	6 , 	11 , 	21 , 	12 , 	7 , 	10 , 	8 , 	3 , 	10 , 	25 , 	91 , 	90 , 	268 , 	147 , 	82 , 	70 , 	14 , 	13 , 	10 , 	4 , 	4 , 	11 , 	1 , 	13 , 	2 , 	2 , 	27 , 	6 ," 	1,759 ",,,,,,,,,,
MA, 	56 , 	70 , 	35 , 	37 , 	115 , 	56 , 	10 , 	30 , 	53 , 	22 , 	71 , 	154 , 	34 , 	54 , 	33 , 	13 , 	17 , 	31 , 	27 , 	22 , 	23 , 	6 , 	11 , 	17 , 	42 , 	180 , 	132 , 	511 , 	224 , 	119 , 	87 , 	27 , 	30 , 	20 , 	5 , 	6 , 	14 , 	4 , 	50 , 	3 , 	3 , 	42 , 	10 ," 	2,507 ",,,,,,,,,,
19, 	19 , 	38 , 	33 , 	27 , 	113 , 	59 , 	30 , 	5 , 	15 , 	11 , 	47 , 	78 , 	18 , 	33 , 	20 , 	13 , 	19 , 	19 , 	25 , 	13 , 	19 , 	7 , 	4 , 	24 , 	17 , 	76 , 	72 , 	269 , 	121 , 	64 , 	47 , 	15 , 	16 , 	15 , 	4 , 	5 , 	8 , 	5 , 	21 , 	3 , 	2 , 	20 , 	5 ," 	1,473 ",,,,,,,,,,
12, 	41 , 	75 , 	43 , 	39 , 	129 , 	71 , 	42 , 	13 , 	9 , 	14 , 	74 , 	134 , 	68 , 	82 , 	48 , 	21 , 	40 , 	58 , 	35 , 	33 , 	42 , 	21 , 	18 , 	36 , 	33 , 	177 , 	159 , 	513 , 	194 , 	65 , 	52 , 	24 , 	41 , 	34 , 	9 , 	6 , 	11 , 	8 , 	41 , 	5 , 	5 , 	30 , 	10 ," 	2,603 ",,,,,,,,,,
LM, 	18 , 	24 , 	23 , 	19 , 	61 , 	40 , 	22 , 	9 , 	13 , 	6 , 	77 , 	137 , 	61 , 	70 , 	28 , 	15 , 	29 , 	51 , 	8 , 	4 , 	5 , 	4 , 	4 , 	9 , 	22 , 	173 , 	134 , 	471 , 	153 , 	78 , 	79 , 	21 , 	32 , 	20 , 	10 , 	30 , 	42 , 	1 , 	5 , 	6 , 	5 , 	34 , 	13 ," 	2,068 ",,,,,,,,,,
