Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Dec 06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,
RM, 	7 , 	100 , 	88 , 	34 , 	203 , 	64 , 	67 , 	37 , 	69 , 	11 , 	58 , 	69 , 	18 , 	21 , 	19 , 	9 , 	7 , 	14 , 	18 , 	7 , 	9 , 	5 , 	7 , 	11 , 	16 , 	59 , 	71 , 	233 , 	97 , 	74 , 	91 , 	14 , 	27 , 	19 , 	5 , 	3 , 	11 , 	3 , 	22 , 	5 , 	4 , 	15 , 	9 ," 	1,730 ",,,,,,,,,,
EN, 	121 , 	10 , 	100 , 	54 , 	499 , 	102 , 	119 , 	76 , 	152 , 	34 , 	110 , 	223 , 	32 , 	41 , 	31 , 	16 , 	20 , 	40 , 	28 , 	12 , 	21 , 	6 , 	8 , 	16 , 	32 , 	168 , 	206 , 	854 , 	205 , 	83 , 	118 , 	34 , 	56 , 	48 , 	19 , 	6 , 	18 , 	2 , 	38 , 	9 , 	11 , 	36 , 	10 ," 	3,823 ",,,,,,,,,,
EP, 	104 , 	82 , 	4 , 	42 , 	431 , 	65 , 	53 , 	52 , 	96 , 	33 , 	38 , 	81 , 	9 , 	15 , 	11 , 	5 , 	6 , 	21 , 	9 , 	9 , 	12 , 	5 , 	4 , 	21 , 	7 , 	119 , 	107 , 	485 , 	146 , 	39 , 	31 , 	15 , 	18 , 	16 , 	4 , 	3 , 	7 , 	2 , 	10 , 	1 , 	1 , 	36 , 	9 ," 	2,262 ",,,,,,,,,,
NB, 	46 , 	60 , 	45 , 	7 , 	172 , 	39 , 	35 , 	41 , 	77 , 	24 , 	56 , 	69 , 	14 , 	16 , 	14 , 	5 , 	9 , 	23 , 	11 , 	7 , 	16 , 	7 , 	4 , 	14 , 	11 , 	136 , 	138 , 	471 , 	210 , 	65 , 	61 , 	19 , 	11 , 	17 , 	2 , 	2 , 	10 , 	1 , 	7 , 	2 , 	2 , 	37 , 	8 ," 	2,018 ",,,,,,,,,,
BK, 	205 , 	494 , 	455 , 	181 , 	17 , 	308 , 	283 , 	187 , 	267 , 	110 , 	202 , 	171 , 	113 , 	109 , 	84 , 	41 , 	109 , 	286 , 	53 , 	84 , 	114 , 	85 , 	74 , 	40 , 	54 , 	418 , 	315 ," 	1,084 ", 	471 , 	172 , 	156 , 	94 , 	47 , 	152 , 	23 , 	40 , 	143 , 	18 , 	43 , 	11 , 	17 , 	69 , 	102 ," 	7,504 ",,,,,,,,,,
AS, 	63 , 	105 , 	59 , 	37 , 	265 , 	8 , 	73 , 	75 , 	121 , 	27 , 	73 , 	92 , 	26 , 	36 , 	24 , 	14 , 	15 , 	24 , 	12 , 	9 , 	19 , 	7 , 	4 , 	9 , 	30 , 	125 , 	125 , 	380 , 	181 , 	100 , 	81 , 	19 , 	15 , 	15 , 	5 , 	4 , 	13 , 	2 , 	13 , 	4 , 	2 , 	26 , 	6 ," 	2,343 ",,,,,,,,,,
MA, 	73 , 	109 , 	57 , 	47 , 	273 , 	76 , 	10 , 	60 , 	102 , 	27 , 	90 , 	139 , 	51 , 	74 , 	43 , 	19 , 	24 , 	28 , 	40 , 	25 , 	41 , 	12 , 	14 , 	28 , 	46 , 	181 , 	213 , 	764 , 	286 , 	144 , 	110 , 	27 , 	31 , 	30 , 	7 , 	7 , 	17 , 	6 , 	60 , 	4 , 	3 , 	37 , 	12 ," 	3,446 ",,,,,,,,,,
19, 	34 , 	75 , 	56 , 	41 , 	174 , 	84 , 	61 , 	6 , 	25 , 	10 , 	69 , 	76 , 	48 , 	65 , 	44 , 	21 , 	26 , 	38 , 	49 , 	34 , 	44 , 	25 , 	21 , 	36 , 	32 , 	107 , 	113 , 	359 , 	157 , 	66 , 	61 , 	24 , 	27 , 	26 , 	7 , 	11 , 	25 , 	9 , 	39 , 	4 , 	4 , 	12 , 	9 ," 	2,254 ",,,,,,,,,,
12, 	66 , 	142 , 	93 , 	62 , 	236 , 	111 , 	76 , 	24 , 	11 , 	17 , 	143 , 	169 , 	122 , 	153 , 	84 , 	48 , 	78 , 	89 , 	63 , 	51 , 	69 , 	30 , 	32 , 	50 , 	71 , 	207 , 	214 , 	714 , 	247 , 	82 , 	78 , 	36 , 	56 , 	52 , 	14 , 	16 , 	27 , 	11 , 	61 , 	2 , 	6 , 	22 , 	19 ," 	3,953 ",,,,,,,,,,
LM, 	12 , 	30 , 	29 , 	29 , 	101 , 	33 , 	21 , 	13 , 	20 , 	6 , 	57 , 	126 , 	93 , 	112 , 	41 , 	27 , 	49 , 	68 , 	9 , 	6 , 	9 , 	5 , 	8 , 	11 , 	20 , 	145 , 	160 , 	619 , 	178 , 	73 , 	65 , 	21 , 	38 , 	25 , 	9 , 	42 , 	80 , 	2 , 	5 , 	7 , 	11 , 	31 , 	15 ," 	2,461 ",,,,,,,,,,
