Exit stations,Entry stations->,,SATURDAY,,,Jan 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
FV, 	78 , 	92 , 	38 , 	49 , 	188 , 	96 , 	119 , 	76 , 	116 , 	67 , 	9 , 	190 , 	134 , 	227 , 	147 , 	69 , 	47 , 	89 , 	35 , 	19 , 	35 , 	15 , 	13 , 	29 , 	90 , 	304 , 	227 , 	637 , 	316 , 	166 , 	145 , 	29 , 	56 , 	48 , 	10 , 	40 , 	68 , 	7 , 	56 , 	11 , 	12 , 	29 , 	18 , 	41 ," 	4,282 ",,,OAK," 	7,242 "," 	1,104 "," 	2,180 "," 	2,504 "," 	1,117 "," 	2,741 ", 	397 ," 	17,283 "
CL, 	62 , 	162 , 	72 , 	51 , 	158 , 	89 , 	140 , 	104 , 	159 , 	100 , 	181 , 	14 , 	157 , 	221 , 	184 , 	93 , 	104 , 	287 , 	125 , 	114 , 	107 , 	62 , 	57 , 	49 , 	89 , 	226 , 	148 , 	424 , 	213 , 	81 , 	83 , 	52 , 	66 , 	113 , 	14 , 	112 , 	549 , 	65 , 	192 , 	24 , 	23 , 	31 , 	48 , 	118 ," 	5,515 ",,,CM line," 	15,924 "," 	2,253 "," 	5,893 "," 	2,084 "," 	1,323 "," 	1,902 "," 	2,132 "," 	31,510 "
SL, 	30 , 	44 , 	18 , 	22 , 	81 , 	31 , 	52 , 	56 , 	100 , 	103 , 	139 , 	156 , 	5 , 	105 , 	82 , 	40 , 	28 , 	49 , 	18 , 	8 , 	12 , 	3 , 	4 , 	12 , 	27 , 	159 , 	130 , 	364 , 	120 , 	43 , 	51 , 	17 , 	26 , 	21 , 	8 , 	32 , 	24 , 	4 , 	21 , 	7 , 	7 , 	24 , 	11 , 	23 ," 	2,311 ",,,RM line," 	6,649 "," 	2,593 "," 	2,110 "," 	3,910 ", 	843 ," 	2,579 ", 	761 ," 	19,444 "
BF, 	23 , 	38 , 	13 , 	16 , 	82 , 	34 , 	70 , 	76 , 	130 , 	115 , 	234 , 	226 , 	104 , 	9 , 	140 , 	84 , 	68 , 	123 , 	19 , 	8 , 	10 , 	3 , 	6 , 	12 , 	36 , 	145 , 	120 , 	396 , 	104 , 	50 , 	38 , 	16 , 	37 , 	29 , 	8 , 	52 , 	93 , 	4 , 	30 , 	4 , 	10 , 	13 , 	6 , 	65 ," 	2,894 ",,,WP line," 	6,638 "," 	1,214 "," 	1,376 ", 	921 ," 	2,995 "," 	1,464 ", 	712 ," 	15,320 "
HY, 	23 , 	34 , 	10 , 	16 , 	71 , 	35 , 	61 , 	52 , 	70 , 	57 , 	145 , 	179 , 	93 , 	141 , 	5 , 	71 , 	100 , 	142 , 	17 , 	8 , 	12 , 	3 , 	3 , 	6 , 	23 , 	98 , 	63 , 	234 , 	72 , 	29 , 	35 , 	11 , 	20 , 	24 , 	7 , 	23 , 	34 , 	3 , 	23 , 	5 , 	7 , 	12 , 	7 , 	24 ," 	2,102 ",,,FT/ED line," 	8,373 "," 	2,848 "," 	1,988 "," 	2,517 "," 	1,500 "," 	8,972 ", 	552 ," 	26,749 "
SH, 	14 , 	19 , 	7 , 	12 , 	49 , 	17 , 	24 , 	23 , 	38 , 	28 , 	70 , 	90 , 	39 , 	88 , 	71 , 	5 , 	42 , 	76 , 	9 , 	2 , 	5 , 	2 , 	2 , 	7 , 	7 , 	74 , 	47 , 	152 , 	56 , 	22 , 	28 , 	5 , 	14 , 	14 , 	4 , 	18 , 	25 , 	4 , 	11 , 	4 , 	5 , 	7 , 	4 , 	12 ," 	1,246 ",,,SFIA," 	4,055 ", 	385 ," 	2,069 ", 	543 , 	621 , 	478 , 	900 ," 	9,050 "
UC, 	11 , 	20 , 	8 , 	10 , 	64 , 	15 , 	22 , 	26 , 	47 , 	44 , 	56 , 	96 , 	39 , 	71 , 	98 , 	48 , 	10 , 	88 , 	9 , 	4 , 	8 , 	4 , 	4 , 	7 , 	7 , 	112 , 	83 , 	241 , 	63 , 	17 , 	17 , 	9 , 	12 , 	26 , 	8 , 	14 , 	25 , 	4 , 	11 , 	8 , 	3 , 	19 , 	5 , 	12 ," 	1,499 ",,,Entries," 	51,069 "," 	18,008 "," 	31,984 "," 	19,387 "," 	15,258 "," 	26,669 "," 	10,284 "," 	172,657 "
FM, 	23 , 	45 , 	19 , 	28 , 	188 , 	38 , 	53 , 	43 , 	83 , 	64 , 	106 , 	268 , 	48 , 	127 , 	154 , 	89 , 	100 , 	20 , 	23 , 	12 , 	14 , 	9 , 	6 , 	19 , 	13 , 	236 , 	167 , 	523 , 	158 , 	45 , 	35 , 	18 , 	30 , 	36 , 	8 , 	23 , 	46 , 	4 , 	31 , 	6 , 	7 , 	38 , 	6 , 	19 ," 	3,021 ",,,,,,,,,,,
CN, 	22 , 	27 , 	12 , 	18 , 	56 , 	18 , 	56 , 	41 , 	64 , 	8 , 	34 , 	113 , 	22 , 	18 , 	17 , 	8 , 	12 , 	19 , 	13 , 	59 , 	206 , 	56 , 	27 , 	55 , 	8 , 	154 , 	103 , 	299 , 	125 , 	34 , 	39 , 	27 , 	30 , 	32 , 	6 , 	8 , 	8 , 	20 , 	206 , 	12 , 	15 , 	58 , 	17 , 	4 ," 	2,181 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	7 , 	11 , 	6 , 	12 , 	59 , 	8 , 	33 , 	34 , 	42 , 	6 , 	15 , 	94 , 	9 , 	7 , 	7 , 	2 , 	6 , 	13 , 	57 , 	11 , 	94 , 	28 , 	19 , 	46 , 	8 , 	251 , 	140 , 	342 , 	146 , 	46 , 	40 , 	14 , 	25 , 	25 , 	6 , 	2 , 	4 , 	9 , 	60 , 	7 , 	5 , 	78 , 	18 , 	3 ," 	1,848 ",,,Dtwn SF," 	2,188 ",,,,,,,
WC, 	13 , 	22 , 	12 , 	24 , 	82 , 	17 , 	56 , 	57 , 	65 , 	12 , 	36 , 	101 , 	12 , 	11 , 	11 , 	6 , 	5 , 	13 , 	253 , 	100 , 	10 , 	54 , 	31 , 	101 , 	9 , 	321 , 	195 , 	446 , 	214 , 	53 , 	46 , 	28 , 	25 , 	26 , 	7 , 	5 , 	7 , 	25 , 	112 , 	8 , 	11 , 	85 , 	23 , 	4 ," 	2,748 ",,,OAK," 	14,853 "," 	1,104 ",,,,,,
LF, 	8 , 	8 , 	8 , 	10 , 	49 , 	11 , 	23 , 	24 , 	39 , 	7 , 	22 , 	55 , 	5 , 	2 , 	2 , 	3 , 	4 , 	7 , 	71 , 	23 , 	45 , 	6 , 	12 , 	66 , 	3 , 	172 , 	120 , 	286 , 	162 , 	32 , 	26 , 	13 , 	12 , 	10 , 	3 , 	2 , 	3 , 	8 , 	28 , 	4 , 	3 , 	51 , 	9 , 	1 ," 	1,453 ",,,CM line," 	32,293 "," 	4,433 "," 	5,893 ",,,,,
OR, 	3 , 	6 , 	4 , 	4 , 	36 , 	6 , 	14 , 	20 , 	28 , 	5 , 	12 , 	52 , 	1 , 	3 , 	2 , 	2 , 	3 , 	4 , 	27 , 	18 , 	35 , 	12 , 	4 , 	37 , 	4 , 	140 , 	97 , 	216 , 	88 , 	24 , 	21 , 	9 , 	11 , 	7 , 	4 , 	1 , 	2 , 	3 , 	9 , 	3 , 	2 , 	35 , 	9 , 	0 ," 	1,020 ",,,RM line," 	13,558 "," 	5,097 "," 	4,194 "," 	3,910 ",,,,
RR, 	17 , 	24 , 	34 , 	21 , 	52 , 	13 , 	51 , 	77 , 	82 , 	24 , 	56 , 	51 , 	14 , 	15 , 	10 , 	6 , 	6 , 	21 , 	48 , 	53 , 	93 , 	63 , 	44 , 	12 , 	20 , 	343 , 	269 , 	569 , 	331 , 	185 , 	129 , 	32 , 	26 , 	17 , 	5 , 	4 , 	10 , 	12 , 	22 , 	5 , 	3 , 	89 , 	24 , 	3 ," 	2,982 ",,,WP line," 	13,499 "," 	2,331 "," 	2,699 "," 	1,763 "," 	2,995 ",,,
OW, 	21 , 	27 , 	15 , 	11 , 	63 , 	31 , 	51 , 	45 , 	83 , 	24 , 	87 , 	81 , 	23 , 	35 , 	22 , 	8 , 	10 , 	9 , 	11 , 	4 , 	8 , 	4 , 	3 , 	17 , 	8 , 	388 , 	326 , 	805 , 	297 , 	169 , 	124 , 	25 , 	47 , 	22 , 	5 , 	7 , 	14 , 	1 , 	21 , 	5 , 	10 , 	32 , 	8 , 	2 ," 	3,005 ",,,FT/ED line," 	16,908 "," 	5,589 "," 	3,889 "," 	5,095 "," 	2,964 "," 	8,972 ",,
EM, 	112 , 	270 , 	173 , 	255 , 	609 , 	222 , 	422 , 	303 , 	364 , 	228 , 	287 , 	237 , 	170 , 	147 , 	108 , 	79 , 	116 , 	245 , 	182 , 	252 , 	361 , 	198 , 	162 , 	398 , 	457 , 	59 , 	40 , 	285 , 	160 , 	516 , 	650 , 	308 , 	464 , 	256 , 	88 , 	127 , 	425 , 	78 , 	177 , 	70 , 	87 , 	343 , 	192 , 	103 ," 	10,784 ",,,SFIA," 	8,886 ", 	781 ," 	4,201 "," 	1,304 "," 	1,333 "," 	1,029 ", 	900 ," 	172,657 "
MT, 	91 , 	223 , 	151 , 	236 , 	410 , 	177 , 	356 , 	257 , 	304 , 	258 , 	259 , 	180 , 	157 , 	169 , 	85 , 	65 , 	123 , 	192 , 	130 , 	188 , 	224 , 	139 , 	111 , 	309 , 	409 , 	33 , 	42 , 	67 , 	110 , 	510 , 	676 , 	451 ," 	1,211 ", 	348 , 	143 , 	87 , 	246 , 	70 , 	125 , 	91 , 	98 , 	318 , 	178 , 	76 ," 	10,077 ",,,,,,,,,,,
PL, 	209 , 	565 , 	274 , 	350 , 	990 , 	317 , 	632 , 	472 , 	545 , 	430 , 	580 , 	441 , 	314 , 	355 , 	200 , 	124 , 	192 , 	467 , 	255 , 	322 , 	423 , 	247 , 	233 , 	523 , 	786 , 	337 , 	74 , 	117 , 	231 ," 	1,548 "," 	1,863 "," 	1,063 "," 	1,947 "," 	1,087 ", 	356 , 	185 , 	660 , 	120 , 	290 , 	280 , 	283 ," 	1,280 ", 	580 , 	158 ," 	22,700 ",,,,,,,,,,,
CC, 	98 , 	193 , 	143 , 	225 , 	429 , 	191 , 	375 , 	261 , 	240 , 	188 , 	315 , 	204 , 	111 , 	108 , 	61 , 	67 , 	78 , 	180 , 	120 , 	193 , 	234 , 	167 , 	112 , 	310 , 	326 , 	256 , 	87 , 	234 , 	59 , 	599 , 	781 , 	379 , 	614 , 	359 , 	156 , 	78 , 	315 , 	60 , 	147 , 	116 , 	174 , 	429 , 	314 , 	68 ," 	10,146 ",,,,,,,,,,,
16, 	71 , 	72 , 	57 , 	119 , 	271 , 	171 , 	291 , 	193 , 	158 , 	96 , 	164 , 	81 , 	40 , 	40 , 	28 , 	26 , 	21 , 	43 , 	39 , 	43 , 	54 , 	32 , 	27 , 	171 , 	183 , 	479 , 	400 ," 	1,745 ", 	679 , 	37 , 	356 , 	335 , 	483 , 	240 , 	87 , 	21 , 	62 , 	13 , 	47 , 	66 , 	102 , 	154 , 	158 , 	20 ," 	7,969 ",,,,,,,,,,,
24, 	75 , 	108 , 	52 , 	97 , 	203 , 	122 , 	208 , 	139 , 	126 , 	84 , 	134 , 	74 , 	39 , 	40 , 	32 , 	27 , 	16 , 	34 , 	33 , 	38 , 	47 , 	23 , 	23 , 	116 , 	147 , 	559 , 	498 ," 	2,065 ", 	832 , 	285 , 	41 , 	259 , 	490 , 	240 , 	133 , 	24 , 	43 , 	9 , 	58 , 	82 , 	128 , 	132 , 	163 , 	13 ," 	8,085 ",,,,,,,,,,,
GP, 	22 , 	33 , 	14 , 	21 , 	74 , 	23 , 	45 , 	42 , 	46 , 	27 , 	34 , 	46 , 	14 , 	18 , 	11 , 	5 , 	12 , 	15 , 	20 , 	17 , 	26 , 	12 , 	8 , 	34 , 	27 , 	261 , 	272 ," 	1,233 ", 	338 , 	258 , 	253 , 	21 , 	73 , 	65 , 	47 , 	10 , 	23 , 	4 , 	28 , 	20 , 	66 , 	72 , 	48 , 	6 ," 	3,738 ",,,,,,,,,,,
BP, 	37 , 	59 , 	19 , 	24 , 	57 , 	22 , 	50 , 	26 , 	66 , 	32 , 	61 , 	62 , 	21 , 	31 , 	18 , 	9 , 	12 , 	31 , 	28 , 	24 , 	30 , 	12 , 	11 , 	25 , 	41 , 	394 , 	432 ," 	2,416 ", 	501 , 	376 , 	437 , 	80 , 	39 , 	85 , 	80 , 	13 , 	58 , 	9 , 	41 , 	43 , 	131 , 	81 , 	98 , 	13 ," 	6,129 ",,,,,,,,,,,
DC, 	26 , 	46 , 	15 , 	17 , 	91 , 	18 , 	37 , 	35 , 	48 , 	28 , 	44 , 	106 , 	21 , 	25 , 	22 , 	16 , 	21 , 	30 , 	30 , 	26 , 	24 , 	10 , 	8 , 	17 , 	27 , 	247 , 	262 ," 	1,224 ", 	333 , 	218 , 	271 , 	61 , 	100 , 	11 , 	46 , 	14 , 	44 , 	8 , 	45 , 	39 , 	115 , 	160 , 	99 , 	12 ," 	4,092 ",,,,,,,,,,,
CM, 	9 , 	21 , 	3 , 	2 , 	13 , 	6 , 	13 , 	13 , 	18 , 	4 , 	11 , 	18 , 	9 , 	9 , 	4 , 	4 , 	4 , 	4 , 	7 , 	10 , 	7 , 	1 , 	6 , 	6 , 	6 , 	91 , 	94 , 	422 , 	148 , 	90 , 	119 , 	39 , 	92 , 	44 , 	7 , 	2 , 	8 , 	3 , 	20 , 	12 , 	70 , 	59 , 	37 , 	2 ," 	1,562 ",,,,,,,,,,,
CV, 	7 , 	7 , 	5 , 	5 , 	22 , 	8 , 	13 , 	11 , 	17 , 	52 , 	45 , 	110 , 	22 , 	66 , 	20 , 	18 , 	15 , 	25 , 	8 , 	2 , 	2 , 	2 , 	2 , 	4 , 	10 , 	117 , 	72 , 	211 , 	75 , 	22 , 	28 , 	10 , 	10 , 	13 , 	3 , 	3 , 	62 , 	1 , 	4 , 	5 , 	4 , 	14 , 	3 , 	49 ," 	1,199 ",,,,,,,,,,,
ED, 	9 , 	13 , 	8 , 	11 , 	68 , 	21 , 	20 , 	22 , 	31 , 	59 , 	74 , 	486 , 	31 , 	101 , 	31 , 	26 , 	27 , 	42 , 	8 , 	3 , 	8 , 	4 , 	2 , 	10 , 	10 , 	432 , 	199 , 	626 , 	233 , 	59 , 	52 , 	20 , 	50 , 	41 , 	8 , 	69 , 	15 , 	3 , 	8 , 	6 , 	5 , 	85 , 	14 , 	21 ," 	3,065 ",,,,,,,,,,,
NC, 	3 , 	3 , 	2 , 	2 , 	11 , 	3 , 	12 , 	7 , 	11 , 	1 , 	7 , 	52 , 	4 , 	4 , 	2 , 	3 , 	4 , 	2 , 	18 , 	7 , 	29 , 	6 , 	2 , 	9 , 	1 , 	87 , 	64 , 	123 , 	52 , 	13 , 	10 , 	6 , 	7 , 	10 , 	2 , 	-   , 	2 , 	5 , 	22 , 	3 , 	2 , 	22 , 	5 , 	1 , 	638 ,,,,,,,,,,,
WP, 	32 , 	36 , 	11 , 	11 , 	43 , 	26 , 	108 , 	48 , 	71 , 	11 , 	59 , 	182 , 	21 , 	35 , 	23 , 	13 , 	13 , 	32 , 	214 , 	72 , 	109 , 	30 , 	15 , 	25 , 	27 , 	189 , 	106 , 	357 , 	134 , 	49 , 	65 , 	28 , 	44 , 	50 , 	24 , 	6 , 	6 , 	28 , 	10 , 	18 , 	17 , 	56 , 	18 , 	6 ," 	2,473 ",,,,,,,,,,,
SS, 	7 , 	11 , 	4 , 	2 , 	14 , 	4 , 	8 , 	9 , 	9 , 	6 , 	15 , 	21 , 	6 , 	5 , 	6 , 	5 , 	7 , 	5 , 	12 , 	9 , 	7 , 	5 , 	5 , 	6 , 	7 , 	83 , 	76 , 	313 , 	95 , 	66 , 	75 , 	22 , 	50 , 	41 , 	11 , 	6 , 	5 , 	5 , 	13 , 	7 , 	42 , 	21 , 	19 , 	1 ," 	1,138 ",,,,,,,,,,,
SB, 	12 , 	17 , 	4 , 	5 , 	15 , 	5 , 	14 , 	16 , 	20 , 	7 , 	15 , 	21 , 	7 , 	12 , 	6 , 	6 , 	3 , 	11 , 	12 , 	6 , 	8 , 	2 , 	1 , 	3 , 	10 , 	87 , 	84 , 	323 , 	166 , 	101 , 	142 , 	71 , 	138 , 	128 , 	68 , 	5 , 	5 , 	2 , 	15 , 	49 , 	9 , 	37 , 	42 , 	3 ," 	1,709 ",,,,,,,,,,,
SO, 	15 , 	32 , 	29 , 	46 , 	117 , 	31 , 	47 , 	35 , 	50 , 	17 , 	26 , 	21 , 	18 , 	13 , 	9 , 	4 , 	12 , 	23 , 	45 , 	60 , 	76 , 	46 , 	43 , 	56 , 	32 , 	239 , 	184 , 	908 , 	321 , 	120 , 	128 , 	66 , 	77 , 	108 , 	57 , 	11 , 	57 , 	16 , 	48 , 	21 , 	38 , 	24 , 	224 , 	10 ," 	3,554 ",,,,,,,,,,,
MB, 	12 , 	24 , 	11 , 	17 , 	98 , 	14 , 	25 , 	17 , 	34 , 	10 , 	16 , 	42 , 	13 , 	9 , 	6 , 	6 , 	4 , 	5 , 	15 , 	17 , 	21 , 	14 , 	8 , 	25 , 	14 , 	170 , 	155 , 	608 , 	246 , 	143 , 	161 , 	52 , 	80 , 	120 , 	47 , 	4 , 	12 , 	5 , 	21 , 	23 , 	39 , 	292 , 	16 , 	4 ," 	2,668 ",,,,,,,,,,,
WD, 	5 , 	3 , 	3 , 	4 , 	22 , 	5 , 	11 , 	8 , 	11 , 	26 , 	40 , 	128 , 	29 , 	71 , 	26 , 	16 , 	16 , 	21 , 	4 , 	3 , 	2 , 	1 , 	0 , 	3 , 	3 , 	108 , 	72 , 	192 , 	64 , 	19 , 	10 , 	8 , 	13 , 	17 , 	2 , 	53 , 	15 , 	1 , 	6 , 	1 , 	3 , 	19 , 	5 , 	8 ," 	1,074 ",,,,,,,,,,,
Entries," 	1,915 "," 	3,311 "," 	2,174 "," 	2,304 "," 	6,892 "," 	2,833 "," 	4,498 "," 	3,436 "," 	4,323 "," 	2,541 "," 	4,322 "," 	5,484 "," 	2,240 "," 	2,934 "," 	2,067 "," 	1,276 "," 	1,496 "," 	2,865 "," 	2,207 "," 	1,950 "," 	2,719 "," 	1,442 "," 	1,135 "," 	2,870 "," 	3,268 "," 	9,721 "," 	7,415 "," 	24,571 "," 	9,797 "," 	7,493 "," 	8,164 "," 	3,921 "," 	6,834 "," 	4,074 "," 	1,568 "," 	1,191 "," 	3,210 ", 	667 ," 	2,288 "," 	1,130 "," 	1,643 "," 	4,858 "," 	2,681 ", 	990 ," 	174,712 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
