Exit stations,Entry stations->,,WEEKDAY,,,Jan 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
RM, 	7 , 	131 , 	115 , 	86 , 	369 , 	108 , 	171 , 	151 , 	180 , 	40 , 	110 , 	77 , 	44 , 	29 , 	38 , 	19 , 	18 , 	41 , 	32 , 	16 , 	30 , 	12 , 	8 , 	21 , 	26 , 	238 , 	243 , 	346 , 	261 , 	122 , 	128 , 	34 , 	62 , 	50 , 	15 , 	7 , 	16 , 	11 , 	39 , 	11 , 	14 , 	31 , 	20 , 	7 ," 	3,532 ",,,Eastbay," 	82,247 ",,SF CBD," 	225,024 ",63.8%,,,
EN, 	152 , 	14 , 	120 , 	98 , 	900 , 	147 , 	296 , 	510 , 	608 , 	119 , 	147 , 	156 , 	65 , 	61 , 	89 , 	32 , 	40 , 	82 , 	45 , 	26 , 	36 , 	12 , 	14 , 	38 , 	47 , 	792 , 	878 , 	790 , 	622 , 	154 , 	155 , 	55 , 	104 , 	116 , 	27 , 	10 , 	33 , 	10 , 	43 , 	25 , 	38 , 	66 , 	51 , 	12 ," 	7,833 ",,,Westbay," 	98,763 ",,non-CBD," 	119,998 ",34.0%,,,
EP, 	123 , 	98 , 	9 , 	67 , 	653 , 	87 , 	132 , 	274 , 	298 , 	80 , 	68 , 	71 , 	26 , 	15 , 	36 , 	11 , 	16 , 	47 , 	24 , 	15 , 	28 , 	9 , 	12 , 	34 , 	16 , 	500 , 	576 , 	375 , 	358 , 	75 , 	60 , 	24 , 	32 , 	44 , 	4 , 	7 , 	22 , 	3 , 	16 , 	6 , 	6 , 	45 , 	26 , 	7 ," 	4,436 ",,,Transbay," 	176,262 ",,,,,,,
NB, 	90 , 	83 , 	65 , 	12 , 	187 , 	61 , 	98 , 	211 , 	275 , 	69 , 	82 , 	63 , 	32 , 	23 , 	23 , 	9 , 	14 , 	29 , 	14 , 	22 , 	31 , 	13 , 	11 , 	24 , 	20 , 	647 , 	693 , 	413 , 	397 , 	137 , 	88 , 	35 , 	35 , 	33 , 	5 , 	6 , 	14 , 	4 , 	17 , 	4 , 	9 , 	75 , 	30 , 	5 ," 	4,207 ",,,,,,,,,,,
BK, 	393 , 	918 , 	662 , 	208 , 	24 , 	399 , 	475 , 	535 , 	538 , 	242 , 	307 , 	291 , 	171 , 	140 , 	139 , 	92 , 	137 , 	260 , 	139 , 	154 , 	134 , 	92 , 	65 , 	64 , 	87 , 	815 , 	771 , 	810 , 	675 , 	340 , 	323 , 	136 , 	96 , 	127 , 	36 , 	45 , 	120 , 	43 , 	96 , 	28 , 	33 , 	222 , 	138 , 	42 ," 	11,561 ",,,,,,,,,,,
AS, 	110 , 	126 , 	76 , 	58 , 	335 , 	11 , 	103 , 	226 , 	260 , 	73 , 	122 , 	107 , 	42 , 	44 , 	47 , 	27 , 	25 , 	71 , 	26 , 	21 , 	32 , 	11 , 	8 , 	16 , 	37 , 	550 , 	627 , 	401 , 	425 , 	179 , 	120 , 	33 , 	48 , 	45 , 	10 , 	9 , 	24 , 	7 , 	29 , 	5 , 	10 , 	54 , 	27 , 	8 ," 	4,623 ",,,,,,,,,,,
MA, 	183 , 	292 , 	135 , 	94 , 	444 , 	110 , 	15 , 	198 , 	250 , 	90 , 	209 , 	211 , 	118 , 	118 , 	154 , 	74 , 	72 , 	157 , 	156 , 	137 , 	124 , 	52 , 	44 , 	77 , 	85 , 	893 ," 	1,000 ", 	823 , 	759 , 	341 , 	224 , 	83 , 	98 , 	99 , 	33 , 	34 , 	70 , 	48 , 	216 , 	23 , 	30 , 	95 , 	55 , 	22 ," 	8,544 ",,,,,,,,,,,
19, 	158 , 	505 , 	266 , 	233 , 	482 , 	225 , 	183 , 	17 , 	68 , 	46 , 	162 , 	205 , 	222 , 	210 , 	223 , 	169 , 	187 , 	399 , 	315 , 	328 , 	275 , 	159 , 	104 , 	165 , 	69 , 	872 , 	896 , 	722 , 	760 , 	294 , 	262 , 	139 , 	122 , 	153 , 	60 , 	68 , 	222 , 	160 , 	261 , 	62 , 	54 , 	62 , 	107 , 	73 ," 	10,721 ",,,,,,,,,,,
12, 	185 , 	579 , 	296 , 	276 , 	470 , 	262 , 	240 , 	60 , 	20 , 	49 , 	222 , 	336 , 	327 , 	337 , 	310 , 	208 , 	234 , 	451 , 	318 , 	357 , 	338 , 	182 , 	134 , 	192 , 	96 , 	957 , 	990 , 	885 , 	796 , 	282 , 	287 , 	157 , 	161 , 	179 , 	108 , 	115 , 	278 , 	155 , 	302 , 	78 , 	83 , 	94 , 	136 , 	102 ," 	12,623 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	37 , 	114 , 	80 , 	73 , 	218 , 	75 , 	92 , 	42 , 	50 , 	10 , 	181 , 	233 , 	260 , 	242 , 	176 , 	110 , 	135 , 	162 , 	41 , 	28 , 	36 , 	16 , 	14 , 	34 , 	43 , 	611 , 	654 , 	563 , 	462 , 	170 , 	131 , 	48 , 	76 , 	96 , 	10 , 	103 , 	204 , 	17 , 	54 , 	12 , 	12 , 	25 , 	17 , 	60 ," 	5,824 ",,,Dtwn SF,"4,792","16,271","31,008","12,327","19,514","21,929","9,055","114,895"
