Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Jul 07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	61 , 	64 , 	32 , 	122 , 	63 , 	47 , 	22 , 	37 , 	24 , 	66 , 	57 , 	16 , 	18 , 	20 , 	9 , 	8 , 	14 , 	13 , 	4 , 	6 , 	5 , 	3 , 	8 , 	11 , 	82 , 	46 , 	149 , 	70 , 	53 , 	66 , 	9 , 	28 , 	18 , 	6 , 	2 , 	12 , 	1 , 	24 , 	7 , 	7 , 	12 , 	8 ," 	1,337 ",,,Eastbay," 	27,710 ",,SF CBD," 	78,780 ",62.3%,,,
EN, 	74 , 	13 , 	55 , 	41 , 	233 , 	92 , 	93 , 	32 , 	84 , 	34 , 	79 , 	154 , 	22 , 	34 , 	33 , 	15 , 	18 , 	40 , 	17 , 	7 , 	12 , 	5 , 	5 , 	15 , 	15 , 	241 , 	133 , 	446 , 	127 , 	60 , 	83 , 	24 , 	43 , 	40 , 	12 , 	4 , 	15 , 	2 , 	20 , 	6 , 	8 , 	34 , 	14 ," 	2,534 ",,,Westbay," 	40,221 ",,non-CBD," 	43,728 ",34.6%,,,
EP, 	65 , 	55 , 	3 , 	37 , 	214 , 	57 , 	39 , 	22 , 	50 , 	25 , 	30 , 	88 , 	10 , 	12 , 	9 , 	4 , 	7 , 	24 , 	9 , 	5 , 	8 , 	5 , 	4 , 	12 , 	6 , 	132 , 	74 , 	226 , 	86 , 	29 , 	26 , 	13 , 	13 , 	11 , 	3 , 	3 , 	11 , 	2 , 	4 , 	2 , 	2 , 	35 , 	7 ," 	1,481 ",,,Transbay," 	58,574 ",,,,,,,
NB, 	36 , 	44 , 	45 , 	6 , 	72 , 	41 , 	34 , 	24 , 	44 , 	22 , 	39 , 	82 , 	12 , 	10 , 	9 , 	3 , 	8 , 	22 , 	7 , 	5 , 	8 , 	3 , 	5 , 	8 , 	5 , 	187 , 	100 , 	250 , 	144 , 	55 , 	56 , 	20 , 	6 , 	13 , 	2 , 	2 , 	8 , 	1 , 	7 , 	2 , 	3 , 	46 , 	10 ," 	1,504 ",,,,,,,,,,,
BK, 	155 , 	212 , 	210 , 	65 , 	18 , 	153 , 	135 , 	109 , 	169 , 	71 , 	113 , 	265 , 	47 , 	38 , 	45 , 	15 , 	46 , 	199 , 	41 , 	26 , 	42 , 	28 , 	19 , 	23 , 	27 , 	403 , 	238 , 	899 , 	362 , 	149 , 	98 , 	39 , 	38 , 	52 , 	5 , 	14 , 	38 , 	13 , 	14 , 	9 , 	5 , 	132 , 	59 ," 	4,840 ",,,,,,,,,,,
AS, 	63 , 	83 , 	51 , 	37 , 	122 , 	7 , 	68 , 	50 , 	73 , 	42 , 	72 , 	88 , 	18 , 	27 , 	24 , 	11 , 	14 , 	23 , 	11 , 	7 , 	12 , 	5 , 	6 , 	11 , 	27 , 	132 , 	98 , 	242 , 	158 , 	101 , 	74 , 	21 , 	16 , 	13 , 	1 , 	4 , 	18 , 	2 , 	12 , 	2 , 	3 , 	32 , 	8 ," 	1,891 ",,,,,,,,,,,
MA, 	54 , 	79 , 	37 , 	34 , 	129 , 	68 , 	12 , 	32 , 	60 , 	24 , 	63 , 	130 , 	27 , 	44 , 	39 , 	20 , 	17 , 	33 , 	36 , 	21 , 	28 , 	12 , 	9 , 	24 , 	32 , 	239 , 	147 , 	436 , 	230 , 	124 , 	88 , 	24 , 	20 , 	20 , 	3 , 	7 , 	24 , 	4 , 	57 , 	2 , 	3 , 	42 , 	8 ," 	2,541 ",,,,,,,,,,,
19, 	18 , 	36 , 	22 , 	27 , 	96 , 	51 , 	32 , 	5 , 	9 , 	9 , 	36 , 	63 , 	22 , 	32 , 	17 , 	12 , 	12 , 	20 , 	17 , 	11 , 	19 , 	13 , 	7 , 	21 , 	14 , 	97 , 	66 , 	210 , 	129 , 	61 , 	40 , 	16 , 	12 , 	13 , 	3 , 	4 , 	9 , 	3 , 	19 , 	2 , 	2 , 	18 , 	7 ," 	1,332 ",,,,,,,,,,,
12, 	38 , 	78 , 	46 , 	40 , 	134 , 	63 , 	52 , 	10 , 	8 , 	13 , 	67 , 	121 , 	64 , 	65 , 	48 , 	23 , 	34 , 	55 , 	41 , 	32 , 	46 , 	15 , 	17 , 	29 , 	32 , 	199 , 	151 , 	447 , 	190 , 	70 , 	44 , 	27 , 	44 , 	36 , 	6 , 	4 , 	16 , 	8 , 	40 , 	5 , 	6 , 	33 , 	13 ," 	2,512 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	20 , 	28 , 	20 , 	22 , 	75 , 	51 , 	22 , 	8 , 	15 , 	5 , 	95 , 	107 , 	62 , 	83 , 	33 , 	23 , 	32 , 	57 , 	8 , 	9 , 	8 , 	4 , 	4 , 	7 , 	21 , 	162 , 	130 , 	419 , 	180 , 	83 , 	81 , 	23 , 	35 , 	19 , 	6 , 	37 , 	54 , 	3 , 	10 , 	5 , 	8 , 	45 , 	17 ," 	2,136 ",,,Dtwn SF,"1,618","4,716","12,064","5,024","5,279","8,006","3,574","40,281"
