Exit stations,Entry stations->,,ADJUSTED WEEKDAY,,,Mar 04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	129 , 	116 , 	81 , 	411 , 	112 , 	147 , 	135 , 	193 , 	45 , 	107 , 	78 , 	45 , 	36 , 	42 , 	21 , 	18 , 	39 , 	30 , 	25 , 	22 , 	11 , 	9 , 	21 , 	24 , 	184 , 	239 , 	283 , 	218 , 	112 , 	150 , 	25 , 	49 , 	41 , 	11 , 	4 , 	19 , 	6 , 	26 , 	8 , 	7 , 	16 , 	10 ," 	3,314 ",,,Eastbay," 	74,489 ",,SF CBD," 	196,257 ",65.7%,,,
EN, 	165 , 	13 , 	108 , 	85 , 	884 , 	151 , 	218 , 	410 , 	641 , 	121 , 	127 , 	139 , 	67 , 	50 , 	62 , 	29 , 	41 , 	70 , 	51 , 	31 , 	42 , 	11 , 	13 , 	28 , 	40 , 	845 , 	931 , 	721 , 	648 , 	134 , 	164 , 	48 , 	82 , 	145 , 	24 , 	7 , 	40 , 	8 , 	34 , 	19 , 	14 , 	35 , 	22 ," 	7,519 ",,,Westbay," 	87,372 ",,non-CBD," 	107,452 ",36.0%,,,
EP, 	118 , 	91 , 	5 , 	52 , 	609 , 	78 , 	85 , 	193 , 	283 , 	81 , 	42 , 	55 , 	27 , 	15 , 	26 , 	8 , 	17 , 	37 , 	24 , 	24 , 	25 , 	8 , 	5 , 	20 , 	13 , 	412 , 	472 , 	296 , 	297 , 	49 , 	48 , 	13 , 	29 , 	55 , 	5 , 	3 , 	15 , 	4 , 	11 , 	8 , 	3 , 	28 , 	12 ," 	3,704 ",,,Transbay," 	146,353 ",,,,,,,
NB, 	83 , 	70 , 	52 , 	5 , 	199 , 	63 , 	74 , 	160 , 	240 , 	64 , 	56 , 	70 , 	24 , 	20 , 	23 , 	9 , 	10 , 	33 , 	24 , 	15 , 	26 , 	9 , 	10 , 	17 , 	17 , 	504 , 	550 , 	326 , 	385 , 	85 , 	70 , 	25 , 	35 , 	52 , 	5 , 	5 , 	14 , 	3 , 	10 , 	6 , 	4 , 	40 , 	20 ," 	3,509 ",,,SFO Ext," 	18,543 ",,,,,,,
BK, 	422 , 	923 , 	627 , 	216 , 	14 , 	408 , 	386 , 	440 , 	580 , 	278 , 	295 , 	292 , 	155 , 	138 , 	141 , 	95 , 	164 , 	273 , 	103 , 	161 , 	135 , 	75 , 	63 , 	44 , 	71 , 	606 , 	633 , 	742 , 	716 , 	270 , 	275 , 	129 , 	106 , 	169 , 	26 , 	36 , 	119 , 	28 , 	86 , 	30 , 	13 , 	95 , 	84 ," 	10,664 ",,,Extensions," 	35,206 ",,,,,,,
AS, 	117 , 	140 , 	73 , 	54 , 	352 , 	6 , 	95 , 	179 , 	251 , 	99 , 	104 , 	105 , 	44 , 	45 , 	47 , 	21 , 	26 , 	55 , 	28 , 	18 , 	27 , 	12 , 	7 , 	19 , 	32 , 	417 , 	479 , 	324 , 	330 , 	117 , 	87 , 	22 , 	32 , 	53 , 	7 , 	9 , 	24 , 	4 , 	18 , 	6 , 	4 , 	23 , 	14 ," 	3,925 ",,,,,,,,,,,
MA, 	147 , 	212 , 	92 , 	81 , 	362 , 	87 , 	8 , 	120 , 	225 , 	73 , 	137 , 	149 , 	100 , 	95 , 	102 , 	51 , 	63 , 	103 , 	104 , 	88 , 	92 , 	33 , 	33 , 	55 , 	53 , 	640 , 	719 , 	580 , 	606 , 	192 , 	148 , 	52 , 	72 , 	98 , 	21 , 	15 , 	54 , 	28 , 	127 , 	16 , 	12 , 	36 , 	25 ," 	6,106 ",,,,,,,,,,,
19, 	130 , 	428 , 	188 , 	169 , 	385 , 	173 , 	111 , 	7 , 	72 , 	43 , 	110 , 	162 , 	185 , 	173 , 	178 , 	140 , 	167 , 	307 , 	239 , 	312 , 	200 , 	113 , 	83 , 	107 , 	44 , 	591 , 	588 , 	486 , 	546 , 	152 , 	165 , 	112 , 	105 , 	136 , 	75 , 	40 , 	158 , 	104 , 	224 , 	34 , 	18 , 	22 , 	60 ," 	7,841 ",,,,,,,,,,,
12, 	206 , 	630 , 	275 , 	248 , 	493 , 	242 , 	224 , 	74 , 	17 , 	63 , 	218 , 	376 , 	377 , 	377 , 	303 , 	213 , 	240 , 	397 , 	299 , 	421 , 	306 , 	182 , 	138 , 	186 , 	97 , 	878 , 	878 , 	860 , 	755 , 	215 , 	245 , 	141 , 	148 , 	209 , 	104 , 	88 , 	240 , 	127 , 	303 , 	57 , 	35 , 	54 , 	91 ," 	12,034 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	42 , 	110 , 	87 , 	75 , 	251 , 	102 , 	76 , 	43 , 	58 , 	7 , 	190 , 	193 , 	250 , 	227 , 	149 , 	91 , 	113 , 	167 , 	26 , 	27 , 	26 , 	11 , 	11 , 	32 , 	40 , 	465 , 	492 , 	461 , 	371 , 	95 , 	83 , 	33 , 	65 , 	92 , 	9 , 	78 , 	221 , 	8 , 	30 , 	9 , 	7 , 	16 , 	10 ," 	4,950 ",,,Dtwn SF,"3,903","13,248","31,201","10,720","17,203","19,302","5,207","95,576"
