Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Mar 04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	9 , 	78 , 	83 , 	46 , 	235 , 	89 , 	72 , 	34 , 	78 , 	21 , 	81 , 	47 , 	20 , 	28 , 	19 , 	10 , 	11 , 	20 , 	20 , 	13 , 	10 , 	3 , 	5 , 	16 , 	18 , 	78 , 	78 , 	226 , 	118 , 	78 , 	112 , 	19 , 	32 , 	28 , 	11 , 	4 , 	12 , 	4 , 	27 , 	5 , 	6 , 	10 , 	5 ," 	1,912 ",,,Eastbay," 	34,137 ",,SF CBD," 	90,940 ",63.9%,,,
EN, 	111 , 	10 , 	73 , 	58 , 	372 , 	112 , 	112 , 	75 , 	150 , 	31 , 	100 , 	91 , 	36 , 	36 , 	31 , 	18 , 	27 , 	34 , 	29 , 	11 , 	24 , 	5 , 	7 , 	17 , 	24 , 	161 , 	197 , 	529 , 	294 , 	69 , 	113 , 	35 , 	54 , 	42 , 	20 , 	7 , 	19 , 	6 , 	36 , 	8 , 	7 , 	28 , 	11 ," 	3,221 ",,,Westbay," 	46,596 ",,non-CBD," 	54,417 ",38.2%,,,
EP, 	87 , 	63 , 	5 , 	40 , 	325 , 	72 , 	46 , 	45 , 	85 , 	34 , 	32 , 	39 , 	12 , 	12 , 	16 , 	3 , 	8 , 	21 , 	10 , 	8 , 	12 , 	6 , 	4 , 	12 , 	6 , 	107 , 	120 , 	291 , 	196 , 	31 , 	30 , 	11 , 	17 , 	11 , 	4 , 	4 , 	9 , 	1 , 	8 , 	1 , 	1 , 	23 , 	7 ," 	1,872 ",,,Transbay," 	67,373 ",,,,,,,
NB, 	52 , 	60 , 	37 , 	6 , 	99 , 	45 , 	45 , 	39 , 	99 , 	23 , 	45 , 	44 , 	21 , 	22 , 	19 , 	6 , 	6 , 	28 , 	12 , 	10 , 	13 , 	7 , 	5 , 	10 , 	12 , 	174 , 	157 , 	332 , 	366 , 	82 , 	67 , 	21 , 	26 , 	13 , 	3 , 	4 , 	9 , 	2 , 	10 , 	1 , 	3 , 	32 , 	11 ," 	2,072 ",,,SFO Ext," 	10,725 ",,,,,,,
BK, 	240 , 	373 , 	341 , 	100 , 	14 , 	252 , 	204 , 	207 , 	299 , 	99 , 	190 , 	348 , 	68 , 	69 , 	63 , 	34 , 	59 , 	136 , 	40 , 	47 , 	58 , 	39 , 	32 , 	25 , 	60 , 	360 , 	314 , 	959 , 	555 , 	176 , 	147 , 	49 , 	49 , 	59 , 	15 , 	25 , 	54 , 	7 , 	23 , 	7 , 	5 , 	102 , 	38 ," 	6,340 ",,,Extensions," 	14,802 ",,,,,,,
AS, 	85 , 	104 , 	67 , 	43 , 	208 , 	9 , 	80 , 	86 , 	121 , 	48 , 	84 , 	81 , 	27 , 	29 , 	32 , 	12 , 	15 , 	30 , 	12 , 	8 , 	9 , 	10 , 	5 , 	13 , 	32 , 	137 , 	116 , 	272 , 	314 , 	107 , 	83 , 	17 , 	22 , 	14 , 	5 , 	5 , 	13 , 	2 , 	11 , 	3 , 	2 , 	22 , 	8 ," 	2,397 ",,,,,,,,,,,
MA, 	72 , 	91 , 	48 , 	43 , 	177 , 	85 , 	8 , 	42 , 	89 , 	22 , 	87 , 	84 , 	41 , 	48 , 	48 , 	18 , 	18 , 	29 , 	41 , 	26 , 	24 , 	11 , 	12 , 	34 , 	40 , 	193 , 	205 , 	497 , 	462 , 	150 , 	101 , 	27 , 	36 , 	24 , 	5 , 	7 , 	18 , 	11 , 	51 , 	7 , 	5 , 	26 , 	10 ," 	3,064 ",,,,,,,,,,,
19, 	43 , 	82 , 	49 , 	44 , 	189 , 	87 , 	44 , 	7 , 	25 , 	13 , 	74 , 	62 , 	49 , 	45 , 	34 , 	25 , 	34 , 	43 , 	38 , 	34 , 	35 , 	15 , 	14 , 	43 , 	34 , 	120 , 	125 , 	300 , 	239 , 	77 , 	65 , 	18 , 	29 , 	30 , 	11 , 	7 , 	30 , 	7 , 	36 , 	6 , 	4 , 	13 , 	14 ," 	2,288 ",,,,,,,,,,,
12, 	76 , 	136 , 	91 , 	91 , 	279 , 	128 , 	80 , 	22 , 	12 , 	23 , 	110 , 	129 , 	105 , 	113 , 	76 , 	47 , 	75 , 	100 , 	58 , 	52 , 	70 , 	30 , 	33 , 	58 , 	70 , 	232 , 	248 , 	655 , 	320 , 	88 , 	87 , 	46 , 	60 , 	56 , 	25 , 	14 , 	30 , 	16 , 	60 , 	8 , 	10 , 	32 , 	24 ," 	4,071 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	20 , 	21 , 	39 , 	23 , 	96 , 	38 , 	24 , 	9 , 	20 , 	6 , 	63 , 	72 , 	106 , 	120 , 	42 , 	24 , 	48 , 	57 , 	10 , 	7 , 	16 , 	4 , 	5 , 	10 , 	19 , 	130 , 	148 , 	402 , 	218 , 	64 , 	59 , 	15 , 	28 , 	21 , 	5 , 	43 , 	64 , 	1 , 	8 , 	3 , 	2 , 	7 , 	6 ," 	2,118 ",,,Dtwn SF," 	1,923 "," 	5,939 "," 	15,955 "," 	6,243 "," 	6,040 "," 	8,182 "," 	3,031 "," 	44,282 "
