Exit stations,Entry stations->,,WEEKDAY,,,Nov 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV, 	90 , 	93 , 	53 , 	66 , 	285 , 	102 , 	156 , 	202 , 	249 , 	172 , 	27 , 	230 , 	227 , 	184 , 	201 , 	74 , 	85 , 	94 , 	40 , 	20 , 	37 , 	16 , 	22 , 	57 , 	96 , 	915 , 	959 , 	831 , 	812 , 	344 , 	225 , 	64 , 	112 , 	142 , 	11 , 	49 , 	129 , 	7 , 	24 , 	14 , 	23 , 	65 , 	25 , 	68 , 	14 , 	85 , 	-   , 	-   , 	13 , 	21 ," 	7,828 ",,,,,,,,,,,,,
CL, 	67 , 	119 , 	40 , 	37 , 	147 , 	64 , 	137 , 	168 , 	269 , 	200 , 	231 , 	30 , 	134 , 	153 , 	147 , 	72 , 	78 , 	93 , 	58 , 	41 , 	38 , 	18 , 	18 , 	31 , 	77 , 	550 , 	506 , 	461 , 	410 , 	173 , 	123 , 	55 , 	67 , 	117 , 	13 , 	48 , 	186 , 	13 , 	41 , 	19 , 	20 , 	48 , 	21 , 	71 , 	34 , 	113 , 	-   , 	-   , 	22 , 	41 ," 	5,614 ",,,,,,,,,,,,,
SL, 	40 , 	61 , 	28 , 	35 , 	203 , 	56 , 	121 , 	247 , 	356 , 	323 , 	228 , 	141 , 	18 , 	117 , 	157 , 	68 , 	78 , 	99 , 	26 , 	26 , 	20 , 	8 , 	9 , 	22 , 	41 , 	754 , 	814 , 	605 , 	564 , 	178 , 	109 , 	40 , 	79 , 	121 , 	7 , 	37 , 	103 , 	8 , 	14 , 	16 , 	12 , 	50 , 	12 , 	58 , 	7 , 	79 , 	-   , 	-   , 	9 , 	17 ," 	6,217 ",,,,,,,,,,,,,
BF, 	25 , 	35 , 	14 , 	17 , 	141 , 	32 , 	89 , 	223 , 	325 , 	240 , 	173 , 	149 , 	108 , 	17 , 	95 , 	54 , 	84 , 	127 , 	18 , 	9 , 	10 , 	4 , 	3 , 	15 , 	33 , 	725 , 	690 , 	593 , 	487 , 	169 , 	77 , 	36 , 	54 , 	89 , 	9 , 	38 , 	130 , 	4 , 	5 , 	8 , 	14 , 	31 , 	11 , 	61 , 	8 , 	90 , 	-   , 	-   , 	4 , 	8 ," 	5,382 ",,,,,,,,,,,,,
HY, 	40 , 	70 , 	27 , 	30 , 	140 , 	38 , 	98 , 	211 , 	284 , 	157 , 	203 , 	150 , 	162 , 	94 , 	20 , 	100 , 	190 , 	230 , 	31 , 	17 , 	20 , 	8 , 	5 , 	19 , 	33 , 	516 , 	533 , 	363 , 	324 , 	117 , 	63 , 	37 , 	40 , 	73 , 	6 , 	18 , 	75 , 	10 , 	24 , 	10 , 	11 , 	27 , 	8 , 	29 , 	9 , 	151 , 	-   , 	-   , 	11 , 	23 ," 	4,851 ",,,,,,,,,,,,,
SH, 	15 , 	27 , 	7 , 	8 , 	72 , 	21 , 	43 , 	135 , 	175 , 	75 , 	76 , 	72 , 	58 , 	58 , 	88 , 	16 , 	90 , 	88 , 	12 , 	7 , 	8 , 	3 , 	2 , 	6 , 	16 , 	417 , 	383 , 	241 , 	264 , 	84 , 	49 , 	18 , 	19 , 	51 , 	5 , 	14 , 	37 , 	3 , 	5 , 	6 , 	7 , 	22 , 	5 , 	18 , 	7 , 	111 , 	-   , 	-   , 	2 , 	4 ," 	2,948 ",,,,,,,,,,,,,
UC, 	18 , 	30 , 	17 , 	17 , 	157 , 	36 , 	83 , 	210 , 	225 , 	110 , 	86 , 	78 , 	84 , 	90 , 	186 , 	64 , 	20 , 	132 , 	18 , 	15 , 	17 , 	4 , 	3 , 	10 , 	11 , 	831 , 	754 , 	367 , 	355 , 	117 , 	45 , 	15 , 	23 , 	72 , 	6 , 	14 , 	60 , 	1 , 	11 , 	13 , 	4 , 	26 , 	5 , 	27 , 	13 , 	128 , 	-   , 	-   , 	3 , 	10 ," 	4,621 ",,,,,,,,,,,,,
FM, 	26 , 	42 , 	26 , 	24 , 	155 , 	32 , 	73 , 	253 , 	265 , 	114 , 	103 , 	95 , 	102 , 	128 , 	236 , 	108 , 	239 , 	34 , 	14 , 	17 , 	10 , 	5 , 	7 , 	17 , 	13 ," 	1,237 "," 	1,064 ", 	403 , 	361 , 	124 , 	36 , 	14 , 	22 , 	52 , 	4 , 	26 , 	53 , 	4 , 	9 , 	5 , 	7 , 	32 , 	4 , 	26 , 	16 , 	116 , 	-   , 	-   , 	5 , 	9 ," 	5,766 ",,,,,,,,,,,,,
CN, 	25 , 	31 , 	21 , 	21 , 	109 , 	23 , 	148 , 	290 , 	317 , 	34 , 	42 , 	55 , 	28 , 	19 , 	36 , 	12 , 	18 , 	14 , 	29 , 	102 , 	208 , 	82 , 	41 , 	85 , 	22 , 	810 , 	830 , 	529 , 	492 , 	154 , 	89 , 	59 , 	57 , 	101 , 	25 , 	4 , 	9 , 	51 , 	169 , 	21 , 	27 , 	136 , 	26 , 	5 , 	30 , 	18 , 	-   , 	-   , 	100 , 	130 ," 	5,684 ",,,,,,,,,,,,,
PH, 	16 , 	20 , 	20 , 	24 , 	140 , 	23 , 	165 , 	372 , 	446 , 	27 , 	19 , 	38 , 	22 , 	10 , 	17 , 	8 , 	14 , 	16 , 	96 , 	29 , 	110 , 	48 , 	36 , 	125 , 	15 ," 	1,603 "," 	1,643 ", 	648 , 	652 , 	203 , 	81 , 	89 , 	53 , 	85 , 	10 , 	2 , 	5 , 	38 , 	85 , 	26 , 	28 , 	173 , 	27 , 	5 , 	42 , 	17 , 	-   , 	-   , 	38 , 	66 ," 	7,475 ",,,,,,,,,,,,,
WC, 	24 , 	29 , 	24 , 	21 , 	115 , 	22 , 	160 , 	317 , 	343 , 	22 , 	35 , 	37 , 	23 , 	10 , 	18 , 	9 , 	15 , 	11 , 	242 , 	120 , 	27 , 	61 , 	37 , 	148 , 	14 ," 	1,319 "," 	1,307 ", 	519 , 	484 , 	151 , 	68 , 	49 , 	48 , 	60 , 	16 , 	4 , 	5 , 	55 , 	137 , 	23 , 	23 , 	175 , 	25 , 	2 , 	41 , 	17 , 	-   , 	-   , 	51 , 	99 ," 	6,561 ",,,,,,,,,,,,,
LF, 	7 , 	9 , 	7 , 	7 , 	65 , 	8 , 	61 , 	164 , 	158 , 	8 , 	16 , 	16 , 	7 , 	5 , 	7 , 	3 , 	3 , 	4 , 	100 , 	44 , 	57 , 	15 , 	11 , 	75 , 	4 , 	834 , 	842 , 	270 , 	280 , 	79 , 	39 , 	21 , 	14 , 	22 , 	3 , 	1 , 	1 , 	7 , 	37 , 	5 , 	9 , 	105 , 	15 , 	1 , 	27 , 	5 , 	-   , 	-   , 	14 , 	18 ," 	3,508 ",,,,,,,,,,,,,
OR, 	8 , 	12 , 	5 , 	9 , 	44 , 	8 , 	39 , 	115 , 	120 , 	9 , 	20 , 	15 , 	10 , 	3 , 	5 , 	2 , 	2 , 	6 , 	41 , 	27 , 	38 , 	14 , 	17 , 	57 , 	3 , 	757 , 	692 , 	221 , 	240 , 	67 , 	34 , 	27 , 	12 , 	19 , 	2 , 	3 , 	2 , 	6 , 	11 , 	6 , 	6 , 	80 , 	11 , 	1 , 	15 , 	6 , 	-   , 	-   , 	10 , 	13 ," 	2,870 ",,,,,,,,,,,,,
RR, 	23 , 	31 , 	31 , 	16 , 	51 , 	12 , 	64 , 	198 , 	197 , 	35 , 	49 , 	31 , 	23 , 	10 , 	18 , 	7 , 	11 , 	17 , 	81 , 	117 , 	149 , 	69 , 	55 , 	25 , 	20 ," 	1,068 "," 	1,060 ", 	548 , 	661 , 	223 , 	101 , 	57 , 	48 , 	46 , 	4 , 	5 , 	8 , 	23 , 	37 , 	9 , 	14 , 	140 , 	26 , 	5 , 	17 , 	14 , 	-   , 	-   , 	24 , 	42 ," 	5,518 ",,,,,,,,,,,,,
OW, 	24 , 	33 , 	11 , 	14 , 	70 , 	26 , 	47 , 	60 , 	92 , 	30 , 	98 , 	75 , 	35 , 	32 , 	31 , 	13 , 	13 , 	13 , 	17 , 	12 , 	14 , 	4 , 	2 , 	20 , 	27 ," 	1,764 "," 	1,545 "," 	1,034 ", 	893 , 	383 , 	204 , 	56 , 	72 , 	66 , 	13 , 	6 , 	28 , 	5 , 	16 , 	20 , 	26 , 	109 , 	39 , 	10 , 	10 , 	12 , 	-   , 	-   , 	9 , 	19 ," 	7,148 ",,,,,,,,,,,,,
EM, 	550 ," 	1,061 ", 	678 , 	717 ," 	1,078 ", 	899 ," 	1,433 "," 	2,018 "," 	1,743 "," 	1,247 "," 	1,157 ", 	683 , 	998 , 	913 , 	652 , 	551 ," 	1,000 "," 	1,438 "," 	1,044 "," 	2,016 "," 	1,590 "," 	1,014 ", 	908 ," 	1,234 "," 	2,282 ", 	228 , 	140 , 	482 , 	647 ," 	1,167 "," 	1,900 "," 	1,265 "," 	1,587 "," 	1,383 ", 	880 , 	634 ," 	2,311 ", 	391 , 	610 , 	661 , 	586 , 	368 ," 	1,089 ", 	943 , 	142 , 	888 , 	-   , 	-   , 	172 , 	472 ," 	47,848 ",,,,,,,,,,,,,
MT, 	540 , 	911 , 	629 , 	572 , 	825 , 	780 ," 	1,231 "," 	1,623 "," 	1,244 "," 	1,151 "," 	1,017 ", 	560 , 	865 , 	766 , 	596 , 	432 , 	786 ," 	1,083 ", 	863 ," 	1,668 "," 	1,260 ", 	767 , 	654 , 	988 ," 	1,730 ", 	148 , 	196 , 	182 , 	618 ," 	1,483 "," 	2,483 "," 	1,693 "," 	2,560 "," 	1,999 "," 	1,124 ", 	562 ," 	1,816 ", 	365 , 	575 , 	785 , 	824 , 	419 ," 	1,455 ", 	672 , 	96 , 	794 , 	-   , 	-   , 	141 , 	409 ," 	44,940 ",,,,,,,,,,,,,
PL, 	425 , 	662 , 	310 , 	307 , 	539 , 	388 , 	672 , 	855 , 	837 , 	599 , 	685 , 	421 , 	491 , 	475 , 	299 , 	212 , 	303 , 	331 , 	413 , 	519 , 	393 , 	217 , 	173 , 	425 , 	963 , 	724 , 	309 , 	157 , 	337 ," 	1,220 "," 	1,557 "," 	1,029 "," 	1,954 "," 	1,238 ", 	548 , 	237 , 	661 , 	174 , 	335 , 	417 , 	389 , 	933 , 	630 , 	255 , 	88 , 	290 , 	-   , 	-   , 	115 , 	251 ," 	25,758 ",,,,,,,,,,,,,
CC, 	334 , 	603 , 	385 , 	402 , 	538 , 	477 , 	832 , 	919 , 	760 , 	599 , 	724 , 	381 , 	485 , 	428 , 	293 , 	241 , 	311 , 	321 , 	411 , 	544 , 	400 , 	242 , 	194 , 	560 , 	884 , 	640 , 	605 , 	314 , 	101 , 	561 , 	977 , 	757 ," 	1,354 ", 	884 , 	515 , 	252 , 	689 , 	181 , 	298 , 	395 , 	374 , 	414 , 	620 , 	246 , 	49 , 	269 , 	-   , 	-   , 	94 , 	251 ," 	23,108 ",,,,,,,,,,,,,
16, 	195 , 	249 , 	116 , 	138 , 	296 , 	217 , 	359 , 	450 , 	311 , 	243 , 	305 , 	155 , 	146 , 	154 , 	111 , 	83 , 	100 , 	107 , 	129 , 	169 , 	110 , 	70 , 	53 , 	183 , 	376 ," 	1,197 "," 	1,611 "," 	1,423 ", 	657 , 	42 , 	196 , 	334 , 	644 , 	379 , 	178 , 	75 , 	232 , 	64 , 	124 , 	152 , 	136 , 	199 , 	272 , 	83 , 	19 , 	92 , 	-   , 	-   , 	44 , 	85 ," 	13,063 ",,,,,,,,,,,,,
24, 	183 , 	181 , 	65 , 	86 , 	221 , 	113 , 	204 , 	317 , 	283 , 	153 , 	208 , 	119 , 	104 , 	73 , 	60 , 	43 , 	39 , 	31 , 	75 , 	76 , 	65 , 	34 , 	30 , 	96 , 	204 ," 	1,603 "," 	2,101 "," 	1,828 "," 	1,005 ", 	206 , 	49 , 	264 , 	543 , 	263 , 	127 , 	26 , 	70 , 	28 , 	86 , 	104 , 	126 , 	158 , 	225 , 	36 , 	17 , 	30 , 	-   , 	-   , 	21 , 	54 ," 	12,029 ",,,,,,,,,,,,,
GP, 	41 , 	77 , 	24 , 	30 , 	121 , 	32 , 	76 , 	158 , 	161 , 	51 , 	63 , 	57 , 	38 , 	30 , 	29 , 	18 , 	13 , 	8 , 	48 , 	46 , 	36 , 	20 , 	17 , 	47 , 	63 ," 	1,083 "," 	1,407 "," 	1,174 ", 	693 , 	329 , 	272 , 	24 , 	121 , 	67 , 	57 , 	16 , 	60 , 	18 , 	34 , 	35 , 	63 , 	110 , 	135 , 	27 , 	11 , 	14 , 	-   , 	-   , 	11 , 	38 ," 	7,101 ",,,,,,,,,,,,,
BP, 	64 , 	94 , 	33 , 	37 , 	98 , 	37 , 	81 , 	133 , 	159 , 	83 , 	92 , 	55 , 	68 , 	42 , 	37 , 	17 , 	20 , 	19 , 	48 , 	41 , 	38 , 	9 , 	11 , 	43 , 	87 ," 	1,274 "," 	1,723 "," 	2,300 "," 	1,166 ", 	576 , 	510 , 	126 , 	39 , 	93 , 	81 , 	25 , 	53 , 	13 , 	43 , 	68 , 	104 , 	131 , 	143 , 	24 , 	7 , 	15 , 	-   , 	-   , 	19 , 	38 ," 	10,014 ",,,,,,,,,,,,,
DC, 	120 , 	169 , 	62 , 	49 , 	115 , 	45 , 	105 , 	146 , 	213 , 	112 , 	156 , 	129 , 	120 , 	88 , 	79 , 	54 , 	70 , 	59 , 	102 , 	80 , 	60 , 	22 , 	21 , 	41 , 	87 ," 	1,316 "," 	1,718 "," 	1,429 ", 	851 , 	382 , 	302 , 	64 , 	121 , 	28 , 	45 , 	39 , 	114 , 	50 , 	84 , 	91 , 	140 , 	219 , 	272 , 	47 , 	12 , 	48 , 	-   , 	-   , 	27 , 	81 ," 	9,782 ",,,,,,,,,,,,,
CM, 	18 , 	23 , 	4 , 	6 , 	38 , 	9 , 	28 , 	77 , 	116 , 	10 , 	10 , 	9 , 	6 , 	7 , 	5 , 	4 , 	6 , 	4 , 	25 , 	10 , 	17 , 	3 , 	3 , 	4 , 	14 , 	836 ," 	1,001 ", 	622 , 	482 , 	167 , 	129 , 	49 , 	80 , 	37 , 	13 , 	4 , 	17 , 	3 , 	17 , 	20 , 	43 , 	154 , 	93 , 	2 , 	3 , 	3 , 	-   , 	-   , 	8 , 	17 ," 	4,254 ",,,,,,,,,,,,,
CV, 	5 , 	9 , 	5 , 	7 , 	64 , 	11 , 	29 , 	81 , 	109 , 	124 , 	46 , 	50 , 	37 , 	44 , 	17 , 	13 , 	15 , 	27 , 	5 , 	2 , 	4 , 	2 , 	3 , 	6 , 	8 , 	504 , 	556 , 	283 , 	283 , 	85 , 	31 , 	17 , 	27 , 	44 , 	5 , 	10 , 	102 , 	2 , 	1 , 	5 , 	5 , 	22 , 	7 , 	61 , 	7 , 	20 , 	-   , 	-   , 	0 , 	1 ," 	2,801 ",,,,,,,,,,,,,
ED, 	12 , 	23 , 	12 , 	13 , 	134 , 	23 , 	60 , 	219 , 	293 , 	190 , 	132 , 	172 , 	100 , 	134 , 	71 , 	35 , 	63 , 	54 , 	8 , 	4 , 	5 , 	2 , 	3 , 	11 , 	29 ," 	1,932 "," 	1,767 ", 	746 , 	760 , 	279 , 	87 , 	70 , 	63 , 	128 , 	17 , 	110 , 	39 , 	1 , 	4 , 	23 , 	14 , 	127 , 	16 , 	56 , 	65 , 	45 , 	-   , 	-   , 	3 , 	4 ," 	8,159 ",,,,,,,,,,,,,
NC, 	5 , 	6 , 	3 , 	4 , 	30 , 	6 , 	38 , 	117 , 	130 , 	8 , 	6 , 	12 , 	8 , 	4 , 	8 , 	1 , 	1 , 	4 , 	48 , 	34 , 	50 , 	8 , 	5 , 	22 , 	4 , 	306 , 	332 , 	200 , 	204 , 	75 , 	32 , 	18 , 	15 , 	45 , 	3 , 	2 , 	1 , 	9 , 	18 , 	10 , 	10 , 	50 , 	6 , 	1 , 	10 , 	6 , 	-   , 	-   , 	18 , 	19 ," 	1,954 ",,,,,,,,,,,,,
WP, 	17 , 	13 , 	9 , 	4 , 	83 , 	14 , 	137 , 	177 , 	234 , 	20 , 	23 , 	36 , 	15 , 	7 , 	25 , 	7 , 	10 , 	9 , 	164 , 	79 , 	126 , 	33 , 	19 , 	39 , 	19 , 	514 , 	491 , 	454 , 	409 , 	152 , 	109 , 	47 , 	53 , 	91 , 	18 , 	1 , 	3 , 	20 , 	22 , 	20 , 	22 , 	111 , 	14 , 	1 , 	16 , 	17 , 	-   , 	-   , 	15 , 	25 ," 	3,943 ",,,,,,,,,,,,,
SS, 	15 , 	34 , 	9 , 	10 , 	35 , 	12 , 	25 , 	68 , 	97 , 	13 , 	15 , 	18 , 	13 , 	9 , 	10 , 	5 , 	10 , 	5 , 	22 , 	25 , 	20 , 	5 , 	5 , 	9 , 	25 , 	632 , 	704 , 	463 , 	386 , 	146 , 	109 , 	37 , 	77 , 	81 , 	19 , 	5 , 	24 , 	8 , 	19 , 	16 , 	30 , 	64 , 	68 , 	6 , 	2 , 	3 , 	-   , 	-   , 	11 , 	18 ," 	3,439 ",,,,,,,,,,,,,
SB, 	24 , 	43 , 	13 , 	10 , 	39 , 	15 , 	29 , 	63 , 	85 , 	18 , 	22 , 	18 , 	12 , 	13 , 	10 , 	8 , 	4 , 	8 , 	25 , 	26 , 	20 , 	8 , 	7 , 	15 , 	27 , 	576 , 	748 , 	435 , 	384 , 	140 , 	126 , 	68 , 	114 , 	143 , 	37 , 	5 , 	12 , 	11 , 	23 , 	34 , 	14 , 	58 , 	51 , 	4 , 	3 , 	2 , 	-   , 	-   , 	13 , 	25 ," 	3,584 ",,,,,,,,,,,,,
SO, 	60 , 	121 , 	69 , 	92 , 	204 , 	69 , 	127 , 	128 , 	131 , 	45 , 	66 , 	42 , 	50 , 	28 , 	26 , 	21 , 	20 , 	28 , 	139 , 	168 , 	159 , 	95 , 	81 , 	170 , 	135 , 	394 , 	494 , 	732 , 	395 , 	198 , 	153 , 	103 , 	142 , 	217 , 	149 , 	18 , 	105 , 	54 , 	112 , 	56 , 	47 , 	51 , 	251 , 	34 , 	13 , 	16 , 	-   , 	-   , 	19 , 	99 ," 	6,124 ",,,,,,,,,,,,,
MB, 	28 , 	70 , 	30 , 	30 , 	159 , 	39 , 	67 , 	124 , 	143 , 	16 , 	21 , 	16 , 	12 , 	9 , 	6 , 	5 , 	3 , 	5 , 	26 , 	25 , 	21 , 	13 , 	10 , 	20 , 	40 , 	974 ," 	1,233 ", 	635 , 	544 , 	247 , 	201 , 	131 , 	160 , 	269 , 	94 , 	5 , 	14 , 	7 , 	12 , 	69 , 	40 , 	225 , 	46 , 	7 , 	4 , 	2 , 	-   , 	-   , 	5 , 	14 ," 	5,875 ",,,,,,,,,,,,,
WD, 	7 , 	13 , 	6 , 	4 , 	48 , 	12 , 	26 , 	109 , 	133 , 	105 , 	68 , 	77 , 	57 , 	64 , 	33 , 	22 , 	28 , 	26 , 	4 , 	5 , 	1 , 	1 , 	1 , 	5 , 	10 , 	816 , 	728 , 	317 , 	297 , 	112 , 	41 , 	34 , 	30 , 	52 , 	3 , 	72 , 	50 , 	1 , 	2 , 	7 , 	5 , 	44 , 	7 , 	18 , 	31 , 	20 , 	-   , 	-   , 	1 , 	2 ," 	3,556 ",,,,,,,,,,,,,
OA, 	11 , 	29 , 	31 , 	32 , 	111 , 	26 , 	34 , 	43 , 	61 , 	21 , 	11 , 	34 , 	8 , 	6 , 	11 , 	7 , 	15 , 	18 , 	29 , 	41 , 	34 , 	19 , 	12 , 	19 , 	9 , 	176 , 	148 , 	96 , 	74 , 	29 , 	24 , 	15 , 	9 , 	14 , 	2 , 	7 , 	60 , 	10 , 	16 , 	2 , 	4 , 	16 , 	5 , 	32 , 	7 , 	12 , 	-   , 	-   , 	2 , 	17 ," 	1,447 ",,,,,,,,,,,,,
WS, 	22 , 	45 , 	25 , 	26 , 	221 , 	39 , 	68 , 	219 , 	199 , 	102 , 	83 , 	105 , 	81 , 	88 , 	147 , 	101 , 	116 , 	111 , 	19 , 	16 , 	15 , 	4 , 	7 , 	18 , 	16 , 	759 , 	780 , 	321 , 	291 , 	107 , 	33 , 	16 , 	22 , 	51 , 	3 , 	20 , 	39 , 	6 , 	14 , 	3 , 	2 , 	21 , 	2 , 	17 , 	12 , 	34 , 	-   , 	-   , 	8 , 	13 ," 	4,464 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
