Exit stations,Entry stations->,,TOTAL,,,Nov 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV," 	2,380 "," 	2,571 "," 	1,422 "," 	1,720 "," 	6,842 "," 	2,662 "," 	3,892 "," 	4,592 "," 	5,383 "," 	4,245 ", 	714 ," 	6,365 "," 	5,787 "," 	5,096 "," 	4,802 "," 	1,987 "," 	2,057 "," 	2,301 "," 	1,040 ", 	515 , 	879 , 	377 , 	562 ," 	1,438 "," 	2,337 "," 	19,519 "," 	19,883 "," 	20,724 "," 	17,382 "," 	7,782 "," 	5,363 "," 	1,515 "," 	2,489 "," 	3,009 ", 	283 ," 	1,317 "," 	3,134 ", 	178 , 	628 , 	350 , 	549 ," 	1,703 ", 	572 ," 	1,828 ", 	404 ," 	2,110 ", 	-   , 	-   , 	314 , 	534 ," 	183,536 ",,,,,,,,,,,,,
CL," 	1,774 "," 	3,419 "," 	1,252 ", 	990 ," 	3,489 "," 	1,558 "," 	3,377 "," 	3,858 "," 	6,180 "," 	4,650 "," 	6,275 ", 	763 ," 	4,612 "," 	4,794 "," 	3,928 "," 	2,032 "," 	2,324 "," 	2,985 "," 	1,568 "," 	1,192 "," 	1,186 ", 	619 , 	609 , 	787 ," 	1,911 "," 	12,320 "," 	10,731 "," 	12,069 "," 	9,004 "," 	3,851 "," 	3,013 "," 	1,318 "," 	1,502 "," 	2,631 ", 	332 ," 	1,635 "," 	6,866 ", 	428 ," 	1,192 ", 	463 , 	551 ," 	1,334 ", 	511 ," 	2,347 "," 	1,736 "," 	3,802 ", 	-   , 	-   , 	485 ," 	1,069 "," 	145,322 ",,,,,,,,,,,,,
SL, 	984 ," 	1,408 ", 	689 , 	831 ," 	4,446 "," 	1,258 "," 	2,666 "," 	5,225 "," 	7,392 "," 	7,181 "," 	5,810 "," 	4,682 ", 	454 ," 	2,975 "," 	3,433 "," 	1,535 "," 	1,768 "," 	2,141 ", 	583 , 	539 , 	471 , 	162 , 	184 , 	537 , 	950 ," 	15,800 "," 	16,759 "," 	14,949 "," 	11,764 "," 	3,823 "," 	2,469 ", 	953 ," 	1,702 "," 	2,507 ", 	192 , 	871 ," 	2,233 ", 	186 , 	346 , 	352 , 	295 ," 	1,320 ", 	271 ," 	1,456 ", 	202 ," 	1,802 ", 	-   , 	-   , 	196 , 	410 ," 	139,162 ",,,,,,,,,,,,,
BF, 	606 , 	876 , 	394 , 	409 ," 	3,233 ", 	772 ," 	2,009 "," 	4,655 "," 	6,748 "," 	5,624 "," 	4,854 "," 	4,709 "," 	2,827 ", 	441 ," 	2,398 "," 	1,416 "," 	2,002 "," 	2,837 ", 	430 , 	206 , 	224 , 	111 , 	83 , 	348 , 	802 ," 	15,104 "," 	14,421 "," 	14,480 "," 	10,131 "," 	3,618 "," 	1,818 ", 	837 ," 	1,243 "," 	1,839 ", 	212 ," 	1,002 "," 	3,008 ", 	82 , 	165 , 	205 , 	305 , 	840 , 	270 ," 	1,709 ", 	248 ," 	2,036 ", 	-   , 	-   , 	99 , 	211 ," 	122,897 ",,,,,,,,,,,,,
HY, 	913 ," 	1,512 ", 	598 , 	679 ," 	3,165 ", 	913 ," 	2,137 "," 	4,395 "," 	5,719 "," 	3,302 "," 	4,868 "," 	3,928 "," 	3,526 "," 	2,399 ", 	505 ," 	2,326 "," 	4,041 "," 	4,966 ", 	664 , 	378 , 	423 , 	169 , 	138 , 	442 , 	777 ," 	10,654 "," 	10,677 "," 	8,808 "," 	6,622 "," 	2,460 "," 	1,418 ", 	795 , 	882 ," 	1,486 ", 	138 , 	457 ," 	1,640 ", 	216 , 	510 , 	220 , 	245 , 	711 , 	171 , 	754 , 	293 ," 	3,328 ", 	-   , 	-   , 	226 , 	490 ," 	106,084 ",,,,,,,,,,,,,
SH, 	372 , 	680 , 	162 , 	226 ," 	1,632 ", 	471 , 	937 ," 	2,726 "," 	3,470 "," 	1,623 "," 	1,983 "," 	2,004 "," 	1,401 "," 	1,488 "," 	2,030 ", 	379 ," 	1,866 "," 	1,974 ", 	270 , 	174 , 	185 , 	52 , 	48 , 	144 , 	374 ," 	8,501 "," 	7,702 "," 	5,781 "," 	5,298 "," 	1,747 "," 	1,064 ", 	416 , 	417 ," 	1,038 ", 	129 , 	328 , 	849 , 	57 , 	135 , 	151 , 	191 , 	573 , 	125 , 	463 , 	208 ," 	2,420 ", 	-   , 	-   , 	51 , 	110 ," 	64,425 ",,,,,,,,,,,,,
UC, 	428 , 	691 , 	400 , 	412 ," 	3,594 ", 	802 ," 	1,731 "," 	4,203 "," 	4,552 "," 	2,408 "," 	2,101 "," 	2,227 "," 	1,848 "," 	2,049 "," 	4,031 "," 	1,431 ", 	557 ," 	3,221 ", 	393 , 	327 , 	354 , 	88 , 	75 , 	243 , 	292 ," 	16,840 "," 	15,003 "," 	8,835 "," 	7,368 "," 	2,459 "," 	1,018 ", 	366 , 	515 ," 	1,471 ", 	142 , 	319 ," 	1,363 ", 	19 , 	241 , 	246 , 	105 , 	700 , 	132 , 	630 , 	400 ," 	2,802 ", 	-   , 	-   , 	76 , 	239 ," 	99,747 ",,,,,,,,,,,,,
FM, 	610 , 	945 , 	586 , 	580 ," 	3,807 ", 	722 ," 	1,570 "," 	4,989 "," 	5,299 "," 	2,523 "," 	2,462 "," 	2,969 "," 	2,199 "," 	2,862 "," 	5,101 "," 	2,380 "," 	4,754 ", 	865 , 	350 , 	367 , 	225 , 	111 , 	135 , 	357 , 	307 ," 	24,646 "," 	20,945 "," 	9,656 "," 	7,551 "," 	2,650 ", 	876 , 	343 , 	510 ," 	1,104 ", 	121 , 	544 ," 	1,218 ", 	86 , 	222 , 	108 , 	169 , 	890 , 	107 , 	587 , 	461 ," 	2,650 ", 	-   , 	-   , 	119 , 	226 ," 	122,864 ",,,,,,,,,,,,,
CN, 	623 , 	736 , 	478 , 	478 ," 	2,359 ", 	543 ," 	3,085 "," 	5,766 "," 	6,294 ", 	752 ," 	1,083 "," 	1,463 ", 	618 , 	452 , 	769 , 	271 , 	398 , 	342 , 	762 ," 	2,400 "," 	5,038 "," 	1,889 ", 	939 ," 	1,935 ", 	522 ," 	16,610 "," 	16,500 "," 	12,356 "," 	10,109 "," 	3,322 "," 	1,967 "," 	1,318 "," 	1,213 "," 	2,118 ", 	538 , 	91 , 	203 ," 	1,170 "," 	3,973 ", 	491 , 	619 ," 	3,676 ", 	582 , 	120 , 	789 , 	462 , 	-   , 	-   ," 	2,254 "," 	2,831 "," 	123,307 ",,,,,,,,,,,,,
PH, 	350 , 	467 , 	478 , 	542 ," 	2,975 ", 	514 ," 	3,406 "," 	7,268 "," 	8,737 ", 	585 , 	496 ," 	1,096 ", 	489 , 	209 , 	366 , 	181 , 	293 , 	369 ," 	2,267 ", 	734 ," 	2,708 "," 	1,054 ", 	793 ," 	2,805 ", 	343 ," 	32,071 "," 	32,089 "," 	14,921 "," 	13,283 "," 	4,198 "," 	1,808 "," 	1,843 "," 	1,074 "," 	1,753 ", 	242 , 	60 , 	126 , 	794 ," 	1,896 ", 	559 , 	613 ," 	4,612 ", 	612 , 	101 ," 	1,126 ", 	416 , 	-   , 	-   , 	800 ," 	1,466 "," 	155,988 ",,,,,,,,,,,,,
WC, 	523 , 	686 , 	579 , 	563 ," 	2,752 ", 	525 ," 	3,385 "," 	6,370 "," 	6,877 ", 	511 , 	816 ," 	1,156 ", 	523 , 	238 , 	385 , 	200 , 	333 , 	246 ," 	5,929 "," 	2,887 ", 	665 ," 	1,444 ", 	871 ," 	3,418 ", 	342 ," 	27,221 "," 	26,075 "," 	12,611 "," 	10,498 "," 	3,283 "," 	1,693 "," 	1,132 "," 	1,024 "," 	1,342 ", 	369 , 	83 , 	108 ," 	1,250 "," 	3,109 ", 	503 , 	497 ," 	4,736 ", 	601 , 	46 ," 	1,081 ", 	394 , 	-   , 	-   ," 	1,150 "," 	2,234 "," 	143,264 ",,,,,,,,,,,,,
LF, 	162 , 	205 , 	171 , 	181 ," 	1,573 ", 	198 ," 	1,329 "," 	3,265 "," 	3,096 ", 	206 , 	381 , 	559 , 	156 , 	117 , 	157 , 	56 , 	65 , 	108 ," 	2,337 "," 	1,022 "," 	1,322 ", 	379 , 	289 ," 	1,763 ", 	135 ," 	17,009 "," 	16,671 "," 	6,953 "," 	6,109 "," 	1,734 ", 	929 , 	520 , 	291 , 	480 , 	71 , 	27 , 	24 , 	191 , 	857 , 	108 , 	220 ," 	2,730 ", 	368 , 	15 , 	659 , 	127 , 	-   , 	-   , 	323 , 	400 ," 	76,048 ",,,,,,,,,,,,,
OR, 	187 , 	272 , 	151 , 	217 ," 	1,250 ", 	190 , 	882 ," 	2,344 "," 	2,474 ", 	219 , 	516 , 	559 , 	206 , 	88 , 	131 , 	52 , 	59 , 	136 , 	911 , 	638 , 	874 , 	342 , 	398 ," 	1,406 ", 	96 ," 	15,917 "," 	14,036 "," 	6,101 "," 	5,458 "," 	1,634 ", 	914 , 	626 , 	286 , 	435 , 	75 , 	79 , 	56 , 	131 , 	263 , 	140 , 	130 ," 	2,216 ", 	262 , 	33 , 	391 , 	158 , 	-   , 	-   , 	199 , 	270 ," 	64,408 ",,,,,,,,,,,,,
RR, 	594 , 	794 , 	758 , 	391 ," 	1,283 ", 	308 ," 	1,493 "," 	4,285 "," 	4,280 ", 	751 ," 	1,307 ", 	799 , 	541 , 	264 , 	403 , 	161 , 	261 , 	380 ," 	1,866 "," 	2,628 "," 	3,469 "," 	1,615 "," 	1,318 ", 	662 , 	548 ," 	22,883 "," 	21,799 "," 	14,109 "," 	14,778 "," 	5,499 "," 	2,935 "," 	1,430 "," 	1,095 "," 	1,053 ", 	120 , 	122 , 	214 , 	484 , 	815 , 	214 , 	341 ," 	3,984 ", 	780 , 	132 , 	500 , 	362 , 	-   , 	-   , 	504 , 	911 ," 	126,223 ",,,,,,,,,,,,,
OW, 	547 , 	775 , 	309 , 	340 ," 	1,647 ", 	644 ," 	1,132 "," 	1,413 "," 	2,160 ", 	695 ," 	2,333 "," 	1,785 ", 	818 , 	786 , 	688 , 	302 , 	322 , 	277 , 	406 , 	301 , 	336 , 	115 , 	70 , 	520 , 	723 ," 	38,394 "," 	32,762 "," 	27,511 "," 	20,552 "," 	9,453 "," 	5,496 "," 	1,422 "," 	1,677 "," 	1,555 ", 	308 , 	176 , 	672 , 	122 , 	405 , 	467 , 	613 ," 	3,202 ", 	878 , 	262 , 	248 , 	306 , 	-   , 	-   , 	205 , 	434 ," 	166,564 ",,,,,,,,,,,,,
EM," 	12,073 "," 	23,032 "," 	14,719 "," 	15,957 "," 	26,156 "," 	19,101 "," 	30,969 "," 	42,251 "," 	36,758 "," 	25,857 "," 	24,837 "," 	15,803 "," 	20,943 "," 	18,988 "," 	13,538 "," 	11,183 "," 	20,417 "," 	28,856 "," 	21,279 "," 	40,374 "," 	32,874 "," 	20,855 "," 	19,011 "," 	26,862 "," 	50,172 "," 	5,429 "," 	2,929 "," 	10,866 "," 	13,009 "," 	24,858 "," 	39,547 "," 	26,033 "," 	33,131 "," 	28,370 "," 	17,404 "," 	13,148 "," 	47,853 "," 	8,015 "," 	12,519 "," 	13,057 "," 	11,750 "," 	9,648 "," 	21,928 "," 	19,406 "," 	3,534 "," 	18,406 ", 	-   , 	-   ," 	3,483 "," 	9,777 "," 	1,006,965 ",,,,,,,,,,,,,
MT," 	11,534 "," 	19,141 "," 	13,088 "," 	12,234 "," 	19,170 "," 	16,078 "," 	25,615 "," 	33,290 "," 	26,012 "," 	23,475 "," 	21,276 "," 	11,797 "," 	17,917 "," 	16,158 "," 	11,975 "," 	8,646 "," 	15,821 "," 	21,520 "," 	17,282 "," 	32,821 "," 	25,423 "," 	15,365 "," 	13,429 "," 	20,688 "," 	37,052 "," 	3,002 "," 	4,311 "," 	3,827 "," 	12,184 "," 	30,743 "," 	50,426 "," 	34,316 "," 	54,437 "," 	40,420 "," 	22,173 "," 	11,345 "," 	36,293 "," 	7,271 "," 	11,552 "," 	15,511 "," 	16,256 "," 	10,326 "," 	28,668 "," 	13,640 "," 	2,248 "," 	15,880 ", 	-   , 	-   ," 	2,780 "," 	8,277 "," 	922,693 ",,,,,,,,,,,,,
PL," 	10,513 "," 	16,869 "," 	8,299 "," 	7,855 "," 	16,036 "," 	9,331 "," 	16,332 "," 	19,988 "," 	19,853 "," 	14,367 "," 	17,084 "," 	10,934 "," 	12,164 "," 	11,645 "," 	7,235 "," 	5,088 "," 	7,307 "," 	8,047 "," 	9,831 "," 	12,245 "," 	10,021 "," 	5,778 "," 	5,144 "," 	11,312 "," 	26,186 "," 	15,719 "," 	6,245 "," 	4,787 "," 	7,815 "," 	32,604 "," 	40,959 "," 	26,690 "," 	49,174 "," 	32,967 "," 	13,260 "," 	5,994 "," 	17,305 "," 	4,117 "," 	8,003 "," 	10,101 "," 	9,649 "," 	26,094 "," 	15,789 "," 	6,457 "," 	2,304 "," 	6,968 ", 	-   , 	-   ," 	2,564 "," 	5,883 "," 	650,912 ",,,,,,,,,,,,,
CC," 	7,209 "," 	12,601 "," 	8,232 "," 	9,127 "," 	12,946 "," 	10,170 "," 	18,001 "," 	19,746 "," 	16,269 "," 	12,559 "," 	15,775 "," 	8,265 "," 	10,248 "," 	8,925 "," 	5,964 "," 	4,810 "," 	6,409 "," 	6,718 "," 	8,514 "," 	11,131 "," 	8,871 "," 	5,435 "," 	4,546 "," 	12,669 "," 	20,521 "," 	12,696 "," 	11,741 "," 	7,122 "," 	2,625 "," 	13,807 "," 	22,481 "," 	16,189 "," 	28,538 "," 	19,240 "," 	10,498 "," 	5,329 "," 	14,614 "," 	3,621 "," 	5,996 "," 	8,123 "," 	8,014 "," 	11,234 "," 	13,520 "," 	5,177 "," 	1,220 "," 	5,778 ", 	-   , 	-   ," 	1,859 "," 	5,092 "," 	500,175 ",,,,,,,,,,,,,
16," 	4,451 "," 	5,382 "," 	2,728 "," 	3,480 "," 	7,555 "," 	5,190 "," 	8,636 "," 	10,582 "," 	7,187 "," 	5,573 "," 	7,020 "," 	3,583 "," 	3,240 "," 	3,340 "," 	2,321 "," 	1,726 "," 	2,166 "," 	2,317 "," 	2,823 "," 	3,574 "," 	2,583 "," 	1,581 "," 	1,387 "," 	4,709 "," 	9,722 "," 	25,155 "," 	32,705 "," 	36,660 "," 	15,902 "," 	1,417 "," 	5,104 "," 	7,862 "," 	14,623 "," 	9,032 "," 	3,937 "," 	1,675 "," 	4,927 "," 	1,307 "," 	2,619 "," 	3,413 "," 	3,398 "," 	5,556 "," 	6,340 "," 	1,753 ", 	545 ," 	2,105 ", 	-   , 	-   , 	891 ," 	1,765 "," 	301,547 ",,,,,,,,,,,,,
24," 	4,385 "," 	4,355 "," 	1,716 "," 	2,337 "," 	5,743 "," 	3,037 "," 	5,296 "," 	7,585 "," 	6,407 "," 	3,684 "," 	5,167 "," 	2,866 "," 	2,371 "," 	1,716 "," 	1,390 ", 	960 , 	906 , 	805 ," 	1,708 "," 	1,701 "," 	1,650 ", 	850 , 	813 ," 	2,810 "," 	5,737 "," 	33,531 "," 	42,621 "," 	47,170 "," 	23,832 "," 	5,186 "," 	1,580 "," 	6,820 "," 	12,865 "," 	7,193 "," 	3,202 ", 	655 ," 	1,835 ", 	626 ," 	1,949 "," 	2,558 "," 	3,256 "," 	4,792 "," 	5,362 ", 	828 , 	503 , 	789 , 	-   , 	-   , 	458 ," 	1,163 "," 	284,769 ",,,,,,,,,,,,,
GP," 	1,010 "," 	1,737 ", 	631 , 	818 ," 	2,982 ", 	831 ," 	1,800 "," 	3,456 "," 	3,464 "," 	1,170 "," 	1,490 "," 	1,333 ", 	860 , 	715 , 	635 , 	388 , 	331 , 	223 ," 	1,087 "," 	1,052 ", 	873 , 	487 , 	417 ," 	1,251 "," 	1,645 "," 	22,403 "," 	28,411 "," 	30,114 "," 	14,937 "," 	7,721 "," 	6,780 ", 	744 ," 	2,634 "," 	1,624 "," 	1,346 ", 	396 ," 	1,362 ", 	382 , 	781 , 	800 ," 	1,568 "," 	3,215 "," 	2,938 ", 	584 , 	333 , 	370 , 	-   , 	-   , 	234 , 	815 ," 	161,178 ",,,,,,,,,,,,,
BP," 	1,464 "," 	2,035 ", 	704 , 	801 ," 	2,272 ", 	839 ," 	1,782 "," 	2,803 "," 	3,417 "," 	1,779 "," 	2,053 "," 	1,237 "," 	1,500 ", 	989 , 	806 , 	388 , 	439 , 	439 ," 	1,061 ", 	845 , 	841 , 	212 , 	270 , 	979 ," 	1,997 "," 	26,657 "," 	35,497 "," 	58,402 "," 	24,734 "," 	13,124 "," 	11,741 "," 	2,745 "," 	1,121 "," 	2,055 "," 	1,934 ", 	559 ," 	1,250 ", 	283 , 	971 ," 	1,430 "," 	2,734 "," 	3,747 "," 	3,189 ", 	533 , 	202 , 	367 , 	-   , 	-   , 	382 , 	804 ," 	226,413 ",,,,,,,,,,,,,
DC," 	2,478 "," 	3,448 "," 	1,309 "," 	1,034 "," 	2,877 ", 	952 ," 	2,198 "," 	3,083 "," 	4,352 "," 	2,269 "," 	3,230 "," 	2,780 "," 	2,437 "," 	1,797 "," 	1,557 "," 	1,097 "," 	1,438 "," 	1,229 "," 	2,081 "," 	1,642 "," 	1,328 ", 	478 , 	476 , 	939 ," 	1,915 "," 	26,918 "," 	34,545 "," 	37,813 "," 	18,601 "," 	9,191 "," 	7,823 "," 	1,589 "," 	2,659 ", 	799 ," 	1,065 ", 	846 ," 	2,529 ", 	984 ," 	1,692 "," 	1,884 "," 	3,402 "," 	6,437 "," 	5,772 "," 	1,024 ", 	360 ," 	1,031 ", 	-   , 	-   , 	506 ," 	1,622 "," 	217,516 ",,,,,,,,,,,,,
CM, 	407 , 	615 , 	110 , 	154 , 	848 , 	199 , 	638 ," 	1,501 "," 	2,355 ", 	226 , 	259 , 	259 , 	185 , 	187 , 	135 , 	95 , 	140 , 	90 , 	553 , 	237 , 	393 , 	70 , 	86 , 	147 , 	358 ," 	16,518 "," 	19,552 "," 	15,066 "," 	9,896 "," 	3,731 "," 	3,085 "," 	1,184 "," 	1,890 ", 	868 , 	327 , 	99 , 	371 , 	75 , 	459 , 	455 ," 	1,090 "," 	4,320 "," 	1,966 ", 	59 , 	61 , 	81 , 	-   , 	-   , 	177 , 	399 ," 	91,976 ",,,,,,,,,,,,,
CV, 	123 , 	236 , 	132 , 	168 ," 	1,426 ", 	269 , 	606 ," 	1,633 "," 	2,172 "," 	2,799 "," 	1,294 "," 	1,677 ", 	891 ," 	1,146 ", 	434 , 	307 , 	351 , 	566 , 	104 , 	50 , 	79 , 	38 , 	65 , 	146 , 	214 ," 	10,430 "," 	11,198 "," 	7,083 "," 	5,917 "," 	1,851 ", 	736 , 	430 , 	598 , 	916 , 	106 , 	286 ," 	2,366 ", 	40 , 	27 , 	104 , 	136 , 	595 , 	148 ," 	1,748 ", 	204 , 	463 , 	-   , 	-   , 	14 , 	36 ," 	62,358 ",,,,,,,,,,,,,
