Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Feb 08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	85 , 	82 , 	39 , 	207 , 	64 , 	73 , 	44 , 	59 , 	15 , 	76 , 	52 , 	16 , 	20 , 	22 , 	14 , 	7 , 	16 , 	18 , 	9 , 	12 , 	5 , 	6 , 	11 , 	12 , 	77 , 	80 , 	250 , 	96 , 	70 , 	98 , 	13 , 	36 , 	21 , 	10 , 	2 , 	12 , 	3 , 	28 , 	9 , 	6 , 	13 , 	9 ," 	1,802 ",,,Eastbay," 	38,230 ",,SF CBD," 	103,850 ",62.0%,,,
EN, 	103 , 	13 , 	80 , 	60 , 	457 , 	109 , 	127 , 	72 , 	134 , 	33 , 	112 , 	148 , 	29 , 	41 , 	37 , 	18 , 	24 , 	51 , 	28 , 	13 , 	18 , 	8 , 	7 , 	17 , 	34 , 	198 , 	218 , 	693 , 	195 , 	83 , 	110 , 	33 , 	58 , 	49 , 	21 , 	8 , 	16 , 	6 , 	30 , 	14 , 	14 , 	43 , 	17 ," 	3,575 ",,,Westbay," 	54,809 ",,non-CBD," 	59,863 ",35.7%,,,
EP, 	95 , 	77 , 	7 , 	48 , 	354 , 	61 , 	62 , 	47 , 	99 , 	31 , 	42 , 	54 , 	12 , 	12 , 	14 , 	5 , 	9 , 	23 , 	10 , 	9 , 	16 , 	7 , 	4 , 	19 , 	8 , 	140 , 	135 , 	364 , 	127 , 	43 , 	32 , 	17 , 	15 , 	19 , 	3 , 	6 , 	8 , 	1 , 	11 , 	4 , 	3 , 	27 , 	14 ," 	2,088 ",,,Transbay," 	74,545 ",,,,,,,
NB, 	46 , 	62 , 	45 , 	5 , 	135 , 	48 , 	59 , 	40 , 	85 , 	29 , 	64 , 	65 , 	11 , 	17 , 	13 , 	7 , 	9 , 	20 , 	11 , 	10 , 	13 , 	6 , 	4 , 	15 , 	9 , 	161 , 	165 , 	386 , 	219 , 	81 , 	64 , 	22 , 	15 , 	20 , 	2 , 	5 , 	8 , 	3 , 	11 , 	4 , 	3 , 	39 , 	12 ," 	2,041 ",,,,,,,,,,,
BK, 	205 , 	438 , 	364 , 	145 , 	15 , 	259 , 	263 , 	193 , 	326 , 	123 , 	214 , 	187 , 	117 , 	95 , 	83 , 	53 , 	65 , 	213 , 	62 , 	81 , 	94 , 	61 , 	39 , 	51 , 	62 , 	443 , 	384 ," 	1,282 ", 	501 , 	206 , 	171 , 	75 , 	52 , 	102 , 	13 , 	29 , 	67 , 	18 , 	43 , 	9 , 	15 , 	71 , 	73 ," 	7,358 ",,,,,,,,,,,
AS, 	72 , 	110 , 	51 , 	44 , 	218 , 	8 , 	77 , 	76 , 	108 , 	33 , 	82 , 	90 , 	19 , 	33 , 	26 , 	9 , 	11 , 	30 , 	15 , 	14 , 	20 , 	6 , 	7 , 	16 , 	34 , 	141 , 	144 , 	365 , 	222 , 	123 , 	87 , 	25 , 	19 , 	18 , 	2 , 	4 , 	13 , 	3 , 	16 , 	3 , 	1 , 	26 , 	12 ," 	2,430 ",,,,,,,,,,,
MA, 	74 , 	112 , 	52 , 	51 , 	248 , 	95 , 	9 , 	56 , 	92 , 	35 , 	112 , 	139 , 	42 , 	62 , 	46 , 	23 , 	19 , 	41 , 	45 , 	31 , 	33 , 	16 , 	14 , 	45 , 	49 , 	236 , 	257 , 	688 , 	330 , 	176 , 	133 , 	32 , 	30 , 	31 , 	6 , 	12 , 	30 , 	4 , 	59 , 	6 , 	4 , 	33 , 	12 ," 	3,615 ",,,,,,,,,,,
19, 	40 , 	68 , 	48 , 	39 , 	185 , 	82 , 	58 , 	5 , 	26 , 	13 , 	61 , 	62 , 	41 , 	53 , 	41 , 	22 , 	19 , 	41 , 	29 , 	24 , 	37 , 	16 , 	19 , 	50 , 	34 , 	122 , 	125 , 	305 , 	188 , 	93 , 	77 , 	22 , 	23 , 	34 , 	6 , 	6 , 	25 , 	7 , 	31 , 	4 , 	5 , 	16 , 	10 ," 	2,205 ",,,,,,,,,,,
12, 	70 , 	123 , 	99 , 	77 , 	312 , 	103 , 	81 , 	24 , 	8 , 	21 , 	118 , 	176 , 	100 , 	122 , 	69 , 	38 , 	53 , 	99 , 	57 , 	52 , 	57 , 	34 , 	40 , 	63 , 	81 , 	249 , 	218 , 	661 , 	259 , 	85 , 	75 , 	46 , 	47 , 	45 , 	15 , 	13 , 	34 , 	15 , 	60 , 	12 , 	10 , 	41 , 	18 ," 	3,975 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	19 , 	34 , 	27 , 	28 , 	119 , 	38 , 	29 , 	11 , 	20 , 	6 , 	72 , 	103 , 	90 , 	105 , 	42 , 	23 , 	48 , 	70 , 	12 , 	11 , 	9 , 	4 , 	3 , 	18 , 	24 , 	181 , 	209 , 	599 , 	205 , 	80 , 	74 , 	23 , 	36 , 	33 , 	9 , 	61 , 	61 , 	3 , 	10 , 	4 , 	7 , 	10 , 	18 ," 	2,582 ",,,Dtwn SF," 	2,578 "," 	6,749 "," 	17,709 "," 	7,272 "," 	6,693 "," 	9,113 "," 	4,039 "," 	54,153 "
