Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Feb 08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	9 , 	67 , 	63 , 	27 , 	121 , 	53 , 	47 , 	21 , 	42 , 	12 , 	53 , 	39 , 	14 , 	16 , 	17 , 	7 , 	6 , 	11 , 	18 , 	3 , 	6 , 	2 , 	5 , 	7 , 	13 , 	45 , 	49 , 	158 , 	71 , 	55 , 	65 , 	11 , 	22 , 	19 , 	4 , 	2 , 	8 , 	1 , 	24 , 	6 , 	5 , 	18 , 	8 ," 	1,248 ",,,Eastbay," 	24,112 ",,SF CBD," 	64,487 ",59.7%,,,
EN, 	75 , 	11 , 	61 , 	48 , 	238 , 	88 , 	86 , 	41 , 	83 , 	31 , 	72 , 	81 , 	18 , 	32 , 	21 , 	11 , 	15 , 	35 , 	17 , 	8 , 	13 , 	2 , 	3 , 	14 , 	17 , 	121 , 	107 , 	360 , 	115 , 	48 , 	63 , 	25 , 	40 , 	37 , 	13 , 	5 , 	15 , 	3 , 	33 , 	11 , 	17 , 	41 , 	13 ," 	2,182 ",,,Westbay," 	38,057 ",,non-CBD," 	39,664 ",36.7%,,,
EP, 	63 , 	57 , 	5 , 	38 , 	231 , 	51 , 	46 , 	26 , 	45 , 	23 , 	31 , 	34 , 	9 , 	7 , 	5 , 	5 , 	6 , 	19 , 	6 , 	4 , 	9 , 	4 , 	2 , 	18 , 	5 , 	64 , 	73 , 	195 , 	78 , 	27 , 	29 , 	9 , 	10 , 	8 , 	2 , 	2 , 	7 , 	2 , 	6 , 	1 , 	1 , 	27 , 	9 ," 	1,295 ",,,Transbay," 	45,763 ",,,,,,,
NB, 	37 , 	41 , 	37 , 	7 , 	67 , 	44 , 	44 , 	34 , 	65 , 	24 , 	34 , 	39 , 	10 , 	14 , 	8 , 	12 , 	9 , 	20 , 	8 , 	5 , 	10 , 	4 , 	5 , 	10 , 	6 , 	89 , 	85 , 	231 , 	132 , 	62 , 	52 , 	16 , 	10 , 	11 , 	2 , 	6 , 	3 , 	0 , 	7 , 	2 , 	2 , 	38 , 	8 ," 	1,343 ",,,,,,,,,,,
BK, 	144 , 	227 , 	218 , 	70 , 	14 , 	169 , 	144 , 	115 , 	188 , 	71 , 	107 , 	194 , 	45 , 	44 , 	45 , 	21 , 	46 , 	241 , 	32 , 	42 , 	47 , 	37 , 	28 , 	28 , 	45 , 	257 , 	201 , 	738 , 	339 , 	143 , 	107 , 	39 , 	51 , 	71 , 	10 , 	17 , 	65 , 	9 , 	14 , 	8 , 	10 , 	104 , 	71 ," 	4,611 ",,,,,,,,,,,
AS, 	62 , 	76 , 	41 , 	35 , 	137 , 	3 , 	69 , 	63 , 	70 , 	33 , 	65 , 	65 , 	16 , 	23 , 	21 , 	6 , 	13 , 	23 , 	12 , 	10 , 	14 , 	6 , 	5 , 	11 , 	30 , 	95 , 	97 , 	236 , 	165 , 	110 , 	78 , 	17 , 	13 , 	15 , 	2 , 	3 , 	17 , 	1 , 	16 , 	3 , 	3 , 	39 , 	12 ," 	1,825 ",,,,,,,,,,,
MA, 	49 , 	74 , 	41 , 	38 , 	138 , 	75 , 	6 , 	36 , 	56 , 	19 , 	66 , 	86 , 	29 , 	40 , 	32 , 	14 , 	16 , 	33 , 	24 , 	20 , 	23 , 	12 , 	12 , 	33 , 	39 , 	153 , 	121 , 	402 , 	221 , 	129 , 	96 , 	21 , 	19 , 	21 , 	3 , 	6 , 	13 , 	4 , 	48 , 	5 , 	5 , 	44 , 	12 ," 	2,330 ",,,,,,,,,,,
19, 	21 , 	31 , 	21 , 	29 , 	103 , 	59 , 	36 , 	3 , 	12 , 	6 , 	41 , 	44 , 	22 , 	26 , 	25 , 	12 , 	8 , 	19 , 	18 , 	12 , 	20 , 	6 , 	7 , 	31 , 	21 , 	76 , 	64 , 	192 , 	132 , 	65 , 	51 , 	14 , 	14 , 	19 , 	5 , 	2 , 	12 , 	1 , 	13 , 	1 , 	3 , 	23 , 	4 ," 	1,322 ",,,,,,,,,,,
12, 	46 , 	69 , 	49 , 	50 , 	175 , 	66 , 	56 , 	13 , 	8 , 	12 , 	63 , 	88 , 	64 , 	65 , 	39 , 	23 , 	31 , 	55 , 	43 , 	30 , 	38 , 	14 , 	12 , 	48 , 	45 , 	164 , 	154 , 	443 , 	179 , 	67 , 	52 , 	27 , 	36 , 	35 , 	12 , 	12 , 	17 , 	8 , 	40 , 	12 , 	9 , 	51 , 	8 ," 	2,523 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	18 , 	24 , 	21 , 	23 , 	68 , 	38 , 	18 , 	7 , 	13 , 	1 , 	75 , 	59 , 	66 , 	68 , 	23 , 	15 , 	23 , 	38 , 	9 , 	7 , 	8 , 	4 , 	3 , 	11 , 	25 , 	123 , 	143 , 	415 , 	166 , 	83 , 	70 , 	24 , 	28 , 	21 , 	5 , 	35 , 	41 , 	3 , 	11 , 	6 , 	5 , 	22 , 	13 ," 	1,874 ",,,Dtwn SF," 	1,450 "," 	4,136 "," 	11,471 "," 	3,995 "," 	3,483 "," 	5,204 "," 	2,946 "," 	32,683 "
