Exit stations,Entry stations->,,SUNDAY,,,Nov 08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	6 , 	56 , 	60 , 	30 , 	142 , 	56 , 	61 , 	24 , 	44 , 	28 , 	55 , 	114 , 	15 , 	22 , 	19 , 	8 , 	7 , 	14 , 	13 , 	4 , 	8 , 	3 , 	1 , 	6 , 	14 , 	73 , 	42 , 	160 , 	82 , 	51 , 	58 , 	16 , 	38 , 	19 , 	5 , 	4 , 	10 , 	1 , 	20 , 	5 , 	7 , 	22 , 	12 ," 	1,436 ",,,Eastbay," 	39,546 ",,SF CBD," 	73,778 ",53.7%,,,
EN, 	61 , 	8 , 	57 , 	49 , 	261 , 	87 , 	82 , 	39 , 	86 , 	35 , 	71 , 	462 , 	23 , 	32 , 	34 , 	14 , 	23 , 	40 , 	16 , 	7 , 	15 , 	3 , 	6 , 	11 , 	26 , 	135 , 	98 , 	397 , 	143 , 	51 , 	62 , 	23 , 	50 , 	34 , 	15 , 	8 , 	16 , 	3 , 	26 , 	11 , 	9 , 	66 , 	16 ," 	2,710 ",,,Westbay," 	43,198 ",,non-CBD," 	58,071 ",42.3%,,,
EP, 	67 , 	52 , 	6 , 	40 , 	247 , 	56 , 	47 , 	30 , 	49 , 	27 , 	31 , 	142 , 	7 , 	9 , 	8 , 	4 , 	9 , 	19 , 	10 , 	4 , 	9 , 	8 , 	4 , 	16 , 	9 , 	80 , 	62 , 	231 , 	129 , 	27 , 	28 , 	11 , 	16 , 	12 , 	2 , 	5 , 	8 , 	1 , 	4 , 	2 , 	3 , 	51 , 	14 ," 	1,598 ",,,Transbay," 	54,641 ",,,,,,,
NB, 	31 , 	41 , 	43 , 	4 , 	76 , 	46 , 	51 , 	33 , 	53 , 	30 , 	44 , 	129 , 	13 , 	12 , 	10 , 	4 , 	6 , 	29 , 	8 , 	13 , 	9 , 	7 , 	4 , 	11 , 	7 , 	119 , 	94 , 	281 , 	196 , 	74 , 	68 , 	16 , 	10 , 	14 , 	3 , 	4 , 	7 , 	2 , 	8 , 	2 , 	4 , 	74 , 	13 ," 	1,704 ",,,,,,,,,,,
BK, 	188 , 	234 , 	246 , 	78 , 	15 , 	147 , 	158 , 	136 , 	196 , 	96 , 	124 , 	617 , 	52 , 	64 , 	53 , 	33 , 	74 , 	336 , 	33 , 	37 , 	71 , 	29 , 	23 , 	30 , 	45 , 	296 , 	193 , 	775 , 	387 , 	134 , 	138 , 	62 , 	46 , 	69 , 	11 , 	27 , 	72 , 	9 , 	21 , 	14 , 	19 , 	261 , 	100 ," 	5,747 ",,,,,,,,,,,
AS, 	51 , 	81 , 	57 , 	36 , 	120 , 	5 , 	75 , 	61 , 	78 , 	41 , 	65 , 	161 , 	16 , 	28 , 	19 , 	6 , 	14 , 	30 , 	10 , 	9 , 	15 , 	9 , 	5 , 	14 , 	35 , 	102 , 	80 , 	229 , 	179 , 	107 , 	91 , 	19 , 	18 , 	11 , 	3 , 	5 , 	18 , 	2 , 	15 , 	4 , 	3 , 	56 , 	9 ," 	1,993 ",,,,,,,,,,,
MA, 	58 , 	80 , 	33 , 	43 , 	151 , 	72 , 	11 , 	37 , 	63 , 	24 , 	80 , 	226 , 	35 , 	53 , 	41 , 	15 , 	10 , 	35 , 	32 , 	16 , 	29 , 	15 , 	11 , 	26 , 	39 , 	170 , 	145 , 	458 , 	307 , 	152 , 	123 , 	29 , 	25 , 	19 , 	7 , 	7 , 	15 , 	5 , 	51 , 	4 , 	5 , 	91 , 	10 ," 	2,859 ",,,,,,,,,,,
19, 	24 , 	32 , 	23 , 	29 , 	129 , 	64 , 	27 , 	3 , 	13 , 	16 , 	38 , 	98 , 	22 , 	34 , 	24 , 	10 , 	13 , 	23 , 	19 , 	16 , 	21 , 	9 , 	9 , 	34 , 	18 , 	107 , 	77 , 	239 , 	161 , 	83 , 	69 , 	17 , 	13 , 	11 , 	4 , 	5 , 	9 , 	2 , 	22 , 	2 , 	4 , 	37 , 	5 ," 	1,614 ",,,,,,,,,,,
12, 	38 , 	83 , 	43 , 	47 , 	160 , 	74 , 	52 , 	10 , 	6 , 	13 , 	60 , 	184 , 	63 , 	72 , 	45 , 	21 , 	29 , 	54 , 	38 , 	32 , 	40 , 	16 , 	23 , 	39 , 	35 , 	190 , 	137 , 	429 , 	190 , 	68 , 	68 , 	28 , 	37 , 	30 , 	12 , 	8 , 	19 , 	8 , 	44 , 	8 , 	6 , 	74 , 	16 ," 	2,649 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	28 , 	37 , 	28 , 	27 , 	97 , 	43 , 	33 , 	10 , 	17 , 	7 , 	105 , 	244 , 	71 , 	95 , 	38 , 	23 , 	28 , 	44 , 	14 , 	3 , 	11 , 	6 , 	6 , 	15 , 	38 , 	133 , 	151 , 	456 , 	203 , 	92 , 	101 , 	24 , 	38 , 	25 , 	6 , 	37 , 	49 , 	3 , 	12 , 	7 , 	4 , 	28 , 	15 ," 	2,450 ",,,Dtwn SF," 	1,685 "," 	4,729 "," 	12,279 "," 	4,409 "," 	4,135 "," 	6,339 "," 	3,689 "," 	37,266 "
FV, 	64 , 	72 , 	31 , 	48 , 	124 , 	76 , 	77 , 	44 , 	70 , 	102 , 	9 , 	460 , 	113 , 	205 , 	94 , 	43 , 	41 , 	63 , 	20 , 	9 , 	20 , 	10 , 	8 , 	27 , 	72 , 	154 , 	105 , 	468 , 	242 , 	106 , 	102 , 	27 , 	40 , 	25 , 	13 , 	31 , 	66 , 	7 , 	44 , 	7 , 	9 , 	45 , 	15 ," 	3,405 ",,,OAK," 	4,591 ", 	619 ," 	1,299 "," 	1,562 ", 	675 ," 	2,375 ", 	376 ," 	11,498 "
