Exit stations,Entry stations->,,SATURDAY,,,Nov 08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	8 , 	66 , 	75 , 	41 , 	263 , 	66 , 	74 , 	40 , 	64 , 	17 , 	68 , 	50 , 	17 , 	25 , 	28 , 	9 , 	10 , 	18 , 	21 , 	11 , 	8 , 	5 , 	7 , 	11 , 	14 , 	87 , 	65 , 	239 , 	102 , 	66 , 	91 , 	16 , 	31 , 	28 , 	11 , 	6 , 	14 , 	2 , 	27 , 	8 , 	11 , 	18 , 	12 ," 	1,848 ",,,Eastbay," 	41,442 ",,SF CBD," 	108,677 ",60.8%,,,
EN, 	86 , 	13 , 	79 , 	61 , 	644 , 	107 , 	120 , 	65 , 	149 , 	35 , 	108 , 	100 , 	39 , 	48 , 	45 , 	19 , 	22 , 	46 , 	24 , 	12 , 	23 , 	7 , 	8 , 	19 , 	31 , 	215 , 	182 , 	692 , 	227 , 	79 , 	116 , 	32 , 	51 , 	52 , 	21 , 	8 , 	18 , 	4 , 	35 , 	11 , 	17 , 	58 , 	19 ," 	3,746 ",,,Westbay," 	58,031 ",,non-CBD," 	64,903 ",36.3%,,,
EP, 	95 , 	73 , 	4 , 	47 , 	593 , 	70 , 	59 , 	52 , 	101 , 	30 , 	43 , 	42 , 	15 , 	11 , 	12 , 	8 , 	9 , 	30 , 	9 , 	12 , 	15 , 	6 , 	6 , 	23 , 	12 , 	134 , 	115 , 	391 , 	166 , 	46 , 	42 , 	12 , 	19 , 	20 , 	3 , 	8 , 	8 , 	1 , 	7 , 	3 , 	3 , 	37 , 	15 ," 	2,405 ",,,Transbay," 	79,416 ",,,,,,,
NB, 	43 , 	56 , 	46 , 	5 , 	225 , 	49 , 	53 , 	38 , 	91 , 	33 , 	54 , 	54 , 	18 , 	22 , 	13 , 	5 , 	8 , 	22 , 	10 , 	11 , 	17 , 	9 , 	5 , 	14 , 	10 , 	165 , 	153 , 	415 , 	283 , 	102 , 	78 , 	19 , 	18 , 	21 , 	4 , 	6 , 	13 , 	3 , 	12 , 	4 , 	5 , 	58 , 	15 ," 	2,285 ",,,,,,,,,,,
BK, 	278 , 	649 , 	598 , 	234 , 	20 , 	286 , 	362 , 	236 , 	322 , 	140 , 	250 , 	246 , 	146 , 	154 , 	126 , 	47 , 	151 , 	456 , 	80 , 	123 , 	195 , 	136 , 	129 , 	47 , 	70 , 	676 , 	453 ," 	1,421 ", 	710 , 	232 , 	226 , 	135 , 	65 , 	209 , 	27 , 	61 , 	234 , 	24 , 	80 , 	26 , 	34 , 	134 , 	199 ," 	10,424 ",,,,,,,,,,,
AS, 	66 , 	98 , 	61 , 	53 , 	219 , 	5 , 	87 , 	80 , 	108 , 	37 , 	90 , 	85 , 	17 , 	33 , 	23 , 	9 , 	17 , 	38 , 	11 , 	9 , 	21 , 	8 , 	4 , 	23 , 	42 , 	148 , 	125 , 	358 , 	245 , 	131 , 	102 , 	19 , 	19 , 	19 , 	4 , 	7 , 	16 , 	3 , 	19 , 	5 , 	2 , 	34 , 	12 ," 	2,512 ",,,,,,,,,,,
MA, 	78 , 	124 , 	64 , 	55 , 	341 , 	88 , 	12 , 	52 , 	109 , 	30 , 	117 , 	124 , 	46 , 	65 , 	54 , 	23 , 	18 , 	47 , 	39 , 	34 , 	38 , 	18 , 	14 , 	39 , 	47 , 	282 , 	251 , 	685 , 	388 , 	187 , 	136 , 	32 , 	33 , 	35 , 	7 , 	7 , 	23 , 	10 , 	68 , 	7 , 	9 , 	63 , 	15 ," 	3,915 ",,,,,,,,,,,
19, 	45 , 	63 , 	41 , 	43 , 	213 , 	84 , 	51 , 	6 , 	23 , 	11 , 	63 , 	66 , 	33 , 	55 , 	42 , 	23 , 	23 , 	41 , 	31 , 	26 , 	36 , 	15 , 	15 , 	49 , 	34 , 	132 , 	114 , 	345 , 	208 , 	111 , 	73 , 	28 , 	24 , 	22 , 	7 , 	7 , 	18 , 	5 , 	34 , 	6 , 	7 , 	23 , 	12 ," 	2,307 ",,,,,,,,,,,
12, 	56 , 	138 , 	104 , 	88 , 	278 , 	122 , 	108 , 	21 , 	9 , 	16 , 	117 , 	137 , 	100 , 	117 , 	67 , 	34 , 	43 , 	95 , 	65 , 	50 , 	57 , 	23 , 	35 , 	74 , 	64 , 	227 , 	204 , 	619 , 	269 , 	105 , 	82 , 	36 , 	58 , 	39 , 	16 , 	14 , 	36 , 	18 , 	57 , 	12 , 	12 , 	60 , 	19 ," 	3,904 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	20 , 	35 , 	31 , 	34 , 	139 , 	42 , 	29 , 	9 , 	16 , 	7 , 	72 , 	104 , 	102 , 	113 , 	47 , 	26 , 	41 , 	73 , 	13 , 	8 , 	13 , 	10 , 	8 , 	23 , 	21 , 	193 , 	180 , 	593 , 	209 , 	93 , 	74 , 	26 , 	38 , 	25 , 	6 , 	49 , 	81 , 	4 , 	14 , 	4 , 	11 , 	15 , 	11 ," 	2,661 ",,,Dtwn SF," 	2,697 "," 	6,832 "," 	18,042 "," 	7,794 "," 	7,018 "," 	9,382 "," 	4,641 "," 	56,406 "
