Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Aug 03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
BP, 	20 , 	52 , 	12 , 	15 , 	43 , 	17 , 	38 , 	24 , 	67 , 	25 , 	48 , 	57 , 	27 , 	22 , 	17 , 	14 , 	17 , 	25 , 	24 , 	19 , 	16 , 	6 , 	6 , 	16 , 	26 , 	294 , 	456 ," 	2,521 ", 	599 , 	370 , 	390 , 	79 , 	38 , 	60 , 	95 , 	3 , 	33 , 	7 , 	43 , 	21 , 	37 , 	60 , 	36 ," 	5,793 ",,,,,,,,,,,
DC, 	19 , 	42 , 	12 , 	9 , 	83 , 	21 , 	23 , 	20 , 	53 , 	21 , 	38 , 	83 , 	19 , 	22 , 	16 , 	13 , 	19 , 	28 , 	27 , 	24 , 	21 , 	6 , 	5 , 	17 , 	14 , 	178 , 	202 , 	896 , 	255 , 	150 , 	214 , 	45 , 	81 , 	11 , 	39 , 	9 , 	37 , 	5 , 	38 , 	22 , 	35 , 	82 , 	38 ," 	2,990 ",,,,,,,,,,,
CM, 	9 , 	20 , 	2 , 	4 , 	21 , 	5 , 	11 , 	8 , 	27 , 	9 , 	13 , 	28 , 	10 , 	8 , 	4 , 	7 , 	6 , 	9 , 	21 , 	10 , 	12 , 	2 , 	2 , 	8 , 	3 , 	91 , 	110 , 	453 , 	199 , 	82 , 	155 , 	47 , 	87 , 	35 , 	9 , 	5 , 	18 , 	3 , 	23 , 	7 , 	23 , 	115 , 	22 ," 	1,744 ",,,,,,,,,,,
CV, 	2 , 	5 , 	2 , 	3 , 	29 , 	4 , 	4 , 	5 , 	11 , 	25 , 	27 , 	169 , 	21 , 	40 , 	11 , 	7 , 	7 , 	7 , 	2 , 	1 , 	1 , 	1 , 	1 , 	4 , 	4 , 	101 , 	61 , 	135 , 	52 , 	8 , 	9 , 	5 , 	7 , 	10 , 	5 , 	25 , 	56 , 	1 , 	3 , 	1 , 	1 , 	15 , 	2 , 	889 ,,,,,,,,,,,
ED, 	11 , 	21 , 	12 , 	11 , 	84 , 	14 , 	23 , 	15 , 	49 , 	57 , 	94 , 	759 , 	55 , 	134 , 	37 , 	29 , 	28 , 	37 , 	10 , 	6 , 	6 , 	4 , 	3 , 	9 , 	13 , 	751 , 	280 , 	896 , 	264 , 	30 , 	40 , 	22 , 	34 , 	42 , 	18 , 	67 , 	44 , 	3 , 	7 , 	10 , 	7 , 	107 , 	11 ," 	4,153 ",,,,,,,,,,,
NC, 	4 , 	4 , 	3 , 	2 , 	17 , 	4 , 	9 , 	6 , 	16 , 	0 , 	7 , 	59 , 	2 , 	1 , 	3 , 	0 , 	2 , 	6 , 	32 , 	12 , 	24 , 	4 , 	2 , 	15 , 	1 , 	89 , 	39 , 	105 , 	43 , 	6 , 	10 , 	5 , 	10 , 	7 , 	5 , 	1 , 	2 , 	6 , 	39 , 	2 , 	1 , 	12 , 	5 , 	621 ,,,,,,,,,,,
WP, 	26 , 	30 , 	7 , 	10 , 	31 , 	13 , 	58 , 	28 , 	61 , 	5 , 	39 , 	131 , 	15 , 	21 , 	22 , 	11 , 	18 , 	20 , 	248 , 	64 , 	80 , 	16 , 	10 , 	27 , 	12 , 	174 , 	99 , 	295 , 	91 , 	42 , 	73 , 	30 , 	57 , 	43 , 	29 , 	4 , 	5 , 	45 , 	20 , 	11 , 	9 , 	32 , 	16 ," 	2,079 ",,,,,,,,,,,
SS, 	4 , 	9 , 	0 , 	2 , 	8 , 	2 , 	2 , 	3 , 	13 , 	4 , 	6 , 	13 , 	4 , 	2 , 	4 , 	3 , 	2 , 	3 , 	10 , 	3 , 	4 , 	3 , 	0 , 	2 , 	3 , 	36 , 	38 , 	155 , 	48 , 	23 , 	36 , 	12 , 	19 , 	23 , 	6 , 	1 , 	9 , 	1 , 	10 , 	6 , 	6 , 	26 , 	12 , 	572 ,,,,,,,,,,,
SB, 	4 , 	7 , 	2 , 	1 , 	9 , 	2 , 	2 , 	5 , 	9 , 	2 , 	5 , 	22 , 	5 , 	4 , 	5 , 	1 , 	4 , 	3 , 	6 , 	3 , 	5 , 	0 , 	1 , 	4 , 	5 , 	59 , 	42 , 	155 , 	71 , 	46 , 	79 , 	20 , 	43 , 	34 , 	18 , 	0 , 	6 , 	2 , 	11 , 	10 , 	7 , 	23 , 	16 , 	761 ,,,,,,,,,,,
SO, 	6 , 	30 , 	23 , 	34 , 	66 , 	18 , 	25 , 	11 , 	22 , 	31 , 	31 , 	60 , 	18 , 	14 , 	6 , 	4 , 	12 , 	36 , 	27 , 	41 , 	32 , 	30 , 	17 , 	38 , 	21 , 	176 , 	137 , 	585 , 	271 , 	64 , 	79 , 	59 , 	60 , 	83 , 	111 , 	13 , 	96 , 	9 , 	19 , 	23 , 	22 , 	16 , 	122 ," 	2,597 ",,,,,,,,,,,
