Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Aug 03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
LF, 	4 , 	4 , 	2 , 	5 , 	28 , 	3 , 	10 , 	8 , 	43 , 	1 , 	5 , 	72 , 	1 , 	2 , 	1 , 	1 , 	1 , 	5 , 	63 , 	18 , 	28 , 	5 , 	6 , 	28 , 	1 , 	144 , 	60 , 	141 , 	67 , 	14 , 	13 , 	7 , 	6 , 	9 , 	3 , 	1 , 	2 , 	3 , 	7 , 	1 , 	1 , 	39 , 	6 , 	867 ,,,CM line," 	19,673 "," 	1,963 "," 	3,257 ",,,,,
OR, 	6 , 	3 , 	1 , 	3 , 	26 , 	4 , 	8 , 	4 , 	32 , 	4 , 	14 , 	69 , 	1 , 	2 , 	2 , 	-   , 	3 , 	4 , 	20 , 	10 , 	13 , 	5 , 	4 , 	28 , 	1 , 	101 , 	66 , 	131 , 	55 , 	14 , 	11 , 	6 , 	5 , 	6 , 	2 , 	2 , 	2 , 	2 , 	11 , 	2 , 	1 , 	21 , 	6 , 	711 ,,,RM line," 	8,140 "," 	3,314 "," 	2,030 "," 	2,672 ",,,,
RR, 	9 , 	8 , 	6 , 	7 , 	26 , 	7 , 	21 , 	23 , 	97 , 	9 , 	17 , 	95 , 	5 , 	7 , 	6 , 	2 , 	5 , 	10 , 	26 , 	26 , 	44 , 	30 , 	32 , 	9 , 	8 , 	204 , 	157 , 	341 , 	163 , 	68 , 	55 , 	23 , 	12 , 	15 , 	4 , 	1 , 	5 , 	4 , 	12 , 	3 , 	3 , 	61 , 	15 ," 	1,683 ",,,WP line," 	8,216 "," 	1,371 "," 	1,632 ", 	909 ," 	2,115 ",,,
OW, 	14 , 	15 , 	5 , 	6 , 	19 , 	22 , 	22 , 	16 , 	49 , 	15 , 	62 , 	50 , 	11 , 	17 , 	8 , 	2 , 	4 , 	7 , 	8 , 	1 , 	5 , 	1 , 	0 , 	9 , 	4 , 	158 , 	106 , 	314 , 	103 , 	45 , 	49 , 	10 , 	16 , 	7 , 	3 , 	1 , 	9 , 	-   , 	5 , 	0 , 	2 , 	19 , 	3 ," 	1,222 ",,,FT/ED line," 	13,531 "," 	4,384 "," 	2,880 "," 	4,146 "," 	2,413 "," 	8,522 ",,
EM, 	59 , 	160 , 	108 , 	131 , 	389 , 	129 , 	196 , 	131 , 	293 , 	124 , 	160 , 	457 , 	126 , 	117 , 	80 , 	48 , 	92 , 	207 , 	147 , 	219 , 	249 , 	148 , 	125 , 	240 , 	200 , 	45 , 	35 , 	145 , 	83 , 	222 , 	310 , 	165 , 	211 , 	135 , 	81 , 	91 , 	637 , 	64 , 	160 , 	34 , 	37 , 	231 , 	113 ," 	7,135 ",,,SFIA," 	4,404 "," 	1,205 "," 	1,134 ", 	686 , 	825 , 	395 , 	356 ," 	109,651 "
MT, 	44 , 	107 , 	93 , 	121 , 	254 , 	84 , 	142 , 	96 , 	272 , 	124 , 	112 , 	229 , 	88 , 	77 , 	39 , 	30 , 	63 , 	143 , 	64 , 	98 , 	120 , 	61 , 	74 , 	168 , 	135 , 	22 , 	23 , 	70 , 	62 , 	304 , 	360 , 	307 , 	919 , 	170 , 	97 , 	48 , 	171 , 	24 , 	69 , 	23 , 	24 , 	170 , 	68 ," 	5,768 ",,,,,,,,,,,
PL, 	110 , 	301 , 	170 , 	213 , 	736 , 	214 , 	342 , 	197 , 	488 , 	284 , 	325 , 	591 , 	213 , 	206 , 	125 , 	90 , 	139 , 	334 , 	166 , 	220 , 	258 , 	153 , 	132 , 	326 , 	325 , 	112 , 	47 , 	110 , 	171 , 	789 ," 	1,148 ", 	643 ," 	1,054 ", 	495 , 	303 , 	119 , 	620 , 	67 , 	209 , 	100 , 	110 , 	624 , 	277 ," 	13,656 ",,,,,,,,,,,
CC, 	51 , 	111 , 	59 , 	93 , 	272 , 	111 , 	179 , 	104 , 	212 , 	116 , 	127 , 	258 , 	77 , 	77 , 	46 , 	29 , 	40 , 	110 , 	76 , 	102 , 	97 , 	63 , 	53 , 	137 , 	123 , 	64 , 	51 , 	152 , 	70 , 	491 , 	617 , 	251 , 	481 , 	189 , 	142 , 	48 , 	205 , 	25 , 	67 , 	46 , 	50 , 	333 , 	120 ," 	6,125 ",,,,,,,,,,,
16, 	43 , 	36 , 	18 , 	40 , 	112 , 	44 , 	91 , 	50 , 	85 , 	48 , 	80 , 	112 , 	21 , 	19 , 	17 , 	16 , 	9 , 	23 , 	22 , 	11 , 	19 , 	11 , 	8 , 	59 , 	49 , 	146 , 	213 , 	814 , 	509 , 	43 , 	138 , 	100 , 	232 , 	106 , 	64 , 	8 , 	31 , 	5 , 	31 , 	16 , 	33 , 	109 , 	35 ," 	3,675 ",,,,,,,,,,,
24, 	72 , 	53 , 	22 , 	38 , 	95 , 	49 , 	68 , 	40 , 	81 , 	41 , 	101 , 	127 , 	26 , 	26 , 	15 , 	16 , 	19 , 	26 , 	41 , 	19 , 	19 , 	14 , 	9 , 	54 , 	51 , 	240 , 	275 ," 	1,210 ", 	660 , 	143 , 	46 , 	111 , 	279 , 	138 , 	115 , 	8 , 	34 , 	6 , 	50 , 	27 , 	55 , 	122 , 	39 ," 	4,680 ",,,,,,,,,,,
GP, 	15 , 	15 , 	10 , 	15 , 	36 , 	13 , 	21 , 	12 , 	48 , 	12 , 	17 , 	75 , 	17 , 	12 , 	5 , 	4 , 	7 , 	15 , 	23 , 	14 , 	12 , 	7 , 	5 , 	21 , 	16 , 	152 , 	156 , 	847 , 	216 , 	108 , 	106 , 	22 , 	53 , 	25 , 	27 , 	7 , 	15 , 	4 , 	21 , 	7 , 	16 , 	81 , 	20 ," 	2,328 ",,,,,,,,,,,
BP, 	23 , 	36 , 	4 , 	9 , 	30 , 	18 , 	22 , 	16 , 	50 , 	19 , 	38 , 	52 , 	16 , 	18 , 	16 , 	8 , 	15 , 	19 , 	24 , 	13 , 	12 , 	7 , 	6 , 	12 , 	20 , 	190 , 	273 ," 	1,838 ", 	428 , 	223 , 	275 , 	47 , 	35 , 	50 , 	66 , 	10 , 	42 , 	7 , 	52 , 	15 , 	30 , 	67 , 	33 ," 	4,183 ",,,,,,,,,,,
DC, 	15 , 	28 , 	8 , 	8 , 	46 , 	11 , 	17 , 	12 , 	47 , 	17 , 	23 , 	77 , 	17 , 	18 , 	10 , 	9 , 	11 , 	21 , 	27 , 	16 , 	16 , 	11 , 	6 , 	15 , 	9 , 	121 , 	105 , 	588 , 	185 , 	109 , 	144 , 	27 , 	58 , 	14 , 	38 , 	8 , 	29 , 	3 , 	30 , 	15 , 	24 , 	103 , 	29 ," 	2,126 ",,,,,,,,,,,
CM, 	11 , 	11 , 	2 , 	3 , 	11 , 	5 , 	8 , 	5 , 	21 , 	5 , 	11 , 	26 , 	9 , 	9 , 	6 , 	5 , 	4 , 	5 , 	18 , 	8 , 	9 , 	3 , 	2 , 	5 , 	3 , 	73 , 	64 , 	325 , 	160 , 	57 , 	123 , 	33 , 	69 , 	27 , 	6 , 	4 , 	11 , 	2 , 	21 , 	5 , 	20 , 	109 , 	19 ," 	1,335 ",,,,,,,,,,,
CV, 	1 , 	5 , 	1 , 	2 , 	17 , 	5 , 	3 , 	3 , 	19 , 	35 , 	20 , 	125 , 	21 , 	33 , 	7 , 	5 , 	7 , 	10 , 	2 , 	2 , 	2 , 	1 , 	2 , 	2 , 	2 , 	75 , 	46 , 	128 , 	40 , 	10 , 	9 , 	6 , 	7 , 	8 , 	4 , 	2 , 	58 , 	0 , 	2 , 	2 , 	1 , 	23 , 	2 , 	753 ,,,,,,,,,,,
ED, 	9 , 	24 , 	7 , 	6 , 	42 , 	13 , 	19 , 	10 , 	49 , 	48 , 	82 , 	776 , 	42 , 	101 , 	27 , 	24 , 	22 , 	36 , 	12 , 	5 , 	5 , 	2 , 	3 , 	6 , 	6 , 	613 , 	213 , 	680 , 	206 , 	30 , 	34 , 	20 , 	23 , 	29 , 	21 , 	63 , 	16 , 	2 , 	5 , 	7 , 	8 , 	131 , 	8 ," 	3,484 ",,,,,,,,,,,
NC, 	2 , 	3 , 	1 , 	0 , 	4 , 	2 , 	7 , 	3 , 	14 , 	1 , 	2 , 	45 , 	1 , 	1 , 	1 , 	1 , 	1 , 	3 , 	21 , 	7 , 	21 , 	2 , 	1 , 	6 , 	1 , 	59 , 	30 , 	59 , 	28 , 	6 , 	8 , 	5 , 	5 , 	3 , 	2 , 	0 , 	1 , 	3 , 	22 , 	1 , 	1 , 	11 , 	2 , 	401 ,,,,,,,,,,,
WP, 	19 , 	24 , 	6 , 	6 , 	17 , 	11 , 	50 , 	17 , 	56 , 	6 , 	26 , 	103 , 	11 , 	18 , 	12 , 	8 , 	10 , 	22 , 	155 , 	39 , 	61 , 	8 , 	8 , 	20 , 	8 , 	141 , 	79 , 	209 , 	78 , 	29 , 	58 , 	27 , 	36 , 	31 , 	25 , 	3 , 	9 , 	27 , 	26 , 	11 , 	11 , 	40 , 	15 ," 	1,578 ",,,,,,,,,,,
SS, 	3 , 	6 , 	1 , 	2 , 	6 , 	3 , 	3 , 	2 , 	10 , 	3 , 	3 , 	19 , 	5 , 	4 , 	1 , 	3 , 	2 , 	1 , 	5 , 	4 , 	4 , 	0 , 	2 , 	2 , 	1 , 	33 , 	29 , 	108 , 	36 , 	15 , 	25 , 	7 , 	16 , 	14 , 	4 , 	1 , 	7 , 	1 , 	8 , 	5 , 	6 , 	29 , 	8 , 	447 ,,,,,,,,,,,
