Exit stations,Entry stations->,,SUNDAY,,,Jun 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,
FV, 	24 , 	17 , 	11 , 	6 , 	22 , 	17 , 	18 , 	11 , 	15 , 	22 , 	8 , 	34 , 	32 , 	38 , 	26 , 	19 , 	13 , 	10 , 	7 , 	4 , 	6 , 	2 , 	-   , 	7 , 	19 , 	30 , 	28 , 	64 , 	52 , 	32 , 	22 , 	4 , 	8 , 	8 , 	2 , 	9 , 	16 , 	1 , 	4 , 	2 , 	2 , 	4 , 	3 , 	8 , 	3 , 	4 , 	4 , 	9 , 	1 , 	3 , 	703 ,,,,,,,,,,,
CL, 	13 , 	14 , 	3 , 	2 , 	13 , 	10 , 	14 , 	9 , 	16 , 	18 , 	33 , 	3 , 	14 , 	24 , 	19 , 	14 , 	6 , 	6 , 	4 , 	1 , 	2 , 	0 , 	0 , 	4 , 	14 , 	13 , 	20 , 	30 , 	27 , 	13 , 	9 , 	4 , 	4 , 	3 , 	3 , 	4 , 	9 , 	0 , 	2 , 	2 , 	1 , 	3 , 	0 , 	4 , 	10 , 	4 , 	3 , 	3 , 	1 , 	6 , 	430 ,,,,,,,,,,,
SL, 	5 , 	8 , 	2 , 	3 , 	8 , 	4 , 	7 , 	12 , 	13 , 	24 , 	31 , 	13 , 	4 , 	19 , 	20 , 	8 , 	9 , 	7 , 	2 , 	0 , 	2 , 	0 , 	-   , 	4 , 	8 , 	18 , 	16 , 	28 , 	18 , 	11 , 	11 , 	3 , 	4 , 	4 , 	2 , 	5 , 	10 , 	1 , 	2 , 	1 , 	1 , 	6 , 	2 , 	3 , 	2 , 	5 , 	3 , 	4 , 	0 , 	1 , 	368 ,,,,,,,,,,,
BF, 	5 , 	5 , 	2 , 	2 , 	8 , 	4 , 	10 , 	8 , 	13 , 	26 , 	36 , 	24 , 	24 , 	3 , 	15 , 	9 , 	9 , 	11 , 	5 , 	1 , 	2 , 	0 , 	1 , 	2 , 	10 , 	16 , 	13 , 	23 , 	19 , 	7 , 	11 , 	4 , 	3 , 	4 , 	2 , 	5 , 	12 , 	0 , 	3 , 	2 , 	2 , 	3 , 	1 , 	5 , 	2 , 	4 , 	6 , 	4 , 	0 , 	2 , 	383 ,,,,,,,,,,,
HY, 	5 , 	6 , 	1 , 	2 , 	6 , 	3 , 	3 , 	13 , 	10 , 	11 , 	30 , 	14 , 	21 , 	16 , 	5 , 	14 , 	12 , 	15 , 	4 , 	1 , 	1 , 	1 , 	1 , 	2 , 	3 , 	7 , 	9 , 	18 , 	8 , 	3 , 	3 , 	1 , 	4 , 	3 , 	0 , 	4 , 	8 , 	0 , 	1 , 	0 , 	1 , 	3 , 	1 , 	2 , 	2 , 	5 , 	4 , 	10 , 	-   , 	1 , 	295 ,,,,,,,,,,,
SH, 	2 , 	4 , 	2 , 	1 , 	3 , 	2 , 	5 , 	2 , 	4 , 	7 , 	16 , 	13 , 	7 , 	10 , 	14 , 	4 , 	4 , 	8 , 	1 , 	1 , 	0 , 	-   , 	-   , 	1 , 	4 , 	9 , 	3 , 	6 , 	5 , 	4 , 	4 , 	2 , 	2 , 	4 , 	1 , 	1 , 	4 , 	1 , 	2 , 	1 , 	1 , 	2 , 	1 , 	3 , 	2 , 	7 , 	2 , 	11 , 	1 , 	1 , 	190 ,,,,,,,,,,,
UC, 	1 , 	4 , 	1 , 	1 , 	2 , 	3 , 	5 , 	3 , 	6 , 	5 , 	12 , 	8 , 	7 , 	8 , 	9 , 	6 , 	5 , 	10 , 	2 , 	1 , 	0 , 	-   , 	0 , 	0 , 	-   , 	3 , 	6 , 	7 , 	6 , 	3 , 	2 , 	1 , 	1 , 	2 , 	1 , 	2 , 	4 , 	-   , 	-   , 	0 , 	1 , 	3 , 	-   , 	0 , 	1 , 	10 , 	4 , 	8 , 	1 , 	2 , 	158 ,,,,,,,,,,,
FM, 	6 , 	2 , 	2 , 	1 , 	3 , 	1 , 	2 , 	3 , 	4 , 	7 , 	9 , 	4 , 	8 , 	7 , 	14 , 	8 , 	7 , 	4 , 	2 , 	2 , 	0 , 	-   , 	1 , 	0 , 	0 , 	3 , 	7 , 	6 , 	7 , 	5 , 	1 , 	1 , 	1 , 	1 , 	1 , 	1 , 	5 , 	0 , 	1 , 	1 , 	-   , 	2 , 	1 , 	1 , 	2 , 	8 , 	6 , 	13 , 	1 , 	0 , 	166 ,,,,,,,,,,,
CN, 	2 , 	3 , 	1 , 	0 , 	3 , 	1 , 	10 , 	6 , 	6 , 	1 , 	6 , 	4 , 	2 , 	4 , 	3 , 	1 , 	1 , 	1 , 	6 , 	10 , 	36 , 	23 , 	4 , 	5 , 	3 , 	13 , 	7 , 	21 , 	16 , 	4 , 	6 , 	3 , 	3 , 	2 , 	1 , 	-   , 	1 , 	5 , 	23 , 	2 , 	2 , 	8 , 	1 , 	1 , 	2 , 	1 , 	0 , 	1 , 	12 , 	15 , 	287 ,,,,,,,,,,,
PH, 	1 , 	1 , 	2 , 	1 , 	2 , 	1 , 	4 , 	5 , 	3 , 	1 , 	2 , 	1 , 	0 , 	1 , 	2 , 	0 , 	0 , 	3 , 	11 , 	3 , 	15 , 	7 , 	3 , 	5 , 	2 , 	7 , 	7 , 	12 , 	10 , 	3 , 	2 , 	3 , 	2 , 	2 , 	0 , 	-   , 	1 , 	2 , 	7 , 	1 , 	1 , 	7 , 	1 , 	-   , 	4 , 	1 , 	1 , 	1 , 	3 , 	3 , 	151 ,,,,,,,,,,,
WC, 	2 , 	3 , 	2 , 	2 , 	1 , 	1 , 	6 , 	4 , 	4 , 	1 , 	7 , 	1 , 	2 , 	-   , 	1 , 	0 , 	0 , 	1 , 	49 , 	13 , 	3 , 	7 , 	2 , 	2 , 	2 , 	9 , 	6 , 	8 , 	6 , 	5 , 	4 , 	2 , 	1 , 	1 , 	-   , 	-   , 	1 , 	5 , 	10 , 	1 , 	1 , 	6 , 	1 , 	1 , 	2 , 	-   , 	1 , 	1 , 	8 , 	8 , 	203 ,,,,,,,,,,,
LF, 	0 , 	0 , 	1 , 	1 , 	2 , 	-   , 	3 , 	2 , 	1 , 	0 , 	2 , 	1 , 	1 , 	-   , 	-   , 	0 , 	-   , 	-   , 	30 , 	9 , 	8 , 	2 , 	1 , 	2 , 	1 , 	4 , 	2 , 	3 , 	3 , 	3 , 	2 , 	0 , 	0 , 	1 , 	-   , 	-   , 	1 , 	2 , 	9 , 	-   , 	-   , 	2 , 	1 , 	-   , 	0 , 	-   , 	-   , 	1 , 	2 , 	2 , 	99 ,,,,,,,,,,,
OR, 	-   , 	1 , 	1 , 	1 , 	0 , 	0 , 	1 , 	2 , 	2 , 	0 , 	0 , 	-   , 	-   , 	1 , 	-   , 	-   , 	1 , 	0 , 	4 , 	2 , 	2 , 	1 , 	1 , 	3 , 	-   , 	4 , 	3 , 	6 , 	3 , 	2 , 	2 , 	-   , 	1 , 	0 , 	0 , 	-   , 	1 , 	1 , 	0 , 	-   , 	1 , 	2 , 	-   , 	-   , 	1 , 	0 , 	-   , 	0 , 	0 , 	1 , 	46 ,,,,,,,,,,,
RR, 	3 , 	2 , 	3 , 	0 , 	3 , 	0 , 	9 , 	8 , 	8 , 	2 , 	9 , 	3 , 	3 , 	3 , 	2 , 	0 , 	1 , 	-   , 	4 , 	4 , 	2 , 	3 , 	4 , 	2 , 	4 , 	14 , 	12 , 	18 , 	13 , 	9 , 	5 , 	3 , 	4 , 	2 , 	0 , 	2 , 	-   , 	1 , 	1 , 	1 , 	0 , 	4 , 	2 , 	0 , 	0 , 	0 , 	0 , 	1 , 	1 , 	2 , 	175 ,,,,,,,,,,,
OW, 	4 , 	3 , 	1 , 	1 , 	4 , 	1 , 	5 , 	5 , 	9 , 	6 , 	18 , 	12 , 	5 , 	8 , 	2 , 	1 , 	1 , 	1 , 	3 , 	1 , 	2 , 	0 , 	-   , 	2 , 	2 , 	64 , 	27 , 	74 , 	49 , 	47 , 	26 , 	6 , 	9 , 	6 , 	3 , 	3 , 	2 , 	0 , 	2 , 	3 , 	4 , 	7 , 	1 , 	1 , 	2 , 	0 , 	2 , 	2 , 	1 , 	2 , 	435 ,,,,,,,,,,,
EM, 	30 , 	36 , 	9 , 	12 , 	23 , 	13 , 	21 , 	33 , 	38 , 	26 , 	37 , 	16 , 	19 , 	19 , 	9 , 	10 , 	6 , 	6 , 	10 , 	9 , 	12 , 	4 , 	4 , 	16 , 	71 , 	7 , 	4 , 	11 , 	6 , 	21 , 	29 , 	11 , 	23 , 	20 , 	8 , 	9 , 	24 , 	7 , 	13 , 	5 , 	6 , 	11 , 	4 , 	7 , 	5 , 	3 , 	4 , 	10 , 	4 , 	7 , 	741 ,,,,,,,,,,,
MT, 	26 , 	24 , 	7 , 	8 , 	14 , 	9 , 	20 , 	14 , 	27 , 	44 , 	73 , 	40 , 	29 , 	34 , 	9 , 	6 , 	8 , 	5 , 	9 , 	12 , 	7 , 	1 , 	4 , 	13 , 	54 , 	4 , 	6 , 	6 , 	6 , 	22 , 	22 , 	15 , 	40 , 	27 , 	9 , 	12 , 	19 , 	3 , 	9 , 	5 , 	6 , 	13 , 	4 , 	5 , 	4 , 	3 , 	5 , 	13 , 	3 , 	4 , 	757 ,,,,,,,,,,,
PL, 	32 , 	35 , 	12 , 	9 , 	18 , 	13 , 	26 , 	29 , 	40 , 	22 , 	41 , 	24 , 	18 , 	17 , 	11 , 	6 , 	3 , 	6 , 	22 , 	11 , 	7 , 	1 , 	3 , 	14 , 	65 , 	6 , 	5 , 	18 , 	8 , 	57 , 	69 , 	33 , 	85 , 	76 , 	24 , 	6 , 	8 , 	5 , 	20 , 	11 , 	13 , 	28 , 	8 , 	3 , 	2 , 	1 , 	3 , 	6 , 	6 , 	7 , 	986 ,,,,,,,,,,,
CC, 	20 , 	26 , 	7 , 	7 , 	21 , 	17 , 	29 , 	30 , 	40 , 	15 , 	48 , 	23 , 	12 , 	8 , 	6 , 	5 , 	2 , 	4 , 	12 , 	9 , 	5 , 	3 , 	2 , 	13 , 	46 , 	9 , 	5 , 	9 , 	14 , 	39 , 	48 , 	35 , 	69 , 	43 , 	17 , 	6 , 	10 , 	2 , 	7 , 	11 , 	17 , 	29 , 	9 , 	2 , 	3 , 	0 , 	2 , 	3 , 	2 , 	5 , 	800 ,,,,,,,,,,,
16, 	24 , 	23 , 	6 , 	7 , 	18 , 	13 , 	33 , 	31 , 	27 , 	19 , 	25 , 	8 , 	10 , 	7 , 	3 , 	3 , 	3 , 	3 , 	5 , 	5 , 	3 , 	3 , 	3 , 	11 , 	45 , 	22 , 	26 , 	82 , 	48 , 	13 , 	11 , 	21 , 	53 , 	44 , 	17 , 	1 , 	6 , 	2 , 	8 , 	6 , 	16 , 	19 , 	9 , 	2 , 	2 , 	0 , 	1 , 	6 , 	3 , 	5 , 	754 ,,,,,,,,,,,
24, 	22 , 	12 , 	3 , 	3 , 	11 , 	6 , 	21 , 	16 , 	14 , 	12 , 	21 , 	9 , 	6 , 	7 , 	2 , 	5 , 	3 , 	0 , 	8 , 	3 , 	5 , 	3 , 	1 , 	7 , 	26 , 	27 , 	18 , 	97 , 	66 , 	12 , 	12 , 	13 , 	42 , 	28 , 	15 , 	2 , 	3 , 	2 , 	6 , 	10 , 	18 , 	14 , 	7 , 	2 , 	1 , 	1 , 	1 , 	3 , 	1 , 	3 , 	623 ,,,,,,,,,,,
GP, 	7 , 	10 , 	1 , 	3 , 	3 , 	3 , 	5 , 	3 , 	6 , 	5 , 	4 , 	4 , 	4 , 	3 , 	2 , 	2 , 	1 , 	1 , 	3 , 	3 , 	2 , 	1 , 	1 , 	4 , 	6 , 	12 , 	15 , 	39 , 	35 , 	21 , 	19 , 	6 , 	4 , 	7 , 	4 , 	1 , 	4 , 	1 , 	4 , 	4 , 	6 , 	6 , 	3 , 	0 , 	1 , 	-   , 	1 , 	1 , 	-   , 	4 , 	278 ,,,,,,,,,,,
BP, 	7 , 	14 , 	2 , 	2 , 	3 , 	3 , 	8 , 	5 , 	9 , 	6 , 	8 , 	3 , 	5 , 	6 , 	4 , 	1 , 	3 , 	0 , 	4 , 	1 , 	1 , 	-   , 	0 , 	3 , 	10 , 	22 , 	23 , 	110 , 	58 , 	58 , 	42 , 	7 , 	7 , 	12 , 	8 , 	1 , 	6 , 	1 , 	6 , 	8 , 	15 , 	23 , 	8 , 	1 , 	2 , 	1 , 	1 , 	5 , 	1 , 	1 , 	530 ,,,,,,,,,,,
DC, 	8 , 	6 , 	2 , 	2 , 	4 , 	1 , 	7 , 	3 , 	6 , 	6 , 	6 , 	4 , 	3 , 	5 , 	2 , 	2 , 	1 , 	1 , 	2 , 	1 , 	2 , 	1 , 	0 , 	2 , 	7 , 	18 , 	21 , 	94 , 	49 , 	45 , 	32 , 	7 , 	12 , 	5 , 	4 , 	1 , 	3 , 	1 , 	3 , 	3 , 	8 , 	16 , 	11 , 	1 , 	1 , 	1 , 	0 , 	4 , 	2 , 	3 , 	422 ,,,,,,,,,,,
CM, 	2 , 	4 , 	2 , 	1 , 	1 , 	0 , 	2 , 	2 , 	3 , 	2 , 	2 , 	1 , 	2 , 	1 , 	1 , 	1 , 	-   , 	1 , 	1 , 	1 , 	1 , 	-   , 	1 , 	0 , 	3 , 	6 , 	5 , 	33 , 	19 , 	12 , 	14 , 	4 , 	8 , 	2 , 	4 , 	0 , 	-   , 	-   , 	3 , 	1 , 	7 , 	17 , 	4 , 	1 , 	0 , 	0 , 	0 , 	1 , 	1 , 	4 , 	174 ,,,,,,,,,,,
CV, 	1 , 	0 , 	-   , 	-   , 	2 , 	1 , 	1 , 	2 , 	1 , 	9 , 	8 , 	3 , 	7 , 	6 , 	2 , 	1 , 	2 , 	0 , 	-   , 	-   , 	-   , 	0 , 	0 , 	0 , 	3 , 	5 , 	9 , 	13 , 	5 , 	2 , 	2 , 	2 , 	1 , 	0 , 	0 , 	1 , 	14 , 	0 , 	0 , 	-   , 	1 , 	2 , 	-   , 	11 , 	0 , 	0 , 	-   , 	2 , 	-   , 	0 , 	118 ,,,,,,,,,,,
ED, 	1 , 	2 , 	1 , 	0 , 	2 , 	1 , 	3 , 	2 , 	3 , 	8 , 	13 , 	7 , 	8 , 	14 , 	6 , 	2 , 	3 , 	5 , 	1 , 	2 , 	1 , 	0 , 	1 , 	1 , 	4 , 	17 , 	13 , 	14 , 	8 , 	6 , 	4 , 	4 , 	3 , 	6 , 	1 , 	8 , 	2 , 	2 , 	-   , 	-   , 	2 , 	7 , 	2 , 	2 , 	6 , 	3 , 	2 , 	4 , 	0 , 	2 , 	201 ,,,,,,,,,,,
NC, 	-   , 	1 , 	-   , 	0 , 	-   , 	0 , 	1 , 	3 , 	1 , 	0 , 	0 , 	1 , 	0 , 	0 , 	1 , 	1 , 	-   , 	-   , 	7 , 	3 , 	4 , 	2 , 	-   , 	1 , 	1 , 	4 , 	2 , 	6 , 	3 , 	1 , 	2 , 	0 , 	2 , 	1 , 	-   , 	0 , 	1 , 	1 , 	3 , 	1 , 	1 , 	3 , 	0 , 	-   , 	1 , 	0 , 	-   , 	-   , 	1 , 	1 , 	56 ,,,,,,,,,,,
WP, 	4 , 	3 , 	1 , 	1 , 	2 , 	1 , 	5 , 	3 , 	4 , 	1 , 	3 , 	2 , 	2 , 	3 , 	1 , 	2 , 	1 , 	1 , 	27 , 	6 , 	10 , 	8 , 	1 , 	3 , 	3 , 	9 , 	8 , 	21 , 	7 , 	7 , 	8 , 	1 , 	4 , 	2 , 	3 , 	1 , 	0 , 	4 , 	2 , 	1 , 	1 , 	6 , 	1 , 	0 , 	4 , 	1 , 	1 , 	1 , 	2 , 	6 , 	193 ,,,,,,,,,,,
SS, 	2 , 	1 , 	1 , 	1 , 	2 , 	1 , 	1 , 	2 , 	1 , 	-   , 	1 , 	1 , 	1 , 	1 , 	1 , 	0 , 	0 , 	1 , 	2 , 	-   , 	1 , 	-   , 	0 , 	0 , 	3 , 	6 , 	3 , 	17 , 	11 , 	7 , 	12 , 	3 , 	7 , 	4 , 	2 , 	-   , 	1 , 	0 , 	-   , 	2 , 	2 , 	8 , 	3 , 	1 , 	0 , 	-   , 	0 , 	0 , 	2 , 	1 , 	110 ,,,,,,,,,,,
SB, 	3 , 	3 , 	1 , 	-   , 	1 , 	2 , 	1 , 	0 , 	2 , 	2 , 	2 , 	0 , 	1 , 	3 , 	1 , 	1 , 	0 , 	1 , 	1 , 	1 , 	1 , 	-   , 	1 , 	1 , 	4 , 	3 , 	8 , 	18 , 	15 , 	16 , 	18 , 	5 , 	10 , 	10 , 	3 , 	0 , 	1 , 	-   , 	3 , 	4 , 	3 , 	3 , 	4 , 	0 , 	-   , 	-   , 	1 , 	1 , 	0 , 	2 , 	154 ,,,,,,,,,,,
SO, 	5 , 	7 , 	-   , 	2 , 	4 , 	1 , 	4 , 	4 , 	2 , 	-   , 	1 , 	5 , 	5 , 	2 , 	1 , 	0 , 	1 , 	1 , 	4 , 	2 , 	4 , 	1 , 	2 , 	4 , 	5 , 	7 , 	7 , 	22 , 	22 , 	7 , 	6 , 	3 , 	14 , 	13 , 	8 , 	1 , 	4 , 	1 , 	9 , 	4 , 	3 , 	10 , 	10 , 	1 , 	3 , 	0 , 	-   , 	0 , 	2 , 	6 , 	223 ,,,,,,,,,,,
MB, 	2 , 	1 , 	0 , 	1 , 	2 , 	1 , 	1 , 	2 , 	3 , 	2 , 	1 , 	-   , 	1 , 	2 , 	1 , 	1 , 	-   , 	-   , 	2 , 	1 , 	0 , 	0 , 	-   , 	2 , 	2 , 	3 , 	2 , 	10 , 	10 , 	7 , 	9 , 	3 , 	8 , 	8 , 	3 , 	0 , 	2 , 	-   , 	1 , 	1 , 	4 , 	21 , 	3 , 	-   , 	1 , 	-   , 	0 , 	1 , 	0 , 	1 , 	122 ,,,,,,,,,,,
WD, 	1 , 	1 , 	0 , 	-   , 	2 , 	0 , 	1 , 	1 , 	1 , 	5 , 	8 , 	5 , 	5 , 	7 , 	4 , 	2 , 	0 , 	2 , 	1 , 	-   , 	1 , 	-   , 	-   , 	1 , 	1 , 	7 , 	2 , 	3 , 	2 , 	3 , 	1 , 	0 , 	2 , 	1 , 	1 , 	12 , 	5 , 	-   , 	-   , 	0 , 	-   , 	3 , 	0 , 	1 , 	1 , 	-   , 	1 , 	2 , 	-   , 	-   , 	91 ,,,,,,,,,,,
OA, 	1 , 	2 , 	-   , 	1 , 	1 , 	0 , 	1 , 	1 , 	1 , 	1 , 	1 , 	1 , 	1 , 	1 , 	0 , 	1 , 	1 , 	0 , 	-   , 	3 , 	1 , 	1 , 	0 , 	-   , 	-   , 	1 , 	2 , 	2 , 	1 , 	2 , 	1 , 	0 , 	1 , 	1 , 	-   , 	0 , 	3 , 	-   , 	1 , 	-   , 	-   , 	3 , 	-   , 	1 , 	-   , 	-   , 	1 , 	-   , 	-   , 	2 , 	38 ,,,,,,,,,,,
WS, 	1 , 	2 , 	0 , 	3 , 	3 , 	1 , 	1 , 	2 , 	2 , 	5 , 	4 , 	5 , 	3 , 	3 , 	3 , 	6 , 	9 , 	5 , 	0 , 	0 , 	-   , 	-   , 	-   , 	0 , 	0 , 	1 , 	2 , 	2 , 	2 , 	1 , 	1 , 	-   , 	2 , 	1 , 	0 , 	1 , 	3 , 	-   , 	1 , 	0 , 	-   , 	0 , 	-   , 	1 , 	1 , 	3 , 	5 , 	7 , 	-   , 	1 , 	90 ,,,,,,,,,,,
ML, 	1 , 	2 , 	1 , 	2 , 	1 , 	1 , 	1 , 	2 , 	2 , 	3 , 	2 , 	1 , 	3 , 	4 , 	6 , 	3 , 	2 , 	6 , 	0 , 	0 , 	-   , 	-   , 	-   , 	-   , 	1 , 	2 , 	4 , 	4 , 	2 , 	4 , 	2 , 	0 , 	1 , 	2 , 	-   , 	0 , 	2 , 	-   , 	1 , 	0 , 	1 , 	-   , 	-   , 	1 , 	-   , 	5 , 	3 , 	19 , 	1 , 	1 , 	95 ,,,,,,,,,,,
BE, 	3 , 	4 , 	2 , 	1 , 	8 , 	3 , 	3 , 	5 , 	3 , 	5 , 	10 , 	5 , 	6 , 	8 , 	10 , 	10 , 	10 , 	15 , 	2 , 	1 , 	1 , 	1 , 	1 , 	-   , 	2 , 	15 , 	9 , 	9 , 	7 , 	5 , 	3 , 	0 , 	4 , 	3 , 	2 , 	3 , 	4 , 	1 , 	1 , 	-   , 	1 , 	0 , 	0 , 	2 , 	2 , 	8 , 	14 , 	13 , 	-   , 	2 , 	219 ,,,,,,,,,,,
PC, 	2 , 	2 , 	0 , 	0 , 	0 , 	0 , 	3 , 	2 , 	2 , 	1 , 	4 , 	2 , 	1 , 	0 , 	-   , 	1 , 	-   , 	-   , 	13 , 	3 , 	6 , 	3 , 	1 , 	1 , 	-   , 	5 , 	3 , 	9 , 	2 , 	3 , 	3 , 	1 , 	1 , 	1 , 	1 , 	-   , 	0 , 	2 , 	4 , 	1 , 	-   , 	2 , 	-   , 	-   , 	1 , 	-   , 	1 , 	-   , 	1 , 	4 , 	89 ,,,,,,,,,,,
AN, 	2 , 	3 , 	1 , 	-   , 	0 , 	1 , 	8 , 	4 , 	3 , 	1 , 	4 , 	6 , 	2 , 	1 , 	2 , 	2 , 	1 , 	0 , 	17 , 	3 , 	6 , 	3 , 	0 , 	2 , 	2 , 	11 , 	5 , 	11 , 	4 , 	5 , 	5 , 	3 , 	2 , 	5 , 	2 , 	-   , 	1 , 	2 , 	7 , 	4 , 	2 , 	6 , 	1 , 	-   , 	2 , 	2 , 	-   , 	2 , 	3 , 	3 , 	157 ,,,,,,,,,,,
