Exit stations,Entry stations->,,WEEKDAY,,,Jul 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
SO, 	15 , 	37 , 	21 , 	29 , 	27 , 	19 , 	42 , 	28 , 	33 , 	8 , 	18 , 	10 , 	15 , 	10 , 	7 , 	4 , 	8 , 	6 , 	49 , 	53 , 	57 , 	33 , 	26 , 	46 , 	44 , 	85 , 	87 , 	225 , 	107 , 	78 , 	53 , 	32 , 	41 , 	61 , 	50 , 	4 , 	34 , 	15 , 	45 , 	16 , 	16 , 	24 , 	77 , 	9 , 	10 , 	3 , 	2 , 	1 , 	6 , 	44 ," 	1,768 ",,,,,,,,,,,,,
MB, 	10 , 	16 , 	7 , 	6 , 	27 , 	7 , 	13 , 	12 , 	18 , 	2 , 	3 , 	7 , 	3 , 	3 , 	1 , 	2 , 	1 , 	1 , 	7 , 	4 , 	4 , 	2 , 	1 , 	3 , 	12 , 	72 , 	94 , 	89 , 	78 , 	51 , 	46 , 	22 , 	34 , 	45 , 	21 , 	1 , 	3 , 	1 , 	2 , 	15 , 	8 , 	92 , 	15 , 	1 , 	2 , 	0 , 	0 , 	0 , 	1 , 	7 , 	873 ,,,,,,,,,,,,,
WD, 	2 , 	3 , 	2 , 	1 , 	7 , 	2 , 	5 , 	6 , 	5 , 	27 , 	30 , 	21 , 	20 , 	24 , 	12 , 	8 , 	7 , 	4 , 	1 , 	1 , 	1 , 	0 , 	0 , 	0 , 	3 , 	75 , 	49 , 	50 , 	44 , 	15 , 	12 , 	6 , 	5 , 	4 , 	0 , 	20 , 	13 , 	1 , 	0 , 	1 , 	1 , 	10 , 	1 , 	6 , 	10 , 	3 , 	3 , 	2 , 	0 , 	1 , 	523 ,,,,,,,,,,,,,
OA, 	4 , 	14 , 	10 , 	10 , 	16 , 	8 , 	10 , 	10 , 	11 , 	9 , 	6 , 	15 , 	3 , 	2 , 	3 , 	3 , 	5 , 	7 , 	11 , 	13 , 	12 , 	7 , 	4 , 	6 , 	3 , 	37 , 	24 , 	35 , 	19 , 	12 , 	10 , 	7 , 	5 , 	5 , 	1 , 	3 , 	21 , 	4 , 	8 , 	1 , 	1 , 	10 , 	1 , 	7 , 	5 , 	2 , 	4 , 	4 , 	1 , 	11 , 	442 ,,,,,,,,,,,,,
WS, 	5 , 	7 , 	3 , 	4 , 	9 , 	5 , 	7 , 	8 , 	11 , 	23 , 	24 , 	21 , 	16 , 	17 , 	20 , 	22 , 	23 , 	17 , 	3 , 	2 , 	1 , 	1 , 	1 , 	2 , 	3 , 	30 , 	24 , 	20 , 	18 , 	9 , 	5 , 	1 , 	2 , 	4 , 	1 , 	3 , 	6 , 	0 , 	3 , 	1 , 	1 , 	5 , 	0 , 	3 , 	2 , 	5 , 	20 , 	28 , 	0 , 	2 , 	448 ,,,,,,,,,,,,,
ML, 	3 , 	6 , 	3 , 	2 , 	14 , 	5 , 	7 , 	9 , 	10 , 	8 , 	12 , 	12 , 	8 , 	9 , 	18 , 	12 , 	24 , 	30 , 	4 , 	1 , 	2 , 	1 , 	1 , 	1 , 	1 , 	27 , 	22 , 	25 , 	20 , 	10 , 	6 , 	2 , 	3 , 	4 , 	1 , 	1 , 	6 , 	0 , 	2 , 	0 , 	0 , 	3 , 	0 , 	2 , 	5 , 	24 , 	7 , 	6 , 	1 , 	1 , 	379 ,,,,,,,,,,,,,
BE, 	4 , 	9 , 	4 , 	4 , 	22 , 	7 , 	12 , 	12 , 	13 , 	16 , 	17 , 	22 , 	13 , 	12 , 	17 , 	13 , 	15 , 	22 , 	2 , 	3 , 	3 , 	1 , 	1 , 	1 , 	4 , 	38 , 	34 , 	27 , 	23 , 	9 , 	8 , 	1 , 	3 , 	4 , 	0 , 	2 , 	9 , 	1 , 	1 , 	0 , 	1 , 	2 , 	0 , 	2 , 	6 , 	28 , 	7 , 	7 , 	1 , 	2 , 	463 ,,,,,,,,,,,,,
PC, 	3 , 	2 , 	1 , 	1 , 	3 , 	1 , 	14 , 	9 , 	8 , 	1 , 	4 , 	4 , 	5 , 	2 , 	2 , 	1 , 	1 , 	1 , 	29 , 	11 , 	16 , 	5 , 	3 , 	3 , 	2 , 	20 , 	18 , 	40 , 	22 , 	14 , 	11 , 	4 , 	3 , 	5 , 	2 , 	-   , 	1 , 	6 , 	4 , 	2 , 	3 , 	7 , 	1 , 	0 , 	2 , 	1 , 	1 , 	1 , 	2 , 	10 , 	309 ,,,,,,,,,,,,,
AN, 	5 , 	5 , 	1 , 	2 , 	10 , 	5 , 	41 , 	33 , 	46 , 	10 , 	16 , 	18 , 	11 , 	4 , 	6 , 	6 , 	2 , 	4 , 	48 , 	17 , 	30 , 	6 , 	4 , 	16 , 	8 , 	124 , 	95 , 	121 , 	116 , 	40 , 	29 , 	19 , 	12 , 	17 , 	9 , 	1 , 	2 , 	9 , 	14 , 	10 , 	7 , 	46 , 	7 , 	1 , 	16 , 	4 , 	1 , 	2 , 	13 , 	10 ," 	1,073 ",,,,,,,,,,,,,
Entries," 	1,425 "," 	2,048 "," 	1,042 ", 	870 ," 	1,964 "," 	1,010 "," 	1,985 "," 	2,003 "," 	2,315 "," 	1,533 "," 	2,450 "," 	1,762 "," 	1,752 "," 	1,462 "," 	1,157 ", 	790 , 	826 , 	845 ," 	1,354 "," 	1,234 "," 	1,266 ", 	664 , 	537 ," 	1,040 "," 	1,887 "," 	6,180 "," 	5,636 "," 	6,918 "," 	5,045 "," 	3,100 "," 	3,034 "," 	1,564 "," 	2,361 "," 	1,934 ", 	865 , 	553 ," 	1,361 ", 	374 ," 	1,150 ", 	692 , 	729 ," 	2,095 ", 	901 , 	514 , 	556 , 	487 , 	371 , 	435 , 	384 ," 	1,031 "," 	83,491 ",,,,,,,,,,,,,
