Exit stations,Entry stations->,,TOTAL,,,Aug 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV," 	1,031 ", 	973 , 	498 , 	500 ," 	1,273 ", 	837 ," 	1,083 ", 	850 , 	972 , 	952 , 	388 ," 	2,031 "," 	2,340 "," 	2,291 "," 	1,511 "," 	1,012 ", 	666 , 	728 , 	258 , 	160 , 	274 , 	157 , 	318 , 	355 , 	950 ," 	3,215 "," 	2,592 "," 	4,982 "," 	4,207 "," 	2,246 "," 	1,609 ", 	468 , 	456 , 	443 , 	76 , 	591 ," 	1,357 ", 	35 , 	236 , 	72 , 	237 , 	205 , 	124 , 	633 , 	106 , 	430 , 	193 , 	323 , 	116 , 	275 ," 	47,635 ",,,,,,,,,,,,,
CL, 	653 , 	774 , 	193 , 	187 , 	720 , 	445 , 	916 , 	689 ," 	1,120 "," 	1,007 "," 	1,952 ", 	159 ," 	1,081 "," 	1,456 ", 	895 , 	586 , 	419 , 	453 , 	182 , 	164 , 	178 , 	58 , 	56 , 	164 , 	773 ," 	1,723 "," 	1,782 "," 	2,371 "," 	1,952 "," 	1,103 ", 	994 , 	415 , 	371 , 	318 , 	63 , 	285 , 	599 , 	15 , 	258 , 	97 , 	107 , 	178 , 	74 , 	234 , 	171 , 	296 , 	100 , 	205 , 	121 , 	307 ," 	29,419 ",,,,,,,,,,,,,
SL, 	355 , 	459 , 	156 , 	197 , 	518 , 	376 , 	617 , 	649 ," 	1,198 "," 	1,715 "," 	2,410 "," 	1,124 ", 	168 ," 	1,077 "," 	1,017 ", 	890 , 	598 , 	456 , 	144 , 	84 , 	107 , 	83 , 	44 , 	200 , 	463 ," 	2,245 "," 	2,353 "," 	2,759 "," 	2,012 "," 	1,103 ", 	701 , 	239 , 	276 , 	326 , 	113 , 	395 , 	631 , 	16 , 	83 , 	78 , 	57 , 	226 , 	90 , 	373 , 	83 , 	282 , 	117 , 	164 , 	116 , 	137 ," 	30,080 ",,,,,,,,,,,,,
BF, 	221 , 	351 , 	110 , 	168 , 	524 , 	213 , 	658 , 	722 ," 	1,136 "," 	1,394 "," 	2,290 "," 	1,509 "," 	1,216 ", 	192 , 	725 , 	535 , 	540 , 	786 , 	216 , 	83 , 	143 , 	28 , 	53 , 	107 , 	488 ," 	1,966 "," 	2,103 "," 	2,461 "," 	2,294 "," 	1,045 ", 	616 , 	213 , 	364 , 	249 , 	107 , 	282 ," 	1,029 ", 	56 , 	98 , 	68 , 	94 , 	196 , 	64 , 	444 , 	74 , 	317 , 	124 , 	157 , 	24 , 	89 ," 	28,942 ",,,,,,,,,,,,,
HY, 	270 , 	385 , 	85 , 	164 , 	322 , 	145 , 	456 , 	672 , 	772 , 	694 ," 	1,557 ", 	896 , 	992 , 	711 , 	115 , 	610 ," 	1,006 "," 	1,216 ", 	156 , 	73 , 	94 , 	44 , 	29 , 	115 , 	270 , 	981 , 	885 ," 	1,378 "," 	1,052 ", 	480 , 	385 , 	281 , 	221 , 	188 , 	47 , 	123 , 	436 , 	16 , 	68 , 	35 , 	40 , 	95 , 	78 , 	153 , 	35 , 	533 , 	240 , 	271 , 	64 , 	89 ," 	20,023 ",,,,,,,,,,,,,
SH, 	194 , 	202 , 	111 , 	14 , 	208 , 	56 , 	383 , 	300 , 	472 , 	452 , 	931 , 	519 , 	685 , 	609 , 	485 , 	116 , 	505 , 	876 , 	100 , 	31 , 	57 , 	9 , 	16 , 	31 , 	201 , 	863 , 	894 , 	946 , 	960 , 	374 , 	352 , 	91 , 	156 , 	95 , 	76 , 	106 , 	244 , 	16 , 	74 , 	59 , 	53 , 	66 , 	65 , 	149 , 	27 , 	475 , 	231 , 	243 , 	28 , 	76 ," 	14,282 ",,,,,,,,,,,,,
UC, 	82 , 	214 , 	105 , 	54 , 	336 , 	160 , 	267 , 	320 , 	508 , 	405 , 	676 , 	474 , 	532 , 	539 , 	704 , 	425 , 	128 , 	758 , 	60 , 	39 , 	61 , 	24 , 	12 , 	49 , 	95 , 	652 , 	758 , 	702 , 	932 , 	303 , 	240 , 	65 , 	81 , 	100 , 	23 , 	107 , 	310 , 	19 , 	57 , 	55 , 	41 , 	77 , 	19 , 	192 , 	42 , 	549 , 	214 , 	309 , 	36 , 	54 ," 	12,964 ",,,,,,,,,,,,,
FM, 	139 , 	277 , 	69 , 	58 , 	179 , 	43 , 	303 , 	279 , 	395 , 	401 , 	786 , 	470 , 	543 , 	673 ," 	1,194 ", 	848 ," 	1,305 ", 	145 , 	66 , 	67 , 	25 , 	23 , 	24 , 	20 , 	91 , 	609 , 	680 , 	632 , 	741 , 	349 , 	187 , 	51 , 	84 , 	98 , 	48 , 	160 , 	246 , 	5 , 	52 , 	11 , 	60 , 	58 , 	23 , 	56 , 	79 , 	324 , 	376 , 	412 , 	38 , 	62 ," 	13,864 ",,,,,,,,,,,,,
CN, 	235 , 	255 , 	131 , 	77 , 	170 , 	86 , 	699 , 	581 , 	749 , 	163 , 	268 , 	243 , 	158 , 	203 , 	159 , 	78 , 	57 , 	55 , 	244 , 	537 ," 	1,580 ", 	843 , 	307 , 	366 , 	131 ," 	1,799 "," 	1,646 "," 	2,400 "," 	2,061 ", 	704 , 	652 , 	271 , 	263 , 	228 , 	102 , 	17 , 	79 , 	267 ," 	1,214 ", 	140 , 	154 , 	487 , 	163 , 	18 , 	122 , 	24 , 	17 , 	84 , 	906 , 	754 ," 	22,947 ",,,,,,,,,,,,,
PH, 	49 , 	90 , 	73 , 	89 , 	157 , 	45 , 	502 , 	542 , 	583 , 	123 , 	151 , 	174 , 	66 , 	75 , 	33 , 	26 , 	51 , 	58 , 	665 , 	113 , 	507 , 	304 , 	172 , 	351 , 	120 ," 	1,764 "," 	1,412 "," 	1,734 "," 	1,482 ", 	601 , 	301 , 	199 , 	73 , 	159 , 	39 , 	9 , 	55 , 	161 , 	582 , 	69 , 	142 , 	329 , 	47 , 	10 , 	181 , 	34 , 	14 , 	26 , 	315 , 	259 ," 	15,116 ",,,,,,,,,,,,,
WC, 	203 , 	189 , 	107 , 	84 , 	236 , 	76 , 	521 , 	419 , 	600 , 	83 , 	240 , 	149 , 	118 , 	141 , 	86 , 	36 , 	47 , 	39 ," 	1,917 ", 	550 , 	105 , 	321 , 	191 , 	508 , 	124 ," 	1,196 "," 	1,163 "," 	1,272 ", 	889 , 	392 , 	275 , 	78 , 	134 , 	207 , 	30 , 	31 , 	53 , 	206 , 	856 , 	83 , 	69 , 	335 , 	38 , 	10 , 	102 , 	8 , 	16 , 	30 , 	480 , 	507 ," 	15,550 ",,,,,,,,,,,,,
LF, 	54 , 	59 , 	31 , 	14 , 	66 , 	45 , 	191 , 	200 , 	118 , 	41 , 	168 , 	47 , 	73 , 	35 , 	25 , 	7 , 	27 , 	24 ," 	1,041 ", 	403 , 	364 , 	42 , 	55 , 	128 , 	35 , 	463 , 	560 , 	413 , 	462 , 	119 , 	158 , 	27 , 	43 , 	32 , 	14 , 	3 , 	26 , 	60 , 	289 , 	2 , 	9 , 	131 , 	31 , 	2 , 	54 , 	3 , 	10 , 	9 , 	72 , 	121 ," 	6,406 ",,,,,,,,,,,,,
OR, 	49 , 	41 , 	59 , 	27 , 	51 , 	34 , 	138 , 	162 , 	227 , 	17 , 	305 , 	49 , 	30 , 	48 , 	21 , 	5 , 	10 , 	26 , 	213 , 	185 , 	227 , 	46 , 	35 , 	127 , 	19 , 	406 , 	556 , 	293 , 	293 , 	184 , 	67 , 	40 , 	33 , 	38 , 	8 , 	7 , 	14 , 	21 , 	84 , 	5 , 	23 , 	86 , 	19 , 	2 , 	41 , 	5 , 	3 , 	9 , 	60 , 	43 ," 	4,491 ",,,,,,,,,,,,,
RR, 	152 , 	155 , 	131 , 	43 , 	81 , 	46 , 	225 , 	270 , 	358 , 	102 , 	308 , 	185 , 	212 , 	94 , 	123 , 	34 , 	56 , 	35 , 	342 , 	414 , 	493 , 	132 , 	181 , 	89 , 	118 , 	806 , 	669 , 	720 , 	768 , 	335 , 	217 , 	93 , 	87 , 	72 , 	27 , 	10 , 	49 , 	80 , 	292 , 	52 , 	39 , 	168 , 	57 , 	2 , 	20 , 	16 , 	5 , 	25 , 	120 , 	241 ," 	9,349 ",,,,,,,,,,,,,
OW, 	248 , 	273 , 	133 , 	65 , 	298 , 	161 , 	396 , 	257 , 	492 , 	177 , 	918 , 	724 , 	368 , 	414 , 	196 , 	200 , 	137 , 	96 , 	155 , 	77 , 	118 , 	16 , 	18 , 	119 , 	149 ," 	4,470 "," 	3,424 "," 	4,876 "," 	3,430 "," 	1,669 "," 	1,246 ", 	287 , 	447 , 	377 , 	91 , 	87 , 	235 , 	39 , 	159 , 	123 , 	235 , 	376 , 	122 , 	42 , 	71 , 	53 , 	19 , 	52 , 	64 , 	141 ," 	28,340 ",,,,,,,,,,,,,
EM," 	2,534 "," 	3,214 "," 	1,045 ", 	809 ," 	1,313 "," 	1,045 "," 	2,024 "," 	2,063 "," 	2,384 "," 	2,143 "," 	3,704 "," 	2,078 "," 	2,752 "," 	2,199 "," 	1,196 "," 	1,023 ", 	770 , 	782 ," 	2,127 "," 	2,002 "," 	1,311 ", 	545 , 	475 , 	962 ," 	4,897 ", 	331 , 	234 , 	744 , 	990 ," 	1,804 "," 	2,415 "," 	1,660 "," 	3,465 "," 	2,765 "," 	1,019 ", 	957 ," 	2,069 ", 	520 ," 	1,987 ", 	711 , 	549 , 	535 , 	355 , 	694 , 	181 , 	230 , 	167 , 	318 , 	503 ," 	1,662 "," 	72,262 ",,,,,,,,,,,,,
MT," 	2,506 "," 	3,404 ", 	992 , 	576 ," 	1,032 ", 	831 ," 	1,713 "," 	2,025 "," 	2,177 "," 	2,086 "," 	3,458 "," 	2,334 "," 	2,843 "," 	2,526 "," 	1,181 "," 	1,056 "," 	1,001 ", 	750 ," 	1,923 "," 	1,545 "," 	1,255 ", 	556 , 	586 , 	726 ," 	4,135 ", 	241 , 	275 , 	338 , 	845 ," 	2,223 "," 	3,056 "," 	2,481 "," 	6,376 "," 	3,558 "," 	1,421 ", 	957 ," 	1,805 ", 	638 ," 	2,025 ", 	898 , 	938 , 	651 , 	707 , 	439 , 	147 , 	305 , 	260 , 	391 , 	520 ," 	1,287 "," 	75,999 ",,,,,,,,,,,,,
PL," 	2,907 "," 	3,575 "," 	1,035 ", 	516 ," 	1,207 ", 	961 ," 	1,896 "," 	2,008 "," 	2,815 "," 	2,190 "," 	4,010 "," 	1,998 "," 	2,347 "," 	2,156 "," 	1,165 ", 	771 , 	550 , 	622 ," 	2,120 "," 	1,490 "," 	1,069 ", 	382 , 	228 , 	583 ," 	4,704 ", 	790 , 	295 , 	511 , 	687 ," 	3,517 "," 	5,148 "," 	3,498 "," 	7,602 "," 	5,474 "," 	1,838 ", 	667 ," 	1,472 ", 	541 ," 	1,888 "," 	1,229 "," 	1,199 "," 	1,279 ", 	838 , 	503 , 	166 , 	170 , 	143 , 	258 , 	710 ," 	1,157 "," 	84,885 ",,,,,,,,,,,,,
CC," 	2,007 "," 	2,893 ", 	792 , 	555 ," 	1,135 ", 	932 ," 	2,187 "," 	2,023 "," 	1,961 "," 	1,880 "," 	4,210 "," 	1,955 "," 	1,723 "," 	1,893 "," 	1,010 ", 	818 , 	756 , 	685 ," 	1,816 "," 	1,284 ", 	847 , 	426 , 	242 , 	716 ," 	3,588 "," 	1,030 ", 	720 , 	535 , 	412 ," 	2,086 "," 	2,927 "," 	2,054 "," 	4,999 "," 	3,746 "," 	1,734 ", 	677 ," 	1,413 ", 	479 ," 	1,559 ", 	995 ," 	1,008 ", 	939 , 	906 , 	508 , 	104 , 	177 , 	183 , 	329 , 	483 ," 	1,365 "," 	69,702 ",,,,,,,,,,,,,
16," 	1,605 "," 	1,535 ", 	365 , 	346 , 	760 , 	509 ," 	1,371 "," 	1,195 "," 	1,194 ", 	931 ," 	1,968 "," 	1,001 ", 	951 , 	963 , 	500 , 	403 , 	288 , 	267 , 	640 , 	615 , 	381 , 	143 , 	147 , 	292 ," 	1,782 "," 	1,803 "," 	2,224 "," 	4,137 "," 	2,571 ", 	223 , 	690 ," 	1,179 "," 	2,790 "," 	2,499 "," 	1,102 ", 	193 , 	479 , 	177 , 	967 , 	650 , 	753 , 	741 , 	588 , 	201 , 	60 , 	103 , 	45 , 	172 , 	301 , 	810 ," 	45,610 ",,,,,,,,,,,,,
24," 	1,646 "," 	1,391 ", 	281 , 	363 , 	607 , 	293 , 	883 , 	633 , 	796 , 	717 ," 	1,547 ", 	957 , 	681 , 	557 , 	349 , 	386 , 	229 , 	178 , 	615 , 	305 , 	255 , 	135 , 	88 , 	238 ," 	1,257 "," 	2,122 "," 	2,618 "," 	6,049 "," 	3,727 ", 	773 , 	243 ," 	1,161 "," 	2,125 "," 	1,690 ", 	973 , 	114 , 	284 , 	127 , 	734 , 	888 , 	814 , 	562 , 	575 , 	106 , 	88 , 	32 , 	72 , 	135 , 	277 , 	363 ," 	42,039 ",,,,,,,,,,,,,
GP, 	376 , 	448 , 	91 , 	87 , 	185 , 	112 , 	319 , 	355 , 	380 , 	260 , 	418 , 	486 , 	190 , 	203 , 	242 , 	78 , 	53 , 	43 , 	224 , 	165 , 	81 , 	32 , 	50 , 	89 , 	262 ," 	1,541 "," 	2,149 "," 	3,715 "," 	1,973 "," 	1,137 "," 	1,166 ", 	169 , 	444 , 	411 , 	308 , 	75 , 	139 , 	45 , 	238 , 	160 , 	426 , 	282 , 	208 , 	67 , 	27 , 	33 , 	25 , 	44 , 	99 , 	235 ," 	20,345 ",,,,,,,,,,,,,
BP, 	547 , 	583 , 	136 , 	74 , 	313 , 	169 , 	311 , 	346 , 	546 , 	331 , 	519 , 	374 , 	256 , 	326 , 	178 , 	123 , 	96 , 	66 , 	218 , 	82 , 	138 , 	34 , 	31 , 	59 , 	457 ," 	2,884 "," 	3,792 "," 	9,066 "," 	4,750 "," 	2,558 "," 	2,180 ", 	487 , 	214 , 	527 , 	515 , 	79 , 	175 , 	22 , 	315 , 	444 , 	884 , 	693 , 	566 , 	101 , 	56 , 	46 , 	24 , 	75 , 	61 , 	150 ," 	36,977 ",,,,,,,,,,,,,
DC, 	292 , 	396 , 	48 , 	152 , 	226 , 	82 , 	229 , 	304 , 	547 , 	286 , 	484 , 	324 , 	278 , 	202 , 	160 , 	107 , 	108 , 	83 , 	193 , 	131 , 	214 , 	33 , 	43 , 	62 , 	391 ," 	2,797 "," 	2,848 "," 	6,748 "," 	3,987 "," 	2,562 "," 	1,727 ", 	424 , 	598 , 	252 , 	207 , 	58 , 	262 , 	61 , 	205 , 	286 , 	662 ," 	1,050 ", 	639 , 	84 , 	39 , 	62 , 	38 , 	67 , 	80 , 	275 ," 	31,393 ",,,,,,,,,,,,,
CM, 	122 , 	133 , 	36 , 	23 , 	105 , 	34 , 	86 , 	142 , 	215 , 	71 , 	96 , 	43 , 	80 , 	76 , 	37 , 	63 , 	93 , 	35 , 	79 , 	47 , 	47 , 	9 , 	5 , 	29 , 	91 , 	954 ," 	1,036 "," 	2,292 "," 	1,622 ", 	808 , 	871 , 	305 , 	485 , 	186 , 	84 , 	13 , 	41 , 	14 , 	153 , 	86 , 	321 , 	837 , 	448 , 	8 , 	9 , 	28 , 	1 , 	14 , 	81 , 	188 ," 	12,682 ",,,,,,,,,,,,,
CV, 	23 , 	34 , 	37 , 	19 , 	91 , 	53 , 	60 , 	64 , 	67 , 	456 , 	516 , 	305 , 	385 , 	302 , 	100 , 	100 , 	86 , 	140 , 	11 , 	13 , 	26 , 	10 , 	4 , 	10 , 	75 , 	768 , 	778 , 	847 , 	687 , 	268 , 	134 , 	80 , 	87 , 	75 , 	26 , 	46 , 	690 , 	2 , 	7 , 	18 , 	26 , 	91 , 	25 , 	458 , 	26 , 	27 , 	25 , 	12 , 	5 , 	13 ," 	8,208 ",,,,,,,,,,,,,
ED, 	126 , 	246 , 	39 , 	52 , 	138 , 	65 , 	308 , 	196 , 	177 , 	625 ," 	1,381 ", 	670 , 	569 ," 	1,011 ", 	351 , 	253 , 	302 , 	231 , 	87 , 	64 , 	58 , 	23 , 	11 , 	45 , 	231 ," 	1,769 "," 	1,554 "," 	1,691 "," 	1,577 ", 	534 , 	336 , 	157 , 	187 , 	323 , 	45 , 	632 , 	175 , 	7 , 	43 , 	45 , 	53 , 	316 , 	37 , 	204 , 	233 , 	71 , 	58 , 	134 , 	18 , 	21 ," 	17,479 ",,,,,,,,,,,,,
NC, 	17 , 	44 , 	29 , 	18 , 	43 , 	9 , 	109 , 	191 , 	113 , 	30 , 	29 , 	25 , 	21 , 	52 , 	17 , 	11 , 	7 , 	4 , 	241 , 	133 , 	143 , 	39 , 	13 , 	63 , 	28 , 	367 , 	568 , 	597 , 	496 , 	200 , 	141 , 	56 , 	33 , 	63 , 	11 , 	3 , 	12 , 	43 , 	205 , 	50 , 	14 , 	215 , 	2 , 	1 , 	49 , 	3 , 	6 , 	9 , 	138 , 	122 ," 	4,833 ",,,,,,,,,,,,,
WP, 	131 , 	186 , 	47 , 	85 , 	207 , 	70 , 	788 , 	441 , 	593 , 	64 , 	258 , 	203 , 	95 , 	65 , 	46 , 	95 , 	71 , 	44 ," 	1,201 ", 	601 , 	867 , 	210 , 	90 , 	247 , 	193 ," 	1,627 "," 	1,588 "," 	2,424 "," 	1,985 ", 	947 , 	792 , 	215 , 	293 , 	337 , 	146 , 	10 , 	62 , 	169 , 	183 , 	105 , 	186 , 	542 , 	72 , 	2 , 	115 , 	54 , 	28 , 	31 , 	123 , 	309 ," 	19,243 ",,,,,,,,,,,,,
SS, 	91 , 	162 , 	51 , 	16 , 	110 , 	21 , 	106 , 	134 , 	209 , 	50 , 	99 , 	102 , 	73 , 	79 , 	49 , 	57 , 	47 , 	7 , 	130 , 	87 , 	62 , 	-   , 	10 , 	36 , 	130 , 	817 , 	751 ," 	1,434 "," 	1,101 ", 	679 , 	855 , 	179 , 	353 , 	307 , 	135 , 	23 , 	54 , 	35 , 	100 , 	97 , 	162 , 	340 , 	202 , 	3 , 	20 , 	5 , 	4 , 	10 , 	25 , 	191 ," 	9,800 ",,,,,,,,,,,,,
SB, 	261 , 	221 , 	58 , 	27 , 	75 , 	92 , 	99 , 	150 , 	221 , 	86 , 	185 , 	97 , 	45 , 	107 , 	25 , 	69 , 	42 , 	71 , 	187 , 	126 , 	77 , 	6 , 	16 , 	41 , 	188 , 	555 , 	785 ," 	1,294 "," 	1,063 ", 	823 , 	712 , 	420 , 	933 , 	737 , 	257 , 	37 , 	44 , 	46 , 	183 , 	161 , 	79 , 	291 , 	179 , 	8 , 	16 , 	2 , 	41 , 	6 , 	78 , 	114 ," 	11,436 ",,,,,,,,,,,,,
SO, 	178 , 	413 , 	136 , 	69 , 	170 , 	53 , 	252 , 	180 , 	209 , 	84 , 	137 , 	115 , 	197 , 	142 , 	74 , 	33 , 	50 , 	18 , 	417 , 	280 , 	287 , 	124 , 	78 , 	136 , 	348 , 	363 , 	406 ," 	1,137 ", 	777 , 	537 , 	390 , 	199 , 	619 , 	888 , 	737 , 	62 , 	239 , 	160 , 	568 , 	218 , 	215 , 	283 , 	718 , 	65 , 	54 , 	26 , 	5 , 	8 , 	72 , 	542 ," 	13,468 ",,,,,,,,,,,,,
MB, 	173 , 	226 , 	74 , 	43 , 	206 , 	68 , 	115 , 	155 , 	225 , 	43 , 	134 , 	61 , 	79 , 	79 , 	117 , 	39 , 	4 , 	22 , 	149 , 	39 , 	33 , 	27 , 	11 , 	27 , 	124 , 	340 , 	638 , 	903 , 	876 , 	574 , 	470 , 	188 , 	641 , 	722 , 	406 , 	14 , 	36 , 	8 , 	54 , 	132 , 	157 , 	882 , 	137 , 	14 , 	12 , 	14 , 	5 , 	2 , 	13 , 	138 ," 	9,649 ",,,,,,,,,,,,,
WD, 	19 , 	43 , 	10 , 	11 , 	63 , 	15 , 	68 , 	78 , 	65 , 	354 , 	576 , 	220 , 	341 , 	569 , 	156 , 	153 , 	143 , 	59 , 	53 , 	14 , 	21 , 	2 , 	6 , 	3 , 	31 , 	647 , 	440 , 	510 , 	577 , 	184 , 	127 , 	81 , 	92 , 	90 , 	20 , 	428 , 	228 , 	3 , 	2 , 	4 , 	12 , 	49 , 	10 , 	64 , 	59 , 	36 , 	27 , 	33 , 	3 , 	8 ," 	6,807 ",,,,,,,,,,,,,
OA, 	74 , 	136 , 	33 , 	45 , 	90 , 	42 , 	40 , 	61 , 	50 , 	56 , 	65 , 	99 , 	46 , 	29 , 	12 , 	41 , 	19 , 	49 , 	83 , 	117 , 	85 , 	30 , 	8 , 	18 , 	31 , 	158 , 	78 , 	136 , 	117 , 	59 , 	60 , 	24 , 	56 , 	13 , 	4 , 	13 , 	167 , 	32 , 	110 , 	3 , 	11 , 	98 , 	6 , 	39 , 	19 , 	15 , 	33 , 	16 , 	15 , 	110 ," 	2,751 ",,,,,,,,,,,,,
