Exit stations,Entry stations->,,SUNDAY,,,Oct 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
SL, 	22 , 	27 , 	11 , 	17 , 	60 , 	24 , 	45 , 	32 , 	66 , 	101 , 	160 , 	322 , 	8 , 	95 , 	71 , 	36 , 	30 , 	36 , 	16 , 	6 , 	12 , 	4 , 	3 , 	12 , 	19 , 	235 , 	136 , 	322 , 	149 , 	44 , 	39 , 	20 , 	37 , 	26 , 	8 , 	27 , 	26 , 	2 , 	16 , 	6 , 	7 , 	41 , 	10 , 	28 ," 	2,409 ",,,RM line," 	6,590 "," 	1,957 "," 	1,762 "," 	3,002 ", 	775 ," 	2,448 ", 	821 ," 	17,354 "
BF, 	22 , 	33 , 	14 , 	17 , 	53 , 	27 , 	62 , 	44 , 	76 , 	102 , 	226 , 	305 , 	92 , 	15 , 	109 , 	63 , 	71 , 	98 , 	15 , 	5 , 	10 , 	7 , 	2 , 	16 , 	26 , 	255 , 	151 , 	308 , 	106 , 	46 , 	34 , 	20 , 	42 , 	30 , 	10 , 	46 , 	80 , 	2 , 	24 , 	6 , 	5 , 	22 , 	10 , 	78 ," 	2,777 ",,,WP line," 	8,217 "," 	1,029 "," 	1,462 ", 	815 ," 	2,570 "," 	1,366 "," 	1,074 "," 	16,532 "
HY, 	26 , 	31 , 	13 , 	11 , 	58 , 	18 , 	33 , 	33 , 	56 , 	69 , 	149 , 	169 , 	64 , 	114 , 	10 , 	40 , 	75 , 	103 , 	9 , 	6 , 	9 , 	3 , 	1 , 	8 , 	12 , 	153 , 	69 , 	176 , 	79 , 	27 , 	21 , 	12 , 	22 , 	21 , 	3 , 	16 , 	23 , 	3 , 	30 , 	4 , 	6 , 	23 , 	10 , 	32 ," 	1,847 ",,,FT/ED line," 	9,702 "," 	2,463 "," 	1,922 "," 	2,349 "," 	1,252 "," 	9,260 ", 	675 ," 	27,622 "
SH, 	15 , 	17 , 	3 , 	7 , 	31 , 	12 , 	17 , 	15 , 	28 , 	31 , 	89 , 	113 , 	33 , 	63 , 	43 , 	11 , 	37 , 	60 , 	7 , 	3 , 	4 , 	2 , 	1 , 	3 , 	6 , 	118 , 	47 , 	127 , 	54 , 	16 , 	22 , 	6 , 	13 , 	17 , 	6 , 	14 , 	15 , 	2 , 	14 , 	5 , 	6 , 	7 , 	4 , 	14 ," 	1,150 ",,,SFIA," 	5,787 ", 	418 ," 	2,033 ", 	627 , 	724 , 	516 ," 	1,034 "," 	11,138 "
UC, 	11 , 	15 , 	5 , 	11 , 	53 , 	18 , 	20 , 	19 , 	31 , 	39 , 	69 , 	161 , 	27 , 	63 , 	71 , 	37 , 	13 , 	78 , 	7 , 	6 , 	5 , 	4 , 	1 , 	7 , 	6 , 	233 , 	94 , 	195 , 	84 , 	18 , 	16 , 	9 , 	24 , 	17 , 	5 , 	11 , 	21 , 	3 , 	15 , 	6 , 	4 , 	26 , 	4 , 	12 ," 	1,570 ",,,Entries," 	54,053 "," 	16,223 "," 	28,534 "," 	17,032 "," 	15,530 "," 	27,567 "," 	12,466 "," 	171,404 "
FM, 	23 , 	44 , 	25 , 	32 , 	183 , 	33 , 	41 , 	35 , 	55 , 	65 , 	108 , 	347 , 	42 , 	101 , 	97 , 	67 , 	77 , 	27 , 	19 , 	16 , 	18 , 	7 , 	5 , 	18 , 	10 , 	485 , 	193 , 	403 , 	196 , 	39 , 	29 , 	13 , 	38 , 	41 , 	7 , 	14 , 	49 , 	5 , 	35 , 	4 , 	6 , 	56 , 	5 , 	20 ," 	3,126 ",,,,,,,,,,,
CN, 	17 , 	23 , 	9 , 	12 , 	46 , 	13 , 	41 , 	28 , 	47 , 	10 , 	38 , 	93 , 	13 , 	16 , 	9 , 	5 , 	7 , 	21 , 	10 , 	43 , 	152 , 	59 , 	20 , 	46 , 	7 , 	283 , 	142 , 	250 , 	141 , 	48 , 	41 , 	29 , 	41 , 	27 , 	6 , 	5 , 	6 , 	20 , 	163 , 	9 , 	12 , 	80 , 	17 , 	4 ," 	2,106 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	8 , 	13 , 	7 , 	8 , 	38 , 	8 , 	29 , 	25 , 	29 , 	9 , 	17 , 	105 , 	5 , 	5 , 	6 , 	3 , 	4 , 	13 , 	38 , 	15 , 	87 , 	20 , 	13 , 	48 , 	7 , 	384 , 	237 , 	302 , 	186 , 	45 , 	32 , 	22 , 	37 , 	32 , 	10 , 	2 , 	5 , 	10 , 	50 , 	8 , 	10 , 	133 , 	15 , 	1 ," 	2,074 ",,,Dtwn SF," 	2,036 ",,,,,,,
WC, 	14 , 	17 , 	13 , 	15 , 	66 , 	16 , 	42 , 	27 , 	38 , 	14 , 	26 , 	96 , 	11 , 	7 , 	10 , 	5 , 	6 , 	14 , 	161 , 	82 , 	19 , 	41 , 	28 , 	84 , 	8 , 	580 , 	358 , 	397 , 	269 , 	55 , 	39 , 	28 , 	44 , 	30 , 	8 , 	2 , 	4 , 	20 , 	95 , 	6 , 	11 , 	156 , 	28 , 	2 ," 	2,991 ",,,OAK," 	14,839 ", 	836 ,,,,,,
LF, 	9 , 	7 , 	9 , 	6 , 	45 , 	12 , 	24 , 	18 , 	28 , 	9 , 	14 , 	62 , 	4 , 	7 , 	4 , 	1 , 	4 , 	9 , 	59 , 	20 , 	40 , 	14 , 	12 , 	66 , 	3 , 	369 , 	215 , 	215 , 	152 , 	34 , 	23 , 	14 , 	17 , 	12 , 	3 , 	2 , 	3 , 	3 , 	16 , 	6 , 	6 , 	100 , 	9 , 	0 ," 	1,679 ",,,CM line," 	28,757 "," 	4,079 "," 	4,924 ",,,,,
OR, 	7 , 	5 , 	4 , 	8 , 	31 , 	6 , 	16 , 	14 , 	26 , 	7 , 	11 , 	58 , 	7 , 	4 , 	3 , 	1 , 	1 , 	5 , 	21 , 	16 , 	28 , 	11 , 	8 , 	52 , 	4 , 	322 , 	183 , 	176 , 	141 , 	30 , 	24 , 	12 , 	23 , 	12 , 	4 , 	1 , 	2 , 	1 , 	7 , 	2 , 	4 , 	77 , 	8 , 	-   ," 	1,378 ",,,RM line," 	13,209 "," 	3,818 "," 	3,522 "," 	3,002 ",,,,
RR, 	14 , 	22 , 	29 , 	24 , 	43 , 	17 , 	48 , 	81 , 	69 , 	25 , 	44 , 	63 , 	14 , 	14 , 	7 , 	5 , 	7 , 	18 , 	41 , 	46 , 	84 , 	63 , 	51 , 	18 , 	20 , 	405 , 	303 , 	476 , 	426 , 	164 , 	98 , 	36 , 	33 , 	24 , 	7 , 	3 , 	8 , 	11 , 	27 , 	6 , 	3 , 	150 , 	27 , 	3 ," 	3,073 ",,,WP line," 	16,079 "," 	1,948 "," 	2,889 "," 	1,590 "," 	2,570 ",,,
OW, 	21 , 	24 , 	11 , 	12 , 	46 , 	25 , 	49 , 	32 , 	54 , 	30 , 	75 , 	79 , 	15 , 	28 , 	14 , 	8 , 	8 , 	10 , 	6 , 	7 , 	8 , 	5 , 	4 , 	20 , 	11 , 	522 , 	342 , 	665 , 	381 , 	190 , 	110 , 	31 , 	52 , 	21 , 	9 , 	8 , 	12 , 	2 , 	19 , 	5 , 	7 , 	68 , 	11 , 	6 ," 	3,056 ",,,FT/ED line," 	19,269 "," 	4,911 "," 	3,886 "," 	4,796 "," 	2,617 "," 	9,260 ",,
EM, 	169 , 	422 , 	274 , 	393 , 	607 , 	280 , 	519 , 	343 , 	391 , 	325 , 	427 , 	379 , 	285 , 	306 , 	165 , 	135 , 	270 , 	583 , 	317 , 	494 , 	709 , 	467 , 	406 , 	546 , 	647 , 	114 , 	47 , 	304 , 	191 , 	386 , 	504 , 	350 , 	453 , 	449 , 	167 , 	244 ," 	1,111 ", 	177 , 	331 , 	147 , 	186 , 	505 , 	551 , 	322 ," 	16,394 ",,,SFIA," 	11,651 ", 	976 ," 	4,471 "," 	1,448 "," 	1,799 "," 	1,191 "," 	1,034 "," 	171,404 "
MT, 	79 , 	188 , 	135 , 	198 , 	342 , 	177 , 	288 , 	252 , 	265 , 	227 , 	218 , 	194 , 	126 , 	159 , 	72 , 	46 , 	93 , 	175 , 	131 , 	220 , 	291 , 	179 , 	137 , 	287 , 	330 , 	32 , 	55 , 	71 , 	101 , 	383 , 	466 , 	375 , 	837 , 	339 , 	116 , 	89 , 	301 , 	75 , 	147 , 	82 , 	76 , 	423 , 	205 , 	95 ," 	9,068 ",,,,,,,,,,,
PL, 	185 , 	373 , 	207 , 	261 , 	683 , 	260 , 	490 , 	382 , 	482 , 	421 , 	488 , 	410 , 	277 , 	278 , 	156 , 	115 , 	158 , 	303 , 	197 , 	224 , 	302 , 	162 , 	143 , 	341 , 	621 , 	220 , 	46 , 	147 , 	201 ," 	1,281 "," 	1,392 ", 	833 ," 	1,570 ", 	912 , 	313 , 	146 , 	433 , 	94 , 	236 , 	219 , 	224 ," 	1,376 ", 	503 , 	147 ," 	18,205 ",,,,,,,,,,,
CC, 	90 , 	177 , 	166 , 	257 , 	445 , 	253 , 	420 , 	278 , 	231 , 	225 , 	320 , 	203 , 	127 , 	92 , 	70 , 	48 , 	83 , 	175 , 	118 , 	149 , 	212 , 	133 , 	120 , 	368 , 	357 , 	137 , 	87 , 	198 , 	88 , 	644 , 	801 , 	426 , 	683 , 	532 , 	177 , 	88 , 	222 , 	52 , 	104 , 	141 , 	182 , 	617 , 	430 , 	73 ," 	10,793 ",,,,,,,,,,,
16, 	53 , 	76 , 	51 , 	113 , 	208 , 	144 , 	235 , 	183 , 	124 , 	133 , 	149 , 	84 , 	42 , 	47 , 	36 , 	21 , 	18 , 	44 , 	38 , 	42 , 	49 , 	25 , 	27 , 	149 , 	183 , 	363 , 	306 ," 	1,370 ", 	705 , 	51 , 	241 , 	265 , 	426 , 	199 , 	76 , 	31 , 	61 , 	17 , 	40 , 	47 , 	76 , 	278 , 	168 , 	15 ," 	7,002 ",,,,,,,,,,,
24, 	67 , 	67 , 	32 , 	61 , 	139 , 	87 , 	145 , 	116 , 	85 , 	93 , 	120 , 	88 , 	31 , 	28 , 	21 , 	22 , 	15 , 	34 , 	38 , 	27 , 	35 , 	19 , 	20 , 	84 , 	128 , 	441 , 	392 ," 	1,589 ", 	862 , 	238 , 	60 , 	187 , 	375 , 	177 , 	101 , 	17 , 	42 , 	10 , 	51 , 	48 , 	121 , 	263 , 	124 , 	10 ," 	6,709 ",,,,,,,,,,,
GP, 	22 , 	28 , 	24 , 	31 , 	67 , 	27 , 	42 , 	36 , 	32 , 	29 , 	31 , 	51 , 	15 , 	16 , 	8 , 	6 , 	10 , 	18 , 	29 , 	20 , 	25 , 	13 , 	10 , 	37 , 	34 , 	314 , 	273 ," 	1,008 ", 	368 , 	260 , 	202 , 	33 , 	78 , 	41 , 	33 , 	10 , 	24 , 	7 , 	30 , 	19 , 	52 , 	129 , 	63 , 	8 ," 	3,606 ",,,,,,,,,,,
BP, 	36 , 	58 , 	18 , 	26 , 	68 , 	22 , 	54 , 	31 , 	53 , 	45 , 	67 , 	62 , 	36 , 	37 , 	19 , 	12 , 	20 , 	40 , 	51 , 	45 , 	53 , 	18 , 	24 , 	28 , 	47 , 	377 , 	369 ," 	2,047 ", 	553 , 	365 , 	350 , 	75 , 	55 , 	75 , 	72 , 	13 , 	108 , 	20 , 	63 , 	38 , 	121 , 	130 , 	116 , 	16 ," 	5,927 ",,,,,,,,,,,
DC, 	30 , 	35 , 	15 , 	10 , 	77 , 	21 , 	33 , 	19 , 	39 , 	38 , 	49 , 	84 , 	28 , 	34 , 	17 , 	14 , 	19 , 	41 , 	30 , 	32 , 	32 , 	16 , 	13 , 	29 , 	30 , 	393 , 	317 ," 	1,099 ", 	454 , 	205 , 	193 , 	51 , 	94 , 	22 , 	33 , 	15 , 	58 , 	9 , 	60 , 	33 , 	109 , 	199 , 	128 , 	14 ," 	4,261 ",,,,,,,,,,,
CM, 	7 , 	21 , 	3 , 	5 , 	12 , 	4 , 	9 , 	9 , 	15 , 	8 , 	7 , 	13 , 	5 , 	9 , 	4 , 	7 , 	4 , 	5 , 	7 , 	8 , 	8 , 	3 , 	4 , 	6 , 	7 , 	147 , 	99 , 	365 , 	166 , 	67 , 	71 , 	34 , 	74 , 	42 , 	7 , 	2 , 	5 , 	6 , 	27 , 	10 , 	56 , 	82 , 	33 , 	2 ," 	1,477 ",,,,,,,,,,,
CV, 	4 , 	8 , 	5 , 	2 , 	15 , 	4 , 	12 , 	4 , 	12 , 	46 , 	51 , 	128 , 	30 , 	51 , 	17 , 	12 , 	10 , 	16 , 	4 , 	2 , 	4 , 	1 , 	1 , 	6 , 	7 , 	192 , 	114 , 	172 , 	95 , 	29 , 	18 , 	14 , 	13 , 	20 , 	3 , 	6 , 	55 , 	1 , 	3 , 	2 , 	6 , 	24 , 	5 , 	67 ," 	1,286 ",,,,,,,,,,,
ED, 	12 , 	15 , 	9 , 	7 , 	53 , 	10 , 	17 , 	21 , 	21 , 	70 , 	69 , 	542 , 	34 , 	67 , 	28 , 	13 , 	24 , 	45 , 	5 , 	2 , 	4 , 	1 , 	1 , 	9 , 	12 , 	920 , 	370 , 	563 , 	266 , 	60 , 	41 , 	31 , 	96 , 	45 , 	5 , 	54 , 	18 , 	1 , 	4 , 	8 , 	6 , 	117 , 	14 , 	23 ," 	3,730 ",,,,,,,,,,,
NC, 	2 , 	3 , 	1 , 	3 , 	9 , 	4 , 	11 , 	8 , 	12 , 	3 , 	9 , 	36 , 	3 , 	3 , 	6 , 	1 , 	3 , 	6 , 	20 , 	11 , 	20 , 	2 , 	1 , 	13 , 	2 , 	151 , 	83 , 	110 , 	56 , 	17 , 	15 , 	7 , 	16 , 	11 , 	5 , 	1 , 	1 , 	3 , 	22 , 	3 , 	2 , 	39 , 	3 , 	1 , 	732 ,,,,,,,,,,,
WP, 	31 , 	42 , 	9 , 	11 , 	42 , 	21 , 	99 , 	50 , 	57 , 	18 , 	65 , 	142 , 	24 , 	26 , 	25 , 	9 , 	15 , 	34 , 	174 , 	56 , 	110 , 	16 , 	12 , 	32 , 	23 , 	308 , 	141 , 	318 , 	142 , 	44 , 	47 , 	28 , 	63 , 	47 , 	24 , 	8 , 	9 , 	26 , 	20 , 	18 , 	17 , 	95 , 	19 , 	4 ," 	2,514 ",,,,,,,,,,,
SS, 	8 , 	12 , 	5 , 	5 , 	13 , 	4 , 	5 , 	6 , 	6 , 	6 , 	7 , 	14 , 	6 , 	7 , 	5 , 	4 , 	3 , 	5 , 	10 , 	9 , 	8 , 	3 , 	2 , 	7 , 	6 , 	126 , 	90 , 	272 , 	109 , 	48 , 	52 , 	20 , 	49 , 	36 , 	8 , 	3 , 	9 , 	4 , 	13 , 	7 , 	30 , 	38 , 	16 , 	2 ," 	1,093 ",,,,,,,,,,,
SB, 	9 , 	18 , 	4 , 	5 , 	11 , 	5 , 	13 , 	9 , 	15 , 	6 , 	13 , 	17 , 	6 , 	6 , 	8 , 	3 , 	6 , 	8 , 	7 , 	10 , 	10 , 	3 , 	4 , 	3 , 	8 , 	173 , 	77 , 	286 , 	167 , 	78 , 	114 , 	52 , 	131 , 	107 , 	57 , 	6 , 	10 , 	4 , 	14 , 	27 , 	10 , 	61 , 	35 , 	2 ," 	1,611 ",,,,,,,,,,,
SO, 	17 , 	42 , 	33 , 	55 , 	167 , 	27 , 	66 , 	33 , 	73 , 	18 , 	23 , 	52 , 	20 , 	17 , 	7 , 	3 , 	12 , 	25 , 	49 , 	74 , 	94 , 	60 , 	49 , 	88 , 	47 , 	438 , 	392 ," 	1,429 ", 	511 , 	185 , 	152 , 	58 , 	86 , 	104 , 	58 , 	13 , 	79 , 	21 , 	56 , 	24 , 	35 , 	57 , 	186 , 	26 ," 	5,054 ",,,,,,,,,,,
MB, 	10 , 	20 , 	14 , 	18 , 	106 , 	21 , 	26 , 	19 , 	35 , 	10 , 	22 , 	37 , 	10 , 	11 , 	10 , 	4 , 	5 , 	5 , 	13 , 	19 , 	20 , 	13 , 	8 , 	26 , 	12 , 	434 , 	233 , 	629 , 	423 , 	174 , 	134 , 	54 , 	124 , 	122 , 	34 , 	7 , 	15 , 	5 , 	23 , 	15 , 	33 , 	438 , 	26 , 	6 ," 	3,416 ",,,,,,,,,,,
WD, 	3 , 	5 , 	5 , 	3 , 	20 , 	5 , 	14 , 	7 , 	7 , 	32 , 	45 , 	162 , 	26 , 	89 , 	27 , 	17 , 	12 , 	24 , 	7 , 	1 , 	4 , 	1 , 	0 , 	4 , 	6 , 	292 , 	130 , 	193 , 	83 , 	15 , 	13 , 	8 , 	18 , 	12 , 	-   , 	63 , 	15 , 	0 , 	4 , 	2 , 	2 , 	37 , 	6 , 	15 ," 	1,431 ",,,,,,,,,,,
Entries," 	1,781 "," 	2,876 "," 	1,943 "," 	2,217 "," 	5,788 "," 	2,469 "," 	3,931 "," 	2,948 "," 	3,444 "," 	2,861 "," 	4,355 "," 	6,316 "," 	2,272 "," 	2,728 "," 	1,801 "," 	1,134 "," 	1,529 "," 	3,039 "," 	1,997 "," 	1,988 "," 	2,839 "," 	1,578 "," 	1,314 "," 	2,872 "," 	3,105 "," 	13,343 "," 	8,471 "," 	21,560 "," 	11,377 "," 	6,828 "," 	6,522 "," 	3,568 "," 	6,168 "," 	4,034 "," 	1,480 "," 	1,233 "," 	3,640 ", 	717 ," 	2,246 "," 	1,045 "," 	1,539 "," 	6,824 "," 	3,105 "," 	1,297 "," 	174,117 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
