Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Mar 03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,Exits,,,,,,,,,,
FV, 	81 , 	99 , 	39 , 	44 , 	182 , 	100 , 	92 , 	62 , 	109 , 	72 , 	14 , 	136 , 	145 , 	247 , 	165 , 	63 , 	55 , 	76 , 	30 , 	15 , 	25 , 	13 , 	19 , 	28 , 	73 , 	171 , 	196 , 	516 , 	283 , 	130 , 	165 , 	24 , 	49 , 	41 , 	26 , 	34 , 	83 , 	5 , 	33 ," 	3,742 ",,,CM line," 	15,704 "," 	1,367 "," 	5,471 "," 	1,716 "," 	1,173 "," 	1,694 "," 	27,125 "
CL, 	239 , 	69 , 	26 , 	26 , 	341 , 	65 , 	77 , 	57 , 	169 , 	56 , 	174 , 	53 , 	55 , 	106 , 	70 , 	37 , 	37 , 	74 , 	23 , 	21 , 	20 , 	17 , 	10 , 	21 , 	39 , 	233 , 	196 , 	318 , 	179 , 	65 , 	88 , 	26 , 	37 , 	41 , 	27 , 	15 , 	75 , 	7 , 	34 ," 	3,222 ",,,RM line," 	6,761 "," 	2,398 "," 	1,810 "," 	4,248 ", 	730 ," 	2,378 "," 	18,325 "
SL, 	65 , 	78 , 	11 , 	17 , 	77 , 	23 , 	34 , 	49 , 	75 , 	68 , 	140 , 	67 , 	6 , 	104 , 	84 , 	40 , 	41 , 	59 , 	12 , 	8 , 	9 , 	6 , 	4 , 	7 , 	9 , 	133 , 	113 , 	316 , 	153 , 	35 , 	49 , 	12 , 	24 , 	17 , 	11 , 	23 , 	49 , 	2 , 	14 ," 	2,044 ",,,WP line," 	5,732 ", 	913 ," 	1,198 ", 	752 ," 	3,079 ", 	803 ," 	12,477 "
BF, 	18 , 	33 , 	13 , 	12 , 	71 , 	34 , 	56 , 	59 , 	127 , 	121 , 	226 , 	131 , 	116 , 	9 , 	119 , 	94 , 	79 , 	120 , 	12 , 	12 , 	11 , 	2 , 	5 , 	8 , 	32 , 	111 , 	106 , 	258 , 	113 , 	25 , 	32 , 	10 , 	14 , 	20 , 	12 , 	40 , 	121 , 	1 , 	13 ," 	2,398 ",,,FT/ED line," 	7,338 "," 	2,422 "," 	1,650 "," 	2,695 ", 	756 ," 	6,939 "," 	21,799 "
HY, 	26 , 	40 , 	11 , 	18 , 	77 , 	27 , 	41 , 	43 , 	80 , 	44 , 	162 , 	106 , 	96 , 	120 , 	11 , 	91 , 	98 , 	163 , 	13 , 	4 , 	8 , 	3 , 	1 , 	7 , 	20 , 	78 , 	66 , 	160 , 	90 , 	23 , 	39 , 	9 , 	18 , 	19 , 	13 , 	14 , 	41 , 	2 , 	19 ," 	1,899 ",,,Entries," 	43,409 "," 	14,179 "," 	28,037 "," 	18,908 "," 	12,674 "," 	22,314 "," 	139,521 "
SH, 	15 , 	15 , 	6 , 	6 , 	45 , 	12 , 	16 , 	23 , 	32 , 	25 , 	59 , 	47 , 	41 , 	95 , 	88 , 	6 , 	48 , 	78 , 	11 , 	3 , 	6 , 	2 , 	1 , 	6 , 	8 , 	42 , 	43 , 	126 , 	51 , 	15 , 	28 , 	7 , 	16 , 	19 , 	8 , 	10 , 	26 , 	2 , 	11 ," 	1,097 ",,,,,,,,,,
UC, 	8 , 	19 , 	8 , 	8 , 	69 , 	17 , 	18 , 	30 , 	77 , 	45 , 	65 , 	57 , 	47 , 	78 , 	114 , 	58 , 	11 , 	88 , 	9 , 	8 , 	7 , 	5 , 	2 , 	6 , 	4 , 	82 , 	96 , 	234 , 	85 , 	10 , 	19 , 	9 , 	15 , 	17 , 	13 , 	10 , 	25 , 	3 , 	9 ," 	1,487 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,
FM, 	18 , 	56 , 	24 , 	21 , 	181 , 	34 , 	42 , 	37 , 	98 , 	69 , 	79 , 	92 , 	56 , 	119 , 	158 , 	76 , 	102 , 	23 , 	21 , 	19 , 	12 , 	3 , 	3 , 	19 , 	11 , 	172 , 	167 , 	408 , 	202 , 	27 , 	33 , 	14 , 	19 , 	36 , 	18 , 	14 , 	37 , 	5 , 	23 ," 	2,551 ",,,Dtwn SF," 	1,931 ",,,,,,
CN, 	29 , 	26 , 	11 , 	7 , 	46 , 	14 , 	40 , 	43 , 	75 , 	8 , 	31 , 	34 , 	12 , 	15 , 	12 , 	10 , 	9 , 	17 , 	13 , 	71 , 	284 , 	69 , 	30 , 	32 , 	5 , 	106 , 	93 , 	231 , 	127 , 	31 , 	53 , 	19 , 	24 , 	35 , 	30 , 	2 , 	9 , 	32 , 	239 ," 	1,976 ",,,OAK," 	12,258 ", 	763 ,,,,,
PH, 	10 , 	9 , 	8 , 	12 , 	50 , 	8 , 	23 , 	18 , 	55 , 	6 , 	13 , 	20 , 	8 , 	10 , 	6 , 	5 , 	6 , 	13 , 	74 , 	9 , 	86 , 	31 , 	12 , 	42 , 	2 , 	168 , 	148 , 	306 , 	173 , 	24 , 	36 , 	12 , 	13 , 	28 , 	26 , 	2 , 	6 , 	16 , 	45 ," 	1,538 ",,,CM line," 	32,214 "," 	2,765 "," 	5,471 ",,,,
WC, 	10 , 	20 , 	18 , 	8 , 	59 , 	15 , 	27 , 	27 , 	69 , 	9 , 	23 , 	31 , 	7 , 	10 , 	8 , 	8 , 	6 , 	15 , 	352 , 	97 , 	7 , 	49 , 	20 , 	76 , 	6 , 	194 , 	171 , 	362 , 	221 , 	22 , 	29 , 	16 , 	19 , 	24 , 	27 , 	2 , 	4 , 	38 , 	80 ," 	2,183 ",,,RM line," 	13,945 "," 	4,711 "," 	3,526 "," 	4,248 ",,,
LF, 	7 , 	5 , 	7 , 	4 , 	39 , 	7 , 	13 , 	14 , 	42 , 	5 , 	13 , 	18 , 	5 , 	2 , 	2 , 	2 , 	3 , 	3 , 	91 , 	34 , 	51 , 	4 , 	11 , 	39 , 	1 , 	120 , 	82 , 	220 , 	169 , 	16 , 	15 , 	8 , 	6 , 	9 , 	12 , 	2 , 	1 , 	5 , 	16 ," 	1,103 ",,,WP line," 	11,816 "," 	1,766 "," 	2,371 "," 	1,482 "," 	3,079 ",,
OR, 	4 , 	6 , 	6 , 	5 , 	30 , 	7 , 	9 , 	14 , 	28 , 	5 , 	16 , 	15 , 	5 , 	1 , 	1 , 	0 , 	1 , 	3 , 	29 , 	12 , 	26 , 	10 , 	4 , 	38 , 	3 , 	111 , 	93 , 	193 , 	145 , 	13 , 	14 , 	4 , 	9 , 	6 , 	12 , 	0 , 	1 , 	2 , 	9 , 	891 ,,,FT/ED line," 	15,436 "," 	4,824 "," 	3,344 "," 	5,073 "," 	1,559 "," 	6,939 "," 	139,521 "
RR, 	15 , 	19 , 	19 , 	18 , 	38 , 	9 , 	27 , 	36 , 	61 , 	21 , 	32 , 	29 , 	11 , 	7 , 	11 , 	5 , 	7 , 	14 , 	33 , 	37 , 	72 , 	44 , 	40 , 	7 , 	12 , 	241 , 	258 , 	531 , 	477 , 	100 , 	76 , 	23 , 	17 , 	20 , 	21 , 	3 , 	8 , 	7 , 	21 ," 	2,428 ",,,,,,,,,,
OW, 	47 , 	29 , 	4 , 	11 , 	64 , 	35 , 	36 , 	30 , 	44 , 	9 , 	79 , 	47 , 	17 , 	31 , 	16 , 	8 , 	5 , 	11 , 	9 , 	3 , 	5 , 	2 , 	3 , 	7 , 	1 , 	225 , 	241 , 	566 , 	325 , 	78 , 	79 , 	14 , 	21 , 	8 , 	11 , 	4 , 	10 , 	1 , 	8 ," 	2,145 ",,,,,,,,,,
EM, 	57 , 	210 , 	132 , 	191 , 	424 , 	158 , 	220 , 	164 , 	289 , 	153 , 	193 , 	211 , 	142 , 	117 , 	86 , 	56 , 	108 , 	207 , 	131 , 	190 , 	227 , 	147 , 	135 , 	279 , 	246 , 	42 , 	41 , 	154 , 	137 , 	302 , 	392 , 	145 , 	298 , 	181 , 	164 , 	100 , 	400 , 	55 , 	134 ," 	7,019 ",,,,,,,,,,
MT, 	81 , 	224 , 	133 , 	173 , 	318 , 	141 , 	249 , 	169 , 	357 , 	172 , 	217 , 	155 , 	159 , 	138 , 	84 , 	58 , 	114 , 	197 , 	104 , 	168 , 	186 , 	87 , 	89 , 	264 , 	253 , 	40 , 	32 , 	78 , 	133 , 	498 , 	598 , 	451 ," 	1,477 ", 	351 , 	232 , 	74 , 	222 , 	38 , 	120 ," 	8,633 ",,,,,,,,,,
PL, 	178 , 	490 , 	253 , 	308 , 	927 , 	294 , 	480 , 	288 , 	566 , 	355 , 	458 , 	406 , 	294 , 	234 , 	140 , 	117 , 	210 , 	376 , 	215 , 	313 , 	370 , 	234 , 	197 , 	478 , 	575 , 	175 , 	74 , 	125 , 	295 ," 	1,107 "," 	1,638 ", 	778 ," 	1,675 ", 	874 , 	663 , 	149 , 	610 , 	78 , 	241 ," 	17,239 ",,,,,,,,,,
CC, 	141 , 	314 , 	346 , 	558 , 	659 , 	476 , 	550 , 	285 , 	326 , 	221 , 	735 , 	213 , 	154 , 	123 , 	94 , 	51 , 	102 , 	205 , 	124 , 	190 , 	242 , 	197 , 	173 , 	522 , 	396 , 	139 , 	116 , 	268 , 	83 , 	857 ," 	1,287 ", 	547 , 	902 , 	592 , 	500 , 	94 , 	296 , 	52 , 	102 ," 	13,232 ",,,,,,,,,,
16, 	68 , 	66 , 	32 , 	73 , 	146 , 	89 , 	109 , 	81 , 	91 , 	52 , 	111 , 	70 , 	36 , 	26 , 	23 , 	18 , 	15 , 	26 , 	24 , 	20 , 	23 , 	21 , 	9 , 	95 , 	73 , 	227 , 	307 ," 	1,226 ", 	775 , 	33 , 	229 , 	165 , 	423 , 	171 , 	135 , 	12 , 	38 , 	4 , 	32 ," 	5,173 ",,,,,,,,,,
24, 	111 , 	99 , 	32 , 	63 , 	136 , 	80 , 	105 , 	74 , 	90 , 	55 , 	168 , 	97 , 	41 , 	34 , 	31 , 	27 , 	24 , 	31 , 	53 , 	31 , 	35 , 	12 , 	13 , 	66 , 	73 , 	329 , 	433 ," 	1,747 "," 	1,125 ", 	245 , 	58 , 	170 , 	417 , 	252 , 	208 , 	10 , 	33 , 	12 , 	74 ," 	6,691 ",,,,,,,,,,
GP, 	14 , 	22 , 	11 , 	17 , 	57 , 	12 , 	21 , 	16 , 	34 , 	14 , 	23 , 	34 , 	13 , 	12 , 	7 , 	5 , 	7 , 	12 , 	18 , 	15 , 	17 , 	7 , 	5 , 	18 , 	14 , 	150 , 	218 ," 	1,027 ", 	456 , 	146 , 	162 , 	38 , 	71 , 	35 , 	54 , 	8 , 	16 , 	4 , 	17 ," 	2,830 ",,,,,,,,,,
BP, 	31 , 	54 , 	16 , 	17 , 	60 , 	22 , 	36 , 	20 , 	65 , 	20 , 	44 , 	43 , 	24 , 	18 , 	16 , 	13 , 	16 , 	23 , 	24 , 	18 , 	16 , 	8 , 	8 , 	22 , 	26 , 	261 , 	485 ," 	2,670 ", 	723 , 	407 , 	423 , 	73 , 	39 , 	75 , 	114 , 	7 , 	22 , 	9 , 	55 ," 	6,023 ",,,,,,,,,,
DC, 	26 , 	46 , 	17 , 	14 , 	94 , 	17 , 	26 , 	28 , 	70 , 	20 , 	39 , 	54 , 	27 , 	21 , 	24 , 	15 , 	18 , 	35 , 	42 , 	32 , 	25 , 	9 , 	7 , 	21 , 	20 , 	183 , 	282 , 	981 , 	507 , 	176 , 	252 , 	42 , 	84 , 	18 , 	57 , 	10 , 	30 , 	5 , 	35 ," 	3,411 ",,,,,,,,,,
CM, 	22 , 	40 , 	10 , 	12 , 	74 , 	16 , 	26 , 	23 , 	56 , 	15 , 	28 , 	47 , 	15 , 	15 , 	11 , 	11 , 	10 , 	17 , 	38 , 	32 , 	29 , 	11 , 	12 , 	20 , 	13 , 	157 , 	218 , 	760 , 	458 , 	158 , 	259 , 	64 , 	147 , 	59 , 	14 , 	6 , 	25 , 	13 , 	56 ," 	2,998 ",,,,,,,,,,
CV, 	4 , 	5 , 	4 , 	3 , 	23 , 	5 , 	7 , 	7 , 	16 , 	41 , 	35 , 	24 , 	23 , 	50 , 	15 , 	10 , 	13 , 	12 , 	1 , 	1 , 	1 , 	1 , 	-   , 	2 , 	4 , 	93 , 	73 , 	145 , 	76 , 	9 , 	12 , 	7 , 	7 , 	9 , 	8 , 	3 , 	63 , 	1 , 	3 , 	817 ,,,,,,,,,,
ED, 	13 , 	19 , 	9 , 	10 , 	62 , 	13 , 	18 , 	22 , 	35 , 	57 , 	80 , 	115 , 	60 , 	125 , 	41 , 	30 , 	25 , 	30 , 	7 , 	6 , 	9 , 	1 , 	2 , 	10 , 	16 , 	372 , 	198 , 	591 , 	292 , 	30 , 	35 , 	17 , 	21 , 	38 , 	31 , 	79 , 	14 , 	2 , 	8 ," 	2,543 ",,,,,,,,,,
NC, 	2 , 	4 , 	2 , 	1 , 	12 , 	3 , 	8 , 	8 , 	13 , 	1 , 	5 , 	11 , 	2 , 	1 , 	3 , 	2 , 	2 , 	5 , 	31 , 	9 , 	28 , 	6 , 	3 , 	8 , 	1 , 	46 , 	33 , 	76 , 	44 , 	6 , 	11 , 	6 , 	9 , 	6 , 	8 , 	1 , 	2 , 	4 , 	34 , 	459 ,,,,,,,,,,
WP, 	28 , 	28 , 	9 , 	10 , 	31 , 	17 , 	54 , 	30 , 	72 , 	7 , 	37 , 	48 , 	14 , 	19 , 	19 , 	11 , 	13 , 	20 , 	255 , 	57 , 	82 , 	17 , 	12 , 	29 , 	13 , 	117 , 	99 , 	271 , 	107 , 	44 , 	80 , 	27 , 	48 , 	43 , 	63 , 	3 , 	10 , 	37 , 	18 ," 	1,899 ",,,,,,,,,,
Entries," 	2,228 "," 	3,294 "," 	2,067 "," 	2,164 "," 	6,474 "," 	2,681 "," 	3,177 "," 	2,370 "," 	4,271 "," 	2,106 "," 	4,188 "," 	3,347 "," 	2,102 "," 	2,420 "," 	1,841 "," 	1,130 "," 	1,469 "," 	2,453 "," 	2,091 "," 	1,644 "," 	2,175 "," 	1,145 ", 	943 ," 	2,404 "," 	2,255 "," 	6,122 "," 	6,406 "," 	19,408 "," 	11,473 "," 	5,523 "," 	7,093 "," 	2,979 "," 	6,266 "," 	3,375 "," 	2,802 ", 	854 ," 	2,510 ", 	510 ," 	1,762 "," 	139,521 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
