Exit stations,Entry stations->,,SATURDAY,,,Mar 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
BF, 	18 , 	35 , 	14 , 	16 , 	86 , 	32 , 	66 , 	64 , 	123 , 	106 , 	229 , 	288 , 	85 , 	7 , 	134 , 	75 , 	82 , 	135 , 	21 , 	7 , 	6 , 	3 , 	3 , 	11 , 	32 , 	116 , 	105 , 	367 , 	134 , 	41 , 	40 , 	18 , 	23 , 	27 , 	8 , 	52 , 	95 , 	4 , 	23 , 	4 , 	6 , 	10 , 	6 , 	53 ," 	2,808 ",,,WP line," 	6,172 "," 	1,249 "," 	1,241 ", 	899 ," 	2,711 "," 	1,122 ", 	659 ," 	14,053 "
HY, 	19 , 	33 , 	11 , 	11 , 	67 , 	30 , 	60 , 	52 , 	79 , 	46 , 	148 , 	244 , 	72 , 	133 , 	6 , 	71 , 	78 , 	138 , 	11 , 	6 , 	8 , 	4 , 	4 , 	10 , 	21 , 	71 , 	63 , 	207 , 	78 , 	26 , 	29 , 	10 , 	24 , 	22 , 	2 , 	24 , 	36 , 	1 , 	25 , 	6 , 	6 , 	13 , 	11 , 	20 ," 	2,032 ",,,FT/ED line," 	7,571 "," 	2,695 "," 	1,985 "," 	2,742 "," 	1,157 "," 	9,016 ", 	525 ," 	25,689 "
SH, 	14 , 	21 , 	7 , 	5 , 	35 , 	12 , 	31 , 	20 , 	37 , 	21 , 	66 , 	168 , 	33 , 	66 , 	78 , 	6 , 	38 , 	75 , 	11 , 	4 , 	6 , 	1 , 	3 , 	7 , 	10 , 	48 , 	52 , 	142 , 	60 , 	18 , 	30 , 	7 , 	15 , 	14 , 	6 , 	16 , 	23 , 	1 , 	14 , 	5 , 	8 , 	4 , 	3 , 	8 ," 	1,247 ",,,SFIA," 	4,325 ", 	330 ," 	1,938 ", 	719 , 	567 , 	479 , 	774 ," 	9,131 "
UC, 	10 , 	18 , 	10 , 	8 , 	79 , 	11 , 	24 , 	25 , 	53 , 	34 , 	45 , 	140 , 	33 , 	82 , 	76 , 	43 , 	10 , 	83 , 	8 , 	7 , 	9 , 	3 , 	3 , 	9 , 	10 , 	91 , 	75 , 	223 , 	70 , 	20 , 	19 , 	7 , 	11 , 	28 , 	7 , 	10 , 	27 , 	5 , 	12 , 	2 , 	5 , 	11 , 	6 , 	7 ," 	1,462 ",,,Entries," 	48,960 "," 	16,488 "," 	30,160 "," 	19,130 "," 	14,016 "," 	25,339 "," 	9,403 "," 	163,493 "
FM, 	20 , 	39 , 	24 , 	24 , 	231 , 	30 , 	41 , 	55 , 	83 , 	49 , 	98 , 	217 , 	68 , 	161 , 	149 , 	102 , 	93 , 	16 , 	21 , 	17 , 	20 , 	6 , 	6 , 	21 , 	11 , 	180 , 	162 , 	466 , 	164 , 	35 , 	27 , 	17 , 	29 , 	37 , 	7 , 	23 , 	53 , 	4 , 	33 , 	5 , 	8 , 	32 , 	6 , 	15 ," 	2,896 ",,,,,,,,,,,
CN, 	22 , 	23 , 	12 , 	11 , 	50 , 	18 , 	53 , 	34 , 	72 , 	11 , 	31 , 	61 , 	14 , 	20 , 	10 , 	11 , 	9 , 	19 , 	8 , 	61 , 	184 , 	49 , 	25 , 	45 , 	7 , 	130 , 	106 , 	294 , 	125 , 	37 , 	44 , 	22 , 	25 , 	32 , 	9 , 	5 , 	7 , 	25 , 	181 , 	9 , 	12 , 	43 , 	15 , 	2 ," 	1,978 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	12 , 	12 , 	6 , 	11 , 	55 , 	10 , 	32 , 	36 , 	49 , 	7 , 	21 , 	45 , 	7 , 	6 , 	6 , 	4 , 	7 , 	13 , 	53 , 	8 , 	71 , 	21 , 	12 , 	57 , 	5 , 	157 , 	143 , 	340 , 	141 , 	33 , 	31 , 	15 , 	15 , 	19 , 	6 , 	2 , 	10 , 	6 , 	50 , 	6 , 	5 , 	71 , 	15 , 	1 ," 	1,629 ",,,Dtwn SF," 	2,287 ",,,,,,,
WC, 	11 , 	21 , 	15 , 	16 , 	87 , 	19 , 	50 , 	65 , 	82 , 	12 , 	30 , 	43 , 	14 , 	7 , 	11 , 	5 , 	7 , 	19 , 	214 , 	92 , 	10 , 	49 , 	30 , 	91 , 	6 , 	238 , 	191 , 	513 , 	226 , 	47 , 	36 , 	19 , 	23 , 	32 , 	8 , 	6 , 	7 , 	23 , 	89 , 	8 , 	9 , 	85 , 	22 , 	1 ," 	2,587 ",,,OAK," 	13,576 ", 	893 ,,,,,,
LF, 	6 , 	9 , 	8 , 	8 , 	43 , 	9 , 	19 , 	26 , 	38 , 	5 , 	22 , 	17 , 	3 , 	5 , 	3 , 	2 , 	2 , 	5 , 	78 , 	23 , 	44 , 	3 , 	9 , 	47 , 	3 , 	132 , 	114 , 	282 , 	149 , 	29 , 	16 , 	10 , 	6 , 	10 , 	2 , 	2 , 	3 , 	8 , 	19 , 	2 , 	4 , 	53 , 	9 , 	-   ," 	1,279 ",,,CM line," 	30,966 "," 	4,005 "," 	5,492 ",,,,,
OR, 	5 , 	6 , 	5 , 	4 , 	38 , 	4 , 	14 , 	17 , 	31 , 	5 , 	19 , 	14 , 	1 , 	3 , 	4 , 	3 , 	2 , 	6 , 	29 , 	14 , 	29 , 	13 , 	4 , 	43 , 	2 , 	117 , 	90 , 	217 , 	116 , 	18 , 	19 , 	6 , 	8 , 	7 , 	4 , 	1 , 	2 , 	1 , 	11 , 	1 , 	2 , 	32 , 	9 , 	0 , 	965 ,,,RM line," 	13,307 "," 	4,681 "," 	3,820 "," 	3,846 ",,,,
RR, 	12 , 	24 , 	29 , 	22 , 	53 , 	11 , 	54 , 	77 , 	94 , 	12 , 	51 , 	46 , 	15 , 	11 , 	10 , 	6 , 	5 , 	15 , 	42 , 	62 , 	90 , 	47 , 	47 , 	12 , 	23 , 	265 , 	229 , 	591 , 	316 , 	153 , 	114 , 	37 , 	17 , 	25 , 	5 , 	8 , 	7 , 	10 , 	29 , 	3 , 	5 , 	85 , 	21 , 	2 ," 	2,789 ",,,WP line," 	12,536 "," 	2,427 "," 	2,433 "," 	1,746 "," 	2,711 ",,,
OW, 	15 , 	25 , 	8 , 	13 , 	53 , 	30 , 	48 , 	32 , 	76 , 	15 , 	87 , 	75 , 	21 , 	35 , 	15 , 	8 , 	9 , 	8 , 	7 , 	5 , 	7 , 	4 , 	3 , 	16 , 	5 , 	279 , 	288 , 	735 , 	272 , 	135 , 	106 , 	23 , 	30 , 	19 , 	5 , 	6 , 	12 , 	2 , 	17 , 	3 , 	7 , 	24 , 	10 , 	4 ," 	2,592 ",,,FT/ED line," 	15,210 "," 	5,304 "," 	3,817 "," 	5,384 "," 	2,278 "," 	9,016 ",,
EM, 	81 , 	197 , 	139 , 	244 , 	555 , 	193 , 	331 , 	251 , 	306 , 	181 , 	272 , 	161 , 	147 , 	135 , 	75 , 	60 , 	106 , 	213 , 	144 , 	199 , 	286 , 	163 , 	125 , 	316 , 	340 , 	47 , 	43 , 	329 , 	185 , 	448 , 	549 , 	276 , 	397 , 	214 , 	63 , 	104 , 	314 , 	49 , 	134 , 	72 , 	76 , 	301 , 	167 , 	66 ," 	9,051 ",,,SFIA," 	8,864 ", 	683 ," 	3,783 "," 	1,427 "," 	1,226 "," 	1,004 ", 	774 ," 	163,493 "
MT, 	91 , 	213 , 	144 , 	233 , 	440 , 	168 , 	314 , 	253 , 	275 , 	215 , 	236 , 	122 , 	147 , 	146 , 	77 , 	64 , 	102 , 	200 , 	132 , 	172 , 	230 , 	138 , 	119 , 	306 , 	361 , 	32 , 	34 , 	80 , 	128 , 	475 , 	644 , 	458 ," 	1,104 ", 	350 , 	134 , 	97 , 	256 , 	48 , 	110 , 	105 , 	82 , 	237 , 	202 , 	47 ," 	9,516 ",,,,,,,,,,,
PL, 	208 , 	510 , 	291 , 	365 ," 	1,044 ", 	327 , 	599 , 	433 , 	557 , 	390 , 	552 , 	347 , 	292 , 	322 , 	189 , 	127 , 	184 , 	424 , 	273 , 	318 , 	488 , 	283 , 	213 , 	531 , 	759 , 	342 , 	87 , 	115 , 	293 ," 	1,430 "," 	1,860 "," 	1,001 "," 	1,842 "," 	1,000 ", 	334 , 	204 , 	633 , 	112 , 	303 , 	256 , 	261 ," 	1,116 ", 	572 , 	117 ," 	21,899 ",,,,,,,,,,,
CC, 	75 , 	173 , 	144 , 	219 , 	454 , 	218 , 	367 , 	280 , 	216 , 	178 , 	293 , 	181 , 	119 , 	108 , 	77 , 	44 , 	60 , 	152 , 	111 , 	139 , 	202 , 	168 , 	117 , 	308 , 	289 , 	145 , 	100 , 	275 , 	56 , 	600 , 	825 , 	390 , 	669 , 	403 , 	160 , 	75 , 	228 , 	36 , 	92 , 	114 , 	215 , 	384 , 	381 , 	49 ," 	9,885 ",,,,,,,,,,,
16, 	60 , 	67 , 	42 , 	120 , 	258 , 	158 , 	238 , 	204 , 	131 , 	103 , 	152 , 	99 , 	39 , 	40 , 	30 , 	18 , 	18 , 	38 , 	33 , 	31 , 	50 , 	29 , 	25 , 	165 , 	131 , 	413 , 	369 ," 	1,630 ", 	744 , 	24 , 	346 , 	273 , 	471 , 	211 , 	94 , 	17 , 	67 , 	9 , 	50 , 	51 , 	94 , 	125 , 	155 , 	12 ," 	7,428 ",,,,,,,,,,,
24, 	71 , 	93 , 	40 , 	86 , 	203 , 	121 , 	203 , 	152 , 	110 , 	63 , 	142 , 	136 , 	44 , 	32 , 	21 , 	21 , 	15 , 	25 , 	36 , 	29 , 	40 , 	16 , 	19 , 	113 , 	109 , 	463 , 	435 ," 	2,084 ", 	920 , 	302 , 	39 , 	238 , 	471 , 	231 , 	121 , 	13 , 	45 , 	11 , 	52 , 	66 , 	128 , 	115 , 	131 , 	7 ," 	7,806 ",,,,,,,,,,,
GP, 	20 , 	22 , 	12 , 	20 , 	74 , 	14 , 	37 , 	41 , 	46 , 	21 , 	31 , 	47 , 	15 , 	17 , 	7 , 	7 , 	10 , 	18 , 	20 , 	15 , 	19 , 	10 , 	5 , 	36 , 	28 , 	230 , 	258 ," 	1,185 ", 	360 , 	227 , 	225 , 	20 , 	71 , 	47 , 	37 , 	10 , 	24 , 	6 , 	23 , 	21 , 	65 , 	59 , 	48 , 	6 ," 	3,505 ",,,,,,,,,,,
BP, 	28 , 	40 , 	11 , 	15 , 	55 , 	19 , 	40 , 	35 , 	64 , 	33 , 	56 , 	64 , 	23 , 	21 , 	17 , 	11 , 	12 , 	23 , 	24 , 	12 , 	25 , 	7 , 	7 , 	13 , 	35 , 	319 , 	397 ," 	2,289 ", 	566 , 	375 , 	397 , 	62 , 	28 , 	69 , 	92 , 	11 , 	24 , 	5 , 	30 , 	35 , 	117 , 	50 , 	72 , 	7 ," 	5,628 ",,,,,,,,,,,
DC, 	22 , 	40 , 	16 , 	16 , 	78 , 	12 , 	39 , 	43 , 	55 , 	29 , 	49 , 	71 , 	29 , 	28 , 	15 , 	14 , 	23 , 	28 , 	30 , 	18 , 	29 , 	12 , 	10 , 	23 , 	21 , 	182 , 	239 ," 	1,144 ", 	434 , 	199 , 	249 , 	66 , 	83 , 	18 , 	39 , 	14 , 	37 , 	9 , 	42 , 	42 , 	116 , 	111 , 	93 , 	11 ," 	3,874 ",,,,,,,,,,,
CM, 	10 , 	21 , 	3 , 	4 , 	12 , 	4 , 	10 , 	11 , 	19 , 	3 , 	10 , 	16 , 	6 , 	8 , 	5 , 	6 , 	5 , 	7 , 	7 , 	8 , 	12 , 	2 , 	3 , 	6 , 	8 , 	51 , 	77 , 	380 , 	179 , 	83 , 	117 , 	37 , 	90 , 	42 , 	6 , 	2 , 	7 , 	2 , 	23 , 	13 , 	54 , 	53 , 	36 , 	0 ," 	1,451 ",,,,,,,,,,,
CV, 	5 , 	9 , 	5 , 	6 , 	24 , 	4 , 	13 , 	11 , 	15 , 	44 , 	49 , 	65 , 	31 , 	63 , 	24 , 	11 , 	10 , 	24 , 	6 , 	3 , 	4 , 	1 , 	2 , 	8 , 	9 , 	89 , 	81 , 	220 , 	76 , 	19 , 	16 , 	8 , 	11 , 	17 , 	3 , 	2 , 	57 , 	1 , 	5 , 	3 , 	4 , 	14 , 	2 , 	42 ," 	1,108 ",,,,,,,,,,,
ED, 	9 , 	14 , 	9 , 	9 , 	66 , 	15 , 	27 , 	30 , 	42 , 	54 , 	78 , 	265 , 	32 , 	97 , 	36 , 	26 , 	22 , 	61 , 	8 , 	7 , 	5 , 	2 , 	2 , 	9 , 	10 , 	283 , 	195 , 	619 , 	220 , 	56 , 	47 , 	20 , 	27 , 	54 , 	5 , 	54 , 	14 , 	1 , 	12 , 	8 , 	7 , 	77 , 	15 , 	26 ," 	2,668 ",,,,,,,,,,,
NC, 	5 , 	5 , 	3 , 	1 , 	12 , 	3 , 	14 , 	15 , 	18 , 	3 , 	12 , 	24 , 	5 , 	4 , 	4 , 	2 , 	4 , 	4 , 	24 , 	11 , 	23 , 	7 , 	3 , 	8 , 	1 , 	47 , 	39 , 	120 , 	38 , 	9 , 	11 , 	6 , 	9 , 	8 , 	2 , 	1 , 	2 , 	5 , 	27 , 	2 , 	4 , 	24 , 	6 , 	0 , 	568 ,,,,,,,,,,,
WP, 	34 , 	46 , 	14 , 	13 , 	42 , 	22 , 	96 , 	56 , 	77 , 	11 , 	52 , 	134 , 	21 , 	26 , 	22 , 	16 , 	9 , 	29 , 	197 , 	62 , 	88 , 	16 , 	12 , 	29 , 	21 , 	145 , 	103 , 	344 , 	121 , 	51 , 	61 , 	34 , 	44 , 	54 , 	18 , 	5 , 	8 , 	31 , 	11 , 	9 , 	17 , 	59 , 	16 , 	3 ," 	2,269 ",,,,,,,,,,,
SS, 	6 , 	12 , 	5 , 	3 , 	18 , 	5 , 	6 , 	9 , 	12 , 	5 , 	10 , 	25 , 	6 , 	6 , 	3 , 	6 , 	5 , 	5 , 	7 , 	6 , 	7 , 	4 , 	2 , 	4 , 	7 , 	57 , 	71 , 	290 , 	127 , 	50 , 	63 , 	19 , 	45 , 	42 , 	10 , 	2 , 	6 , 	4 , 	13 , 	5 , 	35 , 	17 , 	17 , 	1 ," 	1,053 ",,,,,,,,,,,
SB, 	9 , 	16 , 	2 , 	2 , 	18 , 	6 , 	11 , 	9 , 	15 , 	4 , 	16 , 	36 , 	8 , 	7 , 	10 , 	6 , 	5 , 	10 , 	13 , 	7 , 	11 , 	3 , 	2 , 	3 , 	5 , 	73 , 	53 , 	282 , 	210 , 	88 , 	143 , 	67 , 	137 , 	131 , 	52 , 	7 , 	6 , 	2 , 	13 , 	42 , 	8 , 	32 , 	29 , 	1 ," 	1,602 ",,,,,,,,,,,
SO, 	16 , 	30 , 	27 , 	46 , 	287 , 	33 , 	39 , 	34 , 	36 , 	16 , 	22 , 	27 , 	15 , 	13 , 	9 , 	4 , 	10 , 	21 , 	36 , 	54 , 	71 , 	29 , 	32 , 	69 , 	29 , 	235 , 	197 ," 	1,114 ", 	403 , 	114 , 	125 , 	53 , 	64 , 	139 , 	47 , 	8 , 	68 , 	23 , 	49 , 	21 , 	30 , 	23 , 	226 , 	11 ," 	3,951 ",,,,,,,,,,,
MB, 	13 , 	15 , 	14 , 	15 , 	111 , 	14 , 	25 , 	18 , 	35 , 	6 , 	20 , 	27 , 	8 , 	6 , 	4 , 	6 , 	5 , 	6 , 	15 , 	12 , 	24 , 	9 , 	8 , 	19 , 	10 , 	148 , 	149 , 	603 , 	316 , 	142 , 	132 , 	49 , 	79 , 	112 , 	37 , 	4 , 	15 , 	6 , 	12 , 	18 , 	24 , 	236 , 	13 , 	2 ," 	2,540 ",,,,,,,,,,,
WD, 	3 , 	3 , 	5 , 	4 , 	17 , 	4 , 	10 , 	10 , 	6 , 	19 , 	30 , 	40 , 	17 , 	66 , 	17 , 	6 , 	8 , 	15 , 	4 , 	2 , 	2 , 	0 , 	1 , 	2 , 	3 , 	65 , 	52 , 	138 , 	49 , 	10 , 	8 , 	4 , 	8 , 	14 , 	1 , 	46 , 	11 , 	0 , 	3 , 	1 , 	1 , 	11 , 	3 , 	5 , 	718 ,,,,,,,,,,,
Entries," 	1,803 "," 	3,044 "," 	2,070 "," 	2,262 "," 	7,412 "," 	2,575 "," 	4,050 "," 	3,303 "," 	4,138 "," 	2,228 "," 	4,345 "," 	4,981 "," 	2,213 "," 	2,821 "," 	2,018 "," 	1,268 "," 	1,414 "," 	2,718 "," 	2,034 "," 	1,698 "," 	2,526 "," 	1,307 "," 	1,027 "," 	2,810 "," 	2,816 "," 	7,663 "," 	6,916 "," 	24,091 "," 	10,595 "," 	6,886 "," 	7,836 "," 	3,685 "," 	6,416 "," 	3,938 "," 	1,443 "," 	1,096 "," 	2,721 ", 	561 ," 	2,067 "," 	1,055 "," 	1,561 "," 	4,168 "," 	2,636 ", 	674 ," 	164,880 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
