Exit stations,Entry stations->,,TOTAL,,,Oct 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	433 ," 	1,929 "," 	1,840 "," 	1,073 "," 	7,348 "," 	1,520 "," 	2,295 "," 	1,694 "," 	1,943 ", 	583 ," 	1,558 "," 	1,018 ", 	609 , 	353 , 	562 , 	239 , 	143 , 	267 , 	345 , 	179 , 	392 , 	187 , 	157 , 	278 , 	626 ," 	4,969 "," 	3,848 "," 	6,516 "," 	3,817 "," 	2,858 "," 	2,960 ", 	818 , 	879 ," 	1,603 ", 	296 , 	102 , 	169 , 	50 , 	165 , 	218 , 	346 ," 	1,317 ", 	383 , 	69 , 	205 , 	306 , 	225 , 	288 , 	143 , 	296 ," 	60,417 ",,,,,,,,,,,,,
EN," 	1,998 ", 	581 ," 	1,706 "," 	1,312 "," 	11,447 "," 	1,752 "," 	3,061 "," 	3,814 "," 	5,029 "," 	1,132 "," 	1,986 "," 	1,174 "," 	1,037 ", 	637 , 	885 , 	229 , 	382 , 	513 , 	456 , 	267 , 	489 , 	151 , 	170 , 	461 , 	564 ," 	10,064 "," 	8,469 "," 	12,255 "," 	7,708 "," 	3,568 "," 	2,892 "," 	1,110 "," 	1,144 "," 	2,763 ", 	296 , 	138 , 	286 , 	53 , 	210 , 	437 , 	484 ," 	2,056 ", 	718 , 	192 , 	650 , 	530 , 	391 , 	607 , 	72 , 	216 ," 	98,542 ",,,,,,,,,,,,,
EP," 	1,929 "," 	1,692 ", 	281 , 	812 ," 	8,578 "," 	1,330 "," 	1,846 "," 	2,628 "," 	2,647 ", 	779 , 	829 , 	424 , 	462 , 	314 , 	250 , 	134 , 	187 , 	261 , 	268 , 	236 , 	316 , 	192 , 	119 , 	373 , 	153 ," 	6,262 "," 	5,186 "," 	4,450 "," 	4,106 "," 	1,460 "," 	1,116 ", 	479 , 	390 , 	806 , 	65 , 	70 , 	160 , 	53 , 	138 , 	98 , 	188 ," 	1,427 ", 	281 , 	90 , 	458 , 	188 , 	177 , 	271 , 	44 , 	91 ," 	55,094 ",,,,,,,,,,,,,
NB," 	1,124 "," 	1,154 ", 	896 , 	293 ," 	2,246 ", 	763 ," 	1,255 "," 	2,141 "," 	1,930 ", 	731 ," 	1,107 ", 	517 , 	415 , 	230 , 	312 , 	144 , 	189 , 	239 , 	288 , 	149 , 	278 , 	98 , 	96 , 	226 , 	205 ," 	6,967 "," 	5,368 "," 	4,033 "," 	4,775 "," 	2,053 "," 	1,261 ", 	528 , 	485 , 	485 , 	110 , 	29 , 	131 , 	42 , 	105 , 	101 , 	98 ," 	1,887 ", 	350 , 	52 , 	607 , 	194 , 	209 , 	290 , 	45 , 	68 ," 	47,299 ",,,,,,,,,,,,,
BK," 	8,351 "," 	12,097 "," 	9,131 "," 	2,608 "," 	1,079 "," 	4,213 "," 	4,923 "," 	6,129 "," 	6,895 "," 	2,733 "," 	4,035 "," 	2,231 "," 	2,379 "," 	1,977 "," 	1,850 "," 	1,173 "," 	1,756 "," 	1,744 "," 	1,193 "," 	1,281 "," 	1,529 ", 	842 , 	593 , 	513 ," 	1,202 "," 	11,158 "," 	9,050 "," 	10,337 "," 	8,174 "," 	4,441 "," 	3,980 "," 	2,214 "," 	1,403 "," 	1,756 ", 	509 , 	529 ," 	1,341 ", 	228 , 	703 , 	481 , 	438 ," 	3,374 "," 	1,595 ", 	474 ," 	1,666 ", 	793 ," 	1,818 "," 	2,898 ", 	285 , 	643 ," 	152,745 ",,,,,,,,,,,,,
AS," 	1,648 "," 	1,732 "," 	1,318 ", 	887 ," 	4,066 ", 	370 ," 	1,143 "," 	2,198 "," 	2,311 ", 	793 ," 	1,610 ", 	776 , 	624 , 	398 , 	394 , 	211 , 	264 , 	307 , 	262 , 	212 , 	219 , 	128 , 	73 , 	154 , 	362 ," 	6,347 "," 	5,396 "," 	4,639 "," 	4,934 "," 	2,412 "," 	1,589 ", 	511 , 	498 , 	615 , 	97 , 	75 , 	180 , 	58 , 	223 , 	129 , 	183 ," 	1,318 ", 	332 , 	68 , 	429 , 	244 , 	303 , 	442 , 	88 , 	127 ," 	53,697 ",,,,,,,,,,,,,
MA," 	2,717 "," 	2,866 "," 	1,769 "," 	1,266 "," 	4,680 "," 	1,175 ", 	543 ," 	2,512 "," 	2,725 ", 	851 ," 	2,911 "," 	1,726 "," 	1,592 ", 	952 , 	899 , 	617 , 	622 , 	729 ," 	1,973 "," 	1,394 "," 	1,775 ", 	686 , 	513 ," 	1,094 ", 	802 ," 	11,231 "," 	8,888 "," 	8,890 "," 	8,375 "," 	5,093 "," 	3,086 "," 	1,001 "," 	1,105 "," 	1,082 ", 	259 , 	187 , 	544 , 	384 ," 	1,405 ", 	207 , 	290 ," 	2,300 ", 	571 , 	276 , 	485 , 	483 , 	576 , 	764 , 	515 ," 	1,635 "," 	99,021 ",,,,,,,,,,,,,
19," 	1,789 "," 	4,013 "," 	2,671 "," 	2,229 "," 	5,859 "," 	2,382 "," 	2,647 ", 	548 , 	560 , 	452 ," 	1,880 "," 	1,714 "," 	2,049 "," 	1,485 "," 	1,701 ", 	930 ," 	1,355 "," 	1,422 "," 	2,072 "," 	2,199 "," 	2,565 "," 	1,455 "," 	1,016 "," 	1,884 ", 	950 ," 	14,454 "," 	11,773 "," 	10,454 "," 	10,260 "," 	5,810 "," 	4,033 "," 	1,797 "," 	1,371 "," 	1,896 ", 	476 , 	367 ," 	1,345 ", 	528 ," 	1,121 ", 	581 , 	574 ," 	1,925 ", 	872 , 	555 , 	533 , 	907 , 	938 ," 	1,211 ", 	420 ," 	1,400 "," 	123,428 ",,,,,,,,,,,,,
12," 	2,201 "," 	4,985 "," 	2,552 "," 	1,946 "," 	6,087 "," 	2,233 "," 	2,605 ", 	565 , 	620 , 	373 ," 	1,842 "," 	1,821 "," 	2,807 "," 	2,333 "," 	2,063 "," 	1,355 "," 	1,884 "," 	1,696 "," 	2,102 "," 	2,448 "," 	2,631 "," 	1,204 ", 	975 ," 	1,758 "," 	1,091 "," 	13,156 "," 	9,843 "," 	11,183 "," 	8,807 "," 	4,513 "," 	3,581 "," 	1,819 "," 	1,936 "," 	2,091 ", 	651 , 	332 ," 	1,452 ", 	605 ," 	1,719 ", 	855 , 	801 ," 	2,587 ", 	916 , 	396 , 	616 , 	672 , 	728 ," 	1,026 ", 	458 ," 	1,983 "," 	124,903 ",,,,,,,,,,,,,
LM, 	612 ," 	1,047 ", 	707 , 	755 ," 	2,845 ", 	802 , 	808 , 	457 , 	354 , 	380 ," 	2,853 "," 	2,480 "," 	4,228 "," 	3,171 "," 	2,136 "," 	1,454 "," 	1,366 "," 	1,412 ", 	285 , 	182 , 	311 , 	127 , 	85 , 	337 , 	513 ," 	8,471 "," 	7,274 "," 	7,409 "," 	6,559 "," 	3,184 "," 	2,331 ", 	876 , 	900 ," 	1,122 ", 	151 ," 	1,630 "," 	2,754 ", 	83 , 	254 , 	121 , 	175 , 	475 , 	145 ," 	1,247 ", 	556 ," 	1,079 ", 	723 , 	880 , 	152 , 	413 ," 	78,671 ",,,,,,,,,,,,,
FV," 	1,587 "," 	1,949 ", 	761 , 	963 ," 	3,794 "," 	1,640 "," 	2,682 "," 	2,075 "," 	1,892 "," 	2,621 ", 	778 ," 	3,359 "," 	4,381 "," 	4,160 "," 	3,866 "," 	1,656 "," 	1,345 "," 	1,482 ", 	520 , 	313 , 	436 , 	234 , 	361 , 	803 ," 	1,932 "," 	9,095 "," 	7,749 "," 	9,877 "," 	9,004 "," 	4,523 "," 	3,582 "," 	1,007 "," 	1,383 "," 	2,451 ", 	211 ," 	1,014 "," 	2,330 ", 	107 , 	322 , 	209 , 	281 ," 	1,047 ", 	247 , 	979 , 	275 ," 	1,272 ", 	773 ," 	1,059 ", 	164 , 	411 ," 	104,962 ",,,,,,,,,,,,,
