Exit stations,Entry stations->,,SATURDAY,,,Apr 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,
PC, 	2 , 	1 , 	-   , 	-   , 	1 , 	1 , 	4 , 	4 , 	3 , 	1 , 	4 , 	1 , 	0 , 	1 , 	1 , 	0 , 	1 , 	0 , 	13 , 	3 , 	6 , 	1 , 	1 , 	1 , 	3 , 	3 , 	4 , 	5 , 	6 , 	3 , 	2 , 	1 , 	2 , 	2 , 	1 , 	0 , 	1 , 	1 , 	3 , 	1 , 	1 , 	1 , 	-   , 	-   , 	0 , 	0 , 	-   , 	-   , 	2 , 	4 , 	92 ,,,,,,,,,,
AN, 	3 , 	4 , 	1 , 	1 , 	4 , 	0 , 	3 , 	4 , 	4 , 	0 , 	3 , 	5 , 	1 , 	1 , 	2 , 	1 , 	0 , 	2 , 	10 , 	6 , 	3 , 	3 , 	1 , 	6 , 	1 , 	9 , 	7 , 	9 , 	8 , 	6 , 	6 , 	2 , 	2 , 	3 , 	2 , 	-   , 	1 , 	4 , 	3 , 	2 , 	2 , 	6 , 	-   , 	-   , 	-   , 	0 , 	-   , 	-   , 	3 , 	1 , 	141 ,,,,,,,,,,
Entries, 	319 , 	342 , 	154 , 	98 , 	310 , 	182 , 	304 , 	263 , 	389 , 	214 , 	626 , 	395 , 	320 , 	321 , 	230 , 	138 , 	118 , 	124 , 	210 , 	111 , 	127 , 	51 , 	35 , 	102 , 	326 , 	438 , 	361 , 	894 , 	773 , 	515 , 	483 , 	207 , 	390 , 	294 , 	124 , 	89 , 	136 , 	35 , 	160 , 	88 , 	91 , 	175 , 	64 , 	47 , 	30 , 	75 , 	-   , 	-   , 	85 , 	108 ," 	11,467 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
