Exit stations,Entry stations->,,WEEKDAY,,,Apr 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
WC, 	3 , 	5 , 	1 , 	1 , 	2 , 	1 , 	14 , 	9 , 	11 , 	2 , 	4 , 	3 , 	2 , 	2 , 	2 , 	2 , 	0 , 	1 , 	32 , 	12 , 	2 , 	8 , 	3 , 	6 , 	2 , 	13 , 	19 , 	13 , 	19 , 	5 , 	4 , 	1 , 	1 , 	3 , 	1 , 	1 , 	0 , 	8 , 	19 , 	1 , 	1 , 	4 , 	0 , 	0 , 	1 , 	0 , 	-   , 	-   , 	10 , 	11 , 	267 ,,,,,,,,,,,,,
LF, 	1 , 	2 , 	0 , 	0 , 	1 , 	1 , 	6 , 	2 , 	2 , 	0 , 	4 , 	0 , 	0 , 	2 , 	0 , 	0 , 	-   , 	0 , 	20 , 	6 , 	9 , 	1 , 	2 , 	3 , 	0 , 	3 , 	8 , 	1 , 	7 , 	1 , 	1 , 	0 , 	1 , 	0 , 	0 , 	-   , 	0 , 	2 , 	7 , 	-   , 	0 , 	1 , 	-   , 	0 , 	0 , 	0 , 	-   , 	-   , 	1 , 	3 , 	100 ,,,,,,,,,,,,,
OR, 	2 , 	2 , 	1 , 	1 , 	1 , 	1 , 	3 , 	3 , 	3 , 	1 , 	3 , 	1 , 	1 , 	1 , 	1 , 	0 , 	0 , 	1 , 	5 , 	4 , 	3 , 	1 , 	1 , 	3 , 	0 , 	5 , 	6 , 	4 , 	8 , 	3 , 	2 , 	0 , 	0 , 	0 , 	0 , 	-   , 	0 , 	0 , 	1 , 	0 , 	0 , 	1 , 	0 , 	0 , 	0 , 	0 , 	-   , 	-   , 	2 , 	2 , 	79 ,,,,,,,,,,,,,
RR, 	3 , 	5 , 	2 , 	1 , 	2 , 	1 , 	6 , 	6 , 	6 , 	3 , 	12 , 	3 , 	4 , 	2 , 	2 , 	1 , 	0 , 	1 , 	6 , 	7 , 	6 , 	3 , 	4 , 	1 , 	4 , 	11 , 	9 , 	7 , 	13 , 	4 , 	3 , 	1 , 	1 , 	1 , 	1 , 	0 , 	1 , 	1 , 	6 , 	1 , 	1 , 	1 , 	0 , 	0 , 	0 , 	0 , 	-   , 	-   , 	4 , 	4 , 	158 ,,,,,,,,,,,,,
OW, 	6 , 	7 , 	2 , 	2 , 	7 , 	4 , 	14 , 	7 , 	23 , 	7 , 	25 , 	24 , 	15 , 	11 , 	5 , 	6 , 	2 , 	1 , 	6 , 	3 , 	2 , 	0 , 	1 , 	3 , 	5 , 	76 , 	62 , 	79 , 	94 , 	32 , 	23 , 	8 , 	10 , 	7 , 	3 , 	2 , 	5 , 	0 , 	5 , 	4 , 	4 , 	6 , 	2 , 	1 , 	1 , 	0 , 	-   , 	-   , 	4 , 	4 , 	622 ,,,,,,,,,,,,,
EM, 	63 , 	81 , 	16 , 	10 , 	18 , 	17 , 	37 , 	37 , 	45 , 	35 , 	77 , 	47 , 	61 , 	39 , 	32 , 	23 , 	10 , 	12 , 	36 , 	27 , 	15 , 	4 , 	6 , 	12 , 	82 , 	6 , 	5 , 	16 , 	23 , 	39 , 	62 , 	37 , 	77 , 	49 , 	21 , 	15 , 	30 , 	11 , 	39 , 	13 , 	11 , 	5 , 	7 , 	9 , 	2 , 	12 , 	-   , 	-   , 	14 , 	38 ," 	1,381 ",,,,,,,,,,,,,
MT, 	63 , 	77 , 	19 , 	11 , 	18 , 	16 , 	30 , 	39 , 	42 , 	35 , 	75 , 	58 , 	61 , 	40 , 	20 , 	23 , 	19 , 	13 , 	38 , 	25 , 	19 , 	5 , 	7 , 	11 , 	70 , 	5 , 	6 , 	10 , 	18 , 	56 , 	78 , 	61 , 	143 , 	82 , 	29 , 	16 , 	33 , 	12 , 	49 , 	17 , 	17 , 	6 , 	12 , 	6 , 	0 , 	7 , 	-   , 	-   , 	11 , 	29 ," 	1,534 ",,,,,,,,,,,,,
PL, 	63 , 	62 , 	13 , 	9 , 	16 , 	18 , 	37 , 	35 , 	56 , 	35 , 	87 , 	44 , 	46 , 	37 , 	19 , 	16 , 	11 , 	12 , 	29 , 	16 , 	9 , 	2 , 	2 , 	6 , 	77 , 	17 , 	10 , 	9 , 	18 , 	80 , 	94 , 	57 , 	111 , 	81 , 	29 , 	9 , 	22 , 	6 , 	29 , 	22 , 	14 , 	16 , 	12 , 	7 , 	2 , 	5 , 	-   , 	-   , 	17 , 	23 ," 	1,443 ",,,,,,,,,,,,,
CC, 	63 , 	83 , 	16 , 	14 , 	25 , 	21 , 	55 , 	44 , 	68 , 	43 , 	129 , 	70 , 	50 , 	55 , 	33 , 	24 , 	16 , 	13 , 	41 , 	30 , 	18 , 	7 , 	7 , 	13 , 	99 , 	20 , 	18 , 	18 , 	12 , 	76 , 	87 , 	57 , 	123 , 	105 , 	37 , 	16 , 	40 , 	16 , 	42 , 	26 , 	26 , 	16 , 	22 , 	9 , 	1 , 	9 , 	-   , 	-   , 	16 , 	43 ," 	1,873 ",,,,,,,,,,,,,
16, 	34 , 	42 , 	10 , 	5 , 	9 , 	9 , 	24 , 	21 , 	24 , 	15 , 	42 , 	28 , 	23 , 	18 , 	11 , 	9 , 	7 , 	6 , 	11 , 	10 , 	6 , 	1 , 	3 , 	4 , 	33 , 	30 , 	46 , 	85 , 	83 , 	5 , 	16 , 	34 , 	73 , 	65 , 	19 , 	6 , 	9 , 	5 , 	17 , 	19 , 	13 , 	11 , 	12 , 	3 , 	1 , 	1 , 	-   , 	-   , 	11 , 	17 , 	984 ,,,,,,,,,,,,,
24, 	31 , 	26 , 	5 , 	4 , 	7 , 	5 , 	16 , 	11 , 	20 , 	16 , 	35 , 	22 , 	11 , 	11 , 	7 , 	8 , 	7 , 	4 , 	13 , 	5 , 	5 , 	1 , 	2 , 	3 , 	24 , 	50 , 	65 , 	104 , 	108 , 	19 , 	7 , 	27 , 	60 , 	46 , 	23 , 	3 , 	7 , 	3 , 	19 , 	19 , 	16 , 	5 , 	9 , 	3 , 	0 , 	2 , 	-   , 	-   , 	4 , 	9 , 	905 ,,,,,,,,,,,,,
GP, 	12 , 	11 , 	1 , 	1 , 	2 , 	3 , 	10 , 	7 , 	10 , 	5 , 	7 , 	9 , 	4 , 	7 , 	6 , 	2 , 	1 , 	2 , 	5 , 	4 , 	1 , 	0 , 	0 , 	2 , 	8 , 	35 , 	52 , 	65 , 	56 , 	29 , 	25 , 	5 , 	14 , 	11 , 	6 , 	1 , 	3 , 	0 , 	7 , 	5 , 	7 , 	6 , 	5 , 	2 , 	0 , 	1 , 	-   , 	-   , 	3 , 	7 , 	463 ,,,,,,,,,,,,,
BP, 	7 , 	11 , 	3 , 	1 , 	4 , 	5 , 	4 , 	5 , 	16 , 	4 , 	13 , 	9 , 	5 , 	8 , 	4 , 	3 , 	1 , 	2 , 	6 , 	3 , 	1 , 	1 , 	0 , 	1 , 	9 , 	68 , 	87 , 	137 , 	121 , 	68 , 	59 , 	11 , 	4 , 	11 , 	8 , 	1 , 	3 , 	1 , 	3 , 	9 , 	19 , 	16 , 	8 , 	0 , 	1 , 	1 , 	-   , 	-   , 	1 , 	5 , 	766 ,,,,,,,,,,,,,
DC, 	6 , 	7 , 	1 , 	2 , 	4 , 	1 , 	7 , 	7 , 	12 , 	6 , 	10 , 	6 , 	5 , 	5 , 	3 , 	3 , 	4 , 	2 , 	3 , 	2 , 	4 , 	0 , 	1 , 	1 , 	6 , 	52 , 	69 , 	97 , 	106 , 	60 , 	48 , 	11 , 	13 , 	3 , 	4 , 	1 , 	4 , 	1 , 	4 , 	10 , 	14 , 	23 , 	10 , 	1 , 	0 , 	2 , 	-   , 	-   , 	2 , 	8 , 	650 ,,,,,,,,,,,,,
CM, 	2 , 	3 , 	0 , 	1 , 	2 , 	0 , 	4 , 	4 , 	5 , 	0 , 	3 , 	2 , 	1 , 	2 , 	1 , 	2 , 	1 , 	1 , 	1 , 	0 , 	2 , 	-   , 	-   , 	0 , 	2 , 	18 , 	21 , 	33 , 	32 , 	19 , 	21 , 	6 , 	9 , 	4 , 	2 , 	0 , 	2 , 	0 , 	4 , 	2 , 	7 , 	18 , 	9 , 	0 , 	-   , 	0 , 	-   , 	-   , 	1 , 	4 , 	249 ,,,,,,,,,,,,,
CV, 	1 , 	1 , 	1 , 	0 , 	1 , 	3 , 	2 , 	2 , 	3 , 	9 , 	14 , 	9 , 	12 , 	11 , 	3 , 	4 , 	3 , 	4 , 	0 , 	0 , 	1 , 	0 , 	0 , 	0 , 	3 , 	10 , 	15 , 	10 , 	16 , 	7 , 	4 , 	1 , 	1 , 	1 , 	0 , 	1 , 	18 , 	0 , 	0 , 	1 , 	1 , 	2 , 	1 , 	9 , 	0 , 	1 , 	-   , 	-   , 	-   , 	0 , 	184 ,,,,,,,,,,,,,
ED, 	3 , 	4 , 	1 , 	2 , 	2 , 	2 , 	9 , 	6 , 	6 , 	18 , 	32 , 	14 , 	17 , 	23 , 	10 , 	7 , 	7 , 	6 , 	1 , 	1 , 	0 , 	0 , 	0 , 	0 , 	5 , 	26 , 	30 , 	26 , 	44 , 	10 , 	7 , 	2 , 	2 , 	7 , 	2 , 	15 , 	3 , 	0 , 	0 , 	2 , 	2 , 	3 , 	1 , 	5 , 	1 , 	5 , 	-   , 	-   , 	1 , 	0 , 	368 ,,,,,,,,,,,,,
NC, 	1 , 	2 , 	1 , 	0 , 	1 , 	0 , 	5 , 	5 , 	3 , 	1 , 	1 , 	1 , 	1 , 	1 , 	0 , 	0 , 	0 , 	0 , 	12 , 	7 , 	6 , 	2 , 	0 , 	0 , 	0 , 	10 , 	11 , 	7 , 	14 , 	3 , 	3 , 	1 , 	0 , 	1 , 	0 , 	-   , 	0 , 	1 , 	5 , 	0 , 	2 , 	4 , 	1 , 	-   , 	0 , 	0 , 	-   , 	-   , 	2 , 	3 , 	118 ,,,,,,,,,,,,,
WP, 	3 , 	3 , 	1 , 	3 , 	4 , 	2 , 	20 , 	10 , 	18 , 	3 , 	4 , 	4 , 	3 , 	1 , 	1 , 	2 , 	2 , 	1 , 	32 , 	11 , 	18 , 	5 , 	1 , 	4 , 	5 , 	30 , 	40 , 	44 , 	52 , 	20 , 	20 , 	4 , 	5 , 	5 , 	4 , 	-   , 	0 , 	5 , 	4 , 	2 , 	3 , 	11 , 	1 , 	0 , 	1 , 	1 , 	-   , 	-   , 	4 , 	11 , 	423 ,,,,,,,,,,,,,
SS, 	3 , 	5 , 	0 , 	0 , 	0 , 	1 , 	2 , 	5 , 	4 , 	1 , 	1 , 	3 , 	2 , 	2 , 	1 , 	1 , 	1 , 	1 , 	1 , 	3 , 	1 , 	0 , 	0 , 	1 , 	4 , 	15 , 	14 , 	25 , 	29 , 	16 , 	14 , 	3 , 	7 , 	9 , 	2 , 	1 , 	2 , 	0 , 	2 , 	2 , 	3 , 	5 , 	3 , 	0 , 	0 , 	-   , 	-   , 	-   , 	1 , 	3 , 	202 ,,,,,,,,,,,,,
SB, 	6 , 	4 , 	2 , 	1 , 	1 , 	4 , 	3 , 	4 , 	4 , 	1 , 	3 , 	3 , 	3 , 	1 , 	2 , 	2 , 	0 , 	0 , 	4 , 	2 , 	1 , 	0 , 	0 , 	1 , 	4 , 	10 , 	15 , 	17 , 	28 , 	16 , 	15 , 	10 , 	14 , 	17 , 	6 , 	1 , 	1 , 	2 , 	3 , 	5 , 	1 , 	6 , 	4 , 	0 , 	0 , 	0 , 	-   , 	-   , 	2 , 	4 , 	233 ,,,,,,,,,,,,,
SO, 	6 , 	12 , 	1 , 	1 , 	2 , 	0 , 	5 , 	2 , 	5 , 	2 , 	4 , 	2 , 	7 , 	4 , 	2 , 	2 , 	1 , 	1 , 	10 , 	4 , 	4 , 	1 , 	1 , 	1 , 	8 , 	3 , 	5 , 	17 , 	16 , 	11 , 	5 , 	5 , 	17 , 	21 , 	16 , 	1 , 	3 , 	3 , 	11 , 	4 , 	4 , 	4 , 	15 , 	0 , 	1 , 	1 , 	-   , 	-   , 	3 , 	14 , 	268 ,,,,,,,,,,,,,
MB, 	3 , 	7 , 	2 , 	1 , 	2 , 	1 , 	2 , 	2 , 	2 , 	1 , 	2 , 	3 , 	1 , 	0 , 	2 , 	1 , 	-   , 	1 , 	3 , 	1 , 	0 , 	0 , 	0 , 	0 , 	2 , 	8 , 	11 , 	13 , 	22 , 	12 , 	8 , 	5 , 	9 , 	12 , 	8 , 	1 , 	1 , 	0 , 	1 , 	3 , 	4 , 	12 , 	2 , 	0 , 	0 , 	0 , 	-   , 	-   , 	0 , 	2 , 	174 ,,,,,,,,,,,,,
WD, 	1 , 	1 , 	0 , 	0 , 	0 , 	0 , 	1 , 	2 , 	1 , 	7 , 	7 , 	6 , 	7 , 	8 , 	4 , 	4 , 	2 , 	1 , 	1 , 	0 , 	0 , 	0 , 	0 , 	0 , 	1 , 	6 , 	6 , 	7 , 	11 , 	3 , 	4 , 	3 , 	0 , 	1 , 	0 , 	10 , 	7 , 	0 , 	0 , 	0 , 	0 , 	0 , 	0 , 	1 , 	1 , 	1 , 	-   , 	-   , 	0 , 	-   , 	118 ,,,,,,,,,,,,,
OA, 	0 , 	1 , 	0 , 	1 , 	0 , 	0 , 	1 , 	1 , 	1 , 	1 , 	2 , 	1 , 	0 , 	0 , 	0 , 	1 , 	0 , 	0 , 	1 , 	1 , 	1 , 	0 , 	0 , 	0 , 	0 , 	1 , 	1 , 	1 , 	2 , 	1 , 	1 , 	0 , 	1 , 	0 , 	0 , 	0 , 	1 , 	0 , 	2 , 	0 , 	0 , 	1 , 	0 , 	0 , 	0 , 	0 , 	-   , 	-   , 	0 , 	1 , 	29 ,,,,,,,,,,,,,
WS, 	2 , 	4 , 	0 , 	1 , 	3 , 	1 , 	4 , 	6 , 	6 , 	5 , 	9 , 	9 , 	10 , 	6 , 	15 , 	13 , 	12 , 	15 , 	1 , 	1 , 	0 , 	0 , 	0 , 	0 , 	1 , 	9 , 	6 , 	7 , 	9 , 	2 , 	3 , 	2 , 	1 , 	2 , 	0 , 	1 , 	7 , 	0 , 	1 , 	0 , 	0 , 	1 , 	0 , 	1 , 	0 , 	1 , 	-   , 	-   , 	0 , 	1 , 	181 ,,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	5 , 	1 , 	1 , 	1 , 	1 , 	1 , 	15 , 	5 , 	7 , 	1 , 	4 , 	3 , 	4 , 	1 , 	2 , 	1 , 	1 , 	0 , 	19 , 	6 , 	11 , 	1 , 	2 , 	2 , 	2 , 	11 , 	8 , 	13 , 	17 , 	9 , 	4 , 	3 , 	1 , 	1 , 	0 , 	0 , 	0 , 	2 , 	3 , 	1 , 	3 , 	2 , 	1 , 	0 , 	0 , 	0 , 	-   , 	-   , 	2 , 	7 , 	187 ,,,,,,,,,,,,,
