Exit stations,Entry stations->,,TOTAL,,,Apr 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
OA, 	12 , 	38 , 	5 , 	13 , 	16 , 	9 , 	15 , 	16 , 	26 , 	19 , 	43 , 	36 , 	7 , 	7 , 	8 , 	25 , 	12 , 	7 , 	28 , 	35 , 	18 , 	5 , 	7 , 	5 , 	7 , 	24 , 	14 , 	36 , 	40 , 	26 , 	31 , 	5 , 	17 , 	5 , 	1 , 	4 , 	31 , 	3 , 	43 , 	4 , 	4 , 	40 , 	1 , 	6 , 	3 , 	3 , 	-   , 	-   , 	13 , 	35 , 	808 ,,,,,,,,,,,,,
WS, 	48 , 	103 , 	9 , 	38 , 	81 , 	40 , 	92 , 	135 , 	158 , 	110 , 	235 , 	213 , 	238 , 	161 , 	369 , 	305 , 	304 , 	370 , 	29 , 	21 , 	15 , 	3 , 	13 , 	4 , 	22 , 	218 , 	151 , 	172 , 	227 , 	40 , 	80 , 	40 , 	27 , 	50 , 	14 , 	20 , 	159 , 	4 , 	35 , 	3 , 	3 , 	16 , 	7 , 	28 , 	8 , 	29 , 	-   , 	-   , 	7 , 	36 ," 	4,490 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	116 , 	40 , 	20 , 	11 , 	23 , 	25 , 	358 , 	126 , 	169 , 	35 , 	101 , 	71 , 	87 , 	23 , 	44 , 	29 , 	36 , 	8 , 	519 , 	155 , 	271 , 	35 , 	47 , 	58 , 	66 , 	271 , 	205 , 	331 , 	417 , 	213 , 	86 , 	71 , 	39 , 	34 , 	14 , 	4 , 	9 , 	52 , 	83 , 	40 , 	68 , 	57 , 	14 , 	1 , 	2 , 	10 , 	-   , 	-   , 	57 , 	175 ," 	4,726 ",,,,,,,,,,,,,
AN, 	78 , 	78 , 	27 , 	5 , 	92 , 	63 , 	405 , 	237 , 	270 , 	72 , 	86 , 	204 , 	100 , 	51 , 	54 , 	27 , 	16 , 	38 , 	501 , 	220 , 	285 , 	68 , 	47 , 	155 , 	110 , 	581 , 	571 , 	598 ," 	1,090 ", 	386 , 	269 , 	155 , 	137 , 	151 , 	106 , 	6 , 	16 , 	89 , 	256 , 	75 , 	83 , 	226 , 	58 , 	1 , 	42 , 	27 , 	-   , 	-   , 	166 , 	84 ," 	8,462 ",,,,,,,,,,,,,
Entries," 	17,575 "," 	20,602 "," 	6,953 "," 	4,634 "," 	12,267 "," 	8,157 "," 	17,249 "," 	14,430 "," 	20,794 "," 	12,072 "," 	28,713 "," 	20,597 "," 	18,114 "," 	15,860 "," 	11,911 "," 	9,067 "," 	8,191 "," 	7,101 "," 	11,889 "," 	7,137 "," 	6,539 "," 	2,298 "," 	2,072 "," 	4,066 "," 	16,626 "," 	28,961 "," 	30,531 "," 	42,265 "," 	49,342 "," 	24,948 "," 	22,874 "," 	11,710 "," 	20,565 "," 	16,465 "," 	6,662 "," 	4,744 "," 	9,390 "," 	3,108 "," 	10,523 "," 	5,252 "," 	5,728 "," 	7,314 "," 	4,352 "," 	2,784 ", 	961 ," 	4,332 ", 	-   , 	-   ," 	4,932 "," 	8,714 "," 	631,371 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
