Exit stations,Entry stations->,,SUNDAY,,,May 09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
LF, 	2 , 	2 , 	4 , 	4 , 	28 , 	6 , 	14 , 	13 , 	17 , 	3 , 	12 , 	28 , 	2 , 	1 , 	3 , 	1 , 	1 , 	6 , 	58 , 	20 , 	45 , 	5 , 	7 , 	36 , 	4 , 	180 , 	71 , 	160 , 	158 , 	23 , 	18 , 	7 , 	5 , 	6 , 	1 , 	1 , 	2 , 	4 , 	12 , 	1 , 	4 , 	59 , 	8 ," 	1,043 ",,,CM line," 	26,032 "," 	3,073 "," 	5,493 ",,,,,
OR, 	2 , 	6 , 	6 , 	3 , 	19 , 	5 , 	8 , 	10 , 	16 , 	4 , 	7 , 	24 , 	3 , 	2 , 	3 , 	1 , 	1 , 	3 , 	20 , 	11 , 	19 , 	8 , 	2 , 	31 , 	4 , 	142 , 	66 , 	151 , 	112 , 	25 , 	18 , 	7 , 	7 , 	8 , 	1 , 	1 , 	3 , 	3 , 	9 , 	2 , 	1 , 	48 , 	4 , 	827 ,,,RM line," 	9,861 "," 	2,989 "," 	3,078 "," 	2,518 ",,,,
RR, 	9 , 	11 , 	20 , 	14 , 	30 , 	15 , 	23 , 	37 , 	49 , 	9 , 	21 , 	51 , 	7 , 	9 , 	7 , 	5 , 	6 , 	13 , 	35 , 	43 , 	61 , 	44 , 	33 , 	6 , 	13 , 	289 , 	190 , 	455 , 	340 , 	128 , 	97 , 	30 , 	16 , 	18 , 	4 , 	1 , 	8 , 	5 , 	17 , 	3 , 	5 , 	116 , 	15 ," 	2,309 ",,,WP line," 	10,715 "," 	1,318 "," 	2,165 "," 	1,149 "," 	2,078 ",,,
OW, 	9 , 	18 , 	8 , 	5 , 	33 , 	28 , 	35 , 	19 , 	54 , 	23 , 	64 , 	49 , 	14 , 	28 , 	13 , 	3 , 	9 , 	4 , 	6 , 	3 , 	7 , 	4 , 	4 , 	12 , 	4 , 	251 , 	165 , 	463 , 	262 , 	176 , 	99 , 	16 , 	22 , 	16 , 	6 , 	5 , 	13 , 	1 , 	19 , 	3 , 	4 , 	39 , 	8 ," 	2,024 ",,,FT/ED line," 	13,268 "," 	3,634 "," 	3,360 "," 	3,610 "," 	1,715 "," 	5,808 ",,
EM, 	85 , 	281 , 	162 , 	255 , 	437 , 	223 , 	341 , 	186 , 	233 , 	208 , 	225 , 	223 , 	170 , 	170 , 	88 , 	63 , 	134 , 	292 , 	207 , 	325 , 	421 , 	235 , 	201 , 	393 , 	397 , 	48 , 	34 , 	231 , 	168 , 	392 , 	500 , 	263 , 	351 , 	255 , 	92 , 	165 , 	861 , 	99 , 	197 , 	61 , 	68 , 	361 , 	289 ," 	10,391 ",,,SFIA," 	8,785 ", 	694 ," 	3,791 "," 	1,097 "," 	1,352 ", 	981 , 	846 ," 	131,740 "
MT, 	56 , 	120 , 	85 , 	156 , 	240 , 	111 , 	186 , 	120 , 	185 , 	166 , 	131 , 	99 , 	87 , 	83 , 	39 , 	29 , 	57 , 	96 , 	70 , 	105 , 	136 , 	64 , 	65 , 	191 , 	190 , 	29 , 	36 , 	61 , 	94 , 	450 , 	476 , 	357 , 	983 , 	191 , 	82 , 	63 , 	168 , 	33 , 	82 , 	46 , 	35 , 	312 , 	146 ," 	6,511 ",,,,,,,,,,,
PL, 	127 , 	300 , 	206 , 	242 , 	614 , 	211 , 	385 , 	250 , 	346 , 	342 , 	370 , 	278 , 	215 , 	206 , 	100 , 	76 , 	128 , 	282 , 	143 , 	187 , 	268 , 	147 , 	119 , 	370 , 	463 , 	208 , 	49 , 	125 , 	234 ," 	1,392 "," 	1,534 ", 	783 ," 	1,450 ", 	578 , 	232 , 	122 , 	486 , 	61 , 	192 , 	162 , 	172 ," 	1,198 ", 	379 ," 	15,732 ",,,,,,,,,,,
CC, 	55 , 	114 , 	98 , 	185 , 	318 , 	174 , 	294 , 	176 , 	176 , 	167 , 	192 , 	141 , 	82 , 	79 , 	33 , 	29 , 	52 , 	130 , 	84 , 	123 , 	200 , 	112 , 	96 , 	247 , 	216 , 	123 , 	73 , 	214 , 	92 , 	742 , 	749 , 	322 , 	643 , 	240 , 	127 , 	74 , 	209 , 	40 , 	80 , 	66 , 	111 , 	549 , 	283 ," 	8,310 ",,,,,,,,,,,
16, 	66 , 	74 , 	47 , 	109 , 	166 , 	129 , 	194 , 	111 , 	77 , 	106 , 	134 , 	80 , 	46 , 	46 , 	35 , 	24 , 	29 , 	62 , 	35 , 	33 , 	40 , 	26 , 	18 , 	109 , 	157 , 	319 , 	290 ," 	1,433 ", 	808 , 	54 , 	285 , 	249 , 	464 , 	168 , 	86 , 	20 , 	77 , 	13 , 	59 , 	44 , 	81 , 	231 , 	136 ," 	6,769 ",,,,,,,,,,,
24, 	67 , 	88 , 	34 , 	77 , 	130 , 	95 , 	146 , 	83 , 	75 , 	88 , 	151 , 	88 , 	51 , 	47 , 	33 , 	32 , 	25 , 	47 , 	47 , 	30 , 	28 , 	16 , 	17 , 	95 , 	135 , 	353 , 	345 ," 	1,679 ", 	825 , 	274 , 	74 , 	247 , 	508 , 	258 , 	112 , 	21 , 	65 , 	14 , 	69 , 	78 , 	118 , 	234 , 	161 ," 	7,163 ",,,,,,,,,,,
