Exit stations,Entry stations->,,ADJUSTED WEEKDAY,,,Oct 04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
LF, 	12 , 	8 , 	8 , 	12 , 	77 , 	12 , 	38 , 	121 , 	184 , 	12 , 	21 , 	42 , 	6 , 	3 , 	9 , 	4 , 	2 , 	8 , 	151 , 	83 , 	91 , 	7 , 	17 , 	66 , 	6 , 	731 , 	658 , 	243 , 	219 , 	26 , 	29 , 	10 , 	8 , 	27 , 	2 , 	2 , 	5 , 	12 , 	38 , 	6 , 	5 , 	46 , 	6 ," 	3,071 ",,,CM line,"60,752","6,110","8,327",,,,,
OR, 	10 , 	15 , 	7 , 	8 , 	52 , 	12 , 	38 , 	83 , 	151 , 	10 , 	40 , 	41 , 	8 , 	4 , 	7 , 	2 , 	5 , 	9 , 	72 , 	43 , 	64 , 	33 , 	4 , 	60 , 	7 , 	661 , 	593 , 	212 , 	194 , 	29 , 	26 , 	11 , 	14 , 	24 , 	4 , 	1 , 	3 , 	9 , 	24 , 	10 , 	5 , 	33 , 	9 ," 	2,645 ",,,RM line,"22,485","11,063","5,669","7,366",,,,
RR, 	22 , 	24 , 	21 , 	23 , 	57 , 	19 , 	62 , 	113 , 	208 , 	42 , 	55 , 	68 , 	18 , 	16 , 	16 , 	7 , 	8 , 	18 , 	97 , 	116 , 	151 , 	67 , 	58 , 	8 , 	16 , 	903 , 	925 , 	499 , 	460 , 	137 , 	83 , 	26 , 	51 , 	59 , 	4 , 	4 , 	16 , 	19 , 	56 , 	15 , 	10 , 	65 , 	20 ," 	4,663 ",,,WP line,"34,635","8,411","4,061","2,932","6,321",,,
OW, 	28 , 	30 , 	9 , 	16 , 	51 , 	34 , 	48 , 	46 , 	91 , 	37 , 	128 , 	107 , 	43 , 	46 , 	39 , 	18 , 	20 , 	19 , 	16 , 	9 , 	15 , 	4 , 	7 , 	18 , 	7 ," 	1,028 ", 	978 , 	567 , 	403 , 	101 , 	94 , 	26 , 	52 , 	61 , 	7 , 	8 , 	31 , 	2 , 	30 , 	11 , 	6 , 	20 , 	10 ," 	4,320 ",,,FT/ED line,"38,760","15,537","5,819","7,879","3,387","12,718",,
EM, 	231 , 	789 , 	441 , 	452 , 	795 , 	478 , 	710 , 	807 ," 	1,114 ", 	527 , 	658 , 	571 , 	607 , 	556 , 	425 , 	319 , 	575 , 	942 , 	783 ," 	1,503 "," 	1,149 ", 	754 , 	702 , 	868 ," 	1,098 ", 	77 , 	103 , 	385 , 	373 , 	807 ," 	1,344 "," 	1,083 "," 	1,471 ", 	978 , 	546 , 	452 ," 	1,383 ", 	320 , 	719 , 	463 , 	282 , 	256 , 	526 ," 	29,422 ",,,SFIA,"11,929","2,562","2,551","1,422","1,407",575,789,"314,310"
MT, 	235 , 	795 , 	463 , 	413 , 	619 , 	465 , 	748 , 	590 , 	864 , 	537 , 	712 , 	485 , 	655 , 	573 , 	376 , 	289 , 	552 , 	863 , 	646 ," 	1,201 ", 	882 , 	581 , 	519 , 	792 ," 	1,020 ", 	113 , 	71 , 	175 , 	375 ," 	1,197 "," 	1,962 "," 	1,644 "," 	3,031 "," 	1,375 ", 	704 , 	428 ," 	1,115 ", 	281 , 	584 , 	512 , 	335 , 	253 , 	668 ," 	30,695 ",,,,,,,,,,,
PL, 	250 , 	564 , 	273 , 	274 , 	733 , 	300 , 	566 , 	503 , 	760 , 	411 , 	556 , 	645 , 	367 , 	318 , 	246 , 	201 , 	241 , 	429 , 	330 , 	452 , 	416 , 	217 , 	186 , 	438 , 	554 , 	532 , 	242 , 	104 , 	348 ," 	1,299 "," 	1,951 "," 	1,177 "," 	2,599 ", 	976 , 	473 , 	192 , 	636 , 	140 , 	364 , 	342 , 	207 , 	761 , 	386 ," 	22,957 ",,,,,,,,,,,
CC, 	211 , 	527 , 	298 , 	311 , 	588 , 	335 , 	540 , 	412 , 	558 , 	344 , 	510 , 	412 , 	355 , 	281 , 	232 , 	210 , 	267 , 	422 , 	351 , 	437 , 	323 , 	220 , 	182 , 	412 , 	429 , 	385 , 	373 , 	342 , 	87 ," 	1,025 "," 	1,331 ", 	817 ," 	1,995 ", 	759 , 	421 , 	194 , 	541 , 	135 , 	409 , 	337 , 	202 , 	357 , 	314 ," 	19,189 ",,,,,,,,,,,
16, 	100 , 	100 , 	52 , 	82 , 	272 , 	113 , 	190 , 	145 , 	205 , 	103 , 	149 , 	115 , 	66 , 	52 , 	57 , 	40 , 	30 , 	56 , 	56 , 	55 , 	50 , 	25 , 	26 , 	127 , 	98 , 	745 ," 	1,013 "," 	1,426 ", 	968 , 	27 , 	342 , 	276 , 	834 , 	217 , 	127 , 	18 , 	71 , 	22 , 	82 , 	73 , 	65 , 	88 , 	97 ," 	8,855 ",,,,,,,,,,,
24, 	119 , 	126 , 	50 , 	61 , 	318 , 	98 , 	153 , 	161 , 	227 , 	78 , 	179 , 	126 , 	67 , 	55 , 	51 , 	41 , 	31 , 	38 , 	68 , 	55 , 	61 , 	33 , 	27 , 	93 , 	103 ," 	1,204 "," 	1,597 "," 	2,243 "," 	1,312 ", 	344 , 	40 , 	260 , 	931 , 	294 , 	156 , 	24 , 	62 , 	19 , 	109 , 	97 , 	80 , 	103 , 	131 ," 	11,424 ",,,,,,,,,,,
