Exit stations,Entry stations->,,SATURDAY,,,Apr 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
FV, 	78 , 	93 , 	51 , 	64 , 	235 , 	113 , 	130 , 	103 , 	110 , 	101 , 	21 , 	283 , 	165 , 	234 , 	149 , 	69 , 	63 , 	97 , 	37 , 	16 , 	28 , 	15 , 	16 , 	36 , 	93 , 	344 , 	292 , 	732 , 	398 , 	192 , 	168 , 	35 , 	63 , 	56 , 	8 , 	52 , 	77 , 	7 , 	50 , 	12 , 	14 , 	46 , 	20 , 	49 ," 	5,013 ",,,OAK," 	8,992 "," 	1,195 "," 	2,871 "," 	3,121 "," 	1,361 "," 	3,258 ", 	472 ," 	21,270 "
CL, 	81 , 	188 , 	88 , 	99 , 	303 , 	112 , 	190 , 	144 , 	187 , 	159 , 	275 , 	21 , 	227 , 	313 , 	207 , 	113 , 	143 , 	296 , 	82 , 	89 , 	104 , 	72 , 	49 , 	74 , 	113 , 	277 , 	181 , 	497 , 	257 , 	92 , 	112 , 	44 , 	66 , 	78 , 	15 , 	164 , 	527 , 	50 , 	116 , 	11 , 	19 , 	36 , 	26 , 	160 ," 	6,456 ",,,CM line," 	16,533 "," 	2,996 "," 	6,337 "," 	2,785 "," 	1,457 "," 	2,117 "," 	2,321 "," 	34,545 "
SL, 	30 , 	44 , 	20 , 	21 , 	110 , 	38 , 	56 , 	76 , 	102 , 	137 , 	162 , 	218 , 	6 , 	111 , 	101 , 	54 , 	39 , 	63 , 	14 , 	12 , 	10 , 	5 , 	3 , 	15 , 	34 , 	186 , 	151 , 	412 , 	129 , 	47 , 	59 , 	13 , 	24 , 	30 , 	3 , 	30 , 	36 , 	4 , 	23 , 	4 , 	7 , 	22 , 	10 , 	48 ," 	2,716 ",,,RM line," 	8,623 "," 	3,262 "," 	2,762 "," 	5,093 "," 	1,100 "," 	3,146 ", 	731 ," 	24,716 "
BF, 	27 , 	41 , 	14 , 	15 , 	122 , 	31 , 	64 , 	83 , 	119 , 	135 , 	248 , 	305 , 	111 , 	11 , 	163 , 	77 , 	93 , 	144 , 	12 , 	6 , 	10 , 	3 , 	4 , 	10 , 	35 , 	185 , 	168 , 	437 , 	137 , 	49 , 	55 , 	16 , 	36 , 	31 , 	9 , 	61 , 	106 , 	3 , 	22 , 	7 , 	12 , 	15 , 	7 , 	103 ," 	3,337 ",,,WP line," 	7,275 "," 	1,463 "," 	1,512 "," 	1,175 "," 	3,268 "," 	1,343 ", 	840 ," 	16,875 "
HY, 	30 , 	36 , 	13 , 	20 , 	104 , 	31 , 	48 , 	66 , 	82 , 	58 , 	152 , 	189 , 	103 , 	162 , 	12 , 	76 , 	99 , 	144 , 	11 , 	6 , 	11 , 	4 , 	3 , 	8 , 	31 , 	116 , 	88 , 	275 , 	104 , 	39 , 	40 , 	11 , 	20 , 	29 , 	5 , 	29 , 	41 , 	4 , 	25 , 	4 , 	11 , 	18 , 	10 , 	48 ," 	2,408 ",,,FT/ED line," 	10,111 "," 	3,326 "," 	2,195 "," 	3,331 "," 	1,336 "," 	10,346 ", 	585 ," 	31,230 "
SH, 	11 , 	17 , 	5 , 	5 , 	50 , 	15 , 	22 , 	22 , 	36 , 	32 , 	65 , 	101 , 	45 , 	80 , 	81 , 	6 , 	45 , 	95 , 	8 , 	3 , 	4 , 	2 , 	2 , 	5 , 	8 , 	80 , 	64 , 	187 , 	57 , 	22 , 	37 , 	6 , 	11 , 	24 , 	3 , 	16 , 	20 , 	2 , 	12 , 	7 , 	6 , 	9 , 	5 , 	14 ," 	1,342 ",,,SFIA," 	4,726 ", 	467 ," 	2,251 ", 	731 , 	673 , 	480 , 	896 ," 	10,224 "
UC, 	12 , 	24 , 	14 , 	13 , 	119 , 	19 , 	27 , 	33 , 	53 , 	50 , 	56 , 	136 , 	41 , 	101 , 	100 , 	45 , 	12 , 	99 , 	7 , 	7 , 	6 , 	2 , 	2 , 	8 , 	10 , 	171 , 	112 , 	292 , 	85 , 	28 , 	22 , 	12 , 	16 , 	26 , 	6 , 	20 , 	26 , 	1 , 	12 , 	4 , 	4 , 	16 , 	6 , 	19 ," 	1,870 ",,,Entries," 	58,576 "," 	22,114 "," 	34,987 "," 	25,220 "," 	16,525 "," 	30,882 "," 	11,217 "," 	199,519 "
FM, 	24 , 	38 , 	21 , 	28 , 	390 , 	39 , 	52 , 	65 , 	101 , 	61 , 	113 , 	283 , 	57 , 	160 , 	160 , 	100 , 	110 , 	32 , 	18 , 	12 , 	16 , 	9 , 	3 , 	17 , 	17 , 	311 , 	199 , 	530 , 	186 , 	63 , 	41 , 	23 , 	28 , 	45 , 	7 , 	19 , 	65 , 	5 , 	28 , 	3 , 	8 , 	42 , 	6 , 	25 ," 	3,560 ",,,,,,,,,,,
CN, 	19 , 	22 , 	9 , 	12 , 	81 , 	16 , 	46 , 	51 , 	80 , 	8 , 	39 , 	78 , 	12 , 	15 , 	12 , 	8 , 	7 , 	26 , 	19 , 	63 , 	192 , 	59 , 	30 , 	48 , 	9 , 	202 , 	137 , 	303 , 	147 , 	46 , 	54 , 	17 , 	29 , 	44 , 	15 , 	6 , 	6 , 	30 , 	236 , 	13 , 	13 , 	56 , 	14 , 	4 ," 	2,327 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	8 , 	12 , 	12 , 	11 , 	94 , 	14 , 	30 , 	57 , 	49 , 	9 , 	18 , 	78 , 	12 , 	6 , 	5 , 	1 , 	4 , 	13 , 	59 , 	26 , 	99 , 	33 , 	18 , 	43 , 	11 , 	256 , 	170 , 	328 , 	150 , 	48 , 	39 , 	15 , 	18 , 	29 , 	6 , 	1 , 	6 , 	11 , 	63 , 	6 , 	9 , 	95 , 	13 , 	5 ," 	1,980 ",,,Dtwn SF," 	2,316 ",,,,,,,
WC, 	11 , 	26 , 	17 , 	20 , 	141 , 	15 , 	55 , 	71 , 	75 , 	14 , 	28 , 	93 , 	13 , 	9 , 	12 , 	7 , 	5 , 	15 , 	224 , 	103 , 	36 , 	56 , 	29 , 	93 , 	14 , 	340 , 	226 , 	448 , 	216 , 	52 , 	41 , 	19 , 	15 , 	26 , 	8 , 	3 , 	7 , 	27 , 	136 , 	11 , 	7 , 	116 , 	18 , 	7 ," 	2,902 ",,,OAK," 	18,397 "," 	1,195 ",,,,,,
LF, 	9 , 	10 , 	9 , 	11 , 	77 , 	12 , 	30 , 	47 , 	43 , 	9 , 	16 , 	70 , 	7 , 	7 , 	7 , 	3 , 	3 , 	7 , 	69 , 	30 , 	46 , 	14 , 	14 , 	66 , 	5 , 	244 , 	158 , 	263 , 	153 , 	43 , 	38 , 	12 , 	16 , 	18 , 	6 , 	2 , 	3 , 	7 , 	29 , 	2 , 	5 , 	89 , 	10 , 	2 ," 	1,712 ",,,CM line," 	33,593 "," 	5,867 "," 	6,337 ",,,,,
OR, 	7 , 	6 , 	6 , 	10 , 	66 , 	8 , 	22 , 	37 , 	23 , 	4 , 	14 , 	46 , 	3 , 	3 , 	4 , 	1 , 	3 , 	5 , 	31 , 	23 , 	28 , 	10 , 	8 , 	44 , 	3 , 	180 , 	121 , 	200 , 	106 , 	32 , 	26 , 	13 , 	5 , 	9 , 	2 , 	3 , 	2 , 	5 , 	15 , 	1 , 	2 , 	60 , 	6 , 	1 ," 	1,200 ",,,RM line," 	17,608 "," 	6,383 "," 	5,546 "," 	5,093 ",,,,
RR, 	19 , 	20 , 	26 , 	22 , 	67 , 	17 , 	57 , 	126 , 	90 , 	21 , 	42 , 	80 , 	18 , 	10 , 	12 , 	6 , 	9 , 	15 , 	46 , 	54 , 	97 , 	73 , 	52 , 	16 , 	29 , 	412 , 	309 , 	574 , 	353 , 	214 , 	129 , 	36 , 	17 , 	26 , 	4 , 	5 , 	9 , 	11 , 	28 , 	7 , 	4 , 	96 , 	18 , 	2 ," 	3,271 ",,,WP line," 	14,605 "," 	2,824 "," 	2,969 "," 	2,274 "," 	3,268 ",,,
OW, 	22 , 	32 , 	16 , 	14 , 	92 , 	46 , 	61 , 	53 , 	77 , 	22 , 	98 , 	103 , 	28 , 	37 , 	24 , 	12 , 	7 , 	11 , 	11 , 	13 , 	8 , 	6 , 	4 , 	22 , 	12 , 	532 , 	421 , 	960 , 	400 , 	259 , 	174 , 	30 , 	48 , 	37 , 	8 , 	9 , 	15 , 	2 , 	23 , 	5 , 	14 , 	45 , 	16 , 	7 ," 	3,831 ",,,FT/ED line," 	20,303 "," 	6,584 "," 	4,312 "," 	6,477 "," 	2,679 "," 	10,346 ",,
EM, 	156 , 	378 , 	216 , 	356 ," 	1,052 ", 	343 , 	476 , 	501 , 	469 , 	348 , 	424 , 	317 , 	216 , 	229 , 	160 , 	104 , 	196 , 	365 , 	237 , 	340 , 	434 , 	279 , 	227 , 	491 , 	627 , 	87 , 	47 , 	351 , 	174 , 	529 , 	716 , 	384 , 	544 , 	368 , 	134 , 	174 , 	834 , 	135 , 	277 , 	108 , 	115 , 	454 , 	240 , 	237 ," 	14,844 ",,,SFIA," 	10,099 ", 	938 ," 	4,572 "," 	1,462 "," 	1,513 "," 	1,065 ", 	896 ," 	199,519 "
MT, 	128 , 	321 , 	157 , 	227 , 	613 , 	205 , 	327 , 	386 , 	368 , 	320 , 	349 , 	231 , 	165 , 	202 , 	114 , 	81 , 	133 , 	233 , 	157 , 	196 , 	225 , 	144 , 	137 , 	330 , 	512 , 	44 , 	53 , 	70 , 	93 , 	536 , 	610 , 	447 ," 	1,134 ", 	454 , 	145 , 	108 , 	327 , 	78 , 	161 , 	117 , 	126 , 	363 , 	209 , 	120 ," 	11,449 ",,,,,,,,,,,
PL, 	257 , 	639 , 	287 , 	354 ," 	1,212 ", 	361 , 	597 , 	574 , 	634 , 	470 , 	640 , 	476 , 	364 , 	374 , 	235 , 	168 , 	251 , 	440 , 	272 , 	292 , 	398 , 	226 , 	184 , 	526 , 	936 , 	385 , 	75 , 	146 , 	252 ," 	1,637 "," 	1,767 "," 	1,064 "," 	1,999 "," 	1,246 ", 	384 , 	205 , 	606 , 	127 , 	308 , 	307 , 	299 ," 	1,426 ", 	599 , 	210 ," 	24,204 ",,,,,,,,,,,
CC, 	109 , 	206 , 	160 , 	254 , 	711 , 	285 , 	414 , 	434 , 	311 , 	262 , 	367 , 	186 , 	106 , 	112 , 	90 , 	55 , 	79 , 	180 , 	127 , 	127 , 	186 , 	127 , 	100 , 	330 , 	443 , 	160 , 	81 , 	235 , 	66 , 	609 , 	789 , 	382 , 	621 , 	396 , 	171 , 	86 , 	214 , 	44 , 	111 , 	104 , 	165 , 	439 , 	304 , 	88 ," 	10,818 ",,,,,,,,,,,
16, 	82 , 	97 , 	74 , 	137 , 	458 , 	207 , 	331 , 	320 , 	212 , 	168 , 	180 , 	99 , 	49 , 	53 , 	41 , 	26 , 	31 , 	65 , 	54 , 	55 , 	61 , 	45 , 	38 , 	202 , 	298 , 	505 , 	436 ," 	1,737 ", 	699 , 	40 , 	318 , 	373 , 	527 , 	305 , 	116 , 	29 , 	82 , 	17 , 	54 , 	73 , 	121 , 	184 , 	211 , 	24 ," 	9,230 ",,,,,,,,,,,
24, 	116 , 	112 , 	53 , 	107 , 	309 , 	150 , 	236 , 	246 , 	150 , 	101 , 	192 , 	100 , 	49 , 	53 , 	38 , 	31 , 	25 , 	46 , 	49 , 	36 , 	53 , 	28 , 	27 , 	135 , 	183 , 	607 , 	483 ," 	1,987 ", 	865 , 	282 , 	47 , 	295 , 	525 , 	284 , 	129 , 	23 , 	49 , 	18 , 	64 , 	81 , 	138 , 	154 , 	165 , 	17 ," 	8,831 ",,,,,,,,,,,
GP, 	20 , 	36 , 	19 , 	27 , 	138 , 	34 , 	39 , 	62 , 	49 , 	29 , 	35 , 	35 , 	13 , 	14 , 	14 , 	5 , 	16 , 	18 , 	18 , 	17 , 	20 , 	9 , 	12 , 	36 , 	29 , 	313 , 	273 ," 	1,188 ", 	355 , 	297 , 	284 , 	24 , 	75 , 	63 , 	40 , 	7 , 	21 , 	10 , 	28 , 	27 , 	72 , 	72 , 	65 , 	9 ," 	3,962 ",,,,,,,,,,,
BP, 	36 , 	54 , 	11 , 	25 , 	97 , 	22 , 	47 , 	62 , 	66 , 	49 , 	61 , 	53 , 	20 , 	27 , 	17 , 	15 , 	14 , 	23 , 	24 , 	12 , 	16 , 	12 , 	5 , 	15 , 	51 , 	433 , 	501 ," 	2,347 ", 	561 , 	430 , 	450 , 	78 , 	34 , 	74 , 	78 , 	6 , 	22 , 	6 , 	32 , 	38 , 	130 , 	88 , 	83 , 	11 ," 	6,232 ",,,,,,,,,,,
DC, 	36 , 	52 , 	20 , 	23 , 	143 , 	22 , 	35 , 	56 , 	56 , 	24 , 	64 , 	64 , 	24 , 	33 , 	20 , 	22 , 	25 , 	36 , 	39 , 	22 , 	25 , 	14 , 	8 , 	23 , 	40 , 	315 , 	347 ," 	1,384 ", 	400 , 	284 , 	274 , 	74 , 	85 , 	24 , 	37 , 	17 , 	50 , 	13 , 	45 , 	41 , 	116 , 	136 , 	115 , 	23 ," 	4,701 ",,,,,,,,,,,
CM, 	9 , 	21 , 	7 , 	7 , 	21 , 	8 , 	9 , 	15 , 	22 , 	6 , 	9 , 	13 , 	4 , 	12 , 	4 , 	5 , 	7 , 	8 , 	12 , 	6 , 	10 , 	3 , 	2 , 	4 , 	8 , 	112 , 	100 , 	432 , 	157 , 	96 , 	119 , 	47 , 	78 , 	43 , 	11 , 	3 , 	8 , 	5 , 	22 , 	11 , 	67 , 	84 , 	51 , 	3 ," 	1,676 ",,,,,,,,,,,
CV, 	6 , 	6 , 	8 , 	8 , 	33 , 	7 , 	11 , 	18 , 	21 , 	55 , 	50 , 	158 , 	39 , 	69 , 	31 , 	13 , 	18 , 	16 , 	4 , 	2 , 	3 , 	1 , 	1 , 	5 , 	6 , 	142 , 	104 , 	213 , 	98 , 	28 , 	22 , 	6 , 	12 , 	17 , 	2 , 	7 , 	53 , 	2 , 	6 , 	3 , 	2 , 	21 , 	4 , 	88 ," 	1,413 ",,,,,,,,,,,
ED, 	10 , 	16 , 	6 , 	9 , 	121 , 	14 , 	27 , 	32 , 	30 , 	68 , 	86 , 	481 , 	35 , 	106 , 	45 , 	22 , 	25 , 	66 , 	10 , 	7 , 	10 , 	2 , 	2 , 	11 , 	20 , 	706 , 	316 , 	649 , 	247 , 	69 , 	48 , 	22 , 	31 , 	64 , 	11 , 	51 , 	53 , 	4 , 	10 , 	5 , 	11 , 	104 , 	14 , 	26 ," 	3,697 ",,,,,,,,,,,
NC, 	4 , 	6 , 	4 , 	5 , 	26 , 	6 , 	15 , 	20 , 	23 , 	5 , 	4 , 	42 , 	3 , 	3 , 	3 , 	2 , 	3 , 	7 , 	28 , 	18 , 	22 , 	9 , 	3 , 	17 , 	4 , 	110 , 	80 , 	126 , 	61 , 	17 , 	17 , 	11 , 	9 , 	15 , 	3 , 	3 , 	3 , 	7 , 	32 , 	4 , 	5 , 	27 , 	7 , 	4 , 	818 ,,,,,,,,,,,
WP, 	37 , 	42 , 	11 , 	11 , 	63 , 	26 , 	93 , 	56 , 	78 , 	17 , 	54 , 	122 , 	24 , 	32 , 	24 , 	10 , 	16 , 	26 , 	233 , 	77 , 	137 , 	25 , 	21 , 	36 , 	30 , 	236 , 	153 , 	371 , 	147 , 	63 , 	82 , 	29 , 	40 , 	45 , 	23 , 	8 , 	8 , 	38 , 	21 , 	15 , 	16 , 	79 , 	21 , 	8 ," 	2,697 ",,,,,,,,,,,
SS, 	9 , 	15 , 	5 , 	3 , 	22 , 	3 , 	6 , 	4 , 	14 , 	3 , 	9 , 	12 , 	5 , 	4 , 	4 , 	6 , 	5 , 	4 , 	10 , 	8 , 	10 , 	3 , 	1 , 	5 , 	6 , 	89 , 	84 , 	343 , 	107 , 	65 , 	80 , 	26 , 	42 , 	45 , 	16 , 	4 , 	6 , 	2 , 	14 , 	10 , 	36 , 	35 , 	25 , 	5 ," 	1,204 ",,,,,,,,,,,
SB, 	18 , 	13 , 	6 , 	4 , 	41 , 	6 , 	16 , 	16 , 	27 , 	9 , 	19 , 	20 , 	9 , 	13 , 	11 , 	5 , 	5 , 	3 , 	13 , 	8 , 	8 , 	4 , 	5 , 	5 , 	15 , 	89 , 	93 , 	358 , 	161 , 	117 , 	150 , 	74 , 	133 , 	129 , 	57 , 	2 , 	11 , 	5 , 	19 , 	29 , 	7 , 	49 , 	31 , 	2 ," 	1,810 ",,,,,,,,,,,
SO, 	26 , 	49 , 	36 , 	58 , 	132 , 	33 , 	66 , 	45 , 	60 , 	14 , 	35 , 	25 , 	20 , 	13 , 	12 , 	5 , 	12 , 	23 , 	43 , 	78 , 	80 , 	48 , 	42 , 	78 , 	48 , 	300 , 	239 ," 	1,209 ", 	394 , 	162 , 	147 , 	67 , 	70 , 	123 , 	77 , 	12 , 	72 , 	20 , 	56 , 	32 , 	37 , 	39 , 	245 , 	22 ," 	4,396 ",,,,,,,,,,,
MB, 	13 , 	25 , 	18 , 	21 , 	158 , 	21 , 	21 , 	26 , 	44 , 	9 , 	22 , 	25 , 	8 , 	8 , 	9 , 	5 , 	4 , 	6 , 	17 , 	15 , 	18 , 	9 , 	7 , 	25 , 	20 , 	195 , 	167 , 	601 , 	299 , 	183 , 	162 , 	61 , 	91 , 	131 , 	45 , 	3 , 	9 , 	4 , 	17 , 	30 , 	30 , 	238 , 	26 , 	3 ," 	2,846 ",,,,,,,,,,,
WD, 	3 , 	8 , 	5 , 	4 , 	39 , 	11 , 	12 , 	18 , 	19 , 	39 , 	49 , 	149 , 	43 , 	114 , 	51 , 	20 , 	20 , 	24 , 	7 , 	5 , 	5 , 	1 , 	1 , 	4 , 	6 , 	209 , 	113 , 	241 , 	98 , 	26 , 	19 , 	8 , 	9 , 	23 , 	2 , 	92 , 	26 , 	3 , 	8 , 	4 , 	1 , 	33 , 	6 , 	12 ," 	1,586 ",,,,,,,,,,,
Entries," 	2,315 "," 	4,059 "," 	2,477 "," 	2,727 "," 	10,287 "," 	3,425 "," 	4,775 "," 	5,002 "," 	5,046 "," 	3,217 "," 	5,097 "," 	6,128 "," 	2,647 "," 	3,390 "," 	2,443 "," 	1,386 "," 	1,856 "," 	3,398 "," 	2,340 "," 	2,074 "," 	2,837 "," 	1,571 "," 	1,238 "," 	3,213 "," 	4,168 "," 	12,193 "," 	9,133 "," 	26,279 "," 	11,632 "," 	8,645 "," 	8,697 "," 	4,214 "," 	6,973 "," 	4,833 "," 	1,711 "," 	1,429 "," 	3,696 ", 	808 ," 	2,479 "," 	1,216 "," 	1,771 "," 	5,357 "," 	2,918 "," 	1,539 "," 	202,633 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
