Exit stations,Entry stations->,,SUNDAY,,,Aug 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
FV, 	55 , 	70 , 	38 , 	33 , 	142 , 	60 , 	79 , 	67 , 	97 , 	114 , 	21 , 	154 , 	96 , 	156 , 	80 , 	29 , 	28 , 	80 , 	27 , 	8 , 	23 , 	8 , 	6 , 	26 , 	69 , 	308 , 	190 , 	520 , 	306 , 	155 , 	135 , 	42 , 	19 , 	19 , 	3 , 	32 , 	50 , 	4 , 	32 , 	5 , 	10 , 	61 , 	11 , 	40 , 	19 , 	-   ," 	3,522 ",,,,,,,,,,,
CL, 	51 , 	103 , 	48 , 	55 , 	81 , 	63 , 	94 , 	70 , 	133 , 	116 , 	148 , 	16 , 	113 , 	154 , 	92 , 	50 , 	74 , 	168 , 	46 , 	50 , 	52 , 	29 , 	25 , 	42 , 	57 , 	224 , 	144 , 	357 , 	170 , 	72 , 	82 , 	46 , 	12 , 	23 , 	3 , 	77 , 	260 , 	25 , 	71 , 	8 , 	8 , 	34 , 	14 , 	87 , 	43 , 	-   ," 	3,686 ",,,,,,,,,,,
SL, 	19 , 	20 , 	12 , 	18 , 	71 , 	20 , 	36 , 	41 , 	94 , 	113 , 	99 , 	124 , 	10 , 	84 , 	67 , 	19 , 	25 , 	48 , 	11 , 	7 , 	8 , 	2 , 	4 , 	13 , 	26 , 	193 , 	138 , 	346 , 	136 , 	53 , 	45 , 	22 , 	8 , 	9 , 	3 , 	28 , 	29 , 	4 , 	13 , 	3 , 	5 , 	37 , 	4 , 	33 , 	15 , 	-   ," 	2,111 ",,,,,,,,,,,
BF, 	16 , 	26 , 	9 , 	12 , 	56 , 	22 , 	40 , 	39 , 	90 , 	109 , 	153 , 	149 , 	86 , 	11 , 	71 , 	32 , 	41 , 	112 , 	9 , 	8 , 	6 , 	3 , 	1 , 	9 , 	22 , 	189 , 	119 , 	342 , 	124 , 	43 , 	37 , 	25 , 	14 , 	11 , 	2 , 	42 , 	72 , 	3 , 	16 , 	4 , 	7 , 	27 , 	3 , 	82 , 	9 , 	-   ," 	2,299 ",,,,,,,,,,,
HY, 	16 , 	24 , 	10 , 	9 , 	42 , 	15 , 	27 , 	30 , 	49 , 	43 , 	77 , 	88 , 	63 , 	76 , 	13 , 	35 , 	45 , 	109 , 	10 , 	5 , 	7 , 	2 , 	2 , 	7 , 	11 , 	102 , 	51 , 	147 , 	60 , 	26 , 	23 , 	14 , 	3 , 	5 , 	2 , 	15 , 	24 , 	2 , 	17 , 	2 , 	5 , 	18 , 	4 , 	21 , 	15 , 	-   ," 	1,368 ",,,,,,,,,,,
SH, 	6 , 	12 , 	5 , 	6 , 	29 , 	4 , 	12 , 	16 , 	34 , 	28 , 	34 , 	54 , 	22 , 	40 , 	43 , 	6 , 	19 , 	52 , 	6 , 	3 , 	2 , 	1 , 	2 , 	5 , 	5 , 	83 , 	43 , 	117 , 	45 , 	20 , 	22 , 	8 , 	5 , 	8 , 	4 , 	8 , 	15 , 	1 , 	14 , 	2 , 	5 , 	12 , 	4 , 	13 , 	6 , 	-   , 	874 ,,,,,,,,,,,
UC, 	9 , 	15 , 	8 , 	6 , 	45 , 	11 , 	20 , 	15 , 	41 , 	28 , 	37 , 	69 , 	22 , 	44 , 	54 , 	18 , 	12 , 	71 , 	8 , 	2 , 	4 , 	1 , 	1 , 	4 , 	4 , 	140 , 	69 , 	158 , 	53 , 	18 , 	15 , 	11 , 	5 , 	4 , 	2 , 	10 , 	20 , 	1 , 	10 , 	1 , 	2 , 	24 , 	5 , 	10 , 	21 , 	-   ," 	1,119 ",,,,,,,,,,,
FM, 	16 , 	43 , 	30 , 	24 , 	170 , 	27 , 	38 , 	38 , 	62 , 	61 , 	77 , 	167 , 	49 , 	98 , 	102 , 	52 , 	73 , 	28 , 	21 , 	10 , 	17 , 	10 , 	6 , 	15 , 	11 , 	266 , 	137 , 	340 , 	162 , 	50 , 	31 , 	17 , 	8 , 	14 , 	4 , 	19 , 	63 , 	4 , 	26 , 	2 , 	7 , 	45 , 	4 , 	24 , 	41 , 	-   ," 	2,503 ",,,,,,,,,,,
CN, 	14 , 	18 , 	9 , 	8 , 	38 , 	17 , 	38 , 	25 , 	54 , 	7 , 	22 , 	40 , 	13 , 	10 , 	7 , 	5 , 	5 , 	25 , 	11 , 	52 , 	124 , 	42 , 	18 , 	32 , 	10 , 	225 , 	117 , 	227 , 	118 , 	43 , 	32 , 	25 , 	9 , 	15 , 	4 , 	4 , 	8 , 	20 , 	159 , 	5 , 	5 , 	82 , 	9 , 	3 , 	35 , 	-   ," 	1,786 ",,,,,,,,,,,
PH, 	4 , 	6 , 	8 , 	6 , 	39 , 	11 , 	30 , 	18 , 	38 , 	8 , 	11 , 	44 , 	5 , 	5 , 	5 , 	3 , 	4 , 	14 , 	50 , 	13 , 	72 , 	22 , 	10 , 	40 , 	9 , 	288 , 	150 , 	240 , 	151 , 	49 , 	29 , 	25 , 	6 , 	6 , 	7 , 	2 , 	5 , 	8 , 	52 , 	4 , 	5 , 	146 , 	10 , 	1 , 	52 , 	-   ," 	1,704 ",,,,,,,,,,,
WC, 	11 , 	16 , 	12 , 	13 , 	58 , 	10 , 	42 , 	41 , 	54 , 	9 , 	23 , 	54 , 	8 , 	6 , 	5 , 	3 , 	4 , 	22 , 	135 , 	65 , 	13 , 	25 , 	20 , 	74 , 	11 , 	414 , 	207 , 	298 , 	280 , 	55 , 	48 , 	31 , 	9 , 	11 , 	5 , 	4 , 	3 , 	16 , 	98 , 	3 , 	6 , 	166 , 	11 , 	3 , 	54 , 	-   ," 	2,449 ",,,,,,,,,,,
LF, 	3 , 	9 , 	5 , 	9 , 	31 , 	6 , 	13 , 	20 , 	32 , 	5 , 	9 , 	30 , 	3 , 	3 , 	2 , 	1 , 	1 , 	6 , 	44 , 	26 , 	24 , 	10 , 	6 , 	39 , 	4 , 	238 , 	128 , 	161 , 	132 , 	30 , 	19 , 	11 , 	4 , 	3 , 	0 , 	1 , 	1 , 	3 , 	20 , 	2 , 	3 , 	81 , 	4 , 	0 , 	32 , 	-   ," 	1,207 ",,,,,,,,,,,
OR, 	4 , 	8 , 	8 , 	5 , 	32 , 	6 , 	17 , 	16 , 	33 , 	4 , 	6 , 	22 , 	2 , 	3 , 	2 , 	2 , 	1 , 	10 , 	16 , 	14 , 	20 , 	7 , 	8 , 	36 , 	4 , 	210 , 	119 , 	142 , 	134 , 	33 , 	19 , 	21 , 	3 , 	6 , 	2 , 	1 , 	1 , 	2 , 	8 , 	0 , 	1 , 	63 , 	6 , 	2 , 	11 , 	-   ," 	1,062 ",,,,,,,,,,,
RR, 	10 , 	24 , 	18 , 	11 , 	23 , 	6 , 	39 , 	55 , 	88 , 	16 , 	27 , 	41 , 	10 , 	8 , 	7 , 	4 , 	3 , 	18 , 	31 , 	37 , 	72 , 	39 , 	37 , 	12 , 	17 , 	365 , 	206 , 	382 , 	300 , 	144 , 	96 , 	40 , 	7 , 	10 , 	2 , 	2 , 	9 , 	8 , 	27 , 	1 , 	5 , 	142 , 	16 , 	2 , 	32 , 	-   ," 	2,443 ",,,,,,,,,,,
OW, 	12 , 	18 , 	8 , 	9 , 	37 , 	16 , 	38 , 	36 , 	65 , 	21 , 	61 , 	62 , 	23 , 	26 , 	10 , 	4 , 	3 , 	10 , 	8 , 	5 , 	10 , 	3 , 	2 , 	11 , 	17 , 	519 , 	335 , 	698 , 	389 , 	228 , 	155 , 	38 , 	17 , 	14 , 	4 , 	7 , 	15 , 	1 , 	23 , 	4 , 	9 , 	94 , 	12 , 	5 , 	11 , 	-   ," 	3,087 ",,,,,,,,,,,
EM, 	176 , 	328 , 	221 , 	317 , 	663 , 	262 , 	406 , 	348 , 	363 , 	312 , 	347 , 	270 , 	217 , 	205 , 	122 , 	82 , 	153 , 	286 , 	239 , 	362 , 	489 , 	267 , 	250 , 	415 , 	644 , 	85 , 	32 , 	224 , 	123 , 	333 , 	400 , 	302 , 	127 , 	139 , 	60 , 	168 , 	957 , 	148 , 	278 , 	56 , 	79 , 	350 , 	176 , 	234 , 	117 , 	-   ," 	12,125 ",,,,,,,,,,,
MT, 	98 , 	199 , 	135 , 	167 , 	335 , 	162 , 	248 , 	229 , 	250 , 	231 , 	242 , 	154 , 	158 , 	148 , 	60 , 	56 , 	76 , 	162 , 	135 , 	147 , 	224 , 	125 , 	114 , 	219 , 	399 , 	32 , 	50 , 	44 , 	57 , 	272 , 	319 , 	310 , 	242 , 	105 , 	56 , 	73 , 	262 , 	57 , 	129 , 	50 , 	50 , 	283 , 	102 , 	95 , 	70 , 	-   ," 	7,127 ",,,,,,,,,,,
PL, 	169 , 	375 , 	206 , 	222 , 	645 , 	206 , 	368 , 	314 , 	393 , 	369 , 	455 , 	353 , 	279 , 	291 , 	124 , 	104 , 	136 , 	298 , 	201 , 	200 , 	251 , 	155 , 	128 , 	297 , 	674 , 	219 , 	40 , 	142 , 	142 , 	892 ," 	1,067 ", 	818 , 	462 , 	395 , 	169 , 	128 , 	419 , 	91 , 	247 , 	131 , 	146 ," 	1,049 ", 	303 , 	132 , 	97 , 	-   ," 	14,295 ",,,,,,,,,,,
CC, 	81 , 	142 , 	105 , 	173 , 	361 , 	178 , 	276 , 	241 , 	246 , 	208 , 	270 , 	133 , 	110 , 	100 , 	51 , 	33 , 	50 , 	158 , 	89 , 	121 , 	259 , 	123 , 	112 , 	266 , 	379 , 	107 , 	51 , 	138 , 	62 , 	342 , 	417 , 	256 , 	166 , 	144 , 	65 , 	72 , 	210 , 	39 , 	94 , 	63 , 	75 , 	389 , 	215 , 	94 , 	69 , 	-   ," 	7,324 ",,,,,,,,,,,
16, 	62 , 	67 , 	49 , 	99 , 	223 , 	120 , 	194 , 	180 , 	135 , 	141 , 	143 , 	85 , 	52 , 	50 , 	25 , 	14 , 	22 , 	51 , 	36 , 	47 , 	59 , 	34 , 	30 , 	124 , 	247 , 	324 , 	254 , 	958 , 	356 , 	54 , 	153 , 	210 , 	118 , 	82 , 	45 , 	28 , 	82 , 	10 , 	51 , 	29 , 	45 , 	201 , 	107 , 	25 , 	33 , 	-   ," 	5,450 ",,,,,,,,,,,
24, 	76 , 	88 , 	38 , 	79 , 	145 , 	90 , 	144 , 	145 , 	105 , 	118 , 	139 , 	83 , 	49 , 	35 , 	28 , 	21 , 	17 , 	40 , 	32 , 	29 , 	43 , 	19 , 	20 , 	90 , 	177 , 	415 , 	304 ," 	1,274 ", 	520 , 	143 , 	92 , 	177 , 	100 , 	64 , 	41 , 	14 , 	62 , 	14 , 	48 , 	29 , 	59 , 	167 , 	88 , 	16 , 	37 , 	-   ," 	5,509 ",,,,,,,,,,,
GP, 	26 , 	39 , 	25 , 	31 , 	79 , 	37 , 	56 , 	48 , 	65 , 	34 , 	37 , 	40 , 	24 , 	20 , 	9 , 	6 , 	11 , 	18 , 	24 , 	28 , 	35 , 	16 , 	13 , 	43 , 	55 , 	287 , 	255 , 	987 , 	271 , 	210 , 	169 , 	24 , 	12 , 	23 , 	15 , 	11 , 	36 , 	8 , 	43 , 	10 , 	22 , 	82 , 	33 , 	10 , 	21 , 	-   ," 	3,341 ",,,,,,,,,,,
BP, 	12 , 	17 , 	4 , 	5 , 	22 , 	6 , 	12 , 	11 , 	24 , 	17 , 	21 , 	13 , 	9 , 	9 , 	4 , 	2 , 	4 , 	8 , 	9 , 	5 , 	8 , 	1 , 	2 , 	7 , 	17 , 	133 , 	122 , 	617 , 	150 , 	121 , 	89 , 	12 , 	15 , 	22 , 	13 , 	5 , 	11 , 	3 , 	11 , 	11 , 	35 , 	53 , 	32 , 	4 , 	7 , 	-   ," 	1,709 ",,,,,,,,,,,
DC, 	11 , 	10 , 	8 , 	8 , 	34 , 	7 , 	15 , 	14 , 	16 , 	17 , 	18 , 	15 , 	12 , 	9 , 	8 , 	5 , 	7 , 	12 , 	11 , 	9 , 	11 , 	5 , 	6 , 	11 , 	16 , 	118 , 	120 , 	456 , 	150 , 	105 , 	69 , 	16 , 	21 , 	17 , 	20 , 	8 , 	21 , 	4 , 	19 , 	26 , 	82 , 	261 , 	126 , 	5 , 	11 , 	-   ," 	1,945 ",,,,,,,,,,,
CM, 	5 , 	8 , 	3 , 	2 , 	7 , 	2 , 	4 , 	6 , 	10 , 	3 , 	4 , 	3 , 	3 , 	4 , 	2 , 	0 , 	2 , 	3 , 	4 , 	5 , 	4 , 	1 , 	1 , 	3 , 	3 , 	54 , 	46 , 	200 , 	67 , 	41 , 	33 , 	12 , 	14 , 	24 , 	11 , 	0 , 	2 , 	4 , 	14 , 	7 , 	31 , 	104 , 	37 , 	1 , 	3 , 	-   , 	793 ,,,,,,,,,,,
CV, 	3 , 	6 , 	3 , 	2 , 	20 , 	5 , 	5 , 	7 , 	18 , 	56 , 	29 , 	73 , 	23 , 	47 , 	15 , 	6 , 	10 , 	21 , 	3 , 	1 , 	2 , 	1 , 	1 , 	4 , 	7 , 	143 , 	71 , 	152 , 	68 , 	30 , 	15 , 	9 , 	4 , 	7 , 	1 , 	5 , 	46 , 	1 , 	2 , 	2 , 	1 , 	16 , 	3 , 	73 , 	11 , 	-   ," 	1,025 ",,,,,,,,,,,
ED, 	7 , 	11 , 	9 , 	6 , 	64 , 	15 , 	18 , 	14 , 	28 , 	71 , 	50 , 	254 , 	28 , 	87 , 	20 , 	12 , 	15 , 	61 , 	6 , 	1 , 	5 , 	1 , 	2 , 	7 , 	12 , 	836 , 	263 , 	487 , 	240 , 	77 , 	47 , 	40 , 	18 , 	20 , 	2 , 	40 , 	43 , 	1 , 	6 , 	4 , 	3 , 	123 , 	6 , 	31 , 	86 , 	-   ," 	3,171 ",,,,,,,,,,,
NC, 	3 , 	2 , 	1 , 	2 , 	11 , 	2 , 	10 , 	6 , 	10 , 	4 , 	5 , 	25 , 	2 , 	2 , 	2 , 	0 , 	1 , 	4 , 	23 , 	9 , 	16 , 	5 , 	2 , 	11 , 	2 , 	124 , 	47 , 	110 , 	43 , 	14 , 	12 , 	4 , 	1 , 	6 , 	2 , 	1 , 	2 , 	6 , 	19 , 	1 , 	2 , 	36 , 	2 , 	1 , 	11 , 	-   , 	598 ,,,,,,,,,,,
WP, 	23 , 	27 , 	7 , 	10 , 	27 , 	13 , 	87 , 	33 , 	72 , 	9 , 	35 , 	68 , 	20 , 	20 , 	14 , 	14 , 	10 , 	25 , 	170 , 	59 , 	99 , 	17 , 	10 , 	33 , 	24 , 	251 , 	115 , 	301 , 	117 , 	51 , 	57 , 	36 , 	12 , 	12 , 	9 , 	3 , 	6 , 	23 , 	24 , 	7 , 	15 , 	99 , 	16 , 	4 , 	38 , 	-   ," 	2,119 ",,,,,,,,,,,
SS, 	2 , 	6 , 	3 , 	3 , 	6 , 	1 , 	3 , 	4 , 	10 , 	3 , 	8 , 	7 , 	3 , 	3 , 	3 , 	1 , 	1 , 	2 , 	4 , 	3 , 	2 , 	1 , 	0 , 	1 , 	3 , 	57 , 	40 , 	161 , 	47 , 	24 , 	32 , 	10 , 	11 , 	32 , 	6 , 	1 , 	4 , 	2 , 	10 , 	11 , 	27 , 	44 , 	11 , 	2 , 	3 , 	-   , 	612 ,,,,,,,,,,,
SB, 	13 , 	8 , 	5 , 	1 , 	10 , 	4 , 	10 , 	5 , 	10 , 	5 , 	11 , 	8 , 	5 , 	6 , 	6 , 	5 , 	1 , 	7 , 	9 , 	6 , 	8 , 	3 , 	2 , 	8 , 	9 , 	73 , 	40 , 	169 , 	78 , 	48 , 	60 , 	23 , 	32 , 	111 , 	29 , 	1 , 	4 , 	2 , 	12 , 	19 , 	11 , 	66 , 	24 , 	2 , 	2 , 	-   , 	967 ,,,,,,,,,,,
SO, 	24 , 	51 , 	27 , 	46 , 	127 , 	26 , 	58 , 	34 , 	54 , 	17 , 	31 , 	24 , 	14 , 	15 , 	6 , 	5 , 	8 , 	8 , 	38 , 	58 , 	78 , 	44 , 	35 , 	67 , 	56 , 	268 , 	213 , 	958 , 	277 , 	120 , 	76 , 	24 , 	25 , 	149 , 	72 , 	5 , 	47 , 	16 , 	61 , 	22 , 	32 , 	90 , 	185 , 	15 , 	18 , 	-   ," 	3,619 ",,,,,,,,,,,
MB, 	7 , 	13 , 	6 , 	14 , 	71 , 	9 , 	16 , 	15 , 	27 , 	9 , 	11 , 	15 , 	4 , 	4 , 	2 , 	1 , 	2 , 	4 , 	8 , 	11 , 	10 , 	8 , 	5 , 	19 , 	13 , 	146 , 	97 , 	323 , 	209 , 	105 , 	66 , 	26 , 	32 , 	114 , 	27 , 	2 , 	7 , 	2 , 	13 , 	14 , 	23 , 	386 , 	37 , 	3 , 	5 , 	-   ," 	1,936 ",,,,,,,,,,,
WD, 	4 , 	5 , 	5 , 	5 , 	26 , 	5 , 	10 , 	7 , 	10 , 	39 , 	42 , 	92 , 	32 , 	84 , 	21 , 	10 , 	13 , 	23 , 	3 , 	1 , 	4 , 	-   , 	0 , 	1 , 	6 , 	231 , 	94 , 	168 , 	110 , 	25 , 	23 , 	10 , 	3 , 	7 , 	1 , 	69 , 	28 , 	1 , 	2 , 	2 , 	2 , 	45 , 	4 , 	6 , 	41 , 	-   ," 	1,314 ",,,,,,,,,,,
OA, 	5 , 	15 , 	15 , 	17 , 	59 , 	15 , 	17 , 	10 , 	35 , 	6 , 	4 , 	41 , 	5 , 	4 , 	4 , 	3 , 	8 , 	11 , 	11 , 	18 , 	15 , 	11 , 	7 , 	11 , 	2 , 	85 , 	51 , 	113 , 	41 , 	16 , 	19 , 	8 , 	3 , 	6 , 	1 , 	5 , 	40 , 	7 , 	14 , 	2 , 	1 , 	26 , 	3 , 	11 , 	16 , 	-   , 	811 ,,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	1,580 "," 	2,608 "," 	1,756 "," 	1,836 "," 	5,313 "," 	2,065 "," 	3,124 "," 	2,749 "," 	3,582 "," 	2,678 "," 	3,425 "," 	3,647 "," 	1,984 "," 	2,263 "," 	1,352 ", 	785 ," 	1,068 "," 	2,526 "," 	1,688 "," 	1,583 "," 	2,325 "," 	1,160 "," 	1,001 "," 	2,272 "," 	3,297 "," 	10,475 "," 	6,205 "," 	16,177 "," 	7,923 "," 	5,351 "," 	4,996 "," 	3,114 "," 	1,676 "," 	1,778 ", 	739 ," 	1,015 "," 	3,089 ", 	582 ," 	1,936 ", 	579 , 	886 ," 	5,837 "," 	1,830 "," 	1,181 "," 	1,526 ", 	-   ," 	134,558 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
